Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
03/31/2023 15:12:00,-0.3,3.56,4.72,12.5,1.73,1.49,0.61,0.06,25.8,,19,2549,,BrewIQ,Mixed-Culture 50
03/31/2023 15:22:00,-0.13,2.47,4.82,,1.73,1.49,0.61,0.06,24.3,,19,2536,,BrewIQ,Mixed-Culture 50
03/31/2023 15:32:00,0.03,2.08,4.87,,1.73,1.49,0.61,0.06,23,,20,2527,,BrewIQ,Mixed-Culture 50
03/31/2023 15:42:00,0.2,1.93,4.89,12.6,0.94,0.79,0.39,0.06,22.9,,20,2529,,BrewIQ,Mixed-Culture 50
03/31/2023 15:52:00,0.37,1.83,4.91,,0.94,0.79,0.39,0.06,22.8,,19,2533,,BrewIQ,Mixed-Culture 50
03/31/2023 16:02:00,0.53,1.75,4.91,,0.94,0.79,0.39,0.06,22.7,,19,2537,,BrewIQ,Mixed-Culture 50
03/31/2023 16:12:00,0.7,1.7,4.92,12.7,0.16,0,0.33,0.06,22.7,,19,2535,,BrewIQ,Mixed-Culture 50
03/31/2023 16:22:00,0.87,1.63,4.93,,0.16,0,0.33,0.06,22.5,,19,2539,,BrewIQ,Mixed-Culture 50
03/31/2023 16:32:00,1.03,1.58,4.93,,0.16,0,0.33,0.06,22.5,,19,2537,,BrewIQ,Mixed-Culture 50
03/31/2023 16:42:00,1.2,1.57,4.94,12.7,0.16,0,0.31,0.06,22.3,,19,2539,,BrewIQ,Mixed-Culture 50
03/31/2023 16:52:00,1.37,1.49,4.95,,0.16,0,0.31,0.06,22.4,,19,2530,,BrewIQ,Mixed-Culture 50
03/31/2023 17:02:00,1.53,1.46,4.95,,0.16,0,0.31,0.06,22.4,,19,2532,,BrewIQ,Mixed-Culture 50
03/31/2023 17:12:00,1.7,1.44,4.96,12.7,0.16,0,0.31,0.06,22.3,,19,2534,,BrewIQ,Mixed-Culture 50
03/31/2023 17:22:00,1.87,1.41,4.97,,0.16,0,0.31,0.06,22.3,,19,2532,,BrewIQ,Mixed-Culture 50
03/31/2023 17:32:00,2.03,1.37,4.97,,0.16,0,0.31,0.06,22.2,,19,2536,,BrewIQ,Mixed-Culture 50
03/31/2023 17:42:00,2.2,1.34,4.98,12.7,0.16,0,0.29,0.06,22.2,,19,2533,,BrewIQ,Mixed-Culture 50
03/31/2023 17:52:00,2.37,1.3,4.98,,0.16,0,0.29,0.05,22.3,,19,2528,,BrewIQ,Mixed-Culture 50
03/31/2023 18:02:00,2.53,1.27,4.99,,0.16,0,0.29,0.05,22.2,,20,2529,,BrewIQ,Mixed-Culture 50
03/31/2023 18:12:00,2.7,1.26,4.99,12.7,0.16,0,0.31,0.05,22.1,,20,2531,,BrewIQ,Mixed-Culture 50
03/31/2023 18:22:00,2.87,1.22,4.99,,0.16,0,0.31,0.05,22.1,,20,2529,,BrewIQ,Mixed-Culture 50
03/31/2023 18:32:00,3.03,1.18,5,,0.16,0,0.31,0.05,22.1,,20,2528,,BrewIQ,Mixed-Culture 50
03/31/2023 18:42:00,3.2,1.15,5,12.7,0.16,0,0.29,0.05,22.1,,20,2529,,BrewIQ,Mixed-Culture 50
03/31/2023 18:52:00,3.37,1.08,5,,0.16,0,0.29,0.05,22,,20,2531,,BrewIQ,Mixed-Culture 50
03/31/2023 19:02:00,3.53,1.04,5.01,,0.16,0,0.29,0.05,22,,20,2530,,BrewIQ,Mixed-Culture 50
03/31/2023 19:12:00,3.7,1.01,5.01,12.7,0.16,0,0.31,0.05,22,,20,2528,,BrewIQ,Mixed-Culture 50
03/31/2023 19:22:00,3.87,0.97,5.01,,0.16,0,0.31,0.05,22.1,,20,2524,,BrewIQ,Mixed-Culture 50
03/31/2023 19:32:00,4.03,0.92,5.01,,0.16,0,0.31,0.05,22,,20,2527,,BrewIQ,Mixed-Culture 50
03/31/2023 19:42:00,4.2,0.91,5.01,12.7,0.16,0,0.31,0.06,22.1,,20,2524,,BrewIQ,Mixed-Culture 50
03/31/2023 19:52:00,4.37,0.86,5.01,,0.16,0,0.31,0.05,22.1,,20,2524,,BrewIQ,Mixed-Culture 50
03/31/2023 20:02:00,4.53,0.81,5.01,,0.16,0,0.31,0.06,22.1,,20,2524,,BrewIQ,Mixed-Culture 50
03/31/2023 20:12:00,4.7,0.76,5.02,12.7,0.16,0,0.32,0.05,22,,20,2527,,BrewIQ,Mixed-Culture 50
03/31/2023 20:22:00,4.87,0.71,5.01,,0.16,0,0.32,0.05,22,,20,2526,,BrewIQ,Mixed-Culture 50
03/31/2023 20:32:00,5.03,0.68,5.01,,0.16,0,0.32,0.05,21.9,,20,2529,,BrewIQ,Mixed-Culture 50
03/31/2023 20:42:00,5.2,0.68,5.01,12.7,0.16,0,0.32,0.05,21.9,,20,2528,,BrewIQ,Mixed-Culture 50
03/31/2023 20:52:00,5.37,0.65,5.01,,0.16,0,0.32,0.06,22,,20,2524,,BrewIQ,Mixed-Culture 50
03/31/2023 21:02:00,5.53,0.65,5.01,,0.16,0,0.32,0.05,21.9,,20,2527,,BrewIQ,Mixed-Culture 50
03/31/2023 21:12:00,5.7,0.65,5.01,12.7,0.16,0,0.32,0.05,22,,20,2523,,BrewIQ,Mixed-Culture 50
03/31/2023 21:22:00,5.87,0.64,5.01,,0.16,0,0.32,0.05,21.9,,20,2526,,BrewIQ,Mixed-Culture 50
03/31/2023 21:32:00,6.03,0.64,5.01,,0.16,0,0.32,0.05,21.9,,20,2524,,BrewIQ,Mixed-Culture 50
03/31/2023 21:42:00,6.2,0.63,5,12.7,0.16,0,0.32,0.05,21.9,,20,2526,,BrewIQ,Mixed-Culture 50
03/31/2023 21:52:00,6.37,0.63,5,,0.16,0,0.32,0.05,21.9,,20,2525,,BrewIQ,Mixed-Culture 50
03/31/2023 22:02:00,6.53,0.62,5,,0.16,0,0.32,0.05,21.9,,21,2525,,BrewIQ,Mixed-Culture 50
03/31/2023 22:12:00,6.7,0.62,5,12.7,0.16,0,0.32,0.05,21.9,,21,2521,,BrewIQ,Mixed-Culture 50
03/31/2023 22:22:00,6.87,0.62,5,,0.16,0,0.32,0.05,21.9,,21,2524,,BrewIQ,Mixed-Culture 50
03/31/2023 22:32:00,7.03,0.61,5,,0.16,0,0.32,0.05,21.9,,21,2524,,BrewIQ,Mixed-Culture 50
