Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
10/03/2024 16:45,-20.25,1.25,5.22,8.9,-196.67,-161.33,0,0.08,25.5,,24,2041,,BrewIQ,Mixed-Culture 75
10/03/2024 16:48,-20.2,0.92,5.41,12,-300,-249,0,0.09,27,27.356,22,1857,,BrewIQ,Mixed-Culture 75
10/03/2024 16:49,-20.18,0.75,5.41,12,-300,-249,0,0.08,27.2,27.556,22,1871,,BrewIQ,Mixed-Culture 75
10/03/2024 17:05,-19.92,0.62,5.53,12.1,-303.33,-251,0,0.09,26.5,26.856,22,1842,,BrewIQ,Mixed-Culture 75
10/03/2024 17:25,-19.58,0.58,5.54,12,-300,-249,0,0.08,25.8,26.156,22,1840,,BrewIQ,Mixed-Culture 75
10/03/2024 17:45,-19.25,0.56,5.58,12,-300,-249,0,0.08,25.3,25.656,22,1842,,BrewIQ,Mixed-Culture 75
10/03/2024 18:05,-18.92,0.54,5.6,12.1,-303.33,-251,0,0.09,24.8,25.156,23,1842,,BrewIQ,Mixed-Culture 75
10/03/2024 18:25,-18.58,0.53,5.59,12,-300,-249,0,0.08,24.3,24.656,23,1839,,BrewIQ,Mixed-Culture 75
10/03/2024 18:45,-18.25,0.5,5.58,12,-300,-249,0,0.08,23.8,24.156,23,1837,,BrewIQ,Mixed-Culture 75
10/03/2024 19:05,-17.92,0.48,5.59,12,-300,-249,0,0.09,23.3,23.656,23,1833,,BrewIQ,Mixed-Culture 75
10/03/2024 19:25,-17.58,0.46,5.62,12.1,-303.33,-251,0,0.09,22.8,23.156,22,1830,,BrewIQ,Mixed-Culture 75
10/03/2024 19:45,-17.25,0.46,5.62,12.1,-303.33,-251,0,0.09,22.3,22.656,22,1829,,BrewIQ,Mixed-Culture 75
10/03/2024 20:05,-16.92,0.47,5.63,12,-300,-249,0,0.08,21.8,22.156,22,1829,,BrewIQ,Mixed-Culture 75
10/03/2024 20:25,-16.58,0.44,5.6,12,-300,-249,0,0.08,21.6,21.956,22,1831,,BrewIQ,Mixed-Culture 75
10/03/2024 20:45,-16.25,0.46,5.62,12,-300,-249,0,0.09,21.6,21.956,22,1836,,BrewIQ,Mixed-Culture 75
10/03/2024 21:05,-15.92,0.44,5.62,12,-300,-249,0,0.09,21.6,21.956,22,1839,,BrewIQ,Mixed-Culture 75
10/03/2024 21:25,-15.58,0.44,5.64,12,-300,-249,0,0.09,21.6,21.956,22,1838,,BrewIQ,Mixed-Culture 75
10/03/2024 21:45,-15.25,0.42,5.6,12,-300,-249,0,0.09,21.6,21.956,22,1836,,BrewIQ,Mixed-Culture 75
10/03/2024 22:05,-14.92,0.41,5.6,12,-300,-249,0,0.09,21.6,21.956,22,1839,,BrewIQ,Mixed-Culture 75
10/03/2024 22:25,-14.58,0.39,5.63,12,-300,-249,0,0.09,21.6,21.956,22,1837,,BrewIQ,Mixed-Culture 75
10/03/2024 22:45,-14.25,0.39,5.64,12,-300,-249,0,0.08,21.6,21.956,22,1836,,BrewIQ,Mixed-Culture 75
10/03/2024 23:05,-13.92,0.38,5.64,12,-300,-249,0,0.09,21.6,21.956,22,1836,,BrewIQ,Mixed-Culture 75
10/03/2024 23:25,-13.58,0.36,5.6,12,-300,-249,0,0.09,21.6,21.956,22,1835,,BrewIQ,Mixed-Culture 75
10/03/2024 23:45,-13.25,0.36,5.62,12,-300,-249,0,0.08,21.6,21.956,22,1835,,BrewIQ,Mixed-Culture 75
10/04/2024 00:05,-12.92,0.36,5.63,12,-300,-249,0,0.09,21.6,21.956,22,1834,,BrewIQ,Mixed-Culture 75
10/04/2024 00:25,-12.58,0.35,5.62,11.9,-296.67,-245.33,0,0.08,21.6,21.956,22,1832,,BrewIQ,Mixed-Culture 75
10/04/2024 00:45,-12.25,0.34,5.61,11.9,-296.67,-245.33,0,0.09,21.6,21.956,22,1830,,BrewIQ,Mixed-Culture 75
10/04/2024 01:05,-11.92,0.34,5.6,11.9,-296.67,-245.33,0,0.09,21.6,21.956,22,1829,,BrewIQ,Mixed-Culture 75
10/04/2024 01:25,-11.58,0.34,5.62,11.9,-296.67,-245.33,0,0.09,21.6,21.956,22,1827,,BrewIQ,Mixed-Culture 75
10/04/2024 01:45,-11.25,0.34,5.62,11.9,-296.67,-245.33,0,0.09,21.6,21.956,22,1826,,BrewIQ,Mixed-Culture 75
10/04/2024 02:05,-10.92,0.33,5.63,11.9,-296.67,-245.33,0,0.09,21.6,21.956,22,1828,,BrewIQ,Mixed-Culture 75
10/04/2024 02:25,-10.58,0.33,5.62,11.9,-296.67,-245.33,0,0.08,21.6,21.956,22,1826,,BrewIQ,Mixed-Culture 75
10/04/2024 02:45,-10.25,0.33,5.61,11.9,-296.67,-245.33,0,0.08,21.6,21.956,22,1826,,BrewIQ,Mixed-Culture 75
10/04/2024 03:05,-9.92,0.33,5.63,11.9,-296.67,-245.33,0,0.09,21.6,21.956,22,1826,,BrewIQ,Mixed-Culture 75
10/04/2024 03:25,-9.58,0.33,5.62,11.9,-296.67,-245.33,0,0.09,21.6,21.956,22,1825,,BrewIQ,Mixed-Culture 75
10/04/2024 03:45,-9.25,0.32,5.62,11.9,-296.67,-245.33,0,0.08,21.6,21.956,22,1825,,BrewIQ,Mixed-Culture 75
