Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
06/28/2024 18:40:00,5.67,0.23,5.21,12.8,0.62,0.47,0.31,0.07,22,22.356,22,2194,,BrewIQ,Mixed-Culture 25
06/28/2024 19:00:00,6,0.22,5.19,12.8,0.62,0.47,0.31,0.06,22,22.356,22,2194,,BrewIQ,Mixed-Culture 25
06/28/2024 19:20:00,6.33,0.22,5.2,12.8,0.62,0.47,0.32,0.07,22,22.356,22,2199,,BrewIQ,Mixed-Culture 25
06/28/2024 19:40:00,6.67,0.22,5.17,12.8,0.62,0.47,0.32,0.06,22.1,22.456,22,2203,,BrewIQ,Mixed-Culture 25
06/28/2024 20:00:00,7,0.21,5.16,12.9,-0.16,-0.16,0.32,0.07,22.1,22.456,22,2207,,BrewIQ,Mixed-Culture 25
06/28/2024 20:20:00,7.33,0.22,5.17,12.9,-0.16,-0.16,0.32,0.07,22.1,22.456,22,2211,,BrewIQ,Mixed-Culture 25
06/28/2024 20:40:00,7.67,0.21,5.17,12.9,-0.16,-0.16,0.33,0.06,22.1,22.456,23,2214,,BrewIQ,Mixed-Culture 25
06/28/2024 21:00:00,8,0.21,5.15,12.9,-0.16,-0.16,0.33,0.07,22.2,22.556,23,2213,,BrewIQ,Mixed-Culture 25
06/28/2024 21:20:00,8.33,0.21,5.16,12.9,-0.16,-0.16,0.33,0.06,22.2,22.556,23,2214,,BrewIQ,Mixed-Culture 25
06/28/2024 21:40:00,8.67,0.21,5.17,12.9,-0.16,-0.16,0.33,0.07,22.2,22.556,23,2212,,BrewIQ,Mixed-Culture 25
06/28/2024 22:00:00,9,0.21,5.15,12.9,-0.16,-0.16,0.33,0.07,22.2,22.556,23,2215,,BrewIQ,Mixed-Culture 25
06/28/2024 22:20:00,9.33,0.21,5.17,12.9,-0.16,-0.16,0.35,0.07,22.2,22.556,23,2212,,BrewIQ,Mixed-Culture 25
06/28/2024 22:40:00,9.67,0.14,5.14,12.8,0.62,0.47,0.35,0.06,22.2,22.556,23,2212,,BrewIQ,Mixed-Culture 25
06/28/2024 23:00:00,10,0.07,5.14,12.8,0.62,0.47,0.35,0.06,22.2,22.556,23,2212,,BrewIQ,Mixed-Culture 25
06/28/2024 23:20:00,10.33,0.07,5.15,12.8,0.62,0.47,0.35,0.07,22.2,22.556,23,2210,,BrewIQ,Mixed-Culture 25
06/28/2024 23:40:00,10.67,0.07,5.16,12.8,0.62,0.47,0.35,0.06,22.2,22.556,23,2211,,BrewIQ,Mixed-Culture 25
06/29/2024 00:00:00,11,0.07,5.16,12.8,0.62,0.47,0.38,0.07,22.3,22.656,23,2203,,BrewIQ,Mixed-Culture 25
06/29/2024 00:20:00,11.33,0.07,5.13,12.8,0.62,0.47,0.38,0.07,22.3,22.656,23,2190,,BrewIQ,Mixed-Culture 25
06/29/2024 00:40:00,11.67,0.06,5.16,12.8,0.62,0.47,0.38,0.06,22.3,22.656,23,2183,,BrewIQ,Mixed-Culture 25
06/29/2024 01:00:00,12,0.06,5.12,12.8,0.62,0.47,0.38,0.07,22.3,22.656,23,2179,,BrewIQ,Mixed-Culture 25
06/29/2024 01:20:00,12.33,0.06,5.16,12.8,0.62,0.47,0.38,0.07,22.3,22.656,23,2173,,BrewIQ,Mixed-Culture 25
06/29/2024 01:40:00,12.67,0.06,5.15,12.7,1.4,1.16,0.38,0.07,22.3,22.656,23,2151,,BrewIQ,Mixed-Culture 25
06/29/2024 02:00:00,13,0.07,5.15,12.7,1.4,1.16,0.38,0.07,22.4,22.756,23,2148,,BrewIQ,Mixed-Culture 25
06/29/2024 02:20:00,13.33,0.07,5.12,12.7,1.4,1.16,0.39,0.1,22.4,22.756,23,2140,,BrewIQ,Mixed-Culture 25
06/29/2024 02:40:00,13.67,0.06,5.1,12.7,1.4,1.16,0.38,0.07,22.4,22.756,23,2125,,BrewIQ,Mixed-Culture 25
06/29/2024 03:00:00,14,0.06,5.13,12.7,1.4,1.16,0.4,0.07,22.4,22.756,23,2138,,BrewIQ,Mixed-Culture 25
06/29/2024 03:20:00,14.33,0.07,5.12,12.7,1.4,1.16,0.42,0.07,22.4,22.756,23,2126,,BrewIQ,Mixed-Culture 25
06/29/2024 03:40:00,14.67,0.07,5.11,12.7,1.4,1.16,0.39,0.07,22.5,22.856,23,2155,,BrewIQ,Mixed-Culture 25
06/29/2024 04:00:00,15,0.07,5.09,12.7,1.4,1.16,0.4,0.07,22.5,22.856,23,2134,,BrewIQ,Mixed-Culture 25
06/29/2024 04:20:00,15.33,0.07,5.09,12.7,1.4,1.16,0.39,0.08,22.5,22.856,23,2165,,BrewIQ,Mixed-Culture 25
06/29/2024 04:40:00,15.67,0.07,5.1,12.7,1.4,1.16,0.42,0.08,22.5,22.856,23,2168,,BrewIQ,Mixed-Culture 25
06/29/2024 05:00:00,16,0.07,5.08,12.7,1.4,1.16,0.4,0.07,22.5,22.856,23,2219,,BrewIQ,Mixed-Culture 25
06/29/2024 05:20:00,16.33,0.07,5.12,12.7,1.4,1.16,0.42,0.1,22.6,22.956,23,2215,,BrewIQ,Mixed-Culture 25
06/29/2024 05:40:00,16.67,0.07,5.09,12.6,2.17,1.94,0.45,0.08,22.6,22.956,23,2193,,BrewIQ,Mixed-Culture 25
06/29/2024 06:00:00,17,0.07,5.06,12.7,1.4,1.16,0.43,0.11,22.6,22.956,23,2187,,BrewIQ,Mixed-Culture 25
06/29/2024 06:20:00,17.33,0.07,5.09,12.6,2.17,1.94,0.45,0.08,22.6,22.956,23,2177,,BrewIQ,Mixed-Culture 25
06/29/2024 06:40:00,17.67,0.07,5.06,12.6,2.17,1.94,0.45,0.18,22.6,22.956,23,2163,,BrewIQ,Mixed-Culture 25
06/29/2024 07:00:00,18,0.07,5.04,12.6,2.17,1.94,0.46,0.17,22.7,23.056,23,2157,,BrewIQ,Mixed-Culture 25
06/29/2024 07:20:00,18.33,0.07,5.06,12.6,2.17,1.94,0.46,0.07,22.7,23.056,23,2133,,BrewIQ,Mixed-Culture 25
06/29/2024 07:40:00,18.67,0.07,5.12,12.7,1.4,1.16,0.49,0.2,22.7,23.056,23,2124,,BrewIQ,Mixed-Culture 25
06/29/2024 08:00:00,19,0.07,5.06,12.6,2.17,1.94,0.49,0.14,22.7,23.056,23,2110,,BrewIQ,Mixed-Culture 25
06/29/2024 08:20:00,19.33,0.07,5.05,12.6,2.17,1.94,0.5,0.19,22.8,23.156,23,2103,,BrewIQ,Mixed-Culture 25
06/29/2024 08:40:00,19.67,0.07,5.09,12.5,2.95,2.56,0.51,0.19,22.8,23.156,23,2100,,BrewIQ,Mixed-Culture 25
06/29/2024 09:00:00,20,0.07,5.09,12.5,2.95,2.56,0.53,0.12,22.8,23.156,23,2215,,BrewIQ,Mixed-Culture 25
06/29/2024 09:20:00,20.33,0.07,5.13,12.5,2.95,2.56,0.54,0.23,22.5,22.856,23,2160,,BrewIQ,Mixed-Culture 25
06/29/2024 09:40:00,20.67,0.07,5.08,12.5,2.95,2.56,0.54,0.22,22.4,22.756,23,2137,,BrewIQ,Mixed-Culture 25
06/29/2024 10:00:00,21,0.07,5.1,12.4,3.73,3.18,0.54,0.2,22.4,22.756,23,2156,,BrewIQ,Mixed-Culture 25
06/29/2024 10:20:00,21.33,0.07,5.1,12.4,3.73,3.18,0.56,0.12,22.5,22.856,23,2112,,BrewIQ,Mixed-Culture 25
06/29/2024 10:40:00,21.67,0.07,5.1,12.5,2.95,2.56,0.57,0.24,22.5,22.856,23,2203,,BrewIQ,Mixed-Culture 25
06/29/2024 11:00:00,22,0.07,5.1,12.5,2.95,2.56,0.6,0.07,22.5,22.856,24,2144,,BrewIQ,Mixed-Culture 25
06/29/2024 11:20:00,22.33,0.07,5.1,12.4,3.73,3.18,0.61,0.22,22.6,22.956,24,2127,,BrewIQ,Mixed-Culture 25
06/29/2024 11:40:00,22.67,0.07,5.11,12.3,4.5,3.73,0.63,0.25,22.6,22.956,24,2188,,BrewIQ,Mixed-Culture 25
06/29/2024 12:00:00,23,0.07,5.1,12.3,4.5,3.73,0.65,0.23,22.7,23.056,24,2186,,BrewIQ,Mixed-Culture 25
06/29/2024 12:20:00,23.33,0.07,5.1,12.3,4.5,3.73,0.67,0.2,22.7,23.056,24,2178,,BrewIQ,Mixed-Culture 25
06/29/2024 12:40:00,23.67,0.07,5.11,12.3,4.5,3.73,0.68,0.19,22.7,23.056,24,2166,,BrewIQ,Mixed-Culture 25
06/29/2024 13:00:00,24,0.07,5.08,12.2,5.28,4.5,0.71,0.3,22.8,23.156,24,2156,,BrewIQ,Mixed-Culture 25
06/29/2024 13:20:00,24.33,0.07,5.08,12.2,5.28,4.5,0.72,0.47,22.8,23.156,24,2151,,BrewIQ,Mixed-Culture 25
06/29/2024 13:40:00,24.67,0.07,5.07,12.2,5.28,4.5,0.74,0.23,22.9,23.256,24,2140,,BrewIQ,Mixed-Culture 25
06/29/2024 14:00:00,25,0.07,5.09,12.2,5.28,4.5,0.75,0.31,22.5,22.856,24,2118,,BrewIQ,Mixed-Culture 25
06/29/2024 14:20:00,25.33,0.07,5.08,12.2,5.28,4.5,0.78,0.07,22.5,22.856,24,2117,,BrewIQ,Mixed-Culture 25
06/29/2024 14:40:00,25.67,0.07,5.06,12.1,6.06,5.28,0.8,0.37,22.5,22.856,24,2130,,BrewIQ,Mixed-Culture 25
06/29/2024 15:00:00,26,0.07,5.12,12.1,6.06,5.28,0.82,0.24,22.6,22.956,24,2124,,BrewIQ,Mixed-Culture 25
06/29/2024 15:20:00,26.33,0.07,5.03,12.1,6.06,5.28,0.85,0.32,22.7,23.056,24,2110,,BrewIQ,Mixed-Culture 25
06/29/2024 15:40:00,26.67,0.07,5.07,12,6.83,5.67,0.87,0.23,22.7,23.056,24,2103,,BrewIQ,Mixed-Culture 25
06/29/2024 16:00:00,27,0.07,5.1,12,6.83,5.67,0.9,0.4,22.8,23.156,24,2104,,BrewIQ,Mixed-Culture 25
06/29/2024 16:20:00,27.33,0.07,5.01,11.9,7.61,6.44,0.93,0.18,22.8,23.156,24,2081,,BrewIQ,Mixed-Culture 25
06/29/2024 16:40:00,27.67,0.07,5.1,11.9,7.61,6.44,0.96,0.31,22.9,23.256,24,2090,,BrewIQ,Mixed-Culture 25
06/29/2024 17:00:00,28,0.06,5.04,11.8,8.39,7.22,0.97,0.54,22.5,22.856,24,2076,,BrewIQ,Mixed-Culture 25
06/29/2024 17:20:00,28.33,0.07,5.11,11.8,8.39,7.22,1,0.37,22.6,22.956,24,2085,,BrewIQ,Mixed-Culture 25
06/29/2024 17:40:00,28.67,0.07,5.11,11.7,9.16,7.76,1.04,0.33,22.6,22.956,24,2076,,BrewIQ,Mixed-Culture 25
06/29/2024 18:00:00,29,0.07,5.01,11.7,9.16,7.76,1.05,0.38,22.7,23.056,24,2073,,BrewIQ,Mixed-Culture 25
06/29/2024 18:20:00,29.33,0.07,5.08,11.6,9.94,8.54,1.09,0.43,22.8,23.156,24,2061,,BrewIQ,Mixed-Culture 25
06/29/2024 18:40:00,29.67,0.06,5.01,11.6,9.94,8.54,1.14,0.79,22.8,23.156,24,2053,,BrewIQ,Mixed-Culture 25
06/29/2024 19:00:00,30,0.07,5.02,11.5,10.71,9.01,1.16,0.38,22.7,23.056,24,2054,,BrewIQ,Mixed-Culture 25
06/29/2024 19:20:00,30.33,0.06,5.08,11.5,10.71,9.01,1.19,0.53,22.5,22.856,24,2044,,BrewIQ,Mixed-Culture 25
06/29/2024 19:40:00,30.67,0.06,5,11.4,11.49,9.86,1.22,0.5,22.6,22.956,24,2042,,BrewIQ,Mixed-Culture 25
06/29/2024 20:00:00,31,0.07,5.06,11.3,12.27,10.48,1.24,0.37,22.7,23.056,24,2039,,BrewIQ,Mixed-Culture 25
06/29/2024 20:20:00,31.33,0.06,5.04,11.3,12.27,10.48,1.3,0.54,22.8,23.156,24,2019,,BrewIQ,Mixed-Culture 25
06/29/2024 20:40:00,31.67,0.07,5.05,11.2,13.04,11.1,1.34,0.25,22.8,23.156,24,1994,,BrewIQ,Mixed-Culture 25
06/29/2024 21:00:00,32,0.06,5,11.1,13.82,11.8,1.38,0.43,22.9,23.256,24,2111,,BrewIQ,Mixed-Culture 25
06/29/2024 21:20:00,32.33,0.06,4.99,11.1,13.82,11.8,1.41,0.6,22.5,22.856,24,2095,,BrewIQ,Mixed-Culture 25
06/29/2024 21:40:00,32.67,0.06,5.05,11,14.6,12.42,1.45,0.8,22.6,22.956,24,2099,,BrewIQ,Mixed-Culture 25
06/29/2024 22:00:00,33,0.06,5.04,10.9,15.37,13.2,1.49,0.51,22.7,23.056,24,2060,,BrewIQ,Mixed-Culture 25
06/29/2024 22:20:00,33.33,0.07,5.03,10.9,15.37,13.2,1.53,0.37,22.8,23.156,24,2015,,BrewIQ,Mixed-Culture 25
06/29/2024 22:40:00,33.67,0.06,5.03,10.8,16.15,13.74,1.57,0.54,22.8,23.156,24,2091,,BrewIQ,Mixed-Culture 25
06/29/2024 23:00:00,34,0.06,4.95,10.7,16.93,14.36,1.61,0.72,22.5,22.856,24,2078,,BrewIQ,Mixed-Culture 25
06/29/2024 23:20:00,34.33,0.06,4.99,10.7,16.93,14.36,1.64,0.62,22.5,22.856,24,2080,,BrewIQ,Mixed-Culture 25
06/29/2024 23:40:00,34.67,0.06,4.99,10.6,17.7,15.14,1.71,0.56,22.6,22.956,24,2073,,BrewIQ,Mixed-Culture 25
06/30/2024 00:00:00,35,0.06,4.91,10.5,18.48,15.76,1.75,0.51,22.7,23.056,24,2029,,BrewIQ,Mixed-Culture 25
06/30/2024 00:20:00,35.33,0.06,5,10.4,19.25,16.46,1.79,0.6,22.8,23.156,24,2042,,BrewIQ,Mixed-Culture 25
06/30/2024 00:40:00,35.67,0.06,4.95,10.3,20.03,17.08,1.85,0.66,22.9,23.256,24,1995,,BrewIQ,Mixed-Culture 25
