Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
09/09/2022 22:15,5.75,0.61,5.46,12.1,-1053.15,-863.5,0,0.06,22.5,,21,2470,,BrewIQ,SHU IPA
09/09/2022 22:25,5.92,0.61,5.46,,-1053.15,-863.5,0,0.06,22.6,,21,2467,,BrewIQ,SHU IPA
09/09/2022 22:35,6.08,0.61,5.45,,-1053.15,-863.5,0,0.06,22.5,,22,2470,,BrewIQ,SHU IPA
09/09/2022 22:45,6.25,0.61,5.45,12.2,-1062.68,-872.08,0,0.06,22.6,,22,2463,,BrewIQ,SHU IPA
09/09/2022 22:55,6.42,0.6,5.45,,-1062.68,-872.08,0,0.06,22.5,,22,2469,,BrewIQ,SHU IPA
09/09/2022 23:05,6.58,0.6,5.44,,-1062.68,-872.08,0,0.06,22.6,,22,2465,,BrewIQ,SHU IPA
09/09/2022 23:15,6.75,0.6,5.44,12.2,-1062.68,-872.08,0,0.06,22.5,,22,2468,,BrewIQ,SHU IPA
09/09/2022 23:25,6.92,0.59,5.44,,-1062.68,-872.08,0,0.06,22.6,,22,2465,,BrewIQ,SHU IPA
09/09/2022 23:35,7.08,0.59,5.43,,-1062.68,-872.08,0,0.06,22.6,,22,2464,,BrewIQ,SHU IPA
09/09/2022 23:45,7.25,0.59,5.42,12.1,-1053.15,-863.5,0,0.06,22.5,,22,2467,,BrewIQ,SHU IPA
09/09/2022 23:55,7.42,0.59,5.43,,-1053.15,-863.5,0,0.06,22.5,,22,2466,,BrewIQ,SHU IPA
09/10/2022 00:05,7.58,0.59,5.42,,-1053.15,-863.5,0,0.06,22.4,,22,2469,,BrewIQ,SHU IPA
09/10/2022 00:15,7.75,0.59,5.41,12.1,-1053.15,-863.5,0,0.06,22.4,,22,2469,,BrewIQ,SHU IPA
09/10/2022 00:25,7.92,0.58,5.41,,-1053.15,-863.5,0,0.06,22.5,,22,2465,,BrewIQ,SHU IPA
09/10/2022 00:35,8.08,0.58,5.4,,-1053.15,-863.5,0,0.06,22.4,,22,2467,,BrewIQ,SHU IPA
09/10/2022 00:45,8.25,0.58,5.4,12.1,-1053.15,-863.5,0,0.06,22.5,,22,2464,,BrewIQ,SHU IPA
09/10/2022 00:55,8.42,0.58,5.4,,-1053.15,-863.5,0,0.06,22.4,,22,2467,,BrewIQ,SHU IPA
09/10/2022 01:05,8.58,0.57,5.39,,-1053.15,-863.5,0,0.06,22.4,,22,2467,,BrewIQ,SHU IPA
09/10/2022 01:15,8.75,0.57,5.39,12.2,-1062.68,-872.08,0,0.06,22.4,,22,2467,,BrewIQ,SHU IPA
09/10/2022 01:25,8.92,0.57,5.38,,-1062.68,-872.08,0,0.06,22.4,,22,2466,,BrewIQ,SHU IPA
09/10/2022 01:35,9.08,0.57,5.38,,-1062.68,-872.08,0,0.06,22.4,,22,2466,,BrewIQ,SHU IPA
09/10/2022 01:45,9.25,0.56,5.38,12.1,-1053.15,-863.5,0,0.06,22.5,,22,2463,,BrewIQ,SHU IPA
09/10/2022 01:55,9.42,0.56,5.37,,-1053.15,-863.5,0,0.06,22.4,,22,2469,,BrewIQ,SHU IPA
09/10/2022 02:05,9.58,0.56,5.37,,-1053.15,-863.5,0,0.06,22.4,,22,2465,,BrewIQ,SHU IPA
09/10/2022 02:15,9.75,0.56,5.36,12.1,-1053.15,-863.5,0,0.06,22.4,,22,2468,,BrewIQ,SHU IPA
09/10/2022 02:25,9.92,0.56,5.36,,-1053.15,-863.5,0,0.06,22.4,,22,2468,,BrewIQ,SHU IPA
09/10/2022 02:35,10.08,0.55,5.36,,-1053.15,-863.5,0,0.06,22.4,,22,2468,,BrewIQ,SHU IPA
09/10/2022 02:45,10.25,0.55,5.35,12.1,-1053.15,-863.5,0,0.06,22.4,,22,2464,,BrewIQ,SHU IPA
09/10/2022 02:55,10.42,0.55,5.35,,-1053.15,-863.5,0,0.06,22.4,,22,2467,,BrewIQ,SHU IPA
09/10/2022 03:05,10.58,0.55,5.34,,-1053.15,-863.5,0,0.06,22.4,,22,2467,,BrewIQ,SHU IPA
09/10/2022 03:15,10.75,0.55,5.34,12.1,-1053.15,-863.5,0,0.06,22.4,,22,2464,,BrewIQ,SHU IPA
09/10/2022 03:25,10.92,0.54,5.33,,-1053.15,-863.5,0,0.06,22.4,,22,2463,,BrewIQ,SHU IPA
09/10/2022 03:35,11.08,0.55,5.33,,-1053.15,-863.5,0,0.06,22.3,,22,2469,,BrewIQ,SHU IPA
09/10/2022 03:45,11.25,0.55,5.32,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2469,,BrewIQ,SHU IPA
09/10/2022 03:55,11.42,0.53,5.32,,-1053.15,-863.5,0,0.06,22.4,,22,2465,,BrewIQ,SHU IPA
09/10/2022 04:05,11.58,0.53,5.32,,-1053.15,-863.5,0,0.06,22.4,,22,2465,,BrewIQ,SHU IPA
09/10/2022 04:15,11.75,0.54,5.31,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2469,,BrewIQ,SHU IPA
09/10/2022 04:25,11.92,0.53,5.31,,-1053.15,-863.5,0,0.06,22.3,,22,2469,,BrewIQ,SHU IPA
09/10/2022 04:35,12.08,0.53,5.31,,-1053.15,-863.5,0,0.06,22.4,,22,2465,,BrewIQ,SHU IPA
09/10/2022 04:45,12.25,0.52,5.3,12.1,-1053.15,-863.5,0,0.06,22.4,,22,2464,,BrewIQ,SHU IPA
09/10/2022 04:55,12.42,0.53,5.3,,-1053.15,-863.5,0,0.06,22.3,,22,2468,,BrewIQ,SHU IPA
09/10/2022 05:05,12.58,0.53,5.3,,-1053.15,-863.5,0,0.06,22.3,,22,2467,,BrewIQ,SHU IPA
09/10/2022 05:15,12.75,0.52,5.28,12.2,-1062.68,-872.08,0,0.06,22.4,,22,2464,,BrewIQ,SHU IPA
09/10/2022 05:25,12.92,0.52,5.28,,-1062.68,-872.08,0,0.06,22.3,,22,2467,,BrewIQ,SHU IPA
09/10/2022 05:35,13.08,0.52,5.27,,-1062.68,-872.08,0,0.06,22.3,,22,2466,,BrewIQ,SHU IPA
09/10/2022 05:45,13.25,0.52,5.27,12.2,-1062.68,-872.08,0,0.06,22.3,,22,2470,,BrewIQ,SHU IPA
09/10/2022 05:55,13.42,0.52,5.27,,-1062.68,-872.08,0,0.06,22.2,,22,2472,,BrewIQ,SHU IPA
09/10/2022 06:05,13.58,0.52,5.25,,-1062.68,-872.08,0,0.06,22.2,,22,2472,,BrewIQ,SHU IPA
09/10/2022 06:15,13.75,0.52,5.24,12.2,-1062.68,-872.08,0,0.06,22.3,,22,2468,,BrewIQ,SHU IPA
09/10/2022 06:25,13.92,0.52,5.24,,-1062.68,-872.08,0,0.06,22.2,,22,2471,,BrewIQ,SHU IPA
09/10/2022 06:35,14.08,0.52,5.23,,-1062.68,-872.08,0,0.06,22.2,,22,2471,,BrewIQ,SHU IPA
09/10/2022 06:45,14.25,0.51,5.22,12.2,-1062.68,-872.08,0,0.06,22.3,,22,2467,,BrewIQ,SHU IPA
09/10/2022 06:55,14.42,0.51,5.22,,-1062.68,-872.08,0,0.06,22.3,,22,2467,,BrewIQ,SHU IPA
