Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
06/23/2024 01:40:00,205.67,0.17,4.94,3,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 02:00:00,206,0.17,4.81,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 02:20:00,206.33,0.17,5.1,3,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 02:40:00,206.67,0.17,4.95,3,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 03:00:00,207,0.17,4.87,3,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 03:20:00,207.33,0.17,4.91,3,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 03:40:00,207.67,0.18,4.83,3,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 04:00:00,208,0.17,4.88,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 04:20:00,208.33,0.17,5.09,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 04:40:00,208.67,0.17,4.91,3,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 05:00:00,209,0.17,5.07,3,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 05:20:00,209.33,0.17,5.01,3,0.06,5.4,5.756,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 05:40:00,209.67,0.17,4.81,3,0.06,5.4,5.756,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 06:00:00,210,0.17,4.9,3,0.06,5.4,5.756,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 06:20:00,210.33,0.17,4.85,3,0.06,5.4,5.756,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 06:40:00,210.67,0.17,4.93,3,0.06,5.4,5.756,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 07:00:00,211,0.17,4.97,3,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 07:20:00,211.33,0.17,4.85,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 07:40:00,211.67,0.17,4.93,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 08:00:00,212,0.17,5.01,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 08:20:00,212.33,0.17,5.11,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 08:40:00,212.67,0.17,4.81,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 09:00:00,213,0.17,4.92,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 09:20:00,213.33,0.17,4.84,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 09:40:00,213.67,0.17,4.97,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 10:00:00,214,0.17,4.87,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 10:20:00,214.33,0.17,4.94,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 10:40:00,214.67,0.17,4.9,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 11:00:00,215,0.17,4.81,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 11:20:00,215.33,0.17,5.12,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 11:40:00,215.67,0.17,4.96,3,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 12:00:00,216,0.17,4.96,3,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 12:20:00,216.33,0.17,5.13,3,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 12:40:00,216.67,0.17,4.86,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 13:00:00,217,0.17,4.92,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 13:20:00,217.33,0.17,5.13,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 13:40:00,217.67,0.17,4.83,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 14:00:00,218,0.17,5.02,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 14:20:00,218.33,0.17,5.12,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 14:40:00,218.67,0.17,5.15,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 15:00:00,219,0.17,4.83,3,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 15:20:00,219.33,0.17,5.14,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 15:40:00,219.67,0.17,4.84,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 16:00:00,220,0.17,4.91,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 16:20:00,220.33,0.17,5.15,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 16:40:00,220.67,0.17,5.16,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 17:00:00,221,0.17,5.07,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 17:20:00,221.33,0.16,4.91,3,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 17:40:00,221.67,0.17,5.11,3,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 18:00:00,222,0.17,4.9,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 18:20:00,222.33,0.17,4.96,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 18:40:00,222.67,0.17,4.84,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 19:00:00,223,0.17,4.92,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 19:20:00,223.33,0.17,5.09,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 19:40:00,223.67,0.17,4.93,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 20:00:00,224,0.17,4.96,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 20:20:00,224.33,0.17,4.9,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 20:40:00,224.67,0.17,4.95,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 21:00:00,225,0.17,4.89,3,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 21:20:00,225.33,0.17,5.12,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 21:40:00,225.67,0.17,4.9,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 22:00:00,226,0.17,5.05,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 22:20:00,226.33,0.17,5.05,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 22:40:00,226.67,0.17,4.93,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 23:00:00,227,0.17,5.08,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/23/2024 23:20:00,227.33,0.17,5.12,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/23/2024 23:40:00,227.67,0.17,4.91,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 00:00:00,228,0.17,4.9,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 00:20:00,228.33,0.17,4.89,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 00:40:00,228.67,0.17,5.09,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 01:00:00,229,0.17,4.94,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 01:20:00,229.33,0.17,4.96,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 01:40:00,229.67,0.17,4.87,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 02:00:00,230,0.17,4.84,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 02:20:00,230.33,0.17,4.84,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 02:40:00,230.67,0.17,5.08,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 03:00:00,231,0.17,4.97,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 03:20:00,231.33,0.17,5,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 03:40:00,231.67,0.17,4.96,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 04:00:00,232,0.17,4.93,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 04:20:00,232.33,0.17,4.91,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 04:40:00,232.67,0.17,4.97,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 05:00:00,233,0.17,4.85,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 05:20:00,233.33,0.17,5.02,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 05:40:00,233.67,0.17,5.01,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 06:00:00,234,0.17,4.9,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 06:20:00,234.33,0.17,4.94,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 06:40:00,234.67,0.17,5,2.9,0.06,5.3,5.656,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 07:00:00,235,0.17,5.14,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 07:20:00,235.33,0.17,5.13,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 07:40:00,235.67,0.17,4.9,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 08:00:00,236,0.17,4.95,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 08:20:00,236.33,0.17,5.13,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 08:40:00,236.67,0.17,4.95,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 09:00:00,237,0.17,5.09,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 09:20:00,237.33,0.17,4.9,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 09:40:00,237.67,0.17,5.05,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 10:00:00,238,0.17,5.12,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 10:20:00,238.33,0.17,5.03,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 10:40:00,238.67,0.17,5.11,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 11:00:00,239,0.17,5.11,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 11:20:00,239.33,0.17,5.06,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 11:40:00,239.67,0.17,4.98,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 12:00:00,240,0.17,4.94,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 12:20:00,240.33,0.17,4.98,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 12:40:00,240.67,0.17,5.03,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 13:00:00,241,0.17,4.95,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 13:20:00,241.33,0.17,5.12,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 13:40:00,241.67,0.17,4.96,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 14:00:00,242,0.17,5.05,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 14:20:00,242.33,0.17,5.08,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 14:40:00,242.67,0.17,5,3,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 15:00:00,243,0.17,4.98,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 15:20:00,243.33,0.17,5.02,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 15:40:00,243.67,0.17,4.94,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 16:00:00,244,0.17,5.03,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 16:20:00,244.33,0.17,4.95,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 16:40:00,244.67,0.17,4.97,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 17:00:00,245,0.17,5.01,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 17:20:00,245.33,0.17,4.9,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 17:40:00,245.67,0.17,4.89,2.9,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 18:00:00,246,0.17,5.02,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 18:20:00,246.33,0.17,5,3,0.06,5.2,5.556,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 18:40:00,246.67,0.17,4.94,2.9,0.06,5.3,5.656,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 19:00:00,247,0.17,4.87,2.9,0.06,5.5,5.856,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 19:20:00,247.33,0.17,5,2.9,0.06,5.5,5.856,7,0,,BrewIQ,Mixed-Culture 50
06/24/2024 19:40:00,247.67,0.17,5.08,2.9,0.06,5.6,5.956,8,0,,BrewIQ,Mixed-Culture 50
06/24/2024 20:00:00,248,0.17,4.99,2.9,0.06,5.8,6.156,9,0,,BrewIQ,Mixed-Culture 50
06/24/2024 20:20:00,248.33,0.17,4.9,2.9,0.06,5.6,5.956,9,0,,BrewIQ,Mixed-Culture 50
06/24/2024 20:40:00,248.67,0.17,4.96,2.9,0.06,5.6,5.956,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 21:00:00,249,0.17,5.09,2.9,0.06,5.6,5.956,6,0,,BrewIQ,Mixed-Culture 50
06/24/2024 21:20:00,249.33,0.17,4.99,2.9,0.06,5.6,5.956,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 21:40:00,249.67,0.17,5,2.9,0.06,5.6,5.956,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 22:00:00,250,0.17,5.04,2.9,0.06,5.6,5.956,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 22:20:00,250.33,0.17,4.93,2.9,0.06,5.6,5.956,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 22:40:00,250.67,0.17,4.88,2.9,0.06,5.6,5.956,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 23:00:00,251,0.17,5.02,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 23:20:00,251.33,0.17,5.04,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/24/2024 23:40:00,251.67,0.17,4.88,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 00:00:00,252,0.17,5.02,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 00:20:00,252.33,0.17,4.93,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 00:40:00,252.67,0.17,4.97,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 01:00:00,253,0.17,4.99,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 01:20:00,253.33,0.17,5.11,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 01:40:00,253.67,0.17,5.04,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 02:00:00,254,0.17,4.92,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 02:20:00,254.33,0.17,4.91,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 02:40:00,254.67,0.17,5.1,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 03:00:00,255,0.17,5.05,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 03:20:00,255.33,0.17,5.05,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 03:40:00,255.67,0.17,4.96,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 04:00:00,256,0.17,5.05,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 04:20:00,256.33,0.17,5.02,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 04:40:00,256.67,0.17,5.01,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 05:00:00,257,0.17,5.11,2.9,0.06,5.5,5.856,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 05:20:00,257.33,0.17,5.01,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 05:40:00,257.67,0.17,4.96,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 06:00:00,258,0.17,4.94,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 06:20:00,258.33,0.17,5.06,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 06:40:00,258.67,0.17,5.04,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 07:00:00,259,0.17,5.05,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 07:20:00,259.33,0.17,5.09,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 07:40:00,259.67,0.17,5.02,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 08:00:00,260,0.17,5.02,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 08:20:00,260.33,0.17,5.1,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 08:40:00,260.67,0.17,5.11,2.9,0.05,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 09:00:00,261,0.17,5,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 09:20:00,261.33,0.17,5.07,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 09:40:00,261.67,0.17,4.95,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 10:00:00,262,0.17,4.97,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 10:20:00,262.33,0.16,5,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 10:40:00,262.67,0.16,5.07,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 11:00:00,263,0.17,5.05,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 11:20:00,263.33,0.17,5.09,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 11:40:00,263.67,0.16,4.91,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 12:00:00,264,0.17,4.94,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 12:20:00,264.33,0.17,4.94,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 12:40:00,264.67,0.17,5.07,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 13:00:00,265,0.17,4.99,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 13:20:00,265.33,0.17,4.99,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 13:40:00,265.67,0.17,5.04,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 14:00:00,266,0.17,4.97,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 14:20:00,266.33,0.16,4.93,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 14:40:00,266.67,0.17,4.92,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 15:00:00,267,0.17,5.06,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 15:20:00,267.33,0.16,5,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 15:40:00,267.67,0.17,5.03,2.9,0.06,5.4,5.756,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 16:00:00,268,0.16,4.93,2.9,0.06,5.5,5.856,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 16:20:00,268.33,0.17,5.09,2.9,0.06,5.6,5.956,7,0,,BrewIQ,Mixed-Culture 50
06/25/2024 16:40:00,268.67,0.17,5.01,2.9,0.06,5.8,6.156,8,0,,BrewIQ,Mixed-Culture 50
06/25/2024 17:00:00,269,0.17,4.93,2.9,0.06,5.9,6.256,9,0,,BrewIQ,Mixed-Culture 50
06/25/2024 17:20:00,269.33,0.17,4.97,2.9,0.06,6.1,6.456,9,0,,BrewIQ,Mixed-Culture 50
06/25/2024 17:40:00,269.67,0.17,5.02,2.9,0.06,5.9,6.256,9,0,,BrewIQ,Mixed-Culture 50
06/25/2024 18:00:00,270,0.17,5.04,2.9,0.06,5.8,6.156,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 18:20:00,270.33,0.17,4.92,2.9,0.06,5.7,6.056,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 18:40:00,270.67,0.18,4.95,2.9,0.06,5.7,6.056,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 19:00:00,271,0.18,5.03,2.9,0.06,5.8,6.156,5,0,,BrewIQ,Mixed-Culture 50
06/25/2024 19:20:00,271.33,0.17,5.02,2.9,0.06,5.9,6.256,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 19:40:00,271.67,0.17,5.08,2.9,0.06,6.1,6.456,7,0,,BrewIQ,Mixed-Culture 50
06/25/2024 20:00:00,272,0.17,4.95,2.9,0.06,6.2,6.556,8,0,,BrewIQ,Mixed-Culture 50
06/25/2024 20:20:00,272.33,0.17,5.03,2.9,0.06,6.3,6.656,9,0,,BrewIQ,Mixed-Culture 50
06/25/2024 20:40:00,272.67,0.17,5.04,2.9,0.06,6.4,6.756,9,0,,BrewIQ,Mixed-Culture 50
06/25/2024 21:00:00,273,0.17,4.95,2.9,0.06,6.3,6.656,8,0,,BrewIQ,Mixed-Culture 50
06/25/2024 21:20:00,273.33,0.17,4.94,2.9,0.06,6.1,6.456,7,0,,BrewIQ,Mixed-Culture 50
06/25/2024 21:40:00,273.67,0.17,5.06,2.9,0.06,6.1,6.456,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 22:00:00,274,0.17,5.08,2.9,0.06,6.1,6.456,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 22:20:00,274.33,0.17,5.01,2.9,0.06,6.1,6.456,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 22:40:00,274.67,0.17,5.08,2.9,0.06,6,6.356,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 23:00:00,275,0.17,4.95,2.9,0.06,6,6.356,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 23:20:00,275.33,0.16,5.08,2.9,0.06,6,6.356,6,0,,BrewIQ,Mixed-Culture 50
06/25/2024 23:40:00,275.67,0.16,5.09,2.9,0.06,6,6.356,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 00:00:00,276,0.17,5.05,2.9,0.06,5.9,6.256,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 00:20:00,276.33,0.18,4.95,2.9,0.06,5.9,6.256,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 00:40:00,276.67,0.17,4.98,2.9,0.06,5.9,6.256,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 01:00:00,277,0.17,5.09,2.9,0.06,5.9,6.256,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 01:20:00,277.33,0.17,4.98,2.9,0.06,5.9,6.256,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 01:40:00,277.67,0.17,4.95,2.9,0.06,5.9,6.256,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 02:00:00,278,0.17,5.04,2.9,0.06,5.9,6.256,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 02:20:00,278.33,0.17,5.07,2.9,0.06,5.9,6.256,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 02:40:00,278.67,0.17,5.05,2.9,0.05,5.8,6.156,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 03:00:00,279,0.17,5.09,2.9,0.06,5.8,6.156,5,0,,BrewIQ,Mixed-Culture 50
06/26/2024 03:20:00,279.33,0.17,5.03,2.9,0.06,5.8,6.156,5,0,,BrewIQ,Mixed-Culture 50
