Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
03/14/2025 00:18:00,492.3,0.39,4.64,2.6,0.07,5.3,5.656,6,1334,,BrewIQ,SHU IPA
03/14/2025 00:38:00,492.63,0.4,4.55,2.6,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/14/2025 00:58:00,492.97,0.4,4.62,2.5,0.07,5.3,5.656,6,1340,,BrewIQ,SHU IPA
03/14/2025 01:18:00,493.3,0.39,4.62,2.6,0.07,5.3,5.656,6,1352,,BrewIQ,SHU IPA
03/14/2025 01:38:00,493.63,0.39,4.6,2.6,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/14/2025 01:58:00,493.97,0.4,4.58,2.5,0.07,5.3,5.656,6,1338,,BrewIQ,SHU IPA
03/14/2025 02:18:00,494.3,0.39,4.64,2.6,0.07,5.3,5.656,6,1365,,BrewIQ,SHU IPA
03/14/2025 02:38:00,494.63,0.39,4.55,2.6,0.07,5.3,5.656,6,1366,,BrewIQ,SHU IPA
03/14/2025 02:58:00,494.97,0.39,4.59,2.6,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/14/2025 03:18:00,495.3,0.39,4.6,2.6,0.07,5.3,5.656,6,1334,,BrewIQ,SHU IPA
03/14/2025 03:38:00,495.63,0.39,4.64,2.6,0.07,5.3,5.656,6,1350,,BrewIQ,SHU IPA
03/14/2025 03:58:00,495.97,0.39,4.59,2.5,0.07,5.3,5.656,6,1371,,BrewIQ,SHU IPA
03/14/2025 04:18:00,496.3,0.39,4.65,2.5,0.07,5.3,5.656,6,1372,,BrewIQ,SHU IPA
03/14/2025 04:38:00,496.63,0.4,4.64,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/14/2025 04:58:00,496.97,0.4,4.63,2.6,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/14/2025 05:18:00,497.3,0.4,4.56,2.6,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/14/2025 05:38:00,497.63,0.39,4.55,2.5,0.07,5.3,5.656,6,1375,,BrewIQ,SHU IPA
03/14/2025 05:58:00,497.97,0.4,4.63,2.6,0.07,5.3,5.656,6,1376,,BrewIQ,SHU IPA
03/14/2025 06:18:00,498.3,0.39,4.56,2.6,0.07,5.2,5.556,6,1370,,BrewIQ,SHU IPA
03/14/2025 06:38:00,498.63,0.4,4.59,2.6,0.07,5.3,5.656,5,1374,,BrewIQ,SHU IPA
03/14/2025 06:58:00,498.97,0.4,4.55,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/14/2025 07:18:00,499.3,0.4,4.55,2.6,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/14/2025 07:38:00,499.63,0.4,4.56,2.6,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/14/2025 07:58:00,499.97,0.4,4.62,2.5,0.07,5.3,5.656,6,1370,,BrewIQ,SHU IPA
03/14/2025 08:18:00,500.3,0.4,4.62,2.6,0.07,5.3,5.656,6,1373,,BrewIQ,SHU IPA
03/14/2025 08:38:00,500.63,0.4,4.6,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/14/2025 08:58:00,500.97,0.4,4.61,2.6,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/14/2025 09:18:00,501.3,0.4,4.57,2.6,0.07,5.3,5.656,6,1338,,BrewIQ,SHU IPA
03/14/2025 09:38:00,501.63,0.4,4.56,2.5,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/14/2025 09:58:00,501.97,0.4,4.63,2.6,0.07,5.3,5.656,5,1371,,BrewIQ,SHU IPA
03/14/2025 10:18:00,502.3,0.4,4.59,2.4,0.03,6.1,,6,1389,,BrewIQ,SHU IPA
03/14/2025 10:38:00,502.63,0.39,4.59,2.6,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/14/2025 10:58:00,502.97,0.39,4.6,2.6,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/14/2025 11:18:00,503.3,0.4,4.57,2.6,0.07,5.3,5.656,6,1337,,BrewIQ,SHU IPA
03/14/2025 11:38:00,503.63,0.4,4.63,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/14/2025 11:58:00,503.97,0.4,4.63,2.6,0.07,5.2,5.556,6,1346,,BrewIQ,SHU IPA
03/14/2025 12:18:00,504.3,0.39,4.55,2.6,0.07,5.2,5.556,5,1365,,BrewIQ,SHU IPA
03/14/2025 12:38:00,504.63,0.4,4.59,2.6,0.07,5.3,5.656,5,1341,,BrewIQ,SHU IPA
03/14/2025 12:58:00,504.97,0.4,4.58,2.5,0.07,5.4,5.756,6,1343,,BrewIQ,SHU IPA
03/14/2025 13:18:00,505.3,0.4,4.61,2.5,0.07,5.5,5.856,7,1373,,BrewIQ,SHU IPA
03/14/2025 13:38:00,505.63,0.4,4.61,2.5,0.07,5.6,5.956,8,1371,,BrewIQ,SHU IPA
03/14/2025 13:58:00,505.97,0.4,4.57,2.5,0.07,5.5,5.856,8,1361,,BrewIQ,SHU IPA
03/14/2025 14:18:00,506.3,0.41,4.55,2.5,0.07,5.4,5.756,7,1356,,BrewIQ,SHU IPA
03/14/2025 14:38:00,506.63,0.41,4.63,2.5,0.08,5.4,5.756,6,1361,,BrewIQ,SHU IPA
03/14/2025 14:58:00,506.97,0.41,4.63,2.6,0.07,5.4,5.756,6,1363,,BrewIQ,SHU IPA
03/14/2025 15:18:00,507.3,0.41,4.58,2.6,0.07,5.4,5.756,6,1366,,BrewIQ,SHU IPA
03/14/2025 15:38:00,507.63,0.41,4.56,2.6,0.07,5.4,5.756,6,1367,,BrewIQ,SHU IPA
03/14/2025 15:58:00,507.97,0.41,4.63,2.5,0.07,5.4,5.756,6,1368,,BrewIQ,SHU IPA
03/14/2025 16:18:00,508.3,0.41,4.55,2.5,0.07,5.4,5.756,6,1350,,BrewIQ,SHU IPA
03/14/2025 16:38:00,508.63,0.41,4.62,2.6,0.07,5.4,5.756,6,1347,,BrewIQ,SHU IPA
03/14/2025 16:58:00,508.97,0.41,4.57,2.6,0.07,5.4,5.756,6,1349,,BrewIQ,SHU IPA
03/14/2025 17:18:00,509.3,0.41,4.61,2.5,0.06,5.4,5.756,6,1349,,BrewIQ,SHU IPA
03/14/2025 17:38:00,509.63,0.41,4.63,2.6,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/14/2025 23:18:00,515.3,0.41,4.59,2.5,0.07,5.4,5.756,6,1348,,BrewIQ,SHU IPA
03/14/2025 23:38:00,515.63,0.41,4.55,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/14/2025 23:58:00,515.97,0.4,4.55,2.5,0.07,5.3,5.656,6,1350,,BrewIQ,SHU IPA
03/15/2025 00:18:00,516.3,0.4,4.57,2.6,0.07,5.3,5.656,6,1359,,BrewIQ,SHU IPA
03/15/2025 00:38:00,516.63,0.4,4.58,2.5,0.07,5.3,5.656,6,1363,,BrewIQ,SHU IPA
03/15/2025 00:58:00,516.97,0.4,4.57,2.6,0.07,5.4,5.756,6,1351,,BrewIQ,SHU IPA
03/15/2025 01:18:00,517.3,0.41,4.62,2.5,0.07,5.4,5.756,6,1348,,BrewIQ,SHU IPA
03/15/2025 01:38:00,517.63,0.4,4.64,2.5,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 01:58:00,517.97,0.4,4.63,2.5,0.07,5.3,5.656,6,1350,,BrewIQ,SHU IPA
03/15/2025 02:18:00,518.3,0.4,4.59,2.6,0.07,5.3,5.656,6,1356,,BrewIQ,SHU IPA
03/15/2025 02:38:00,518.63,0.4,4.61,2.5,0.07,5.3,5.656,6,1360,,BrewIQ,SHU IPA
03/15/2025 02:58:00,518.97,0.41,4.65,2.5,0.07,5.4,5.756,6,1349,,BrewIQ,SHU IPA
03/15/2025 03:18:00,519.3,0.41,4.6,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/15/2025 03:38:00,519.63,0.4,4.6,2.6,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 03:58:00,519.97,0.4,4.61,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 04:18:00,520.3,0.4,4.61,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 04:38:00,520.63,0.4,4.6,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 04:58:00,520.97,0.41,4.61,2.5,0.07,5.4,5.756,6,1353,,BrewIQ,SHU IPA
03/15/2025 05:18:00,521.3,0.41,4.55,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/15/2025 05:38:00,521.63,0.41,4.63,2.5,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/15/2025 05:58:00,521.97,0.4,4.58,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 06:18:00,522.3,0.4,4.64,2.6,0.07,5.3,5.656,6,1359,,BrewIQ,SHU IPA
03/15/2025 06:38:00,522.63,0.4,4.63,2.5,0.07,5.3,5.656,5,1361,,BrewIQ,SHU IPA
03/15/2025 06:58:00,522.97,0.41,4.58,2.5,0.07,5.3,5.656,6,1353,,BrewIQ,SHU IPA
03/15/2025 07:18:00,523.3,0.4,4.62,2.6,0.06,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/15/2025 07:38:00,523.63,0.4,4.6,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 07:58:00,523.97,0.4,4.59,2.6,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 08:18:00,524.3,0.41,4.61,2.6,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 08:38:00,524.63,0.4,4.58,2.5,0.07,5.3,5.656,6,1355,,BrewIQ,SHU IPA
03/15/2025 08:58:00,524.97,0.4,4.65,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 09:18:00,525.3,0.4,4.55,2.5,0.06,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 09:38:00,525.63,0.4,4.57,2.5,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 09:58:00,525.97,0.4,4.64,2.6,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 10:18:00,526.3,0.4,4.55,2.6,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 10:38:00,526.63,0.4,4.55,2.5,0.07,5.3,5.656,6,1356,,BrewIQ,SHU IPA
03/15/2025 10:58:00,526.97,0.4,4.56,2.5,0.07,5.3,5.656,6,1352,,BrewIQ,SHU IPA
03/15/2025 11:18:00,527.3,0.4,4.57,2.5,0.07,5.3,5.656,6,1351,,BrewIQ,SHU IPA
03/15/2025 11:38:00,527.63,0.41,4.6,2.6,0.07,5.3,5.656,6,1350,,BrewIQ,SHU IPA
03/15/2025 11:58:00,527.97,0.4,4.61,2.6,0.07,5.3,5.656,6,1366,,BrewIQ,SHU IPA
03/15/2025 12:18:00,528.3,0.4,4.55,2.6,0.07,5.3,5.656,6,1362,,BrewIQ,SHU IPA
03/15/2025 12:38:00,528.63,0.4,4.63,2.5,0.07,5.3,5.656,5,1367,,BrewIQ,SHU IPA
03/15/2025 12:58:00,528.97,0.4,4.65,2.5,0.06,5.3,5.656,6,1352,,BrewIQ,SHU IPA
03/15/2025 13:18:00,529.3,0.41,4.65,2.5,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/15/2025 13:38:00,529.63,0.4,4.57,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 13:58:00,529.97,0.4,4.6,2.6,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 14:18:00,530.3,0.4,4.62,2.6,0.07,5.3,5.656,6,1351,,BrewIQ,SHU IPA
03/15/2025 14:38:00,530.63,0.4,4.57,2.6,0.07,5.3,5.656,6,1359,,BrewIQ,SHU IPA
03/15/2025 14:58:00,530.97,0.4,4.64,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 15:18:00,531.3,0.4,4.6,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 15:38:00,531.63,0.4,4.62,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/15/2025 15:58:00,531.97,0.41,4.63,2.5,0.07,5.3,5.656,6,1352,,BrewIQ,SHU IPA
03/15/2025 16:18:00,532.3,0.41,4.62,2.5,0.07,5.3,5.656,6,1359,,BrewIQ,SHU IPA
03/15/2025 16:38:00,532.63,0.4,4.57,2.5,0.07,5.3,5.656,6,1358,,BrewIQ,SHU IPA
03/15/2025 16:58:00,532.97,0.4,4.61,2.5,0.07,5.3,5.656,6,1360,,BrewIQ,SHU IPA
03/15/2025 17:18:00,533.3,0.41,4.65,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 17:38:00,533.63,0.41,4.57,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/15/2025 17:58:00,533.97,0.4,4.64,2.6,0.07,5.3,5.656,6,1350,,BrewIQ,SHU IPA
03/15/2025 18:38:00,534.63,0.4,4.58,2.5,0.07,5.3,5.656,6,1349,,BrewIQ,SHU IPA
03/15/2025 18:58:00,534.97,0.4,4.55,2.5,0.07,5.3,5.656,6,1361,,BrewIQ,SHU IPA
03/15/2025 19:18:00,535.3,0.4,4.59,2.5,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 19:38:00,535.63,0.4,4.62,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/15/2025 19:58:00,535.97,0.4,4.58,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/15/2025 20:18:00,536.3,0.4,4.62,2.5,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/15/2025 20:38:00,536.63,0.4,4.64,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/15/2025 21:38:00,537.63,0.41,4.57,2.6,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/15/2025 21:58:00,537.97,0.4,4.58,2.6,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/15/2025 22:18:00,538.3,0.41,4.65,2.5,0.07,5.3,5.656,6,1354,,BrewIQ,SHU IPA
03/15/2025 22:38:00,538.63,0.4,4.58,2.5,0.07,5.3,5.656,6,1351,,BrewIQ,SHU IPA
03/15/2025 22:58:00,538.97,0.4,4.64,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/15/2025 23:18:00,539.3,0.4,4.65,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/15/2025 23:38:00,539.63,0.4,4.57,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/15/2025 23:58:00,539.97,0.4,4.64,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/16/2025 00:18:00,540.3,0.4,4.6,2.6,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/16/2025 00:38:00,540.63,0.4,4.58,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/16/2025 00:58:00,540.97,0.4,4.6,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/16/2025 02:18:00,542.3,0.4,4.61,2.5,0.06,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/16/2025 02:38:00,542.63,0.4,4.61,2.5,0.06,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/16/2025 02:58:00,542.97,0.4,4.64,2.5,0.06,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 03:18:00,543.3,0.4,4.65,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 03:38:00,543.63,0.4,4.6,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 03:58:00,543.97,0.4,4.59,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 04:18:00,544.3,0.4,4.59,2.5,0.07,5.3,5.656,6,1355,,BrewIQ,SHU IPA
03/16/2025 04:38:00,544.63,0.4,4.63,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 04:58:00,544.97,0.4,4.65,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 05:18:00,545.3,0.4,4.56,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 05:38:00,545.63,0.4,4.6,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 05:58:00,545.97,0.4,4.65,2.5,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/16/2025 06:18:00,546.3,0.4,4.64,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 06:38:00,546.63,0.4,4.65,2.5,0.07,5.3,5.656,6,1350,,BrewIQ,SHU IPA
03/16/2025 06:58:00,546.97,0.4,4.61,2.5,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/16/2025 07:18:00,547.3,0.4,4.61,2.5,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/16/2025 07:38:00,547.63,0.4,4.59,2.5,0.07,5.3,5.656,6,1357,,BrewIQ,SHU IPA
03/16/2025 07:58:00,547.97,0.41,4.6,2.5,0.07,5.3,5.656,6,1357,,BrewIQ,SHU IPA
03/16/2025 08:18:00,548.3,0.41,4.57,2.5,0.07,5.3,5.656,6,1348,,BrewIQ,SHU IPA
03/16/2025 08:38:00,548.63,0.4,4.55,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 08:58:00,548.97,0.4,4.59,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 09:18:00,549.3,0.4,4.56,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 09:38:00,549.63,0.4,4.58,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 09:58:00,549.97,0.4,4.65,2.5,0.07,5.3,5.656,6,1354,,BrewIQ,SHU IPA
03/16/2025 10:18:00,550.3,0.4,4.55,2.5,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/16/2025 10:38:00,550.63,0.4,4.56,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 10:58:00,550.97,0.4,4.6,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 11:18:00,551.3,0.4,4.57,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 11:38:00,551.63,0.4,4.64,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 11:58:00,551.97,0.41,4.56,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 12:18:00,552.3,0.4,4.64,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 12:38:00,552.63,0.4,4.62,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 12:58:00,552.97,0.4,4.64,2.5,0.07,5.3,5.656,6,1346,,BrewIQ,SHU IPA
03/16/2025 13:18:00,553.3,0.41,4.64,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/16/2025 13:38:00,553.63,0.4,4.58,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 13:58:00,553.97,0.4,4.57,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 14:18:00,554.3,0.4,4.59,2.5,0.06,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/16/2025 14:38:00,554.63,0.4,4.59,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 14:58:00,554.97,0.4,4.64,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 15:18:00,555.3,0.4,4.6,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/16/2025 15:38:00,555.63,0.4,4.64,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 15:58:00,555.97,0.4,4.61,2.5,0.07,5.3,5.656,6,1351,,BrewIQ,SHU IPA
03/16/2025 16:18:00,556.3,0.4,4.6,2.5,0.07,5.3,5.656,6,1351,,BrewIQ,SHU IPA
03/16/2025 16:38:00,556.63,0.4,4.57,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 16:58:00,556.97,0.41,4.57,2.5,0.07,5.3,5.656,6,1340,,BrewIQ,SHU IPA
03/16/2025 17:18:00,557.3,0.4,4.65,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/16/2025 17:38:00,557.63,0.4,4.6,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/16/2025 17:58:00,557.97,0.4,4.62,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/16/2025 18:18:00,558.3,0.4,4.59,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/16/2025 18:38:00,558.63,0.4,4.65,2.5,0.07,5.3,5.656,5,1346,,BrewIQ,SHU IPA
03/16/2025 18:58:00,558.97,0.4,4.57,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/16/2025 19:18:00,559.3,0.4,4.59,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/16/2025 19:38:00,559.63,0.4,4.6,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/16/2025 19:58:00,559.97,0.4,4.62,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/16/2025 20:18:00,560.3,0.4,4.6,2.5,0.07,5.3,5.656,6,1340,,BrewIQ,SHU IPA
03/16/2025 20:38:00,560.63,0.4,4.59,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/16/2025 20:58:00,560.97,0.4,4.55,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/16/2025 21:18:00,561.3,0.4,4.57,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/16/2025 21:38:00,561.63,0.4,4.55,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/16/2025 21:58:00,561.97,0.4,4.56,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/16/2025 22:18:00,562.3,0.4,4.63,2.5,0.07,5.3,5.656,6,1339,,BrewIQ,SHU IPA
03/16/2025 22:38:00,562.63,0.4,4.56,2.5,0.06,5.3,5.656,6,1339,,BrewIQ,SHU IPA
03/16/2025 22:58:00,562.97,0.4,4.63,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/16/2025 23:18:00,563.3,0.4,4.61,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/16/2025 23:38:00,563.63,0.4,4.57,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/16/2025 23:58:00,563.97,0.4,4.63,2.5,0.07,5.3,5.656,6,1347,,BrewIQ,SHU IPA
03/17/2025 00:18:00,564.3,0.4,4.56,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/17/2025 00:38:00,564.63,0.41,4.65,2.5,0.07,5.3,5.656,6,1345,,BrewIQ,SHU IPA
03/17/2025 00:58:00,564.97,0.41,4.58,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/17/2025 01:18:00,565.3,0.4,4.65,2.5,0.07,5.3,5.656,6,1344,,BrewIQ,SHU IPA
03/17/2025 01:38:00,565.63,0.4,4.65,2.5,0.06,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/17/2025 01:58:00,565.97,0.4,4.61,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/17/2025 02:18:00,566.3,0.4,4.56,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/17/2025 02:38:00,566.63,0.4,4.61,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/17/2025 02:58:00,566.97,0.4,4.59,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/17/2025 03:18:00,567.3,0.4,4.55,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/17/2025 03:38:00,567.63,0.4,4.58,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/17/2025 03:58:00,567.97,0.4,4.62,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/17/2025 04:18:00,568.3,0.4,4.65,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/17/2025 04:38:00,568.63,0.41,4.6,2.5,0.07,5.3,5.656,6,1339,,BrewIQ,SHU IPA
03/17/2025 04:58:00,568.97,0.4,4.62,2.5,0.07,5.3,5.656,6,1340,,BrewIQ,SHU IPA
03/17/2025 05:18:00,569.3,0.4,4.65,2.5,0.07,5.3,5.656,6,1340,,BrewIQ,SHU IPA
03/17/2025 05:38:00,569.63,0.4,4.62,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/17/2025 05:58:00,569.97,0.4,4.55,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/17/2025 06:18:00,570.3,0.4,4.65,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/17/2025 06:38:00,570.63,0.4,4.62,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/17/2025 06:58:00,570.97,0.4,4.55,2.5,0.07,5.3,5.656,6,1338,,BrewIQ,SHU IPA
03/17/2025 07:18:00,571.3,0.4,4.58,2.5,0.07,5.3,5.656,6,1340,,BrewIQ,SHU IPA
03/17/2025 07:38:00,571.63,0.4,4.61,2.5,0.07,5.3,5.656,6,1339,,BrewIQ,SHU IPA
03/17/2025 07:58:00,571.97,0.4,4.65,2.5,0.07,5.3,5.656,6,1339,,BrewIQ,SHU IPA
03/17/2025 08:18:00,572.3,0.4,4.6,2.5,0.07,5.3,5.656,6,1343,,BrewIQ,SHU IPA
03/17/2025 08:38:00,572.63,0.4,4.59,2.5,0.07,5.3,5.656,6,1341,,BrewIQ,SHU IPA
03/17/2025 08:58:00,572.97,0.4,4.61,2.5,0.07,5.3,5.656,6,1338,,BrewIQ,SHU IPA
03/17/2025 09:18:00,573.3,0.4,4.6,2.5,0.07,5.3,5.656,6,1338,,BrewIQ,SHU IPA
03/17/2025 09:38:00,573.63,0.4,4.65,2.5,0.07,5.3,5.656,6,1342,,BrewIQ,SHU IPA
03/17/2025 09:58:00,573.97,0.4,4.57,2.5,0.07,5.3,5.656,6,1339,,BrewIQ,SHU IPA
03/17/2025 10:18:00,574.3,0.4,4.6,2.5,0.07,5.3,5.656,6,1340,,BrewIQ,SHU IPA
03/17/2025 10:38:00,574.63,0.4,4.56,2.5,0.07,5.3,5.656,6,1339,,BrewIQ,SHU IPA
03/17/2025 10:58:00,574.97,0.4,4.57,2.5,0.07,5.3,5.656,6,1338,,BrewIQ,SHU IPA
