Timestamp (GMT),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
01/30/2025 23:51:00,-11.15,0.26,5.25,13.3,0.82,0.75,0.61,0.09,29.1,29.456,24,1195,,BrewIQ,Mixed-Culture 75
01/31/2025 00:11:00,-10.82,0.26,5.25,13.3,0.82,0.75,0.6,0.09,28.5,28.856,24,1196,,BrewIQ,Mixed-Culture 75
01/31/2025 00:31:00,-10.48,0.26,5.26,13.3,0.82,0.75,0.57,0.09,27.9,28.256,24,1205,,BrewIQ,Mixed-Culture 75
01/31/2025 00:51:00,-10.15,0.26,5.3,13.3,0.82,0.75,0.55,0.09,27.3,27.656,24,1211,,BrewIQ,Mixed-Culture 75
01/31/2025 01:11:00,-9.82,0.27,5.29,13.3,0.82,0.75,0.52,0.08,26.8,27.156,24,1214,,BrewIQ,Mixed-Culture 75
01/31/2025 01:31:00,-9.48,0.27,5.29,13.3,0.82,0.75,0.49,0.08,26.3,26.656,24,1218,,BrewIQ,Mixed-Culture 75
01/31/2025 01:51:00,-9.15,0.28,5.29,13.3,0.82,0.75,0.48,0.09,25.7,26.056,24,1220,,BrewIQ,Mixed-Culture 75
01/31/2025 02:11:00,-8.82,0.27,5.28,13.3,0.82,0.75,0.45,0.08,25.2,25.556,23,1223,,BrewIQ,Mixed-Culture 75
01/31/2025 02:31:00,-8.48,0.28,5.3,13.3,0.82,0.75,0.43,0.09,24.7,25.056,23,1238,,BrewIQ,Mixed-Culture 75
01/31/2025 02:51:00,-8.15,0.28,5.32,13.3,0.82,0.75,0.41,0.09,24.2,24.556,23,1229,,BrewIQ,Mixed-Culture 75
01/31/2025 03:11:00,-7.82,0.28,5.31,13.3,0.82,0.75,0.39,0.1,23.7,24.056,23,1231,,BrewIQ,Mixed-Culture 75
01/31/2025 03:31:00,-7.48,0.28,5.31,13.3,0.82,0.75,0.36,0.09,23.2,23.556,23,1231,,BrewIQ,Mixed-Culture 75
01/31/2025 03:51:00,-7.15,0.29,5.32,13.3,0.82,0.75,0.35,0.09,22.8,23.156,23,1234,,BrewIQ,Mixed-Culture 75
01/31/2025 04:11:00,-6.82,0.29,5.34,13.3,0.82,0.75,0.34,0.09,22.3,22.656,23,1235,,BrewIQ,Mixed-Culture 75
01/31/2025 04:31:00,-6.48,0.29,5.35,13.3,0.82,0.75,0.32,0.09,22.1,22.456,23,1241,,BrewIQ,Mixed-Culture 75
01/31/2025 04:51:00,-6.15,0.29,5.33,13.3,0.82,0.75,0.32,0.09,22.1,22.456,23,1246,,BrewIQ,Mixed-Culture 75
01/31/2025 05:11:00,-5.82,0.28,5.35,13.3,0.82,0.75,0.32,0.09,22,22.356,23,1245,,BrewIQ,Mixed-Culture 75
01/31/2025 05:31:00,-5.48,0.28,5.35,13.3,0.82,0.75,0.32,0.09,22,22.356,23,1246,,BrewIQ,Mixed-Culture 75
01/31/2025 05:51:00,-5.15,0.28,5.32,13.3,0.82,0.75,0.32,0.09,22,22.356,23,1246,,BrewIQ,Mixed-Culture 75
01/31/2025 06:11:00,-4.82,0.28,5.34,13.3,0.82,0.75,0.32,0.08,22,22.356,23,1247,,BrewIQ,Mixed-Culture 75
01/31/2025 06:31:00,-4.48,0.29,5.32,13.3,0.82,0.75,0.32,0.09,22.1,22.456,23,1222,,BrewIQ,Mixed-Culture 75
01/31/2025 06:51:00,-4.15,0.28,5.33,13.3,0.82,0.75,0.32,0.09,22.1,22.456,23,1225,,BrewIQ,Mixed-Culture 75
01/31/2025 07:11:00,-3.82,0.28,5.31,13.3,0.82,0.75,0.32,0.09,22.1,22.456,23,1223,,BrewIQ,Mixed-Culture 75
01/31/2025 07:31:00,-3.48,0.28,5.31,13.3,0.82,0.75,0.32,0.09,22.1,22.456,23,1222,,BrewIQ,Mixed-Culture 75
01/31/2025 07:51:00,-3.15,0.28,5.33,13.3,0.82,0.75,0.34,0.09,22.1,22.456,23,1225,,BrewIQ,Mixed-Culture 75
01/31/2025 08:11:00,-2.82,0.28,5.33,13.3,0.82,0.75,0.32,0.09,22.1,22.456,23,1225,,BrewIQ,Mixed-Culture 75
01/31/2025 08:31:00,-2.48,0.28,5.34,13.3,0.82,0.75,0.32,0.09,22.2,22.556,23,1224,,BrewIQ,Mixed-Culture 75
01/31/2025 08:51:00,-2.15,0.29,5.32,13.3,0.82,0.75,0.32,0.09,22.2,22.556,23,1224,,BrewIQ,Mixed-Culture 75
01/31/2025 09:11:00,-1.82,0.28,5.33,13.3,0.82,0.75,0.32,0.09,22.2,22.556,23,1225,,BrewIQ,Mixed-Culture 75
01/31/2025 09:31:00,-1.48,0.29,5.35,13.3,0.82,0.75,0.32,0.09,22.2,22.556,23,1224,,BrewIQ,Mixed-Culture 75
01/31/2025 09:51:00,-1.15,0.28,5.33,13.3,0.82,0.75,0.32,0.08,22.2,22.556,23,1225,,BrewIQ,Mixed-Culture 75
01/31/2025 10:11:00,-0.82,0.28,5.32,13.3,0.82,0.75,0.32,0.08,22.2,22.556,23,1225,,BrewIQ,Mixed-Culture 75
01/31/2025 10:31:00,-0.48,0.28,5.35,13.3,0.82,0.75,0.32,0.08,22.2,22.556,23,1226,,BrewIQ,Mixed-Culture 75
01/31/2025 10:51:00,-0.15,0.28,5.35,13.3,0.82,0.75,0.34,0.07,22.4,22.756,23,1226,,BrewIQ,Mixed-Culture 75
01/31/2025 11:11:00,0.18,0.28,5.35,13.3,0.82,0.75,0.32,0.08,22.2,22.556,23,1221,,BrewIQ,Mixed-Culture 75
01/31/2025 11:31:00,0.52,0.28,5.32,13.3,0.82,0.75,0.32,0.07,22.1,22.456,23,1217,,BrewIQ,Mixed-Culture 75
01/31/2025 11:51:00,0.85,0.28,5.33,13.3,0.82,0.75,0.32,0.07,22.2,22.556,23,1198,,BrewIQ,Mixed-Culture 75
01/31/2025 12:11:00,1.18,0.28,5.33,13.3,0.82,0.75,0.32,0.08,22.2,22.556,23,1213,,BrewIQ,Mixed-Culture 75
01/31/2025 12:31:00,1.52,0.28,5.35,13.3,0.82,0.75,0.32,0.07,22.2,22.556,23,1278,,BrewIQ,Mixed-Culture 75
01/31/2025 12:51:00,1.85,0.28,5.33,13.3,0.82,0.75,0.32,0.08,22.2,22.556,23,1274,,BrewIQ,Mixed-Culture 75
01/31/2025 13:11:00,2.18,0.28,5.33,13.3,0.82,0.75,0.34,0.07,22.2,22.556,23,1278,,BrewIQ,Mixed-Culture 75
01/31/2025 13:31:00,2.52,0.28,5.31,13.3,0.82,0.75,0.34,0.08,22.2,22.556,24,1266,,BrewIQ,Mixed-Culture 75
01/31/2025 13:51:00,2.85,0.28,5.32,13.3,0.82,0.75,0.34,0.08,22.2,22.556,24,1272,,BrewIQ,Mixed-Culture 75
01/31/2025 14:11:00,3.18,0.28,5.32,13.3,0.82,0.75,0.34,0.07,22.3,22.656,24,1257,,BrewIQ,Mixed-Culture 75
01/31/2025 14:31:00,3.52,0.28,5.3,13.3,0.82,0.75,0.34,0.07,22.3,22.656,24,1226,,BrewIQ,Mixed-Culture 75
01/31/2025 14:51:00,3.85,0.28,5.3,13.4,0.07,0,0.34,0.08,22.3,22.656,24,1222,,BrewIQ,Mixed-Culture 75
01/31/2025 15:11:00,4.18,0.28,5.32,13.4,0.07,0,0.34,0.07,22.3,22.656,24,1226,,BrewIQ,Mixed-Culture 75
01/31/2025 15:31:00,4.52,0.28,5.29,13.4,0.07,0,0.34,0.08,22.3,22.656,24,1233,,BrewIQ,Mixed-Culture 75
01/31/2025 15:51:00,4.85,0.28,5.27,13.4,0.07,0,0.34,0.07,22.3,22.656,24,1239,,BrewIQ,Mixed-Culture 75
01/31/2025 16:11:00,5.18,0.28,5.28,13.4,0.07,0,0.34,0.08,22.3,22.656,24,1236,,BrewIQ,Mixed-Culture 75
01/31/2025 16:31:00,5.52,0.27,5.27,13.3,0.82,0.75,0.35,0.08,22.4,22.756,24,1236,,BrewIQ,Mixed-Culture 75
01/31/2025 16:51:00,5.85,0.27,5.27,13.3,0.82,0.75,0.35,0.07,22.4,22.756,24,1270,,BrewIQ,Mixed-Culture 75
01/31/2025 17:11:00,6.18,0.27,5.24,13.3,0.82,0.75,0.35,0.08,22.4,22.756,24,1261,,BrewIQ,Mixed-Culture 75
01/31/2025 17:31:00,6.52,0.28,5.21,13.3,0.82,0.75,0.35,0.07,22.4,22.756,24,1186,,BrewIQ,Mixed-Culture 75
01/31/2025 17:51:00,6.85,0.28,5.2,13.3,0.82,0.75,0.35,0.08,22.4,22.756,24,1151,,BrewIQ,Mixed-Culture 75
01/31/2025 18:11:00,7.18,0.28,5.2,13.3,0.82,0.75,0.35,0.08,22.5,22.856,24,1188,,BrewIQ,Mixed-Culture 75
01/31/2025 18:31:00,7.52,0.28,5.18,13.3,0.82,0.75,0.35,0.08,22.5,22.856,24,1195,,BrewIQ,Mixed-Culture 75
01/31/2025 18:51:00,7.85,0.28,5.15,13.3,0.82,0.75,0.35,0.07,22.4,22.756,24,1202,,BrewIQ,Mixed-Culture 75
01/31/2025 19:11:00,8.18,0.28,5.17,13.3,0.82,0.75,0.36,0.07,22.5,22.856,24,1201,,BrewIQ,Mixed-Culture 75
01/31/2025 19:31:00,8.52,0.28,5.13,13.3,0.82,0.75,0.36,0.08,22.5,22.856,24,1203,,BrewIQ,Mixed-Culture 75
01/31/2025 19:51:00,8.85,0.27,5.12,13.3,0.82,0.75,0.36,0.08,22.5,22.856,24,1206,,BrewIQ,Mixed-Culture 75
01/31/2025 20:11:00,9.18,0.28,5.09,13.3,0.82,0.75,0.36,0.07,22.5,22.856,24,1212,,BrewIQ,Mixed-Culture 75
01/31/2025 20:31:00,9.52,0.28,5.08,13.3,0.82,0.75,0.36,0.08,22.5,22.856,24,1216,,BrewIQ,Mixed-Culture 75
01/31/2025 20:51:00,9.85,0.28,5.1,13.3,0.82,0.75,0.36,0.08,22.4,22.756,24,1219,,BrewIQ,Mixed-Culture 75
01/31/2025 21:11:00,10.18,0.28,5.09,13.3,0.82,0.75,0.36,0.07,22.3,22.656,24,1216,,BrewIQ,Mixed-Culture 75
01/31/2025 21:31:00,10.52,0.27,5.04,13.3,0.82,0.75,0.36,0.08,22.3,22.656,24,1219,,BrewIQ,Mixed-Culture 75
01/31/2025 21:51:00,10.85,0.28,5.04,13.3,0.82,0.75,0.36,0.07,22.3,22.656,24,1220,,BrewIQ,Mixed-Culture 75
01/31/2025 22:11:00,11.18,0.28,5.02,13.3,0.82,0.75,0.36,0.08,22.3,22.656,24,1212,,BrewIQ,Mixed-Culture 75
01/31/2025 22:31:00,11.52,0.28,5.03,13.3,0.82,0.75,0.36,0.07,22.3,22.656,24,1214,,BrewIQ,Mixed-Culture 75
01/31/2025 22:51:00,11.85,0.28,5.04,13.3,0.82,0.75,0.36,0.07,22.3,22.656,24,1219,,BrewIQ,Mixed-Culture 75
01/31/2025 23:11:00,12.18,0.28,5.04,13.3,0.82,0.75,0.36,0.08,22.2,22.556,23,1221,,BrewIQ,Mixed-Culture 75
01/31/2025 23:31:00,12.52,0.27,5,13.3,0.82,0.75,0.36,0.07,22.2,22.556,23,1222,,BrewIQ,Mixed-Culture 75
01/31/2025 23:51:00,12.85,0.27,5,13.3,0.82,0.75,0.36,0.07,22.2,22.556,23,1225,,BrewIQ,Mixed-Culture 75
02/01/2025 00:11,13.18,0.27,5.01,13.3,0.82,0.75,0.36,0.08,22.2,22.556,23,1226,,BrewIQ,Mixed-Culture 75
02/01/2025 00:31,13.52,0.27,4.98,13.3,0.82,0.75,0.36,0.07,22.2,22.556,23,1226,,BrewIQ,Mixed-Culture 75
02/01/2025 00:51,13.85,0.27,5.01,13.3,0.82,0.75,0.38,0.07,22.2,22.556,23,1228,,BrewIQ,Mixed-Culture 75
02/01/2025 01:11,14.18,0.27,5,13.3,0.82,0.75,0.38,0.08,22.2,22.556,23,1229,,BrewIQ,Mixed-Culture 75
02/01/2025 01:31,14.52,0.28,4.99,13.3,0.82,0.75,0.38,0.07,22.1,22.456,23,1231,,BrewIQ,Mixed-Culture 75
02/01/2025 01:51,14.85,0.28,4.96,13.2,1.57,1.42,0.38,0.08,22.1,22.456,23,1232,,BrewIQ,Mixed-Culture 75
02/01/2025 02:11,15.18,0.27,4.98,13.2,1.57,1.42,0.38,0.07,22.1,22.456,23,1234,,BrewIQ,Mixed-Culture 75
02/01/2025 02:31,15.52,0.28,4.94,13.2,1.57,1.42,0.38,0.07,22.1,22.456,23,1232,,BrewIQ,Mixed-Culture 75
02/01/2025 02:51,15.85,0.27,4.96,13.2,1.57,1.42,0.38,0.07,22.1,22.456,23,1234,,BrewIQ,Mixed-Culture 75
02/01/2025 03:11,16.18,0.27,4.94,13.2,1.57,1.42,0.38,0.08,22.1,22.456,23,1235,,BrewIQ,Mixed-Culture 75
02/01/2025 03:31,16.52,0.27,4.92,13.2,1.57,1.42,0.38,0.08,22.1,22.456,23,1236,,BrewIQ,Mixed-Culture 75
02/01/2025 03:51,16.85,0.27,4.95,13.2,1.57,1.42,0.39,0.08,22.2,22.556,23,1237,,BrewIQ,Mixed-Culture 75
02/01/2025 04:11,17.18,0.28,4.93,13.2,1.57,1.42,0.39,0.07,22.2,22.556,23,1237,,BrewIQ,Mixed-Culture 75
02/01/2025 04:31,17.52,0.28,4.93,13.2,1.57,1.42,0.39,0.07,22.2,22.556,23,1235,,BrewIQ,Mixed-Culture 75
02/01/2025 04:51,17.85,0.28,4.92,13.2,1.57,1.42,0.39,0.08,22.2,22.556,23,1222,,BrewIQ,Mixed-Culture 75
02/01/2025 05:11,18.18,0.28,4.92,13.2,1.57,1.42,0.39,0.08,22.2,22.556,23,1236,,BrewIQ,Mixed-Culture 75
02/01/2025 05:31,18.52,0.28,4.94,13.2,1.57,1.42,0.41,0.08,22.3,22.656,23,1237,,BrewIQ,Mixed-Culture 75
02/01/2025 05:51,18.85,0.28,4.9,13.2,1.57,1.42,0.41,0.07,22.3,22.656,23,1236,,BrewIQ,Mixed-Culture 75
02/01/2025 06:11,19.18,0.27,4.92,13.2,1.57,1.42,0.41,0.07,22.3,22.656,22,1236,,BrewIQ,Mixed-Culture 75
02/01/2025 06:31,19.52,0.27,4.92,13.2,1.57,1.42,0.41,0.08,22.3,22.656,22,1236,,BrewIQ,Mixed-Culture 75
02/01/2025 06:51,19.85,0.27,4.88,13.2,1.57,1.42,0.42,0.07,22.3,22.656,22,1236,,BrewIQ,Mixed-Culture 75
02/01/2025 07:11,20.18,0.27,4.91,13.2,1.57,1.42,0.42,0.07,22.3,22.656,22,1235,,BrewIQ,Mixed-Culture 75
02/01/2025 07:31,20.52,0.27,4.92,13.2,1.57,1.42,0.42,0.08,22.3,22.656,22,1235,,BrewIQ,Mixed-Culture 75
02/01/2025 07:51,20.85,0.27,4.9,13.2,1.57,1.42,0.41,0.08,22.1,22.456,22,1233,,BrewIQ,Mixed-Culture 75
02/01/2025 08:11,21.18,0.27,4.92,13.2,1.57,1.42,0.41,0.07,22,22.356,22,1231,,BrewIQ,Mixed-Culture 75
02/01/2025 08:31,21.52,0.28,4.9,13.2,1.57,1.42,0.42,0.08,22,22.356,22,1220,,BrewIQ,Mixed-Culture 75
02/01/2025 08:51,21.85,0.28,4.9,13.2,1.57,1.42,0.42,0.07,22,22.356,22,1157,,BrewIQ,Mixed-Culture 75
02/01/2025 09:11,22.18,0.28,4.88,13.2,1.57,1.42,0.42,0.08,22,22.356,22,1167,,BrewIQ,Mixed-Culture 75
02/01/2025 09:31,22.52,0.28,4.89,13.2,1.57,1.42,0.42,0.07,22,22.356,22,1422,,BrewIQ,Mixed-Culture 75
02/01/2025 09:51,22.85,0.28,4.85,13.2,1.57,1.42,0.42,0.07,22,22.356,22,1441,,BrewIQ,Mixed-Culture 75
02/01/2025 10:11,23.18,0.28,4.89,13.2,1.57,1.42,0.42,0.08,21.9,22.256,22,1441,,BrewIQ,Mixed-Culture 75
02/01/2025 10:31,23.52,0.28,4.87,13.2,1.57,1.42,0.43,0.07,21.8,22.156,22,1414,,BrewIQ,Mixed-Culture 75
02/01/2025 10:51,23.85,0.28,4.86,13.1,2.31,2.01,0.43,0.07,21.8,22.156,22,1432,,BrewIQ,Mixed-Culture 75
02/01/2025 11:11,24.18,0.28,4.88,13.1,2.31,2.01,0.43,0.07,21.8,22.156,22,1427,,BrewIQ,Mixed-Culture 75
02/01/2025 11:31,24.52,0.28,4.85,13.1,2.31,2.01,0.45,0.07,21.8,22.156,22,1239,,BrewIQ,Mixed-Culture 75
02/01/2025 11:51,24.85,0.28,4.85,13.1,2.31,2.01,0.45,0.08,21.8,22.156,22,1223,,BrewIQ,Mixed-Culture 75
02/01/2025 12:11,25.18,0.28,4.86,13.2,1.57,1.42,0.45,0.08,21.9,22.256,22,1274,,BrewIQ,Mixed-Culture 75
02/01/2025 12:31,25.52,0.28,4.84,13.1,2.31,2.01,0.46,0.07,21.9,22.256,22,1281,,BrewIQ,Mixed-Culture 75
02/01/2025 12:51,25.85,0.28,4.81,13.1,2.31,2.01,0.46,0.08,21.9,22.256,22,1231,,BrewIQ,Mixed-Culture 75
02/01/2025 13:11,26.18,0.28,4.85,13.1,2.31,2.01,0.48,0.08,21.9,22.256,22,1230,,BrewIQ,Mixed-Culture 75
02/01/2025 13:31,26.52,0.28,4.82,13.1,2.31,2.01,0.49,0.07,21.9,22.256,22,1241,,BrewIQ,Mixed-Culture 75
02/01/2025 13:51,26.85,0.28,4.81,13.2,1.57,1.42,0.49,0.08,21.9,22.256,22,1090,,BrewIQ,Mixed-Culture 75
02/01/2025 14:11,27.18,0.27,4.82,13.2,1.57,1.42,0.5,0.07,22,22.356,22,1091,,BrewIQ,Mixed-Culture 75
02/01/2025 14:31,27.52,0.27,4.81,13.1,2.31,2.01,0.5,0.08,22,22.356,22,1124,,BrewIQ,Mixed-Culture 75
02/01/2025 14:51,27.85,0.28,4.79,13.1,2.31,2.01,0.52,0.07,22,22.356,22,1128,,BrewIQ,Mixed-Culture 75
02/01/2025 15:11,28.18,0.27,4.79,13.1,2.31,2.01,0.53,0.08,22,22.356,22,1126,,BrewIQ,Mixed-Culture 75
02/01/2025 15:31,28.52,0.28,4.81,13.1,2.31,2.01,0.53,0.07,22,22.356,22,1142,,BrewIQ,Mixed-Culture 75
02/01/2025 15:51,28.85,0.28,4.81,13.1,2.31,2.01,0.55,0.07,22.1,22.456,22,1087,,BrewIQ,Mixed-Culture 75
02/01/2025 16:11,29.18,0.27,4.82,13.1,2.31,2.01,0.56,0.07,22.1,22.456,22,1101,,BrewIQ,Mixed-Culture 75
02/01/2025 16:31,29.52,0.27,4.8,13,3.06,2.76,0.56,0.07,22.1,22.456,22,1099,,BrewIQ,Mixed-Culture 75
02/01/2025 16:51,29.85,0.27,4.79,12.9,3.8,3.28,0.57,0.08,22.1,22.456,22,1124,,BrewIQ,Mixed-Culture 75
02/01/2025 17:11,30.18,0.27,4.8,12.9,3.8,3.28,0.59,0.08,22.1,22.456,22,1086,,BrewIQ,Mixed-Culture 75
02/01/2025 17:31,30.52,0.27,4.77,12.9,3.8,3.28,0.6,0.08,22.1,22.456,22,1086,,BrewIQ,Mixed-Culture 75
02/01/2025 17:51,30.85,0.27,4.76,12.9,3.8,3.28,0.6,0.08,22.1,22.456,22,1076,,BrewIQ,Mixed-Culture 75
02/01/2025 18:11,31.18,0.27,4.8,12.8,4.55,3.88,0.63,0.07,22.1,22.456,22,979,,BrewIQ,Mixed-Culture 75
02/01/2025 18:31,31.52,0.27,4.78,12.8,4.55,3.88,0.64,0.08,22.2,22.556,22,961,,BrewIQ,Mixed-Culture 75
02/01/2025 18:51,31.85,0.27,4.78,12.8,4.55,3.88,0.64,0.07,22.2,22.556,22,959,,BrewIQ,Mixed-Culture 75
02/01/2025 19:11,32.18,0.27,4.76,12.8,4.55,3.88,0.66,0.07,22.2,22.556,22,943,,BrewIQ,Mixed-Culture 75
02/01/2025 19:31,32.52,0.27,4.77,12.8,4.55,3.88,0.67,0.08,22.2,22.556,22,945,,BrewIQ,Mixed-Culture 75
02/01/2025 19:51,32.85,0.27,4.8,12.7,5.29,4.62,0.68,0.08,22.2,22.556,22,948,,BrewIQ,Mixed-Culture 75
02/01/2025 20:11,33.18,0.28,4.76,12.7,5.29,4.62,0.7,0.07,22.2,22.556,22,940,,BrewIQ,Mixed-Culture 75
02/01/2025 20:31,33.52,0.28,4.77,12.7,5.29,4.62,0.71,0.07,22.3,22.656,22,953,,BrewIQ,Mixed-Culture 75
02/01/2025 20:51,33.85,0.28,4.76,12.7,5.29,4.62,0.73,0.07,21.9,22.256,22,940,,BrewIQ,Mixed-Culture 75
02/01/2025 21:11,34.18,0.27,4.75,12.6,6.04,5.29,0.74,0.08,21.9,22.256,22,947,,BrewIQ,Mixed-Culture 75
02/01/2025 21:31,34.52,0.28,4.75,12.6,6.04,5.29,0.75,0.07,21.9,22.256,22,947,,BrewIQ,Mixed-Culture 75
02/01/2025 21:51,34.85,0.28,4.75,12.6,6.04,5.29,0.77,0.07,21.9,22.256,22,945,,BrewIQ,Mixed-Culture 75
02/01/2025 22:11,35.18,0.28,4.74,12.6,6.04,5.29,0.8,0.08,22,22.356,22,947,,BrewIQ,Mixed-Culture 75
02/01/2025 22:31,35.52,0.27,4.77,12.6,6.04,5.29,0.81,0.08,22,22.356,22,944,,BrewIQ,Mixed-Culture 75
02/01/2025 22:51,35.85,0.27,4.73,12.6,6.04,5.29,0.82,0.08,22,22.356,22,947,,BrewIQ,Mixed-Culture 75
02/01/2025 23:11,36.18,0.27,4.73,12.5,6.79,5.89,0.85,0.07,22.1,22.456,22,945,,BrewIQ,Mixed-Culture 75
02/01/2025 23:31,36.52,0.28,4.77,12.4,7.53,6.49,0.86,0.07,22.1,22.456,22,946,,BrewIQ,Mixed-Culture 75
02/01/2025 23:51,36.85,0.27,4.74,12.4,7.53,6.49,0.88,0.08,22.1,22.456,22,945,,BrewIQ,Mixed-Culture 75
02/02/2025 00:11,37.18,0.27,4.76,12.4,7.53,6.49,0.91,0.08,22.1,22.456,22,943,,BrewIQ,Mixed-Culture 75
02/02/2025 00:31,37.52,0.27,4.74,12.3,8.28,7.16,0.92,0.07,22.1,22.456,22,945,,BrewIQ,Mixed-Culture 75
02/02/2025 00:51,37.85,0.27,4.75,12.3,8.28,7.16,0.95,0.07,22.2,22.556,22,945,,BrewIQ,Mixed-Culture 75
02/02/2025 01:11,38.18,0.27,4.76,12.3,8.28,7.16,0.98,0.08,22.2,22.556,22,944,,BrewIQ,Mixed-Culture 75
02/02/2025 01:31,38.52,0.27,4.74,12.2,9.02,7.9,0.99,0.07,22.2,22.556,22,940,,BrewIQ,Mixed-Culture 75
02/02/2025 01:51,38.85,0.27,4.7,12.2,9.02,7.9,1.02,0.07,22.2,22.556,22,940,,BrewIQ,Mixed-Culture 75
02/02/2025 02:11,39.18,0.27,4.72,12.2,9.02,7.9,1.02,0.08,21.9,22.256,22,944,,BrewIQ,Mixed-Culture 75
02/02/2025 02:31,39.52,0.28,4.75,12.1,9.77,8.43,1.04,0.07,21.8,22.156,22,951,,BrewIQ,Mixed-Culture 75
02/02/2025 02:51,39.85,0.28,4.71,12.1,9.77,8.43,1.07,0.08,21.9,22.256,22,951,,BrewIQ,Mixed-Culture 75
02/02/2025 03:11,40.18,0.28,4.69,12,10.51,9.02,1.09,0.07,21.9,22.256,22,954,,BrewIQ,Mixed-Culture 75
02/02/2025 03:31,40.52,0.28,4.73,12,10.51,9.02,1.11,0.08,22,22.356,22,955,,BrewIQ,Mixed-Culture 75
02/02/2025 03:51,40.85,0.28,4.69,12,10.51,9.02,1.14,0.08,22,22.356,22,957,,BrewIQ,Mixed-Culture 75
02/02/2025 04:11,41.18,0.28,4.71,11.9,11.26,9.62,1.17,0.08,22,22.356,22,951,,BrewIQ,Mixed-Culture 75
02/02/2025 04:31,41.52,0.27,4.73,11.9,11.26,9.62,1.2,0.07,22.1,22.456,22,949,,BrewIQ,Mixed-Culture 75
02/02/2025 04:51,41.85,0.27,4.71,11.8,12.01,10.29,1.21,0.08,22.1,22.456,22,951,,BrewIQ,Mixed-Culture 75
02/02/2025 05:11,42.18,0.27,4.71,11.8,12.01,10.29,1.24,0.07,22.1,22.456,22,951,,BrewIQ,Mixed-Culture 75
02/02/2025 05:31,42.52,0.27,4.73,11.8,12.01,10.29,1.27,0.08,22.1,22.456,22,951,,BrewIQ,Mixed-Culture 75
02/02/2025 05:51,42.85,0.27,4.72,11.7,12.75,11.04,1.29,0.08,22.2,22.556,22,950,,BrewIQ,Mixed-Culture 75
