Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
09/19/2024 15:23:00,-23.12,1.54,4.8,11.8,-325.99,-269.31,0,0.08,33.8,34.156,24,2289,,BrewIQ,Mixed-Culture 25
09/19/2024 15:43:00,-22.78,1.09,5.36,12.2,-340.43,-281.59,0,0.08,33.4,33.756,23,1951,,BrewIQ,Mixed-Culture 25
09/19/2024 16:03:00,-22.45,0.69,5.46,12.2,-340.43,-281.59,0,0.08,32.8,33.156,24,1926,,BrewIQ,Mixed-Culture 25
09/19/2024 16:23:00,-22.12,0.6,5.5,12.2,-340.43,-281.59,0,0.08,32.2,32.556,24,1921,,BrewIQ,Mixed-Culture 25
09/19/2024 16:43:00,-21.78,0.52,5.55,12.2,-340.43,-281.59,0,0.08,31.6,31.956,24,1911,,BrewIQ,Mixed-Culture 25
09/19/2024 17:03:00,-21.45,0.46,5.54,12.2,-340.43,-281.59,0,0.08,30.9,31.256,24,1903,,BrewIQ,Mixed-Culture 25
09/19/2024 17:23:00,-21.12,0.42,5.58,12.2,-340.43,-281.59,0,0.08,30.3,30.656,24,1898,,BrewIQ,Mixed-Culture 25
09/19/2024 17:43:00,-20.78,0.4,5.57,12.2,-340.43,-281.59,0,0.08,29.6,29.956,24,1892,,BrewIQ,Mixed-Culture 25
09/19/2024 18:03:00,-20.45,0.38,5.58,12.2,-340.43,-281.59,0,0.08,29,29.356,24,1889,,BrewIQ,Mixed-Culture 25
09/19/2024 18:23:00,-20.12,0.36,5.6,12.2,-340.43,-281.59,0,0.08,28.4,28.756,24,1885,,BrewIQ,Mixed-Culture 25
09/19/2024 18:43:00,-19.78,0.35,5.62,12.2,-340.43,-281.59,0,0.08,27.8,28.156,24,1899,,BrewIQ,Mixed-Culture 25
09/19/2024 19:03:00,-19.45,0.35,5.59,12.1,-336.82,-278.7,0,0.08,27.2,27.556,24,1878,,BrewIQ,Mixed-Culture 25
09/19/2024 19:23:00,-19.12,0.34,5.62,12.1,-336.82,-278.7,0,0.08,26.7,27.056,24,1876,,BrewIQ,Mixed-Culture 25
09/19/2024 19:43:00,-18.78,0.34,5.62,12.1,-336.82,-278.7,0,0.08,26.1,26.456,23,1893,,BrewIQ,Mixed-Culture 25
09/19/2024 20:03:00,-18.45,0.34,5.61,12.1,-336.82,-278.7,0,0.08,25.6,25.956,23,1870,,BrewIQ,Mixed-Culture 25
09/19/2024 20:23:00,-18.12,0.33,5.65,12.1,-336.82,-278.7,0,0.08,25,25.356,23,1868,,BrewIQ,Mixed-Culture 25
09/19/2024 20:43:00,-17.78,0.34,5.66,12.1,-336.82,-278.7,0,0.08,24.5,24.856,23,1885,,BrewIQ,Mixed-Culture 25
09/19/2024 21:03:00,-17.45,0.33,5.65,12.1,-336.82,-278.7,0,0.09,24,24.356,23,1864,,BrewIQ,Mixed-Culture 25
09/19/2024 21:23:00,-17.12,0.34,5.65,12.1,-336.82,-278.7,0,0.08,23.4,23.756,23,1861,,BrewIQ,Mixed-Culture 25
09/19/2024 21:43:00,-16.78,0.34,5.66,12.1,-336.82,-278.7,0,0.08,22.9,23.256,23,1860,,BrewIQ,Mixed-Culture 25
09/19/2024 22:03:00,-16.45,0.34,5.65,12.1,-336.82,-278.7,0,0.08,22.5,22.856,23,1859,,BrewIQ,Mixed-Culture 25
09/19/2024 22:23:00,-16.12,0.33,5.65,12.1,-336.82,-278.7,0,0.08,22,22.356,23,1857,,BrewIQ,Mixed-Culture 25
09/19/2024 22:43:00,-15.78,0.33,5.66,12.1,-336.82,-278.7,0,0.08,21.5,21.856,23,1869,,BrewIQ,Mixed-Culture 25
09/19/2024 23:03:00,-15.45,0.34,5.69,12.1,-336.82,-278.7,0,0.08,21.1,21.456,23,1855,,BrewIQ,Mixed-Culture 25
09/19/2024 23:23:00,-15.12,0.33,5.69,12.1,-336.82,-278.7,0,0.08,20.8,21.156,23,1856,,BrewIQ,Mixed-Culture 25
09/19/2024 23:43:00,-14.78,0.35,5.67,12.1,-336.82,-278.7,0,0.08,20.7,21.056,23,1863,,BrewIQ,Mixed-Culture 25
09/20/2024 00:03:00,-14.45,0.36,5.65,12.1,-336.82,-278.7,0,0.08,20.7,21.056,23,1863,,BrewIQ,Mixed-Culture 25
09/20/2024 00:23:00,-14.12,0.35,5.68,12.1,-336.82,-278.7,0,0.08,20.7,21.056,23,1864,,BrewIQ,Mixed-Culture 25
09/20/2024 00:43:00,-13.78,0.35,5.66,12.1,-336.82,-278.7,0,0.08,20.8,21.156,22,1864,,BrewIQ,Mixed-Culture 25
09/20/2024 01:03:00,-13.45,0.34,5.66,12.1,-336.82,-278.7,0,0.08,20.8,21.156,22,1861,,BrewIQ,Mixed-Culture 25
