Timestamp (GMT),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
10/27/2024 01:46:00,40.77,0.27,5.02,9.7,21.84,18.69,1.89,0.07,22.2,22.556,22,1824,,BrewIQ,Mixed-Culture 25
10/27/2024 02:06:00,41.1,0.27,5.01,9.7,21.84,18.69,1.92,0.07,21.8,22.156,22,1808,,BrewIQ,Mixed-Culture 25
10/27/2024 02:26:00,41.43,0.28,5,9.6,22.64,19.18,1.96,0.07,21.9,22.256,22,1815,,BrewIQ,Mixed-Culture 25
10/27/2024 02:46:00,41.77,0.28,5.01,9.5,23.45,19.82,2.01,0.07,21.9,22.256,22,1821,,BrewIQ,Mixed-Culture 25
10/27/2024 03:06:00,42.1,0.28,4.97,9.4,24.25,20.55,2.07,0.07,22,22.356,22,1816,,BrewIQ,Mixed-Culture 25
10/27/2024 03:26:00,42.43,0.27,4.98,9.4,24.25,20.55,2.11,0.07,22.1,22.456,22,1811,,BrewIQ,Mixed-Culture 25
10/27/2024 03:46:00,42.77,0.27,4.99,9.2,25.87,22,2.16,0.07,22.2,22.556,22,1813,,BrewIQ,Mixed-Culture 25
10/27/2024 04:06:00,43.1,0.27,5.01,9.2,25.87,22,2.19,0.07,21.8,22.156,22,1800,,BrewIQ,Mixed-Culture 25
10/27/2024 04:26:00,43.43,0.28,4.98,9.1,26.67,22.56,2.24,0.07,21.9,22.256,22,1805,,BrewIQ,Mixed-Culture 25
10/27/2024 04:46:00,43.77,0.28,4.96,9,27.48,23.37,2.3,0.06,21.9,22.256,22,1810,,BrewIQ,Mixed-Culture 25
10/27/2024 05:06:00,44.1,0.28,5,8.9,28.28,24.01,2.35,0.07,22,22.356,22,1807,,BrewIQ,Mixed-Culture 25
10/27/2024 05:26:00,44.43,0.27,4.96,8.8,29.09,24.66,2.39,0.08,22.1,22.456,22,1801,,BrewIQ,Mixed-Culture 25
10/27/2024 05:46:00,44.77,0.27,4.99,8.7,29.9,25.22,2.44,0.07,22.2,22.556,22,1805,,BrewIQ,Mixed-Culture 25
10/27/2024 06:06:00,45.1,0.27,4.98,8.6,30.7,26.03,2.48,0.06,21.8,22.156,22,1786,,BrewIQ,Mixed-Culture 25
10/27/2024 06:26:00,45.43,0.28,5,8.5,31.51,26.67,2.52,0.07,21.9,22.256,22,1787,,BrewIQ,Mixed-Culture 25
10/27/2024 06:46:00,45.77,0.28,4.93,8.5,31.51,26.67,2.56,0.06,21.9,22.256,22,1794,,BrewIQ,Mixed-Culture 25
10/27/2024 07:06:00,46.1,0.28,4.97,8.4,32.31,27.4,2.62,0.07,22,22.356,22,1793,,BrewIQ,Mixed-Culture 25
10/27/2024 07:26:00,46.43,0.27,4.96,8.3,33.12,28.04,2.68,0.07,22.1,22.456,22,1794,,BrewIQ,Mixed-Culture 25
10/27/2024 07:46:00,46.77,0.27,4.95,8.2,33.92,28.69,2.72,0.07,22.1,22.456,22,1791,,BrewIQ,Mixed-Culture 25
10/27/2024 08:06:00,47.1,0.27,4.96,8.1,34.73,29.33,2.75,0.07,21.8,22.156,22,1780,,BrewIQ,Mixed-Culture 25
10/27/2024 08:26:00,47.43,0.28,4.92,8.1,34.73,29.33,2.79,0.07,21.8,22.156,22,1789,,BrewIQ,Mixed-Culture 25
10/27/2024 08:46:00,47.77,0.28,4.96,8,35.54,29.9,2.84,0.06,21.9,22.256,22,1788,,BrewIQ,Mixed-Culture 25
10/27/2024 09:06:00,48.1,0.28,4.92,7.9,36.34,30.54,2.88,0.06,22,22.356,22,1788,,BrewIQ,Mixed-Culture 25
10/27/2024 09:26:00,48.43,0.27,4.93,7.9,36.34,30.54,2.94,0.07,22,22.356,22,1787,,BrewIQ,Mixed-Culture 25
10/27/2024 09:46:00,48.77,0.27,4.94,7.8,37.15,31.35,2.99,0.08,22.1,22.456,22,1785,,BrewIQ,Mixed-Culture 25
10/27/2024 10:06:00,49.1,0.28,4.92,7.6,38.76,32.72,3.03,0.07,21.8,22.156,22,1769,,BrewIQ,Mixed-Culture 25
10/27/2024 10:26:00,49.43,0.28,4.88,7.6,38.76,32.72,3.06,0.07,21.8,22.156,22,1777,,BrewIQ,Mixed-Culture 25
10/27/2024 10:46:00,49.77,0.28,4.9,7.5,39.56,33.36,3.1,0.06,21.9,22.256,22,1782,,BrewIQ,Mixed-Culture 25
10/27/2024 11:06:00,50.1,0.28,4.94,7.4,40.37,34,3.15,0.07,22,22.356,22,1776,,BrewIQ,Mixed-Culture 25
10/27/2024 11:26:00,50.43,0.27,4.87,7.4,40.37,34,3.19,0.07,22.1,22.456,22,1779,,BrewIQ,Mixed-Culture 25
10/27/2024 11:46:00,50.77,0.27,4.92,7.3,41.18,34.73,3.24,0.07,22.2,22.556,22,1778,,BrewIQ,Mixed-Culture 25
10/27/2024 12:06:00,51.1,0.27,4.9,7.1,42.79,36.02,3.28,0.07,21.8,22.156,22,1761,,BrewIQ,Mixed-Culture 25
10/27/2024 12:26:00,51.43,0.28,4.88,7.1,42.79,36.02,3.32,0.07,21.9,22.256,22,1764,,BrewIQ,Mixed-Culture 25
10/27/2024 12:46:00,51.77,0.28,4.89,7,43.59,36.66,3.38,0.07,21.9,22.256,22,1767,,BrewIQ,Mixed-Culture 25
10/27/2024 13:06:00,52.1,0.27,4.86,7.1,42.79,36.02,3.42,0.07,22,22.356,22,1765,,BrewIQ,Mixed-Culture 25
10/27/2024 13:26:00,52.43,0.27,4.85,6.9,44.4,37.23,3.46,0.07,22.1,22.456,22,1760,,BrewIQ,Mixed-Culture 25
10/27/2024 13:46:00,52.77,0.27,4.88,6.8,45.21,37.87,3.51,0.07,22.2,22.556,22,1766,,BrewIQ,Mixed-Culture 25
10/27/2024 14:06:00,53.1,0.27,4.89,7,43.59,36.66,3.53,0.07,21.9,22.256,22,1757,,BrewIQ,Mixed-Culture 25
10/27/2024 14:26:00,53.43,0.27,4.85,6.6,46.82,39.4,3.57,0.07,21.9,22.256,22,1760,,BrewIQ,Mixed-Culture 25
10/27/2024 14:46:00,53.77,0.27,4.84,6.6,46.82,39.4,3.61,0.08,22,22.356,22,1761,,BrewIQ,Mixed-Culture 25
10/27/2024 15:06:00,54.1,0.27,4.82,6.5,47.62,40.21,3.65,0.07,22.1,22.456,22,1755,,BrewIQ,Mixed-Culture 25
10/27/2024 15:26:00,54.43,0.27,4.84,6.4,48.43,40.85,3.71,0.07,22.1,22.456,22,1758,,BrewIQ,Mixed-Culture 25
10/27/2024 15:46:00,54.77,0.27,4.86,6.3,49.23,41.34,3.75,0.07,22.2,22.556,22,1754,,BrewIQ,Mixed-Culture 25
10/27/2024 16:06:00,55.1,0.27,4.82,6.2,50.04,41.9,3.77,0.08,21.9,22.256,22,1744,,BrewIQ,Mixed-Culture 25
10/27/2024 16:26:00,55.43,0.27,4.83,6.2,50.04,41.9,3.81,0.07,21.9,22.256,22,1758,,BrewIQ,Mixed-Culture 25
10/27/2024 16:46:00,55.77,0.27,4.83,6.6,46.82,39.4,3.86,0.07,22,22.356,22,1757,,BrewIQ,Mixed-Culture 25
10/27/2024 17:06:00,56.1,0.27,4.84,6,51.65,43.35,3.9,0.07,22.1,22.456,22,1748,,BrewIQ,Mixed-Culture 25
10/27/2024 17:26:00,56.43,0.27,4.82,6.1,50.85,42.71,3.93,0.07,22.1,22.456,22,1748,,BrewIQ,Mixed-Culture 25
10/27/2024 17:46:00,56.77,0.27,4.85,5.9,52.46,43.92,3.97,0.06,22.2,22.556,22,1752,,BrewIQ,Mixed-Culture 25
10/27/2024 18:06:00,57.1,0.27,4.85,5.8,53.26,44.72,3.99,0.06,21.9,22.256,22,1739,,BrewIQ,Mixed-Culture 25
10/27/2024 18:26:00,57.43,0.28,4.85,6.3,49.23,41.34,4.03,0.07,21.9,22.256,22,1716,,BrewIQ,Mixed-Culture 25
10/27/2024 18:46:00,57.77,0.28,4.79,5.7,54.07,45.37,4.07,0.08,21.9,22.256,22,1753,,BrewIQ,Mixed-Culture 25
10/27/2024 19:06:00,58.1,0.27,4.81,5.6,54.88,46.01,4.11,0.07,22,22.356,22,1737,,BrewIQ,Mixed-Culture 25
10/27/2024 19:26:00,58.43,0.27,4.8,5.8,53.26,44.72,4.15,0.07,22.1,22.456,22,1745,,BrewIQ,Mixed-Culture 25
10/27/2024 19:46:00,58.77,0.27,4.79,5.7,54.07,45.37,4.19,0.06,22.1,22.456,22,1748,,BrewIQ,Mixed-Culture 25
10/27/2024 20:06:00,59.1,0.27,4.8,5.4,56.49,47.38,4.23,0.07,22.2,22.556,22,1749,,BrewIQ,Mixed-Culture 25
10/27/2024 20:26:00,59.43,0.27,4.82,5.4,56.49,47.38,4.24,0.07,21.8,22.156,22,1734,,BrewIQ,Mixed-Culture 25
10/27/2024 20:46:00,59.77,0.28,4.83,5.3,57.29,48.03,4.28,0.06,21.9,22.256,22,1743,,BrewIQ,Mixed-Culture 25
10/27/2024 21:06:00,60.1,0.28,4.8,5.2,58.1,48.59,4.32,0.07,21.9,22.256,22,1743,,BrewIQ,Mixed-Culture 25
10/27/2024 21:26:00,60.43,0.28,4.79,5.1,58.9,49.23,4.35,0.08,22,22.356,22,1745,,BrewIQ,Mixed-Culture 25
10/27/2024 21:46:00,60.77,0.27,4.8,5.1,58.9,49.23,4.39,0.07,22,22.356,22,1741,,BrewIQ,Mixed-Culture 25
10/27/2024 22:06:00,61.1,0.27,4.76,5.1,58.9,49.23,4.43,0.07,22.1,22.456,22,1743,,BrewIQ,Mixed-Culture 25
10/27/2024 22:26:00,61.43,0.27,4.75,5,59.71,49.88,4.46,0.07,22.2,22.556,22,1734,,BrewIQ,Mixed-Culture 25
10/27/2024 22:46:00,61.77,0.27,4.78,4.9,60.52,50.52,4.49,0.06,22.1,22.456,22,1738,,BrewIQ,Mixed-Culture 25
10/27/2024 23:06:00,62.1,0.27,4.78,5.3,57.29,48.03,4.52,0.07,21.9,22.256,22,1731,,BrewIQ,Mixed-Culture 25
10/27/2024 23:26:00,62.43,0.28,4.8,4.8,61.32,51.09,4.54,0.07,21.9,22.256,22,1740,,BrewIQ,Mixed-Culture 25
10/27/2024 23:46:00,62.77,0.28,4.79,5.1,58.9,49.23,4.58,0.07,21.9,22.256,22,1744,,BrewIQ,Mixed-Culture 25
10/28/2024 00:06:00,63.1,0.27,4.74,4.7,62.13,51.73,4.61,0.06,22,22.356,22,1742,,BrewIQ,Mixed-Culture 25
10/28/2024 00:26:00,63.43,0.27,4.78,4.6,62.93,52.38,4.65,0.07,22,22.356,22,1742,,BrewIQ,Mixed-Culture 25
10/28/2024 00:46:00,63.77,0.27,4.73,5,59.71,49.88,4.69,0.07,22.1,22.456,22,1743,,BrewIQ,Mixed-Culture 25
10/28/2024 01:06:00,64.1,0.27,4.73,4.5,63.74,53.18,4.71,0.07,22.1,22.456,22,1741,,BrewIQ,Mixed-Culture 25
10/28/2024 01:26:00,64.43,0.27,4.74,4.4,64.54,53.75,4.75,0.07,22.2,22.556,22,1745,,BrewIQ,Mixed-Culture 25
10/28/2024 01:46:00,64.77,0.27,4.77,4.3,65.35,54.39,4.76,0.06,21.7,22.056,22,1732,,BrewIQ,Mixed-Culture 25
10/28/2024 02:06:00,65.1,0.28,4.74,4.3,65.35,54.39,4.79,0.07,21.8,22.156,22,1744,,BrewIQ,Mixed-Culture 25
10/28/2024 02:26:00,65.43,0.28,4.74,4.2,66.16,55.04,4.83,0.06,21.8,22.156,22,1745,,BrewIQ,Mixed-Culture 25
10/28/2024 02:46:00,65.77,0.28,4.73,4.2,66.16,55.04,4.85,0.06,21.9,22.256,22,1738,,BrewIQ,Mixed-Culture 25
10/28/2024 03:06:00,66.1,0.28,4.77,4.1,66.96,55.6,4.88,0.06,21.9,22.256,22,1748,,BrewIQ,Mixed-Culture 25
10/28/2024 03:26:00,66.43,0.28,4.75,4.2,66.16,55.04,4.91,0.07,21.9,22.256,21,1744,,BrewIQ,Mixed-Culture 25
10/28/2024 03:46:00,66.77,0.28,4.76,4,67.77,56.41,4.93,0.07,21.9,22.256,21,1748,,BrewIQ,Mixed-Culture 25
10/28/2024 04:06:00,67.1,0.28,4.76,4,67.77,56.41,4.97,0.07,22,22.356,21,1748,,BrewIQ,Mixed-Culture 25
10/28/2024 04:26:00,67.43,0.28,4.73,3.9,68.57,57.05,5,0.07,22,22.356,21,1748,,BrewIQ,Mixed-Culture 25
10/28/2024 04:46:00,67.77,0.28,4.77,3.9,68.57,57.05,5.02,0.07,22.1,22.456,21,1746,,BrewIQ,Mixed-Culture 25
10/28/2024 05:06:00,68.1,0.27,4.75,3.8,69.38,57.7,5.05,0.08,22.1,22.456,21,1744,,BrewIQ,Mixed-Culture 25
10/28/2024 05:26:00,68.43,0.27,4.71,3.8,69.38,57.7,5.07,0.07,22.1,22.456,21,1749,,BrewIQ,Mixed-Culture 25
10/28/2024 05:46:00,68.77,0.27,4.71,3.7,70.19,58.26,5.1,0.07,22.2,22.556,21,1752,,BrewIQ,Mixed-Culture 25
10/28/2024 06:06:00,69.1,0.27,4.76,3.7,70.19,58.26,5.11,0.06,21.7,22.056,21,1739,,BrewIQ,Mixed-Culture 25
10/28/2024 06:26:00,69.43,0.28,4.71,3.6,70.99,58.9,5.12,0.08,21.7,22.056,21,1749,,BrewIQ,Mixed-Culture 25
10/28/2024 06:46:00,69.77,0.28,4.72,3.6,70.99,58.9,5.15,0.06,21.8,22.156,21,1752,,BrewIQ,Mixed-Culture 25
10/28/2024 07:06:00,70.1,0.28,4.74,3.6,70.99,58.9,5.18,0.07,21.8,22.156,21,1750,,BrewIQ,Mixed-Culture 25
10/28/2024 07:26:00,70.43,0.28,4.77,3.5,71.8,59.71,5.19,0.07,21.8,22.156,21,1750,,BrewIQ,Mixed-Culture 25
10/28/2024 07:46:00,70.77,0.28,4.75,3.5,71.8,59.71,5.21,0.07,21.8,22.156,21,1753,,BrewIQ,Mixed-Culture 25
10/28/2024 08:06:00,71.1,0.28,4.72,3.4,72.6,60.35,5.23,0.07,21.8,22.156,21,1748,,BrewIQ,Mixed-Culture 25
10/28/2024 08:26:00,71.43,0.28,4.75,3.4,72.6,60.35,5.25,0.08,21.9,22.256,22,1750,,BrewIQ,Mixed-Culture 25
10/28/2024 08:46:00,71.77,0.28,4.77,3.3,73.41,60.92,5.27,0.07,21.9,22.256,22,1755,,BrewIQ,Mixed-Culture 25
10/28/2024 09:06:00,72.1,0.28,4.75,3.3,73.41,60.92,5.29,0.06,21.9,22.256,22,1757,,BrewIQ,Mixed-Culture 25
10/28/2024 09:26:00,72.43,0.27,4.73,3.3,73.41,60.92,5.3,0.07,21.9,22.256,22,1754,,BrewIQ,Mixed-Culture 25
10/28/2024 09:46:00,72.77,0.27,4.71,3.3,73.41,60.92,5.32,0.07,21.9,22.256,22,1763,,BrewIQ,Mixed-Culture 25
10/28/2024 10:06:00,73.1,0.27,4.77,3.2,74.21,61.56,5.34,0.06,21.9,22.256,22,1763,,BrewIQ,Mixed-Culture 25
10/28/2024 10:26:00,73.43,0.28,4.77,3.2,74.21,61.56,5.36,0.07,22,22.356,22,1763,,BrewIQ,Mixed-Culture 25
10/28/2024 10:46:00,73.77,0.28,4.77,3.2,74.21,61.56,5.37,0.07,22,22.356,22,1764,,BrewIQ,Mixed-Culture 25
10/28/2024 11:06:00,74.1,0.28,4.74,3.1,75.02,62.21,5.38,0.07,22,22.356,22,1764,,BrewIQ,Mixed-Culture 25
10/28/2024 11:26:00,74.43,0.28,4.71,3.1,75.02,62.21,5.39,0.07,22,22.356,22,1765,,BrewIQ,Mixed-Culture 25
10/28/2024 11:46:00,74.77,0.28,4.75,3.1,75.02,62.21,5.41,0.07,22,22.356,22,1766,,BrewIQ,Mixed-Culture 25
10/28/2024 12:06:00,75.1,0.27,4.77,3.1,75.02,62.21,5.41,0.06,22,22.356,22,1765,,BrewIQ,Mixed-Culture 25
10/28/2024 12:26:00,75.43,0.27,4.72,3.1,75.02,62.21,5.42,0.07,22,22.356,22,1765,,BrewIQ,Mixed-Culture 25
10/28/2024 12:46:00,75.77,0.27,4.72,3,75.83,62.77,5.43,0.07,22,22.356,22,1762,,BrewIQ,Mixed-Culture 25
10/28/2024 13:06:00,76.1,0.27,4.76,3,75.83,62.77,5.43,0.07,22,22.356,22,1768,,BrewIQ,Mixed-Culture 25
10/28/2024 13:26:00,76.43,0.27,4.73,3,75.83,62.77,5.45,0.06,22,22.356,22,1768,,BrewIQ,Mixed-Culture 25
10/28/2024 13:46:00,76.77,0.27,4.75,3,75.83,62.77,5.45,0.07,22,22.356,22,1767,,BrewIQ,Mixed-Culture 25
10/28/2024 14:06:00,77.1,0.27,4.75,3,75.83,62.77,5.46,0.06,22,22.356,22,1766,,BrewIQ,Mixed-Culture 25
10/28/2024 14:26:00,77.43,0.27,4.77,3,75.83,62.77,5.46,0.06,22,22.356,22,1765,,BrewIQ,Mixed-Culture 25
10/28/2024 14:46:00,77.77,0.27,4.76,3,75.83,62.77,5.46,0.06,22,22.356,22,1766,,BrewIQ,Mixed-Culture 25
10/28/2024 15:06:00,78.1,0.27,4.77,3,75.83,62.77,5.47,0.06,22.1,22.456,22,1765,,BrewIQ,Mixed-Culture 25
10/28/2024 15:26:00,78.43,0.27,4.76,3,75.83,62.77,5.47,0.07,22,22.356,22,1767,,BrewIQ,Mixed-Culture 25
10/28/2024 15:46:00,78.77,0.27,4.76,3,75.83,62.77,5.47,0.07,22,22.356,22,1771,,BrewIQ,Mixed-Culture 25
10/28/2024 16:06:00,79.1,0.27,4.76,2.9,76.63,63.58,5.48,0.07,22,22.356,22,1771,,BrewIQ,Mixed-Culture 25
10/28/2024 16:26:00,79.43,0.27,4.76,2.9,76.63,63.58,5.48,0.07,22,22.356,22,1774,,BrewIQ,Mixed-Culture 25
10/28/2024 16:46:00,79.77,0.27,4.75,2.9,76.63,63.58,5.48,0.06,22.1,22.456,22,1773,,BrewIQ,Mixed-Culture 25
10/28/2024 17:06:00,80.1,0.27,4.77,2.9,76.63,63.58,5.48,0.06,22.1,22.456,22,1773,,BrewIQ,Mixed-Culture 25
10/28/2024 17:26:00,80.43,0.27,4.73,2.9,76.63,63.58,5.5,0.06,22,22.356,22,1773,,BrewIQ,Mixed-Culture 25
10/28/2024 17:46:00,80.77,0.27,4.76,2.9,76.63,63.58,5.5,0.07,22,22.356,22,1774,,BrewIQ,Mixed-Culture 25
10/28/2024 18:06:00,81.1,0.27,4.74,2.9,76.63,63.58,5.5,0.06,22,22.356,22,1774,,BrewIQ,Mixed-Culture 25
10/28/2024 18:26:00,81.43,0.27,4.76,2.9,76.63,63.58,5.5,0.07,22,22.356,22,1767,,BrewIQ,Mixed-Culture 25
10/28/2024 18:46:00,81.77,0.27,4.77,2.9,76.63,63.58,5.5,0.07,22,22.356,22,1776,,BrewIQ,Mixed-Culture 25
10/28/2024 19:06:00,82.1,0.27,4.73,2.9,76.63,63.58,5.5,0.06,22,22.356,22,1777,,BrewIQ,Mixed-Culture 25
10/28/2024 19:26:00,82.43,0.27,4.76,2.9,76.63,63.58,5.51,0.07,22,22.356,22,1777,,BrewIQ,Mixed-Culture 25
10/28/2024 19:46:00,82.77,0.27,4.76,2.9,76.63,63.58,5.51,0.07,22,22.356,22,1781,,BrewIQ,Mixed-Culture 25
10/28/2024 20:06:00,83.1,0.27,4.74,2.9,76.63,63.58,5.51,0.07,22,22.356,22,1780,,BrewIQ,Mixed-Culture 25
10/28/2024 20:26:00,83.43,0.27,4.73,2.9,76.63,63.58,5.51,0.07,22,22.356,22,1776,,BrewIQ,Mixed-Culture 25
10/28/2024 20:46:00,83.77,0.27,4.75,2.9,76.63,63.58,5.51,0.06,22,22.356,22,1776,,BrewIQ,Mixed-Culture 25
10/28/2024 21:06:00,84.1,0.28,4.73,2.9,76.63,63.58,5.52,0.06,21.9,22.256,22,1782,,BrewIQ,Mixed-Culture 25
10/28/2024 21:26:00,84.43,0.28,4.77,2.8,77.44,64.22,5.52,0.06,21.9,22.256,22,1785,,BrewIQ,Mixed-Culture 25
10/28/2024 21:46:00,84.77,0.28,4.76,2.8,77.44,64.22,5.52,0.06,21.9,22.256,22,1787,,BrewIQ,Mixed-Culture 25
10/28/2024 22:06:00,85.1,0.28,4.74,2.8,77.44,64.22,5.52,0.06,21.9,22.256,22,1788,,BrewIQ,Mixed-Culture 25
10/28/2024 22:26:00,85.43,0.28,4.73,2.8,77.44,64.22,5.52,0.07,21.9,22.256,22,1788,,BrewIQ,Mixed-Culture 25
10/28/2024 22:46:00,85.77,0.28,4.73,2.8,77.44,64.22,5.52,0.07,21.9,22.256,22,1788,,BrewIQ,Mixed-Culture 25
10/28/2024 23:06:00,86.1,0.28,4.76,2.8,77.44,64.22,5.52,0.07,21.9,22.256,22,1787,,BrewIQ,Mixed-Culture 25
10/28/2024 23:26:00,86.43,0.28,4.77,2.8,77.44,64.22,5.54,0.07,21.9,22.256,21,1785,,BrewIQ,Mixed-Culture 25
10/28/2024 23:46:00,86.77,0.28,4.75,2.8,77.44,64.22,5.54,0.07,21.8,22.156,21,1788,,BrewIQ,Mixed-Culture 25
10/29/2024 00:06:00,87.1,0.28,4.72,2.8,77.44,64.22,5.54,0.07,21.8,22.156,21,1788,,BrewIQ,Mixed-Culture 25
10/29/2024 00:26:00,87.43,0.28,4.75,2.8,77.44,64.22,5.54,0.07,21.8,22.156,21,1789,,BrewIQ,Mixed-Culture 25
10/29/2024 00:46:00,87.77,0.28,4.76,2.8,77.44,64.22,5.54,0.07,21.8,22.156,21,1788,,BrewIQ,Mixed-Culture 25
10/29/2024 01:06:00,88.1,0.28,4.75,2.8,77.44,64.22,5.54,0.07,21.8,22.156,21,1790,,BrewIQ,Mixed-Culture 25
10/29/2024 01:26:00,88.43,0.28,4.72,2.8,77.44,64.22,5.54,0.06,21.8,22.156,21,1789,,BrewIQ,Mixed-Culture 25
10/29/2024 01:46:00,88.77,0.28,4.72,2.8,77.44,64.22,5.55,0.06,21.8,22.156,21,1787,,BrewIQ,Mixed-Culture 25
10/29/2024 02:06:00,89.1,0.28,4.72,2.8,77.44,64.22,5.55,0.07,21.8,22.156,21,1790,,BrewIQ,Mixed-Culture 25
10/29/2024 02:26:00,89.43,0.28,4.72,2.8,77.44,64.22,5.55,0.06,21.8,22.156,21,1787,,BrewIQ,Mixed-Culture 25
10/29/2024 02:46:00,89.77,0.28,4.76,2.8,77.44,64.22,5.55,0.06,21.7,22.056,21,1785,,BrewIQ,Mixed-Culture 25
10/29/2024 03:06:00,90.1,0.28,4.72,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1789,,BrewIQ,Mixed-Culture 25
10/29/2024 03:26:00,90.43,0.28,4.74,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1789,,BrewIQ,Mixed-Culture 25
10/29/2024 03:46:00,90.77,0.28,4.74,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1788,,BrewIQ,Mixed-Culture 25
10/29/2024 04:06:00,91.1,0.28,4.75,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1788,,BrewIQ,Mixed-Culture 25
10/29/2024 04:26:00,91.43,0.28,4.74,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1792,,BrewIQ,Mixed-Culture 25
10/29/2024 04:46:00,91.77,0.28,4.74,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1794,,BrewIQ,Mixed-Culture 25
10/29/2024 05:06:00,92.1,0.28,4.75,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1794,,BrewIQ,Mixed-Culture 25
10/29/2024 05:26:00,92.43,0.28,4.74,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1795,,BrewIQ,Mixed-Culture 25
10/29/2024 05:46:00,92.77,0.28,4.72,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1794,,BrewIQ,Mixed-Culture 25
10/29/2024 06:06:00,93.1,0.27,4.75,2.8,77.44,64.22,5.55,0.07,21.7,22.056,21,1797,,BrewIQ,Mixed-Culture 25
10/29/2024 06:26:00,93.43,0.27,4.74,2.8,77.44,64.22,5.56,0.07,21.6,21.956,21,1797,,BrewIQ,Mixed-Culture 25
10/29/2024 06:46:00,93.77,0.27,4.74,2.8,77.44,64.22,5.56,0.07,21.6,21.956,21,1798,,BrewIQ,Mixed-Culture 25
10/29/2024 07:06:00,94.1,0.27,4.74,2.8,77.44,64.22,5.56,0.07,21.6,21.956,21,1796,,BrewIQ,Mixed-Culture 25
10/29/2024 07:26:00,94.43,0.28,4.75,2.8,77.44,64.22,5.56,0.06,21.6,21.956,21,1795,,BrewIQ,Mixed-Culture 25
10/29/2024 07:46:00,94.77,0.27,4.72,2.7,78.24,64.87,5.56,0.07,21.6,21.956,21,1796,,BrewIQ,Mixed-Culture 25
10/29/2024 08:06:00,95.1,0.27,4.76,2.8,77.44,64.22,5.56,0.07,21.6,21.956,21,1795,,BrewIQ,Mixed-Culture 25
10/29/2024 08:26:00,95.43,0.27,4.73,2.8,77.44,64.22,5.56,0.07,21.6,21.956,21,1797,,BrewIQ,Mixed-Culture 25
10/29/2024 08:46:00,95.77,0.27,4.74,2.8,77.44,64.22,5.56,0.07,21.6,21.956,21,1795,,BrewIQ,Mixed-Culture 25
10/29/2024 09:06:00,96.1,0.27,4.75,2.8,77.44,64.22,5.56,0.07,21.6,21.956,21,1796,,BrewIQ,Mixed-Culture 25
10/29/2024 09:26:00,96.43,0.27,4.75,2.7,78.24,64.87,5.56,0.07,21.6,21.956,22,1797,,BrewIQ,Mixed-Culture 25
10/29/2024 09:46:00,96.77,0.28,4.75,2.7,78.24,64.87,5.56,0.07,21.6,21.956,22,1798,,BrewIQ,Mixed-Culture 25
10/29/2024 10:06:00,97.1,0.28,4.71,2.7,78.24,64.87,5.56,0.07,21.6,21.956,22,1799,,BrewIQ,Mixed-Culture 25
10/29/2024 10:26:00,97.43,0.28,4.75,2.7,78.24,64.87,5.57,0.07,21.6,21.956,22,1798,,BrewIQ,Mixed-Culture 25
10/29/2024 10:46:00,97.77,0.27,4.75,2.7,78.24,64.87,5.57,0.06,21.6,21.956,22,1800,,BrewIQ,Mixed-Culture 25
10/29/2024 11:06:00,98.1,0.27,4.74,2.7,78.24,64.87,5.57,0.07,21.6,21.956,22,1800,,BrewIQ,Mixed-Culture 25
10/29/2024 11:26:00,98.43,0.27,4.75,2.7,78.24,64.87,5.57,0.07,21.6,21.956,22,1801,,BrewIQ,Mixed-Culture 25
10/29/2024 11:46:00,98.77,0.28,4.73,2.7,78.24,64.87,5.57,0.07,21.6,21.956,22,1800,,BrewIQ,Mixed-Culture 25
10/29/2024 12:06:00,99.1,0.27,4.75,2.7,78.24,64.87,5.57,0.06,21.6,21.956,22,1800,,BrewIQ,Mixed-Culture 25
10/29/2024 12:26:00,99.43,0.28,4.73,2.7,78.24,64.87,5.57,0.07,21.6,21.956,22,1800,,BrewIQ,Mixed-Culture 25
10/29/2024 12:46:00,99.77,0.28,4.73,2.7,78.24,64.87,5.57,0.06,21.6,21.956,22,1797,,BrewIQ,Mixed-Culture 25
10/29/2024 13:06:00,100.1,0.28,4.73,2.7,78.24,64.87,5.57,0.07,21.6,21.956,22,1801,,BrewIQ,Mixed-Culture 25
10/29/2024 13:26:00,100.43,0.28,4.71,2.7,78.24,64.87,5.57,0.07,21.6,21.956,22,1798,,BrewIQ,Mixed-Culture 25
10/29/2024 13:46:00,100.77,0.28,4.73,2.7,78.24,64.87,5.57,0.07,21.6,21.956,22,1801,,BrewIQ,Mixed-Culture 25
10/29/2024 14:06:00,101.1,0.28,4.73,2.7,78.24,64.87,5.59,0.07,21.6,21.956,22,1799,,BrewIQ,Mixed-Culture 25
