Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
10/12/2023 14:03,-19.95,5.13,5.28,12,1.07,0.82,0.65,0.07,28.9,29.256,21,2392,,BrewIQ,Mixed-Culture 25
10/12/2023 14:07,-19.88,2.23,5.44,12,1.07,0.82,0.69,0.07,28.9,29.256,21,2374,,BrewIQ,Mixed-Culture 25
10/12/2023 14:10,-19.83,1.7,5.45,12,1.07,0.82,0.68,0.08,28.7,29.056,20,2370,,BrewIQ,Mixed-Culture 25
10/12/2023 14:15,-19.75,1.58,5.46,11.9,1.9,1.4,0.63,0.07,28.4,28.756,18,2343,,BrewIQ,Mixed-Culture 25
10/12/2023 14:27,-19.55,1.9,5.51,12,1.07,0.82,0.59,0.07,27.6,27.956,13,2319,,BrewIQ,Mixed-Culture 25
10/12/2023 14:47,-19.22,1.09,5.49,12,1.07,0.82,0.55,0.08,26.8,27.156,9,2300,,BrewIQ,Mixed-Culture 25
10/12/2023 15:07,-18.88,0.75,5.53,12,1.07,0.82,0.52,0.07,26.3,26.656,8,2315,,BrewIQ,Mixed-Culture 25
10/12/2023 15:27,-18.55,0.65,5.51,12,1.07,0.82,0.48,0.07,25.7,26.056,7,2319,,BrewIQ,Mixed-Culture 25
10/12/2023 15:47,-18.22,0.57,5.5,12,1.07,0.82,0.48,0.07,25.3,25.656,6,2322,,BrewIQ,Mixed-Culture 25
10/12/2023 16:07,-17.88,0.55,5.52,12,1.07,0.82,0.44,0.07,24.8,25.156,6,2323,,BrewIQ,Mixed-Culture 25
10/12/2023 16:27,-17.55,0.54,5.5,12,1.07,0.82,0.44,0.07,24.3,24.656,6,2327,,BrewIQ,Mixed-Culture 25
10/12/2023 16:47,-17.22,0.52,5.52,12,1.07,0.82,0.44,0.07,23.9,24.256,6,2318,,BrewIQ,Mixed-Culture 25
10/12/2023 17:07,-16.88,0.54,5.51,12,1.07,0.82,0.43,0.07,23.7,24.056,6,2331,,BrewIQ,Mixed-Culture 25
10/12/2023 17:27,-16.55,0.53,5.52,12,1.07,0.82,0.41,0.07,23.1,23.456,6,2305,,BrewIQ,Mixed-Culture 25
10/12/2023 17:47,-16.22,0.5,5.51,12,1.07,0.82,0.4,0.07,22.6,22.956,6,2313,,BrewIQ,Mixed-Culture 25
10/12/2023 18:07,-15.88,0.51,5.55,12,1.07,0.82,0.37,0.07,22.2,22.556,6,2312,,BrewIQ,Mixed-Culture 25
10/12/2023 18:27,-15.55,0.5,5.52,12,1.07,0.82,0.36,0.07,21.7,22.056,6,2307,,BrewIQ,Mixed-Culture 25
10/12/2023 18:47,-15.22,0.5,5.55,12,1.07,0.82,0.35,0.07,21.3,21.656,6,2304,,BrewIQ,Mixed-Culture 25
10/12/2023 19:07,-14.88,0.53,5.55,12,1.07,0.82,0.33,0.07,20.9,21.256,6,2302,,BrewIQ,Mixed-Culture 25
10/12/2023 19:27,-14.55,0.5,5.57,12,1.07,0.82,0.32,0.07,20.5,20.856,6,2305,,BrewIQ,Mixed-Culture 25
10/12/2023 19:47,-14.22,0.51,5.52,12,1.07,0.82,0.3,0.07,20,20.356,6,2301,,BrewIQ,Mixed-Culture 25
