Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
05/12/2023 14:32,-0.97,3.7,5.59,11.5,1.12,0.86,0.54,0.08,24,,,2625,,BrewIQ,Mixed-Culture 50
05/12/2023 14:35,-0.92,3.04,5.63,11.6,0.26,0.17,0.44,0.08,23.5,,,2628,,BrewIQ,Mixed-Culture 50
05/12/2023 14:37,-0.88,2.78,5.66,11.6,0.26,0.17,0.38,0.08,23.1,,,2630,,BrewIQ,Mixed-Culture 50
05/12/2023 14:39,-0.85,2.65,5.67,11.6,0.26,0.17,0.37,0.08,22.9,,,2627,,BrewIQ,Mixed-Culture 50
05/12/2023 14:41,-0.82,2.49,5.69,11.6,0.26,0.17,0.36,0.08,22.6,,,2623,,BrewIQ,Mixed-Culture 50
05/12/2023 14:43,-0.78,2.46,5.7,11.6,0.26,0.17,0.34,0.08,22.3,,,2624,,BrewIQ,Mixed-Culture 50
05/12/2023 14:53,-0.62,2.25,5.73,,0.26,0.17,0.34,0.08,20.9,,,2618,,BrewIQ,Mixed-Culture 50
05/12/2023 15:03,-0.45,2.08,5.74,,0.26,0.17,0.34,0.08,19.8,,,2618,,BrewIQ,Mixed-Culture 50
05/12/2023 15:13,-0.28,1.93,5.75,11.6,0.26,0.17,0.25,0.08,18.9,,,2619,,BrewIQ,Mixed-Culture 50
05/12/2023 15:23,-0.12,1.79,5.77,,0.26,0.17,0.25,0.08,18.2,,,2616,,BrewIQ,Mixed-Culture 50
05/12/2023 15:33,0.05,1.74,5.77,,0.26,0.17,0.25,0.08,18,,,2619,,BrewIQ,Mixed-Culture 50
05/12/2023 15:43,0.22,1.71,5.77,11.6,0.26,0.17,0.21,0.08,17.9,,,2622,,BrewIQ,Mixed-Culture 50
05/12/2023 15:53,0.38,1.66,5.77,,0.26,0.17,0.21,0.08,17.9,,,2619,,BrewIQ,Mixed-Culture 50
05/12/2023 16:03,0.55,1.59,5.78,,0.26,0.17,0.21,0.08,17.9,,,2622,,BrewIQ,Mixed-Culture 50
05/12/2023 16:13,0.72,1.54,5.78,11.6,0.26,0.17,0.21,0.08,17.9,,,2621,,BrewIQ,Mixed-Culture 50
05/12/2023 16:23,0.88,1.51,5.78,,0.26,0.17,0.21,0.08,17.9,,,2620,,BrewIQ,Mixed-Culture 50
05/12/2023 16:33,1.05,1.51,5.78,,0.26,0.17,0.21,0.08,17.8,,,2620,,BrewIQ,Mixed-Culture 50
05/12/2023 16:43,1.22,1.45,5.78,11.6,0.26,0.17,0.21,0.08,17.9,,,2615,,BrewIQ,Mixed-Culture 50
05/12/2023 16:53,1.38,1.43,5.78,,0.26,0.17,0.21,0.08,17.9,,,2616,,BrewIQ,Mixed-Culture 50
05/12/2023 17:03,1.55,1.4,5.78,,0.26,0.17,0.21,0.08,17.9,,,2616,,BrewIQ,Mixed-Culture 50
05/12/2023 17:13,1.72,1.38,5.77,11.6,0.26,0.17,0.21,0.08,17.9,,,2618,,BrewIQ,Mixed-Culture 50
