Timestamp (GMT),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
11/28/2024 13:26:00,-193.57,0.4,5.05,3,76.1,63.11,5.25,0.08,5.7,,6,903,,BrewIQ,Mixed-Culture 25
11/28/2024 13:46:00,-193.23,0.41,5.08,3,76.1,63.11,5.25,0.07,5.7,,6,904,,BrewIQ,Mixed-Culture 25
11/28/2024 14:06:00,-192.9,0.4,5.06,3,76.1,63.11,5.24,0.08,5.7,,6,906,,BrewIQ,Mixed-Culture 25
11/28/2024 14:26:00,-192.57,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,903,,BrewIQ,Mixed-Culture 25
11/28/2024 14:46:00,-192.23,0.4,5.1,3,76.1,63.11,5.25,0.08,5.7,,6,903,,BrewIQ,Mixed-Culture 25
11/28/2024 15:06:00,-191.9,0.4,5.13,3,76.1,63.11,5.25,0.08,5.8,,6,906,,BrewIQ,Mixed-Culture 25
11/28/2024 15:26:00,-191.57,0.4,5.09,3,76.1,63.11,5.25,0.07,5.8,,6,906,,BrewIQ,Mixed-Culture 25
11/28/2024 15:46:00,-191.23,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,904,,BrewIQ,Mixed-Culture 25
11/28/2024 16:06:00,-190.9,0.4,5.13,3,76.1,63.11,5.25,0.07,5.8,,6,905,,BrewIQ,Mixed-Culture 25
11/28/2024 16:26:00,-190.57,0.41,5.07,3,76.1,63.11,5.25,0.08,5.8,,6,902,,BrewIQ,Mixed-Culture 25
11/28/2024 16:46:00,-190.23,0.4,5.05,3,76.1,63.11,5.25,0.08,5.8,,6,901,,BrewIQ,Mixed-Culture 25
11/28/2024 17:06:00,-189.9,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,901,,BrewIQ,Mixed-Culture 25
11/28/2024 17:26:00,-189.57,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,902,,BrewIQ,Mixed-Culture 25
11/28/2024 17:46:00,-189.23,0.4,5.05,3,76.1,63.11,5.25,0.08,5.7,,6,902,,BrewIQ,Mixed-Culture 25
11/28/2024 18:06:00,-188.9,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,903,,BrewIQ,Mixed-Culture 25
11/28/2024 18:26:00,-188.57,0.4,5.11,3,76.1,63.11,5.25,0.08,5.8,,6,902,,BrewIQ,Mixed-Culture 25
11/28/2024 18:46:00,-188.23,0.41,5.13,3,76.1,63.11,5.25,0.08,5.7,,6,900,,BrewIQ,Mixed-Culture 25
11/28/2024 19:06:00,-187.9,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,902,,BrewIQ,Mixed-Culture 25
11/28/2024 19:26:00,-187.57,0.4,5.05,3,76.1,63.11,5.25,0.07,5.7,,6,900,,BrewIQ,Mixed-Culture 25
11/28/2024 19:46:00,-187.23,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,901,,BrewIQ,Mixed-Culture 25
11/28/2024 20:06:00,-186.9,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,901,,BrewIQ,Mixed-Culture 25
11/28/2024 20:26:00,-186.57,0.41,5.08,3,76.1,63.11,5.25,0.08,5.7,,6,902,,BrewIQ,Mixed-Culture 25
11/28/2024 20:46:00,-186.23,0.4,5.09,3,76.1,63.11,5.25,0.08,5.8,,6,900,,BrewIQ,Mixed-Culture 25
11/28/2024 21:06:00,-185.9,0.4,5.06,3,76.1,63.11,5.25,0.07,5.7,,6,898,,BrewIQ,Mixed-Culture 25
11/28/2024 21:26:00,-185.57,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,902,,BrewIQ,Mixed-Culture 25
11/28/2024 21:46:00,-185.23,0.4,5.05,3,76.1,63.11,5.25,0.08,5.8,,6,901,,BrewIQ,Mixed-Culture 25
11/28/2024 22:06:00,-184.9,0.4,5.14,3,76.1,63.11,5.25,0.07,5.7,,6,897,,BrewIQ,Mixed-Culture 25
11/28/2024 22:26:00,-184.57,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,898,,BrewIQ,Mixed-Culture 25
11/28/2024 22:46:00,-184.23,0.4,5.12,3,76.1,63.11,5.24,0.07,5.7,,6,899,,BrewIQ,Mixed-Culture 25
11/28/2024 23:06:00,-183.9,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,899,,BrewIQ,Mixed-Culture 25
11/28/2024 23:26:00,-183.57,0.4,5.12,3,76.1,63.11,5.25,0.08,5.7,,6,899,,BrewIQ,Mixed-Culture 25
11/28/2024 23:46:00,-183.23,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,901,,BrewIQ,Mixed-Culture 25
11/29/2024 00:06:00,-182.9,0.4,5.06,3,76.1,63.11,5.25,0.07,5.7,,6,899,,BrewIQ,Mixed-Culture 25
11/29/2024 00:26:00,-182.57,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,896,,BrewIQ,Mixed-Culture 25
11/29/2024 00:46:00,-182.23,0.4,5.11,3,76.1,63.11,5.25,0.07,5.7,,6,896,,BrewIQ,Mixed-Culture 25
11/29/2024 01:06:00,-181.9,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,896,,BrewIQ,Mixed-Culture 25
11/29/2024 01:26:00,-181.57,0.4,5.09,3,76.1,63.11,5.25,0.07,5.8,,6,897,,BrewIQ,Mixed-Culture 25
11/29/2024 01:46:00,-181.23,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,895,,BrewIQ,Mixed-Culture 25
11/29/2024 02:06:00,-180.9,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,894,,BrewIQ,Mixed-Culture 25
11/29/2024 02:26:00,-180.57,0.4,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,895,,BrewIQ,Mixed-Culture 25
11/29/2024 02:46:00,-180.23,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,896,,BrewIQ,Mixed-Culture 25
11/29/2024 03:06:00,-179.9,0.4,5.05,3,76.1,63.11,5.25,0.08,5.8,,6,897,,BrewIQ,Mixed-Culture 25
11/29/2024 03:26:00,-179.57,0.4,5.09,3,76.1,63.11,5.25,0.08,5.8,,6,893,,BrewIQ,Mixed-Culture 25
11/29/2024 03:46:00,-179.23,0.4,5.09,3,76.1,63.11,5.25,0.08,5.7,,6,893,,BrewIQ,Mixed-Culture 25
11/29/2024 04:06:00,-178.9,0.41,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,895,,BrewIQ,Mixed-Culture 25
11/29/2024 04:26:00,-178.57,0.4,5.08,3,76.1,63.11,5.25,0.08,5.8,,6,894,,BrewIQ,Mixed-Culture 25
11/29/2024 04:46:00,-178.23,0.4,5.09,3,76.1,63.11,5.25,0.08,5.7,,6,891,,BrewIQ,Mixed-Culture 25
11/29/2024 05:06:00,-177.9,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,893,,BrewIQ,Mixed-Culture 25
11/29/2024 05:26:00,-177.57,0.4,5.13,3,76.1,63.11,5.25,0.07,5.8,,6,893,,BrewIQ,Mixed-Culture 25
11/29/2024 05:46:00,-177.23,0.4,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,892,,BrewIQ,Mixed-Culture 25
11/29/2024 06:06:00,-176.9,0.4,5.05,3,76.1,63.11,5.25,0.07,5.8,,6,896,,BrewIQ,Mixed-Culture 25
11/29/2024 06:26:00,-176.57,0.4,5.1,3,76.1,63.11,5.25,0.07,5.8,,6,893,,BrewIQ,Mixed-Culture 25
11/29/2024 06:46:00,-176.23,0.4,5.08,3,76.1,63.11,5.25,0.08,5.7,,6,893,,BrewIQ,Mixed-Culture 25
11/29/2024 07:06:00,-175.9,0.41,5.13,3,76.1,63.11,5.25,0.07,5.7,,6,891,,BrewIQ,Mixed-Culture 25
11/29/2024 07:26:00,-175.57,0.4,5.07,3,76.1,63.11,5.24,0.08,5.7,,6,894,,BrewIQ,Mixed-Culture 25
11/29/2024 07:46:00,-175.23,0.41,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,893,,BrewIQ,Mixed-Culture 25
11/29/2024 08:06:00,-174.9,0.41,5.08,3,76.1,63.11,5.25,0.07,5.7,,6,891,,BrewIQ,Mixed-Culture 25
11/29/2024 08:26:00,-174.57,0.4,5.13,3,76.1,63.11,5.25,0.07,5.7,,6,890,,BrewIQ,Mixed-Culture 25
11/29/2024 08:46:00,-174.23,0.4,5.09,3,76.1,63.11,5.24,0.07,5.7,,6,890,,BrewIQ,Mixed-Culture 25
11/29/2024 09:06:00,-173.9,0.4,5.06,3,76.1,63.11,5.25,0.07,5.7,,6,890,,BrewIQ,Mixed-Culture 25
11/29/2024 09:26:00,-173.57,0.4,5.08,3,76.1,63.11,5.25,0.07,5.7,,6,890,,BrewIQ,Mixed-Culture 25
11/29/2024 09:46:00,-173.23,0.4,5.05,3,76.1,63.11,5.25,0.08,5.8,,6,889,,BrewIQ,Mixed-Culture 25
11/29/2024 10:06:00,-172.9,0.4,5.09,3,76.1,63.11,5.25,0.07,5.6,,6,889,,BrewIQ,Mixed-Culture 25
11/29/2024 10:26:00,-172.57,0.4,5.06,3,76.1,63.11,5.25,0.07,5.7,,6,942,,BrewIQ,Mixed-Culture 25
11/29/2024 10:46:00,-172.23,0.4,5.12,3,76.1,63.11,5.25,0.08,5.7,,6,902,,BrewIQ,Mixed-Culture 25
11/29/2024 11:06:00,-171.9,0.4,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,896,,BrewIQ,Mixed-Culture 25
11/29/2024 11:26:00,-171.57,0.4,5.13,3,76.1,63.11,5.25,0.08,5.7,,6,894,,BrewIQ,Mixed-Culture 25
11/29/2024 11:46:00,-171.23,0.4,5.05,3,76.1,63.11,5.25,0.07,5.7,,6,894,,BrewIQ,Mixed-Culture 25
11/29/2024 12:06:00,-170.9,0.4,5.08,3,76.1,63.11,5.25,0.08,5.7,,6,894,,BrewIQ,Mixed-Culture 25
11/29/2024 12:26:00,-170.57,0.4,5.06,3,76.1,63.11,5.25,0.07,5.8,,6,895,,BrewIQ,Mixed-Culture 25
11/29/2024 12:46:00,-170.23,0.4,5.05,3,76.1,63.11,5.25,0.07,5.7,,6,893,,BrewIQ,Mixed-Culture 25
11/29/2024 13:06:00,-169.9,0.4,5.1,3,76.1,63.11,5.25,0.08,5.7,,6,892,,BrewIQ,Mixed-Culture 25
11/29/2024 13:26:00,-169.57,0.4,5.14,3,76.1,63.11,5.25,0.07,5.6,,6,896,,BrewIQ,Mixed-Culture 25
11/29/2024 13:46:00,-169.23,0.4,5.09,3,76.1,63.11,5.25,0.08,5.7,,6,894,,BrewIQ,Mixed-Culture 25
11/29/2024 14:06:00,-168.9,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,913,,BrewIQ,Mixed-Culture 25
11/29/2024 14:26:00,-168.57,0.4,5.09,3,76.1,63.11,5.25,0.07,5.8,,6,898,,BrewIQ,Mixed-Culture 25
11/29/2024 14:46:00,-168.23,0.4,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,879,,BrewIQ,Mixed-Culture 25
11/29/2024 15:06:00,-167.9,0.4,5.12,3,76.1,63.11,5.25,0.07,5.7,,6,881,,BrewIQ,Mixed-Culture 25
11/29/2024 15:26:00,-167.57,0.41,5.08,3,76.1,63.11,5.25,0.07,5.7,,6,876,,BrewIQ,Mixed-Culture 25
11/29/2024 15:46:00,-167.23,0.4,5.08,3,76.1,63.11,5.25,0.07,5.6,,6,884,,BrewIQ,Mixed-Culture 25
11/29/2024 16:06:00,-166.9,0.4,5.13,3,76.1,63.11,5.25,0.07,5.7,,5,890,,BrewIQ,Mixed-Culture 25
11/29/2024 16:26:00,-166.57,0.4,5.08,3,76.1,63.11,5.25,0.07,5.8,,6,888,,BrewIQ,Mixed-Culture 25
11/29/2024 16:46:00,-166.23,0.4,5.12,3,76.1,63.11,5.25,0.07,5.7,,6,886,,BrewIQ,Mixed-Culture 25
11/29/2024 17:06:00,-165.9,0.4,5.08,3,76.1,63.11,5.25,0.08,5.7,,6,885,,BrewIQ,Mixed-Culture 25
11/29/2024 17:26:00,-165.57,0.4,5.1,3,76.1,63.11,5.25,0.08,5.7,,6,885,,BrewIQ,Mixed-Culture 25
11/29/2024 17:46:00,-165.23,0.4,5.12,3,76.1,63.11,5.25,0.07,5.7,,6,887,,BrewIQ,Mixed-Culture 25
11/29/2024 18:06:00,-164.9,0.4,5.09,3,76.1,63.11,5.25,0.08,5.7,,6,883,,BrewIQ,Mixed-Culture 25
11/29/2024 18:26:00,-164.57,0.4,5.09,3,76.1,63.11,5.25,0.08,5.7,,6,883,,BrewIQ,Mixed-Culture 25
11/29/2024 18:46:00,-164.23,0.4,5.06,3,76.1,63.11,5.25,0.07,5.7,,6,883,,BrewIQ,Mixed-Culture 25
11/29/2024 19:06:00,-163.9,0.4,5.11,3,76.1,63.11,5.25,0.08,5.7,,6,883,,BrewIQ,Mixed-Culture 25
11/29/2024 19:26:00,-163.57,0.4,5.07,3,76.1,63.11,5.25,0.07,5.7,,6,881,,BrewIQ,Mixed-Culture 25
11/29/2024 19:46:00,-163.23,0.4,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,882,,BrewIQ,Mixed-Culture 25
11/29/2024 20:06:00,-162.9,0.4,5.07,3,76.1,63.11,5.25,0.08,5.7,,6,882,,BrewIQ,Mixed-Culture 25
11/29/2024 20:26:00,-162.57,0.4,5.07,3,76.1,63.11,5.25,0.08,5.8,,6,880,,BrewIQ,Mixed-Culture 25
11/29/2024 20:46:00,-162.23,0.4,5.1,3,76.1,63.11,5.25,0.08,5.7,,6,879,,BrewIQ,Mixed-Culture 25
11/29/2024 21:06:00,-161.9,0.4,5.05,3,76.1,63.11,5.25,0.07,5.7,,6,882,,BrewIQ,Mixed-Culture 25
11/29/2024 21:26:00,-161.57,0.4,5.12,3,76.1,63.11,5.25,0.07,5.7,,6,883,,BrewIQ,Mixed-Culture 25
11/29/2024 21:46:00,-161.23,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,881,,BrewIQ,Mixed-Culture 25
11/29/2024 22:06:00,-160.9,0.4,5.08,3,76.1,63.11,5.25,0.08,5.7,,6,882,,BrewIQ,Mixed-Culture 25
11/29/2024 22:26:00,-160.57,0.4,5.12,3,76.1,63.11,5.25,0.08,5.7,,6,880,,BrewIQ,Mixed-Culture 25
11/29/2024 22:46:00,-160.23,0.4,5.13,3,76.1,63.11,5.25,0.07,5.7,,6,882,,BrewIQ,Mixed-Culture 25
11/29/2024 23:06:00,-159.9,0.4,5.11,3,76.1,63.11,5.25,0.07,5.7,,6,882,,BrewIQ,Mixed-Culture 25
11/29/2024 23:26:00,-159.57,0.4,5.14,3,76.1,63.11,5.25,0.08,5.7,,6,883,,BrewIQ,Mixed-Culture 25
11/29/2024 23:46:00,-159.23,0.4,5.14,3,76.1,63.11,5.25,0.07,5.7,,6,879,,BrewIQ,Mixed-Culture 25
11/30/2024 00:06:00,-158.9,0.4,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,881,,BrewIQ,Mixed-Culture 25
11/30/2024 00:26:00,-158.57,0.4,5.12,3,76.1,63.11,5.25,0.08,5.7,,6,879,,BrewIQ,Mixed-Culture 25
11/30/2024 00:46:00,-158.23,0.4,5.11,3,76.1,63.11,5.25,0.07,5.7,,6,885,,BrewIQ,Mixed-Culture 25
11/30/2024 01:06:00,-157.9,0.4,5.05,3,76.1,63.11,5.25,0.07,5.7,,6,884,,BrewIQ,Mixed-Culture 25
11/30/2024 01:26:00,-157.57,0.4,5.1,3,76.1,63.11,5.25,0.08,5.7,,6,881,,BrewIQ,Mixed-Culture 25
11/30/2024 01:46:00,-157.23,0.41,5.05,3,76.1,63.11,5.25,0.08,5.8,,6,882,,BrewIQ,Mixed-Culture 25
11/30/2024 02:06:00,-156.9,0.4,5.1,3,76.1,63.11,5.25,0.07,5.8,,6,878,,BrewIQ,Mixed-Culture 25
11/30/2024 02:26:00,-156.57,0.41,5.1,3,76.1,63.11,5.25,0.08,5.7,,6,879,,BrewIQ,Mixed-Culture 25
11/30/2024 02:46:00,-156.23,0.4,5.14,3,76.1,63.11,5.25,0.08,5.7,,6,879,,BrewIQ,Mixed-Culture 25
11/30/2024 03:06:00,-155.9,0.4,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,880,,BrewIQ,Mixed-Culture 25
11/30/2024 03:26:00,-155.57,0.4,5.12,3,76.1,63.11,5.25,0.07,5.7,,6,878,,BrewIQ,Mixed-Culture 25
11/30/2024 03:46:00,-155.23,0.4,5.07,3,76.1,63.11,5.25,0.08,5.7,,6,878,,BrewIQ,Mixed-Culture 25
11/30/2024 04:06:00,-154.9,0.4,5.12,3,76.1,63.11,5.25,0.08,5.7,,6,880,,BrewIQ,Mixed-Culture 25
11/30/2024 04:26:00,-154.57,0.41,5.06,3,76.1,63.11,5.25,0.08,5.8,,6,869,,BrewIQ,Mixed-Culture 25
11/30/2024 04:46:00,-154.23,0.4,5.14,3,76.1,63.11,5.25,0.08,5.7,,6,868,,BrewIQ,Mixed-Culture 25
11/30/2024 05:06:00,-153.9,0.4,5.11,3,76.1,63.11,5.25,0.07,5.7,,6,835,,BrewIQ,Mixed-Culture 25
11/30/2024 05:26:00,-153.57,0.4,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,850,,BrewIQ,Mixed-Culture 25
11/30/2024 05:46:00,-153.23,0.41,5.13,3,76.1,63.11,5.25,0.07,5.7,,6,845,,BrewIQ,Mixed-Culture 25
11/30/2024 06:06:00,-152.9,0.41,5.1,3,76.1,63.11,5.25,0.07,5.7,,6,844,,BrewIQ,Mixed-Culture 25
11/30/2024 06:26:00,-152.57,0.4,5.1,3,76.1,63.11,5.25,0.08,5.7,,6,846,,BrewIQ,Mixed-Culture 25
11/30/2024 06:46:00,-152.23,0.4,5.08,3,76.1,63.11,5.25,0.07,5.7,,6,845,,BrewIQ,Mixed-Culture 25
11/30/2024 07:06:00,-151.9,0.4,5.11,3,76.1,63.11,5.25,0.08,5.6,,6,853,,BrewIQ,Mixed-Culture 25
11/30/2024 07:26:00,-151.57,0.4,5.13,3,76.1,63.11,5.25,0.08,5.7,,5,858,,BrewIQ,Mixed-Culture 25
11/30/2024 07:46:00,-151.23,0.4,5.09,3,76.1,63.11,5.25,0.07,5.7,,6,864,,BrewIQ,Mixed-Culture 25
11/30/2024 08:06:00,-150.9,0.4,5.07,3,76.1,63.11,5.25,0.08,5.8,,6,861,,BrewIQ,Mixed-Culture 25
11/30/2024 08:26:00,-150.57,0.4,5.13,3,76.1,63.11,5.25,0.08,5.7,,6,867,,BrewIQ,Mixed-Culture 25
11/30/2024 08:46:00,-150.23,0.4,5.08,3,76.1,63.11,5.25,0.07,5.7,,6,866,,BrewIQ,Mixed-Culture 25
11/30/2024 09:06:00,-149.9,0.4,5.06,3,76.1,63.11,5.25,0.08,5.7,,6,868,,BrewIQ,Mixed-Culture 25
11/30/2024 09:26:00,-149.57,0.41,5.09,3,76.1,63.11,5.25,0.07,5.8,,6,870,,BrewIQ,Mixed-Culture 25
11/30/2024 09:46:00,-149.23,0.4,5.11,3,76.1,63.11,5.25,0.07,5.9,,6,874,,BrewIQ,Mixed-Culture 25
11/30/2024 10:06:00,-148.9,0.4,5.06,3,76.1,63.11,5.26,0.07,6.1,,7,868,,BrewIQ,Mixed-Culture 25
11/30/2024 10:26:00,-148.57,0.4,5.09,3,76.1,63.11,5.26,0.08,6.3,,8,852,,BrewIQ,Mixed-Culture 25
11/30/2024 10:46:00,-148.23,0.39,5.14,3,76.1,63.11,5.25,0.08,6.2,,8,874,,BrewIQ,Mixed-Culture 25
11/30/2024 11:06:00,-147.9,0.4,5.08,3,76.1,63.11,5.25,0.08,6.1,,7,866,,BrewIQ,Mixed-Culture 25
11/30/2024 11:26:00,-147.57,0.4,5.06,3,76.1,63.11,5.25,0.08,6,,6,906,,BrewIQ,Mixed-Culture 25
11/30/2024 11:46:00,-147.23,0.4,5.1,3,76.1,63.11,5.25,0.07,5.9,,6,870,,BrewIQ,Mixed-Culture 25
11/30/2024 12:06:00,-146.9,0.39,5.14,3,76.1,63.11,5.25,0.08,5.9,,6,897,,BrewIQ,Mixed-Culture 25
11/30/2024 12:26:00,-146.57,0.4,5.1,3,76.1,63.11,5.25,0.08,5.9,,6,869,,BrewIQ,Mixed-Culture 25
11/30/2024 12:46:00,-146.23,0.41,5.09,3,76.1,63.11,5.25,0.07,5.9,,6,871,,BrewIQ,Mixed-Culture 25
11/30/2024 13:06:00,-145.9,0.41,5.09,3,76.1,63.11,5.25,0.07,5.8,,6,869,,BrewIQ,Mixed-Culture 25
11/30/2024 13:26:00,-145.57,0.4,5.06,3,76.1,63.11,5.25,0.07,5.8,,6,870,,BrewIQ,Mixed-Culture 25
11/30/2024 13:46:00,-145.23,0.4,5.11,3,76.1,63.11,5.25,0.08,5.8,,6,865,,BrewIQ,Mixed-Culture 25
11/30/2024 14:06:00,-144.9,0.4,5.11,3,76.1,63.11,5.25,0.07,5.8,,6,867,,BrewIQ,Mixed-Culture 25
11/30/2024 14:26:00,-144.57,0.4,5.12,3,76.1,63.11,5.25,0.08,5.9,,6,868,,BrewIQ,Mixed-Culture 25
11/30/2024 14:46:00,-144.23,0.41,5.06,3,76.1,63.11,5.25,0.08,5.8,,6,867,,BrewIQ,Mixed-Culture 25
11/30/2024 15:06:00,-143.9,0.4,5.1,3,76.1,63.11,5.25,0.08,5.8,,6,867,,BrewIQ,Mixed-Culture 25
11/30/2024 15:26:00,-143.57,0.4,5.09,3,76.1,63.11,5.25,0.08,5.8,,6,869,,BrewIQ,Mixed-Culture 25
11/30/2024 15:46:00,-143.23,0.4,5.08,3,76.1,63.11,5.25,0.07,5.8,,6,869,,BrewIQ,Mixed-Culture 25
11/30/2024 16:06:00,-142.9,0.4,5.05,3,76.1,63.11,5.25,0.08,5.8,,6,868,,BrewIQ,Mixed-Culture 25
11/30/2024 16:26:00,-142.57,0.41,5.12,3,76.1,63.11,5.25,0.07,5.9,,6,869,,BrewIQ,Mixed-Culture 25
11/30/2024 16:46:00,-142.23,0.41,5.08,3,76.1,63.11,5.25,0.08,5.8,,6,867,,BrewIQ,Mixed-Culture 25
11/30/2024 17:06:00,-141.9,0.4,5.07,3,76.1,63.11,5.25,0.07,5.9,,6,872,,BrewIQ,Mixed-Culture 25
11/30/2024 17:26:00,-141.57,0.39,5.09,3,76.1,63.11,5.26,0.07,6.1,,7,874,,BrewIQ,Mixed-Culture 25
11/30/2024 17:46:00,-141.23,0.4,5.13,3,76.1,63.11,5.26,0.08,6.3,,7,872,,BrewIQ,Mixed-Culture 25
11/30/2024 18:06:00,-140.9,0.4,5.09,3,76.1,63.11,5.26,0.08,6.4,,8,873,,BrewIQ,Mixed-Culture 25
11/30/2024 18:26:00,-140.57,0.39,5.08,3,76.1,63.11,5.25,0.08,6.3,,8,866,,BrewIQ,Mixed-Culture 25
11/30/2024 18:46:00,-140.23,0.4,5.11,3,76.1,63.11,5.25,0.07,6.2,,7,865,,BrewIQ,Mixed-Culture 25
11/30/2024 19:06:00,-139.9,0.4,5.14,3,76.1,63.11,5.25,0.08,6.1,,6,870,,BrewIQ,Mixed-Culture 25
11/30/2024 19:26:00,-139.57,0.4,5.14,3,76.1,63.11,5.25,0.07,6,,6,873,,BrewIQ,Mixed-Culture 25
11/30/2024 19:46:00,-139.23,0.4,5.09,3,76.1,63.11,5.25,0.08,6,,6,867,,BrewIQ,Mixed-Culture 25
11/30/2024 20:06:00,-138.9,0.4,5.12,3,76.1,63.11,5.25,0.08,5.9,,6,867,,BrewIQ,Mixed-Culture 25
11/30/2024 20:26:00,-138.57,0.39,5.13,3,76.1,63.11,5.25,0.07,5.9,,6,873,,BrewIQ,Mixed-Culture 25
11/30/2024 20:46:00,-138.23,0.4,5.11,3,76.1,63.11,5.25,0.07,6,,6,876,,BrewIQ,Mixed-Culture 25
11/30/2024 21:06:00,-137.9,0.4,5.05,3,76.1,63.11,5.25,0.08,5.9,,6,869,,BrewIQ,Mixed-Culture 25
11/30/2024 21:26:00,-137.57,0.4,5.09,3,76.1,63.11,5.25,0.08,5.9,,6,885,,BrewIQ,Mixed-Culture 25
11/30/2024 21:46:00,-137.23,0.41,5.1,3,76.1,63.11,5.25,0.08,5.9,,6,894,,BrewIQ,Mixed-Culture 25
11/30/2024 22:06:00,-136.9,0.39,5.06,3,76.1,63.11,5.25,0.08,5.9,,6,891,,BrewIQ,Mixed-Culture 25
11/30/2024 22:26:00,-136.57,0.4,5.1,3,76.1,63.11,5.25,0.08,5.9,,6,895,,BrewIQ,Mixed-Culture 25
11/30/2024 22:46:00,-136.23,0.39,5.14,3,76.1,63.11,5.25,0.08,6,,6,900,,BrewIQ,Mixed-Culture 25
11/30/2024 23:06:00,-135.9,0.39,5.13,3,76.1,63.11,5.25,0.07,5.9,,6,893,,BrewIQ,Mixed-Culture 25
11/30/2024 23:26:00,-135.57,0.4,5.06,3,76.1,63.11,5.25,0.08,5.9,,6,894,,BrewIQ,Mixed-Culture 25
11/30/2024 23:46:00,-135.23,0.41,5.14,3,76.1,63.11,5.25,0.08,5.9,,6,899,,BrewIQ,Mixed-Culture 25
12/01/2024 00:06,-134.9,0.41,5.08,3,76.1,63.11,5.25,0.08,5.9,,6,892,,BrewIQ,Mixed-Culture 25
12/01/2024 00:26,-134.57,0.41,5.09,3,76.1,63.11,5.25,0.08,5.9,,6,888,,BrewIQ,Mixed-Culture 25
