Timestamp (GMT),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
01/21/2025 17:14:00,102.23,0.27,4.62,3.3,74.77,62.31,5.73,0.07,22.1,22.456,24,1009,,BrewIQ,Mixed-Culture 25
01/21/2025 17:34:00,102.57,0.27,4.63,3.2,75.54,62.92,5.74,0.07,22.2,22.556,24,1010,,BrewIQ,Mixed-Culture 25
01/21/2025 17:54:00,102.9,0.27,4.65,3.2,75.54,62.92,5.75,0.07,22.2,22.556,24,1010,,BrewIQ,Mixed-Culture 25
01/21/2025 18:14:00,103.23,0.27,4.66,3.2,75.54,62.92,5.77,0.08,22.2,22.556,24,1009,,BrewIQ,Mixed-Culture 25
01/21/2025 18:34:00,103.57,0.27,4.64,3.2,75.54,62.92,5.77,0.07,22.3,22.656,24,1008,,BrewIQ,Mixed-Culture 25
01/21/2025 18:54:00,103.9,0.27,4.64,3.2,75.54,62.92,5.78,0.07,22.3,22.656,24,1008,,BrewIQ,Mixed-Culture 25
01/21/2025 19:14:00,104.23,0.28,4.66,3.2,75.54,62.92,5.79,0.07,22.3,22.656,24,1007,,BrewIQ,Mixed-Culture 25
01/21/2025 19:34:00,104.57,0.27,4.63,3.2,75.54,62.92,5.79,0.07,22.3,22.656,24,1006,,BrewIQ,Mixed-Culture 25
01/21/2025 19:54:00,104.9,0.27,4.65,3.1,76.3,63.53,5.8,0.07,22.3,22.656,24,1007,,BrewIQ,Mixed-Culture 25
01/21/2025 20:14:00,105.23,0.27,4.67,3.1,76.3,63.53,5.79,0.07,22,22.356,24,1002,,BrewIQ,Mixed-Culture 25
01/21/2025 20:34:00,105.57,0.27,4.64,3.1,76.3,63.53,5.8,0.07,22,22.356,24,1006,,BrewIQ,Mixed-Culture 25
01/21/2025 20:54:00,105.9,0.27,4.66,3.1,76.3,63.53,5.82,0.07,22,22.356,24,997,,BrewIQ,Mixed-Culture 25
01/21/2025 21:14:00,106.23,0.27,4.65,3.1,76.3,63.53,5.82,0.07,22,22.356,23,999,,BrewIQ,Mixed-Culture 25
01/21/2025 21:34:00,106.57,0.27,4.66,3.1,76.3,63.53,5.82,0.07,22.1,22.456,23,997,,BrewIQ,Mixed-Culture 25
01/21/2025 21:54:00,106.9,0.27,4.64,3.1,76.3,63.53,5.83,0.07,22.1,22.456,23,998,,BrewIQ,Mixed-Culture 25
01/21/2025 22:14:00,107.23,0.27,4.63,3.1,76.3,63.53,5.84,0.08,22.1,22.456,23,997,,BrewIQ,Mixed-Culture 25
01/21/2025 22:34:00,107.57,0.27,4.65,3,77.06,64.07,5.84,0.07,22.1,22.456,23,997,,BrewIQ,Mixed-Culture 25
01/21/2025 22:54:00,107.9,0.28,4.67,3,77.06,64.07,5.86,0.07,22.1,22.456,23,995,,BrewIQ,Mixed-Culture 25
01/21/2025 23:14:00,108.23,0.28,4.64,3,77.06,64.07,5.86,0.08,22.1,22.456,23,996,,BrewIQ,Mixed-Culture 25
01/21/2025 23:34:00,108.57,0.28,4.63,3,77.06,64.07,5.87,0.07,22.1,22.456,23,997,,BrewIQ,Mixed-Culture 25
01/21/2025 23:54:00,108.9,0.28,4.67,3,77.06,64.07,5.87,0.08,22.2,22.556,23,996,,BrewIQ,Mixed-Culture 25
01/22/2025 00:14:00,109.23,0.27,4.64,3,77.06,64.07,5.88,0.08,22.2,22.556,23,995,,BrewIQ,Mixed-Culture 25
01/22/2025 00:34:00,109.57,0.27,4.64,3,77.06,64.07,5.88,0.07,22.2,22.556,23,995,,BrewIQ,Mixed-Culture 25
01/22/2025 00:54:00,109.9,0.27,4.63,3,77.06,64.07,5.88,0.08,22.2,22.556,23,995,,BrewIQ,Mixed-Culture 25
01/22/2025 01:14:00,110.23,0.27,4.65,3,77.06,64.07,5.89,0.07,22.2,22.556,23,995,,BrewIQ,Mixed-Culture 25
01/22/2025 01:34:00,110.57,0.27,4.67,2.9,77.83,64.83,5.89,0.08,22.2,22.556,23,992,,BrewIQ,Mixed-Culture 25
01/22/2025 01:54:00,110.9,0.27,4.64,2.9,77.83,64.83,5.89,0.07,22.3,22.656,23,992,,BrewIQ,Mixed-Culture 25
01/22/2025 02:14:00,111.23,0.27,4.64,2.9,77.83,64.83,5.91,0.08,22.3,22.656,23,988,,BrewIQ,Mixed-Culture 25
01/22/2025 02:34:00,111.57,0.27,4.64,2.9,77.83,64.83,5.91,0.08,22.3,22.656,23,996,,BrewIQ,Mixed-Culture 25
01/22/2025 02:54:00,111.9,0.27,4.65,2.9,77.83,64.83,5.92,0.07,22.3,22.656,23,996,,BrewIQ,Mixed-Culture 25
01/22/2025 03:14:00,112.23,0.27,4.63,2.9,77.83,64.83,5.92,0.08,22.3,22.656,23,996,,BrewIQ,Mixed-Culture 25
01/22/2025 03:34:00,112.57,0.27,4.68,2.9,77.83,64.83,5.92,0.08,22.3,22.656,23,995,,BrewIQ,Mixed-Culture 25
01/22/2025 03:54:00,112.9,0.27,4.67,2.9,77.83,64.83,5.92,0.07,22,22.356,23,999,,BrewIQ,Mixed-Culture 25
01/22/2025 04:14:00,113.23,0.27,4.65,2.9,77.83,64.83,5.92,0.07,22,22.356,23,997,,BrewIQ,Mixed-Culture 25
01/22/2025 04:34:00,113.57,0.27,4.66,2.9,77.83,64.83,5.93,0.08,22,22.356,23,985,,BrewIQ,Mixed-Culture 25
01/22/2025 04:54:00,113.9,0.27,4.64,2.9,77.83,64.83,5.93,0.08,22,22.356,23,984,,BrewIQ,Mixed-Culture 25
01/22/2025 05:14:00,114.23,0.27,4.66,2.9,77.83,64.83,5.93,0.07,22,22.356,23,985,,BrewIQ,Mixed-Culture 25
01/22/2025 05:34:00,114.57,0.27,4.66,2.8,78.59,65.44,5.93,0.08,22,22.356,23,985,,BrewIQ,Mixed-Culture 25
01/22/2025 05:54:00,114.9,0.27,4.64,2.9,77.83,64.83,5.93,0.07,22,22.356,23,985,,BrewIQ,Mixed-Culture 25
01/22/2025 06:14:00,115.23,0.27,4.64,2.8,78.59,65.44,5.95,0.07,22.1,22.456,23,985,,BrewIQ,Mixed-Culture 25
01/22/2025 06:34:00,115.57,0.27,4.68,2.8,78.59,65.44,5.95,0.08,22.1,22.456,23,985,,BrewIQ,Mixed-Culture 25
01/22/2025 06:54:00,115.9,0.27,4.66,2.8,78.59,65.44,5.96,0.07,22.1,22.456,23,986,,BrewIQ,Mixed-Culture 25
01/22/2025 07:14:00,116.23,0.27,4.68,2.8,78.59,65.44,5.96,0.07,22.1,22.456,23,985,,BrewIQ,Mixed-Culture 25
01/22/2025 07:34:00,116.57,0.27,4.64,2.8,78.59,65.44,5.96,0.07,22.1,22.456,23,986,,BrewIQ,Mixed-Culture 25
01/22/2025 07:54:00,116.9,0.27,4.67,2.8,78.59,65.44,5.96,0.08,22.1,22.456,23,985,,BrewIQ,Mixed-Culture 25
01/22/2025 08:14:00,117.23,0.27,4.66,2.8,78.59,65.44,5.97,0.07,22.1,22.456,23,986,,BrewIQ,Mixed-Culture 25
01/22/2025 08:34:00,117.57,0.28,4.65,2.8,78.59,65.44,5.97,0.07,22.2,22.556,23,986,,BrewIQ,Mixed-Culture 25
01/22/2025 08:54:00,117.9,0.28,4.68,2.8,78.59,65.44,5.97,0.07,22.2,22.556,23,984,,BrewIQ,Mixed-Culture 25
01/22/2025 09:14:00,118.23,0.28,4.64,2.8,78.59,65.44,5.97,0.08,22.2,22.556,23,987,,BrewIQ,Mixed-Culture 25
01/22/2025 09:34:00,118.57,0.28,4.66,2.8,78.59,65.44,5.98,0.08,22.2,22.556,23,988,,BrewIQ,Mixed-Culture 25
01/22/2025 09:54:00,118.9,0.27,4.66,2.8,78.59,65.44,5.98,0.08,22.2,22.556,23,988,,BrewIQ,Mixed-Culture 25
01/22/2025 10:14:00,119.23,0.27,4.64,2.8,78.59,65.44,5.98,0.07,22.2,22.556,23,986,,BrewIQ,Mixed-Culture 25
01/22/2025 10:34:00,119.57,0.27,4.65,2.8,78.59,65.44,5.98,0.07,22.2,22.556,23,988,,BrewIQ,Mixed-Culture 25
01/22/2025 10:54:00,119.9,0.27,4.66,2.8,78.59,65.44,5.98,0.08,22.3,22.656,23,988,,BrewIQ,Mixed-Culture 25
01/22/2025 11:14:00,120.23,0.27,4.66,2.7,79.36,66.13,6,0.08,22.3,22.656,23,988,,BrewIQ,Mixed-Culture 25
01/22/2025 11:34:00,120.57,0.27,4.68,2.7,79.36,66.13,6,0.07,22.3,22.656,23,987,,BrewIQ,Mixed-Culture 25
01/22/2025 11:54:00,120.9,0.27,4.66,2.7,79.36,66.13,6,0.08,22.3,22.656,23,984,,BrewIQ,Mixed-Culture 25
01/22/2025 12:14:00,121.23,0.27,4.67,2.7,79.36,66.13,6,0.07,22.3,22.656,23,988,,BrewIQ,Mixed-Culture 25
01/22/2025 12:34:00,121.57,0.27,4.66,2.7,79.36,66.13,6,0.07,21.8,22.156,23,980,,BrewIQ,Mixed-Culture 25
01/22/2025 12:54:00,121.9,0.27,4.69,2.8,78.59,65.44,5.98,0.08,21.7,22.056,24,985,,BrewIQ,Mixed-Culture 25
01/22/2025 13:14:00,122.23,0.28,4.67,2.7,79.36,66.13,5.98,0.07,21.7,22.056,24,989,,BrewIQ,Mixed-Culture 25
01/22/2025 13:28:00,122.47,0.28,4.69,2.8,78.59,65.44,5.97,0.08,21.6,21.956,24,934,,BrewIQ,Mixed-Culture 25
01/22/2025 13:48:00,122.8,0.28,4.68,2.8,78.59,65.44,5.89,0.07,20.4,20.756,23,953,,BrewIQ,Mixed-Culture 25
01/22/2025 14:08:00,123.13,0.28,4.67,2.8,78.59,65.44,5.86,0.08,19.7,20.056,12,912,,BrewIQ,Mixed-Culture 25
01/22/2025 14:28:00,123.47,0.29,4.69,2.9,77.83,64.83,5.82,0.07,19.2,19.556,9,930,,BrewIQ,Mixed-Culture 25
01/22/2025 14:48:00,123.8,0.3,4.7,2.9,77.83,64.83,5.8,0.07,18.8,19.156,8,929,,BrewIQ,Mixed-Culture 25
01/22/2025 15:08:00,124.13,0.3,4.74,2.9,77.83,64.83,5.8,0.07,18.4,18.756,7,925,,BrewIQ,Mixed-Culture 25
01/22/2025 15:28:00,124.47,0.31,4.74,2.8,78.59,65.44,5.79,0.06,18.1,18.456,7,924,,BrewIQ,Mixed-Culture 25
01/22/2025 15:48:00,124.8,0.31,4.74,2.9,77.83,64.83,5.79,0.07,17.7,18.056,6,924,,BrewIQ,Mixed-Culture 25
01/22/2025 16:08:00,125.13,0.31,4.72,2.9,77.83,64.83,5.79,0.07,17.4,17.756,6,927,,BrewIQ,Mixed-Culture 25
01/22/2025 16:28:00,125.47,0.31,4.69,2.9,77.83,64.83,5.78,0.07,17.1,17.456,6,927,,BrewIQ,Mixed-Culture 25
01/22/2025 16:48:00,125.8,0.32,4.75,2.8,78.59,65.44,5.78,0.07,16.8,17.156,6,925,,BrewIQ,Mixed-Culture 25
01/22/2025 17:08:00,126.13,0.32,4.76,2.8,78.59,65.44,5.78,0.07,16.8,17.156,6,933,,BrewIQ,Mixed-Culture 25
01/22/2025 17:28:00,126.47,0.32,4.76,2.8,78.59,65.44,5.78,0.07,16.5,16.856,7,926,,BrewIQ,Mixed-Culture 25
01/22/2025 17:48:00,126.8,0.32,4.71,2.8,78.59,65.44,5.77,0.06,16.2,16.556,6,926,,BrewIQ,Mixed-Culture 25
01/22/2025 18:08:00,127.13,0.33,4.72,2.8,78.59,65.44,5.75,0.07,15.9,16.256,6,924,,BrewIQ,Mixed-Culture 25
01/22/2025 18:28:00,127.47,0.32,4.73,2.8,78.59,65.44,5.75,0.07,15.6,15.956,6,926,,BrewIQ,Mixed-Culture 25
01/22/2025 18:48:00,127.8,0.32,4.76,2.8,78.59,65.44,5.75,0.06,15.4,15.756,6,931,,BrewIQ,Mixed-Culture 25
01/22/2025 19:08:00,128.13,0.32,4.76,2.8,78.59,65.44,5.74,0.07,15.2,15.556,6,930,,BrewIQ,Mixed-Culture 25
01/22/2025 19:28:00,128.47,0.32,4.72,2.9,77.83,64.83,5.74,0.07,14.9,15.256,6,927,,BrewIQ,Mixed-Culture 25
01/22/2025 19:48:00,128.8,0.32,4.77,2.8,78.59,65.44,5.74,0.07,14.7,15.056,6,924,,BrewIQ,Mixed-Culture 25
01/22/2025 20:08:00,129.13,0.33,4.73,2.8,78.59,65.44,5.73,0.07,14.5,14.856,6,926,,BrewIQ,Mixed-Culture 25
01/22/2025 20:28:00,129.47,0.33,4.78,2.8,78.59,65.44,5.74,0.06,14.3,14.656,6,927,,BrewIQ,Mixed-Culture 25
01/22/2025 20:48:00,129.8,0.33,4.71,2.8,78.59,65.44,5.74,0.07,14.1,14.456,6,929,,BrewIQ,Mixed-Culture 25
01/22/2025 21:08:00,130.13,0.34,4.72,2.8,78.59,65.44,5.73,0.06,14,14.356,6,930,,BrewIQ,Mixed-Culture 25
01/22/2025 21:28:00,130.47,0.33,4.75,2.8,78.59,65.44,5.73,0.07,13.8,14.156,6,933,,BrewIQ,Mixed-Culture 25
01/22/2025 21:48:00,130.8,0.33,4.78,2.8,78.59,65.44,5.73,0.07,13.6,13.956,6,929,,BrewIQ,Mixed-Culture 25
01/22/2025 22:08:00,131.13,0.34,4.76,2.8,78.59,65.44,5.72,0.06,13.4,13.756,6,927,,BrewIQ,Mixed-Culture 25
01/22/2025 22:28:00,131.47,0.34,4.73,2.8,78.59,65.44,5.73,0.06,13.2,13.556,6,929,,BrewIQ,Mixed-Culture 25
01/22/2025 22:48:00,131.8,0.34,4.76,2.8,78.59,65.44,5.72,0.07,13.1,13.456,6,929,,BrewIQ,Mixed-Culture 25
01/22/2025 23:08:00,132.13,0.34,4.8,2.8,78.59,65.44,5.72,0.06,13,13.356,6,929,,BrewIQ,Mixed-Culture 25
01/22/2025 23:28:00,132.47,0.34,4.76,2.8,78.59,65.44,5.72,0.06,12.8,13.156,6,928,,BrewIQ,Mixed-Culture 25
01/22/2025 23:48:00,132.8,0.34,4.75,2.9,77.83,64.83,5.7,0.07,12.6,12.956,6,927,,BrewIQ,Mixed-Culture 25
01/23/2025 00:08:00,133.13,0.34,4.79,2.8,78.59,65.44,5.7,0.06,12.4,12.756,6,927,,BrewIQ,Mixed-Culture 25
01/23/2025 00:28:00,133.47,0.35,4.8,2.8,78.59,65.44,5.7,0.07,12.3,12.656,6,927,,BrewIQ,Mixed-Culture 25
01/23/2025 00:48:00,133.8,0.34,4.75,2.9,77.83,64.83,5.7,0.07,12.1,12.456,6,927,,BrewIQ,Mixed-Culture 25
01/23/2025 01:08:00,134.13,0.35,4.78,2.9,77.83,64.83,5.7,0.06,12,12.356,6,927,,BrewIQ,Mixed-Culture 25
01/23/2025 01:28:00,134.47,0.34,4.75,2.8,78.59,65.44,5.7,0.07,11.7,12.056,6,930,,BrewIQ,Mixed-Culture 25
01/23/2025 01:48:00,134.8,0.36,4.73,2.8,78.59,65.44,5.7,0.07,11.6,11.956,6,931,,BrewIQ,Mixed-Culture 25
01/23/2025 02:08:00,135.13,0.35,4.81,2.8,78.59,65.44,5.69,0.07,11.5,11.856,6,932,,BrewIQ,Mixed-Culture 25
01/23/2025 02:28:00,135.47,0.35,4.8,2.8,78.59,65.44,5.69,0.06,11.4,11.756,6,930,,BrewIQ,Mixed-Culture 25
01/23/2025 02:48:00,135.8,0.35,4.77,2.8,78.59,65.44,5.7,0.07,11.3,11.656,6,929,,BrewIQ,Mixed-Culture 25
01/23/2025 03:08:00,136.13,0.34,4.78,2.8,78.59,65.44,5.69,0.07,11.1,11.456,6,929,,BrewIQ,Mixed-Culture 25
01/23/2025 03:28:00,136.47,0.35,4.8,2.8,78.59,65.44,5.69,0.07,11,11.356,6,931,,BrewIQ,Mixed-Culture 25
01/23/2025 03:48:00,136.8,0.35,4.77,2.9,77.83,64.83,5.69,0.07,10.9,11.256,6,930,,BrewIQ,Mixed-Culture 25
01/23/2025 04:08:00,137.13,0.36,4.79,2.9,77.83,64.83,5.69,0.06,10.8,11.156,6,930,,BrewIQ,Mixed-Culture 25
01/23/2025 04:28:00,137.47,0.35,4.74,2.8,78.59,65.44,5.69,0.06,10.6,10.956,6,932,,BrewIQ,Mixed-Culture 25
01/23/2025 04:48:00,137.8,0.36,4.79,2.8,78.59,65.44,5.69,0.06,10.5,10.856,6,932,,BrewIQ,Mixed-Culture 25
01/23/2025 05:08:00,138.13,0.36,4.79,2.8,78.59,65.44,5.69,0.07,10.5,10.856,6,934,,BrewIQ,Mixed-Culture 25
01/23/2025 05:28:00,138.47,0.36,4.79,2.8,78.59,65.44,5.68,0.07,10.4,10.756,6,931,,BrewIQ,Mixed-Culture 25
01/23/2025 05:48:00,138.8,0.36,4.77,2.8,78.59,65.44,5.69,0.07,10.3,10.656,6,933,,BrewIQ,Mixed-Culture 25
01/23/2025 06:08:00,139.13,0.36,4.77,2.8,78.59,65.44,5.69,0.07,10.3,10.656,7,941,,BrewIQ,Mixed-Culture 25
01/23/2025 06:28:00,139.47,0.36,4.78,2.8,78.59,65.44,5.69,0.07,10.3,10.656,7,941,,BrewIQ,Mixed-Culture 25
01/23/2025 06:48:00,139.8,0.36,4.77,2.8,78.59,65.44,5.7,0.07,10.2,10.556,8,944,,BrewIQ,Mixed-Culture 25
01/23/2025 07:08:00,140.13,0.36,4.78,2.8,78.59,65.44,5.69,0.07,10,10.356,8,934,,BrewIQ,Mixed-Culture 25
01/23/2025 07:28:00,140.47,0.36,4.79,2.8,78.59,65.44,5.69,0.07,9.8,10.156,7,932,,BrewIQ,Mixed-Culture 25
01/23/2025 07:48:00,140.8,0.37,4.79,2.8,78.59,65.44,5.68,0.06,9.7,10.056,6,931,,BrewIQ,Mixed-Culture 25
01/23/2025 08:08:00,141.13,0.37,4.82,2.8,78.59,65.44,5.68,0.07,9.6,9.956,6,935,,BrewIQ,Mixed-Culture 25
01/23/2025 08:28:00,141.47,0.37,4.78,2.8,78.59,65.44,5.68,0.07,9.5,9.856,6,934,,BrewIQ,Mixed-Culture 25
01/23/2025 08:48:00,141.8,0.37,4.78,2.8,78.59,65.44,5.68,0.07,9.4,9.756,6,932,,BrewIQ,Mixed-Culture 25
01/23/2025 09:08:00,142.13,0.37,4.79,2.8,78.59,65.44,5.68,0.07,9.3,9.656,6,934,,BrewIQ,Mixed-Culture 25
01/23/2025 09:28:00,142.47,0.37,4.81,2.8,78.59,65.44,5.68,0.07,9.2,9.556,6,934,,BrewIQ,Mixed-Culture 25
01/23/2025 09:48:00,142.8,0.37,4.8,2.8,78.59,65.44,5.68,0.06,9.1,9.456,6,931,,BrewIQ,Mixed-Culture 25
01/23/2025 10:08:00,143.13,0.37,4.8,2.8,78.59,65.44,5.68,0.06,9,9.356,6,934,,BrewIQ,Mixed-Culture 25
01/23/2025 10:28:00,143.47,0.37,4.83,2.8,78.59,65.44,5.68,0.06,8.9,9.256,6,933,,BrewIQ,Mixed-Culture 25
01/23/2025 10:48:00,143.8,0.37,4.76,2.8,78.59,65.44,5.68,0.07,8.9,9.256,6,934,,BrewIQ,Mixed-Culture 25
01/23/2025 11:08:00,144.13,0.37,4.76,2.8,78.59,65.44,5.68,0.07,8.8,9.156,6,932,,BrewIQ,Mixed-Culture 25
01/23/2025 11:28:00,144.47,0.37,4.76,2.8,78.59,65.44,5.68,0.06,8.7,9.056,6,934,,BrewIQ,Mixed-Culture 25
01/23/2025 11:48:00,144.8,0.37,4.84,2.8,78.59,65.44,5.68,0.07,8.7,9.056,6,937,,BrewIQ,Mixed-Culture 25
01/23/2025 12:08:00,145.13,0.38,4.82,2.8,78.59,65.44,5.68,0.07,8.6,8.956,6,936,,BrewIQ,Mixed-Culture 25
01/23/2025 12:28:00,145.47,0.37,4.8,2.8,78.59,65.44,5.68,0.07,8.5,8.856,6,938,,BrewIQ,Mixed-Culture 25
01/23/2025 12:48:00,145.8,0.38,4.84,2.8,78.59,65.44,5.68,0.06,8.4,8.756,6,938,,BrewIQ,Mixed-Culture 25
01/23/2025 13:08:00,146.13,0.38,4.84,2.8,78.59,65.44,5.68,0.06,8.3,8.656,6,939,,BrewIQ,Mixed-Culture 25
01/23/2025 13:28:00,146.47,0.38,4.78,2.8,78.59,65.44,5.68,0.07,8.3,8.656,6,941,,BrewIQ,Mixed-Culture 25
01/23/2025 13:48:00,146.8,0.38,4.8,2.8,78.59,65.44,5.68,0.07,8.2,8.556,6,936,,BrewIQ,Mixed-Culture 25
01/23/2025 14:08:00,147.13,0.37,4.77,2.8,78.59,65.44,5.68,0.07,8.1,8.456,6,939,,BrewIQ,Mixed-Culture 25
01/23/2025 14:28:00,147.47,0.37,4.8,2.8,78.59,65.44,5.68,0.06,8.1,8.456,6,932,,BrewIQ,Mixed-Culture 25
01/23/2025 14:48:00,147.8,0.38,4.81,2.8,78.59,65.44,5.68,0.07,8.2,8.556,6,937,,BrewIQ,Mixed-Culture 25
01/23/2025 15:08:00,148.13,0.38,4.76,2.8,78.59,65.44,5.69,0.07,8.2,8.556,7,944,,BrewIQ,Mixed-Culture 25
01/23/2025 15:28:00,148.47,0.37,4.8,2.8,78.59,65.44,5.69,0.07,8.3,8.656,8,945,,BrewIQ,Mixed-Culture 25
01/23/2025 15:48:00,148.8,0.37,4.83,2.8,78.59,65.44,5.69,0.07,8.1,8.456,8,939,,BrewIQ,Mixed-Culture 25
01/23/2025 16:08:00,149.13,0.38,4.78,2.8,78.59,65.44,5.68,0.07,8,8.356,7,937,,BrewIQ,Mixed-Culture 25
01/23/2025 16:28:00,149.47,0.37,4.85,2.8,78.59,65.44,5.68,0.07,7.9,8.256,6,935,,BrewIQ,Mixed-Culture 25
01/23/2025 16:48:00,149.8,0.37,4.82,2.8,78.59,65.44,5.68,0.06,7.8,8.156,6,936,,BrewIQ,Mixed-Culture 25
01/23/2025 17:08:00,150.13,0.38,4.79,2.8,78.59,65.44,5.68,0.07,7.8,8.156,6,940,,BrewIQ,Mixed-Culture 25
01/23/2025 17:28:00,150.47,0.38,4.84,2.8,78.59,65.44,5.68,0.07,7.8,8.156,6,940,,BrewIQ,Mixed-Culture 25
01/23/2025 17:48:00,150.8,0.38,4.81,2.8,78.59,65.44,5.68,0.06,7.7,8.056,6,936,,BrewIQ,Mixed-Culture 25
01/23/2025 18:08:00,151.13,0.38,4.81,2.8,78.59,65.44,5.66,0.06,7.6,7.956,6,934,,BrewIQ,Mixed-Culture 25
01/23/2025 18:28:00,151.47,0.38,4.78,2.8,78.59,65.44,5.66,0.06,7.6,7.956,6,930,,BrewIQ,Mixed-Culture 25
01/23/2025 18:48:00,151.8,0.38,4.79,2.8,78.59,65.44,5.68,0.07,7.5,7.856,6,927,,BrewIQ,Mixed-Culture 25
01/23/2025 19:08:00,152.13,0.38,4.85,2.8,78.59,65.44,5.66,0.06,7.4,7.756,6,917,,BrewIQ,Mixed-Culture 25
01/23/2025 19:28:00,152.47,0.38,4.8,2.8,78.59,65.44,5.66,0.06,7.4,7.756,6,922,,BrewIQ,Mixed-Culture 25
01/23/2025 19:48:00,152.8,0.38,4.82,2.8,78.59,65.44,5.66,0.07,7.4,7.756,6,921,,BrewIQ,Mixed-Culture 25
01/23/2025 20:08:00,153.13,0.38,4.8,2.8,78.59,65.44,5.66,0.07,7.4,7.756,6,921,,BrewIQ,Mixed-Culture 25
01/23/2025 20:28:00,153.47,0.38,4.85,2.8,78.59,65.44,5.66,0.06,7.3,7.656,6,924,,BrewIQ,Mixed-Culture 25
01/23/2025 20:48:00,153.8,0.38,4.84,2.8,78.59,65.44,5.66,0.06,7.3,7.656,6,917,,BrewIQ,Mixed-Culture 25
01/23/2025 21:08:00,154.13,0.38,4.85,2.8,78.59,65.44,5.68,0.07,7.3,7.656,6,923,,BrewIQ,Mixed-Culture 25
01/23/2025 21:28:00,154.47,0.38,4.85,2.8,78.59,65.44,5.66,0.06,7.2,7.556,6,924,,BrewIQ,Mixed-Culture 25
01/23/2025 21:48:00,154.8,0.38,4.85,2.8,78.59,65.44,5.66,0.07,7.1,7.456,6,925,,BrewIQ,Mixed-Culture 25
01/23/2025 22:08:00,155.13,0.38,4.77,2.8,78.59,65.44,5.66,0.07,7.1,7.456,6,920,,BrewIQ,Mixed-Culture 25
01/23/2025 22:28:00,155.47,0.38,4.85,2.8,78.59,65.44,5.68,0.06,7.1,7.456,6,923,,BrewIQ,Mixed-Culture 25
01/23/2025 22:48:00,155.8,0.38,4.78,2.8,78.59,65.44,5.66,0.06,7,7.356,6,920,,BrewIQ,Mixed-Culture 25
01/23/2025 23:08:00,156.13,0.38,4.79,2.8,78.59,65.44,5.68,0.07,7.1,7.456,6,923,,BrewIQ,Mixed-Culture 25
01/23/2025 23:28:00,156.47,0.38,4.78,2.8,78.59,65.44,5.68,0.06,7,7.356,6,919,,BrewIQ,Mixed-Culture 25
01/23/2025 23:48:00,156.8,0.38,4.82,2.8,78.59,65.44,5.68,0.07,7,7.356,6,922,,BrewIQ,Mixed-Culture 25
01/24/2025 00:08:00,157.13,0.38,4.77,2.8,78.59,65.44,5.68,0.07,6.9,7.256,6,924,,BrewIQ,Mixed-Culture 25
01/24/2025 00:28:00,157.47,0.38,4.81,2.8,78.59,65.44,5.68,0.07,6.9,7.256,6,924,,BrewIQ,Mixed-Culture 25
01/24/2025 00:48:00,157.8,0.38,4.79,2.8,78.59,65.44,5.68,0.06,6.9,7.256,6,917,,BrewIQ,Mixed-Culture 25
01/24/2025 01:08:00,158.13,0.38,4.82,2.8,78.59,65.44,5.68,0.06,6.8,7.156,6,922,,BrewIQ,Mixed-Culture 25
01/24/2025 01:28:00,158.47,0.38,4.8,2.8,78.59,65.44,5.68,0.07,6.8,7.156,6,924,,BrewIQ,Mixed-Culture 25
01/24/2025 01:48:00,158.8,0.38,4.85,2.8,78.59,65.44,5.68,0.06,6.8,7.156,6,924,,BrewIQ,Mixed-Culture 25
01/24/2025 02:08:00,159.13,0.38,4.79,2.8,78.59,65.44,5.68,0.06,6.7,7.056,6,920,,BrewIQ,Mixed-Culture 25
01/24/2025 02:28:00,159.47,0.39,4.8,2.8,78.59,65.44,5.68,0.07,6.7,7.056,6,924,,BrewIQ,Mixed-Culture 25
01/24/2025 02:48:00,159.8,0.39,4.82,2.8,78.59,65.44,5.68,0.07,6.7,7.056,6,925,,BrewIQ,Mixed-Culture 25
01/24/2025 03:08:00,160.13,0.39,4.8,2.8,78.59,65.44,5.68,0.07,6.7,7.056,6,919,,BrewIQ,Mixed-Culture 25
01/24/2025 03:28:00,160.47,0.39,4.85,2.8,78.59,65.44,5.68,0.06,6.6,6.956,6,922,,BrewIQ,Mixed-Culture 25
01/24/2025 03:48:00,160.8,0.38,4.79,2.8,78.59,65.44,5.68,0.07,6.6,6.956,6,924,,BrewIQ,Mixed-Culture 25
01/24/2025 04:08:00,161.13,0.39,4.83,2.8,78.59,65.44,5.68,0.06,6.6,6.956,6,923,,BrewIQ,Mixed-Culture 25
01/24/2025 04:28:00,161.47,0.38,4.78,2.8,78.59,65.44,5.68,0.07,6.6,6.956,6,922,,BrewIQ,Mixed-Culture 25
01/24/2025 04:48:00,161.8,0.39,4.84,2.8,78.59,65.44,5.68,0.07,6.5,6.856,6,922,,BrewIQ,Mixed-Culture 25
01/24/2025 05:08:00,162.13,0.39,4.86,2.8,78.59,65.44,5.68,0.06,6.5,6.856,6,922,,BrewIQ,Mixed-Culture 25
01/24/2025 05:28:00,162.47,0.39,4.79,2.8,78.59,65.44,5.68,0.06,6.5,6.856,6,919,,BrewIQ,Mixed-Culture 25
01/24/2025 05:48:00,162.8,0.39,4.83,2.8,78.59,65.44,5.68,0.06,6.6,6.956,6,924,,BrewIQ,Mixed-Culture 25
