Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
07/25/2024 16:35:00,-19.42,2.34,4.82,12.4,-91.95,-77.24,0,0.08,40,40.356,24,2523,,BrewIQ,Mixed-Culture 50
07/25/2024 16:55:00,-19.08,1.07,4.96,12.7,-96.59,-81.27,0,0.08,39.7,40.056,25,2117,,BrewIQ,Mixed-Culture 50
07/25/2024 17:15:00,-18.75,0.52,5.05,12.7,-96.59,-81.27,0,0.08,39.2,39.556,25,2121,,BrewIQ,Mixed-Culture 50
07/25/2024 17:35:00,-18.42,0.61,5.12,12.7,-96.59,-81.27,0,0.08,38.7,39.056,26,2141,,BrewIQ,Mixed-Culture 50
07/25/2024 17:55:00,-18.08,0.52,5.18,12.7,-96.59,-81.27,0,0.08,38.1,38.456,26,2168,,BrewIQ,Mixed-Culture 50
07/25/2024 18:15:00,-17.75,0.57,5.24,12.7,-96.59,-81.27,0,0.08,37.5,37.856,26,2155,,BrewIQ,Mixed-Culture 50
07/25/2024 18:35:00,-17.42,0.49,5.26,12.7,-96.59,-81.27,0,0.08,36.8,37.156,26,2191,,BrewIQ,Mixed-Culture 50
07/25/2024 18:55:00,-17.08,0.45,5.29,12.7,-96.59,-81.27,0,0.08,36.3,36.656,26,2018,,BrewIQ,Mixed-Culture 50
07/25/2024 19:15:00,-16.75,0.42,5.29,12.7,-96.59,-81.27,0,0.08,35.8,36.156,25,2068,,BrewIQ,Mixed-Culture 50
07/25/2024 19:35:00,-16.42,0.46,5.3,12.7,-96.59,-81.27,0,0.08,35.3,35.656,25,2045,,BrewIQ,Mixed-Culture 50
07/25/2024 19:55:00,-16.08,0.43,5.33,12.7,-96.59,-81.27,0,0.08,34.7,35.056,25,2042,,BrewIQ,Mixed-Culture 50
07/25/2024 20:15:00,-15.75,0.4,5.32,12.7,-96.59,-81.27,0,0.08,34.2,34.556,25,2040,,BrewIQ,Mixed-Culture 50
07/25/2024 20:35:00,-15.42,0.39,5.35,12.7,-96.59,-81.27,0,0.08,33.7,34.056,25,2132,,BrewIQ,Mixed-Culture 50
07/25/2024 20:55:00,-15.08,0.36,5.34,12.7,-96.59,-81.27,0,0.08,33.2,33.556,25,2125,,BrewIQ,Mixed-Culture 50
07/25/2024 21:15:00,-14.75,0.37,5.37,12.7,-96.59,-81.27,0,0.08,32.7,33.056,25,2148,,BrewIQ,Mixed-Culture 50
07/25/2024 21:35:00,-14.42,0.37,5.38,12.7,-96.59,-81.27,0,0.08,32.2,32.556,25,2147,,BrewIQ,Mixed-Culture 50
07/25/2024 21:55:00,-14.08,0.36,5.38,12.7,-96.59,-81.27,0,0.08,31.7,32.056,25,2150,,BrewIQ,Mixed-Culture 50
07/25/2024 22:15:00,-13.75,0.37,5.38,12.7,-96.59,-81.27,0,0.08,31.3,31.656,24,2135,,BrewIQ,Mixed-Culture 50
07/25/2024 22:35:00,-13.42,0.37,5.4,12.7,-96.59,-81.27,0,0.08,30.8,31.156,24,2135,,BrewIQ,Mixed-Culture 50
07/25/2024 22:55:00,-13.08,0.38,5.42,12.7,-96.59,-81.27,0,0.08,30.3,30.656,24,2132,,BrewIQ,Mixed-Culture 50
07/25/2024 23:15:00,-12.75,0.36,5.42,12.7,-96.59,-81.27,0,0.08,29.8,30.156,24,2136,,BrewIQ,Mixed-Culture 50
07/25/2024 23:35:00,-12.42,0.36,5.42,12.7,-96.59,-81.27,0,0.08,29.3,29.656,24,2135,,BrewIQ,Mixed-Culture 50
07/25/2024 23:55:00,-12.08,0.37,5.45,12.7,-96.59,-81.27,0,0.08,28.9,29.256,24,2135,,BrewIQ,Mixed-Culture 50
07/26/2024 00:15:00,-11.75,0.35,5.43,12.7,-96.59,-81.27,0,0.08,28.4,28.756,24,2133,,BrewIQ,Mixed-Culture 50
07/26/2024 00:35:00,-11.42,0.37,5.44,12.7,-96.59,-81.27,0,0.08,27.9,28.256,24,2130,,BrewIQ,Mixed-Culture 50
07/26/2024 00:55:00,-11.08,0.38,5.43,12.7,-96.59,-81.27,0,0.08,27.4,27.756,24,2125,,BrewIQ,Mixed-Culture 50
07/26/2024 01:15:00,-10.75,0.37,5.44,12.6,-95.05,-79.72,0,0.08,26.9,27.256,24,2122,,BrewIQ,Mixed-Culture 50
07/26/2024 01:35:00,-10.42,0.37,5.44,12.6,-95.05,-79.72,0,0.08,26.4,26.756,24,2116,,BrewIQ,Mixed-Culture 50
07/26/2024 01:55:00,-10.08,0.37,5.47,12.6,-95.05,-79.72,0,0.08,25.8,26.156,24,2001,,BrewIQ,Mixed-Culture 50
07/26/2024 02:15:00,-9.75,0.35,5.49,12.6,-95.05,-79.72,0,0.08,25.3,25.656,23,2006,,BrewIQ,Mixed-Culture 50
07/26/2024 02:35:00,-9.42,0.31,5.49,12.6,-95.05,-79.72,0,0.08,24.8,25.156,23,2005,,BrewIQ,Mixed-Culture 50
07/26/2024 02:55:00,-9.08,0.35,5.48,12.6,-95.05,-79.72,0,0.08,24.3,24.656,23,1963,,BrewIQ,Mixed-Culture 50
07/26/2024 03:15:00,-8.75,0.36,5.46,12.6,-95.05,-79.72,0,0.08,23.8,24.156,23,1956,,BrewIQ,Mixed-Culture 50
07/26/2024 03:35:00,-8.42,0.35,5.53,12.6,-95.05,-79.72,0,0.08,23.3,23.656,23,1954,,BrewIQ,Mixed-Culture 50
07/26/2024 03:55:00,-8.08,0.32,5.49,12.6,-95.05,-79.72,0,0.08,22.9,23.256,23,1954,,BrewIQ,Mixed-Culture 50
07/26/2024 04:15:00,-7.75,0.34,5.53,12.6,-95.05,-79.72,0,0.08,22.4,22.756,23,1951,,BrewIQ,Mixed-Culture 50
07/26/2024 04:35:00,-7.42,0.34,5.55,12.6,-95.05,-79.72,0,0.08,21.9,22.256,23,1948,,BrewIQ,Mixed-Culture 50
07/26/2024 04:55:00,-7.08,0.34,5.48,12.7,-96.59,-81.27,0,0.08,21.9,22.256,23,1956,,BrewIQ,Mixed-Culture 50
07/26/2024 05:15:00,-6.75,0.35,5.53,12.6,-95.05,-79.72,0,0.08,21.9,22.256,23,1952,,BrewIQ,Mixed-Culture 50
07/26/2024 05:35:00,-6.42,0.34,5.53,12.7,-96.59,-81.27,0,0.08,21.9,22.256,23,1955,,BrewIQ,Mixed-Culture 50
07/26/2024 05:55:00,-6.08,0.35,5.55,12.7,-96.59,-81.27,0,0.08,21.9,22.256,23,1950,,BrewIQ,Mixed-Culture 50
