Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
09/29/2023 14:43:00,-1.28,6.74,5.31,12.3,0.4,0.32,0.58,0.07,27.9,29.352,22,2713,,BrewIQ,Mixed-Culture 75
09/29/2023 14:51:00,-1.15,3.12,5.43,12.3,0.4,0.32,0.55,0.07,27.1,26.634,21,2342,,BrewIQ,Mixed-Culture 75
09/29/2023 15:00:00,-1,2.71,5.47,12.3,0.4,0.32,0.5,0.07,25.8,24.786,21,2312,,BrewIQ,Mixed-Culture 75
09/29/2023 15:03:00,-0.95,2.56,5.48,12.2,1.21,1.21,0.47,0.07,25.4,24.386,21,2352,,BrewIQ,Mixed-Culture 75
09/29/2023 15:23:00,-0.62,2.34,5.51,12.2,1.21,1.21,0.39,0.07,23.4,21.838,21,2267,,BrewIQ,Mixed-Culture 75
09/29/2023 15:30:00,-0.5,2.19,5.5,12.2,1.21,1.21,0.36,0.07,22.8,20.964,21,2325,,BrewIQ,Mixed-Culture 75
09/29/2023 15:43:00,-0.28,2.2,5.51,12.3,0.4,0.32,0.33,0.07,21.9,20.338,20,2311,,BrewIQ,Mixed-Culture 75
09/29/2023 15:51:00,-0.15,2.19,5.51,12.2,1.21,1.21,0.3,0.07,21.4,19.838,20,2177,,BrewIQ,Mixed-Culture 75
09/29/2023 15:53:00,-0.12,2.25,5.51,12.2,1.21,1.21,0.3,0.07,21.2,19.912,19,2341,,BrewIQ,Mixed-Culture 75
09/29/2023 15:56:00,-0.07,2.24,5.51,12.2,1.21,1.21,0.29,0.07,21,19.986,17,2343,,BrewIQ,Mixed-Culture 75
09/29/2023 16:11:00,0.18,1.89,5.52,12.2,1.21,1.21,0.26,0.07,20.3,19.56,15,2312,,BrewIQ,Mixed-Culture 75
09/29/2023 16:31:00,0.52,1.54,5.54,12.3,0.4,0.32,0.24,0.07,19.6,19.682,11,2313,,BrewIQ,Mixed-Culture 75
09/29/2023 16:51:00,0.85,1.38,5.53,12.3,0.4,0.32,0.25,0.07,19.4,19.756,10,2345,,BrewIQ,Mixed-Culture 75
09/29/2023 17:11:00,1.18,1.19,5.53,12.3,0.4,0.32,0.24,0.07,19,19.904,10,2328,,BrewIQ,Mixed-Culture 75
09/29/2023 17:31:00,1.52,1.04,5.57,12.3,0.4,0.32,0.22,0.07,18.8,19.704,10,2333,,BrewIQ,Mixed-Culture 75
09/29/2023 17:51:00,1.85,1.15,5.56,12.3,0.4,0.32,0.22,0.07,18.6,19.778,11,2341,,BrewIQ,Mixed-Culture 75
09/29/2023 18:11:00,2.18,1.09,5.58,12.3,0.4,0.32,0.22,0.07,18.5,19.404,11,2345,,BrewIQ,Mixed-Culture 75
09/29/2023 18:31:00,2.52,1.01,5.57,12.3,0.4,0.32,0.22,0.07,18.4,19.304,11,2339,,BrewIQ,Mixed-Culture 75
09/29/2023 18:51:00,2.85,1.04,5.54,12.3,0.4,0.32,0.22,0.07,18.3,19.204,12,2336,,BrewIQ,Mixed-Culture 75
09/29/2023 19:11:00,3.18,1.04,5.54,12.3,0.4,0.32,0.22,0.07,18.2,18.83,12,2338,,BrewIQ,Mixed-Culture 75
09/29/2023 19:31:00,3.52,1.04,5.58,12.3,0.4,0.32,0.21,0.07,18.1,18.73,12,2340,,BrewIQ,Mixed-Culture 75
09/29/2023 19:51:00,3.85,0.97,5.53,12.3,0.4,0.32,0.21,0.07,18.1,18.456,12,2338,,BrewIQ,Mixed-Culture 75
09/29/2023 20:11:00,4.18,1.02,5.53,12.3,0.4,0.32,0.21,0.07,17.9,18.53,13,2335,,BrewIQ,Mixed-Culture 75
09/29/2023 20:31:00,4.52,0.99,5.56,12.3,0.4,0.32,0.21,0.07,17.9,17.982,13,2334,,BrewIQ,Mixed-Culture 75
09/29/2023 20:51:00,4.85,1.04,5.57,12.3,0.4,0.32,0.19,0.07,17.7,17.782,13,2331,,BrewIQ,Mixed-Culture 75
09/29/2023 21:11:00,5.18,0.97,5.58,12.3,0.4,0.32,0.19,0.07,17.5,17.856,12,2334,,BrewIQ,Mixed-Culture 75
09/29/2023 21:31:00,5.52,0.88,5.58,12.4,-0.4,-0.32,0.19,0.07,17.4,17.756,12,2335,,BrewIQ,Mixed-Culture 75
