Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm)
2022-06-17 22:50:00,6.85,1.17,5.68,12.0,0.07,22.3,21.0,2413.0
2022-06-17 23:00:00,7.02,1.17,5.68,12.0,0.07,22.3,21.0,2413.0
2022-06-17 23:10:00,7.18,1.17,5.67,12.0,0.07,22.3,21.0,2416.0
2022-06-17 23:20:00,7.35,1.17,5.67,12.0,0.07,22.3,21.0,2413.0
2022-06-17 23:30:00,7.52,1.16,5.67,12.0,0.07,22.3,21.0,2416.0
2022-06-17 23:40:00,7.68,1.16,5.66,12.0,0.07,22.3,21.0,2413.0
2022-06-17 23:50:00,7.85,1.18,5.66,12.0,0.07,22.3,21.0,2417.0
2022-06-18 00:00:00,8.02,1.18,5.66,12.0,0.07,22.3,21.0,2417.0
2022-06-18 00:10:00,8.18,1.18,5.65,12.0,0.07,22.3,21.0,2413.0
2022-06-18 00:20:00,8.35,1.17,5.64,12.0,0.07,22.3,21.0,2416.0
2022-06-18 00:30:00,8.52,1.17,5.64,12.0,0.07,22.3,21.0,2416.0
2022-06-18 00:40:00,8.68,1.17,5.64,12.0,0.07,22.3,22.0,2416.0
2022-06-18 00:50:00,8.85,1.18,5.63,12.0,0.07,22.3,22.0,2416.0
2022-06-18 01:00:00,9.02,1.18,5.63,12.0,0.07,22.3,22.0,2416.0
2022-06-18 01:10:00,9.18,1.19,5.63,12.0,0.07,22.2,22.0,2419.0
2022-06-18 01:20:00,9.35,1.19,5.62,12.0,0.07,22.3,22.0,2416.0
2022-06-18 01:30:00,9.52,1.18,5.62,12.0,0.07,22.3,22.0,2413.0
2022-06-18 01:40:00,9.68,1.18,5.61,12.0,0.07,22.3,22.0,2416.0
2022-06-18 01:50:00,9.85,1.18,5.61,12.0,0.07,22.3,22.0,2413.0
2022-06-18 02:00:00,10.02,1.17,5.61,12.0,0.07,22.3,22.0,2416.0
2022-06-18 02:10:00,10.18,1.16,5.6,12.0,0.07,22.3,22.0,2416.0
2022-06-18 02:20:00,10.35,1.16,5.61,12.0,0.07,22.3,22.0,2413.0
2022-06-18 02:30:00,10.52,1.19,5.6,12.0,0.07,22.3,22.0,2413.0
2022-06-18 02:40:00,10.68,1.2,5.59,12.0,0.07,22.3,22.0,2416.0
2022-06-18 02:50:00,10.85,1.24,5.59,12.0,0.07,22.3,22.0,2414.0
2022-06-18 03:00:00,11.02,1.17,5.58,12.0,0.07,22.3,22.0,2417.0
2022-06-18 03:10:00,11.18,1.17,5.59,12.0,0.07,22.3,22.0,2416.0
2022-06-18 03:20:00,11.35,1.17,5.58,12.0,0.07,22.3,22.0,2417.0
2022-06-18 03:30:00,11.52,1.17,5.58,12.0,0.07,22.3,22.0,2416.0
2022-06-18 03:40:00,11.68,1.17,5.58,11.9,0.07,22.3,22.0,2413.0
2022-06-18 03:50:00,11.85,1.17,5.57,11.9,0.07,22.2,22.0,2420.0
2022-06-18 04:00:00,12.02,1.17,5.57,11.9,0.07,22.2,22.0,2419.0
2022-06-18 04:10:00,12.18,1.16,5.57,12.0,0.07,22.3,22.0,2416.0
2022-06-18 04:20:00,12.35,1.16,5.56,12.0,0.07,22.3,22.0,2416.0
2022-06-18 04:30:00,12.52,1.14,5.55,12.0,0.07,22.3,22.0,2416.0
2022-06-18 04:40:00,12.68,1.15,5.55,12.0,0.07,22.2,22.0,2419.0
2022-06-18 04:50:00,12.85,1.15,5.54,12.0,0.07,22.2,22.0,2420.0
2022-06-18 05:00:00,13.02,1.15,5.54,12.0,0.07,22.2,22.0,2419.0
2022-06-18 05:10:00,13.18,1.14,5.54,12.0,0.07,22.2,22.0,2420.0
2022-06-18 05:20:00,13.35,1.14,5.53,12.0,0.07,22.2,22.0,2420.0
2022-06-18 05:30:00,13.52,1.15,5.53,12.0,0.07,22.1,22.0,2423.0
2022-06-18 05:40:00,13.68,1.14,5.52,12.0,0.07,22.3,22.0,2416.0
2022-06-18 05:50:00,13.85,1.16,5.52,12.0,0.07,22.2,22.0,2420.0
2022-06-18 06:00:00,14.02,1.16,5.51,12.0,0.07,22.1,22.0,2423.0
2022-06-18 06:10:00,14.18,1.15,5.51,12.0,0.07,22.2,22.0,2420.0
2022-06-18 06:20:00,14.35,1.14,5.5,12.0,0.07,22.3,22.0,2414.0
2022-06-18 06:30:00,14.52,1.14,5.5,12.0,0.07,22.3,22.0,2417.0
2022-06-18 06:40:00,14.68,1.16,5.49,11.9,0.07,22.1,22.0,2423.0
2022-06-18 06:50:00,14.85,1.14,5.49,11.9,0.07,22.3,22.0,2417.0
2022-06-18 07:00:00,15.02,1.14,5.48,11.9,0.07,22.2,22.0,2420.0
2022-06-18 07:10:00,15.18,1.14,5.48,11.9,0.07,22.2,22.0,2420.0
2022-06-18 07:20:00,15.35,1.14,5.47,11.9,0.07,22.2,22.0,2420.0
2022-06-18 07:30:00,15.52,1.13,5.47,11.9,0.07,22.3,22.0,2417.0
2022-06-18 07:40:00,15.68,1.15,5.46,11.9,0.07,22.1,22.0,2423.0
2022-06-18 07:50:00,15.85,1.15,5.46,11.9,0.07,22.1,22.0,2423.0
2022-06-18 08:00:00,16.02,1.13,5.45,11.9,0.07,22.2,22.0,2420.0
2022-06-18 08:10:00,16.18,1.15,5.45,11.9,0.07,22.2,22.0,2420.0
2022-06-18 08:20:00,16.35,1.16,5.45,11.9,0.07,22.1,22.0,2423.0
2022-06-18 08:30:00,16.52,1.12,5.44,11.9,0.07,22.2,22.0,2420.0
2022-06-18 08:40:00,16.68,1.14,5.43,11.9,0.07,22.1,22.0,2423.0
2022-06-18 08:50:00,16.85,1.13,5.43,11.9,0.07,22.2,22.0,2420.0
2022-06-18 09:00:00,17.02,1.13,5.42,11.9,0.07,22.2,22.0,2420.0
2022-06-18 09:10:00,17.18,1.15,5.42,11.9,0.07,22.1,22.0,2423.0
2022-06-18 09:20:00,17.35,1.13,5.41,11.9,0.07,22.2,22.0,2420.0
2022-06-18 09:30:00,17.52,1.14,5.41,11.9,0.07,22.1,22.0,2423.0
2022-06-18 09:40:00,17.68,1.13,5.4,11.9,0.07,22.2,22.0,2420.0
2022-06-18 09:50:00,17.85,1.13,5.4,11.9,0.07,22.2,22.0,2421.0
2022-06-18 10:00:00,18.02,1.14,5.39,11.9,0.07,22.1,22.0,2424.0
2022-06-18 10:10:00,18.18,1.13,5.39,11.9,0.07,22.2,22.0,2421.0
2022-06-18 10:20:00,18.35,1.15,5.38,11.9,0.07,22.1,22.0,2424.0
2022-06-18 10:30:00,18.52,1.13,5.38,11.9,0.07,22.3,22.0,2418.0
2022-06-18 10:40:00,18.68,1.14,5.37,11.9,0.07,22.2,22.0,2421.0
2022-06-18 10:50:00,18.85,1.15,5.37,11.9,0.07,22.2,22.0,2421.0
2022-06-18 11:00:00,19.02,1.14,5.36,11.9,0.07,22.2,22.0,2421.0
2022-06-18 11:10:00,19.18,1.16,5.35,11.9,0.07,22.1,22.0,2425.0
2022-06-18 11:20:00,19.35,1.15,5.35,11.9,0.07,22.2,22.0,2422.0
2022-06-18 11:30:00,19.52,1.15,5.34,11.9,0.07,22.2,22.0,2422.0
2022-06-18 11:40:00,19.68,1.14,5.34,11.9,0.07,22.3,22.0,2419.0
2022-06-18 11:50:00,19.85,1.15,5.33,11.9,0.07,22.2,22.0,2423.0
2022-06-18 12:00:00,20.02,1.15,5.33,11.9,0.07,22.2,22.0,2422.0
2022-06-18 12:10:00,20.18,1.15,5.32,11.9,0.07,22.2,22.0,2423.0
2022-06-18 12:20:00,20.35,1.14,5.31,11.9,0.07,22.3,22.0,2420.0
2022-06-18 12:30:00,20.52,1.14,5.31,11.9,0.07,22.3,22.0,2420.0
2022-06-18 12:40:00,20.68,1.14,5.3,11.9,0.07,22.3,22.0,2420.0
2022-06-18 12:50:00,20.85,1.14,5.3,11.9,0.07,22.3,22.0,2418.0
2022-06-18 13:00:00,21.02,1.15,5.3,11.9,0.07,22.2,22.0,2424.0
2022-06-18 13:10:00,21.18,1.14,5.29,11.9,0.07,22.3,22.0,2421.0
2022-06-18 13:20:00,21.35,1.15,5.29,11.9,0.07,22.3,22.0,2422.0
2022-06-18 13:30:00,21.52,1.15,5.28,11.9,0.07,22.3,22.0,2419.0
2022-06-18 13:40:00,21.68,1.14,5.28,11.9,0.07,22.3,22.0,2422.0
2022-06-18 13:50:00,21.85,1.14,5.27,11.9,0.07,22.3,22.0,2419.0
2022-06-18 14:00:00,22.02,1.14,5.26,11.9,0.07,22.3,22.0,2419.0
2022-06-18 14:10:00,22.18,1.15,5.26,11.9,0.07,22.3,22.0,2420.0
2022-06-18 14:20:00,22.35,1.15,5.26,11.9,0.07,22.3,22.0,2420.0
2022-06-18 14:30:00,22.52,1.16,5.25,11.9,0.07,22.3,22.0,2424.0
2022-06-18 14:40:00,22.68,1.16,5.25,11.9,0.07,22.3,22.0,2421.0
2022-06-18 14:50:00,22.85,1.15,5.24,11.9,0.07,22.4,22.0,2418.0
2022-06-18 15:00:00,23.02,1.2,5.24,11.9,0.07,22.3,22.0,2421.0
2022-06-18 15:10:00,23.18,1.14,5.23,11.8,0.07,22.4,22.0,2418.0
2022-06-18 15:20:00,23.35,1.14,5.23,11.8,0.07,22.4,22.0,2419.0
2022-06-18 15:30:00,23.52,1.14,5.22,11.8,0.07,22.4,22.0,2419.0
2022-06-18 15:40:00,23.68,1.14,5.21,11.8,0.07,22.4,22.0,2420.0
2022-06-18 15:50:00,23.85,1.12,5.21,11.8,0.07,22.4,22.0,2420.0
2022-06-18 16:00:00,24.02,1.11,5.2,11.8,0.07,22.4,22.0,2418.0
2022-06-18 16:10:00,24.18,1.12,5.19,11.8,0.07,22.4,22.0,2418.0
2022-06-18 16:20:00,24.35,1.12,5.19,11.8,0.07,22.4,22.0,2422.0
2022-06-18 16:30:00,24.52,1.12,5.18,11.8,0.08,22.4,22.0,2420.0
2022-06-18 16:40:00,24.68,1.12,5.18,11.8,0.07,22.4,22.0,2420.0
2022-06-18 16:50:00,24.85,1.13,5.17,11.8,0.07,22.4,22.0,2421.0
2022-06-18 17:00:00,25.02,1.13,5.16,11.8,0.07,22.4,22.0,2421.0
2022-06-18 17:10:00,25.18,1.16,5.16,11.8,0.07,22.4,22.0,2424.0
2022-06-18 17:20:00,25.35,1.15,5.15,11.8,0.07,22.4,22.0,2422.0
2022-06-18 17:30:00,25.52,1.15,5.15,11.8,0.07,22.4,22.0,2422.0
2022-06-18 17:40:00,25.68,1.14,5.15,11.7,0.07,22.5,22.0,2420.0
2022-06-18 17:50:00,25.85,1.14,5.14,11.7,0.07,22.5,22.0,2421.0
2022-06-18 18:00:00,26.02,1.14,5.13,11.7,0.07,22.4,22.0,2423.0
2022-06-18 18:10:00,26.18,1.13,5.13,11.7,0.07,22.5,22.0,2420.0
2022-06-18 18:20:00,26.35,1.14,5.13,11.7,0.07,22.6,22.0,2417.0
2022-06-18 18:30:00,26.52,1.14,5.13,11.7,0.07,22.6,22.0,2415.0
2022-06-18 18:40:00,26.68,1.14,5.12,11.7,0.07,22.6,22.0,2414.0
2022-06-18 18:50:00,26.85,1.15,5.12,11.7,0.07,22.5,22.0,2415.0
2022-06-18 19:00:00,27.02,1.15,5.12,11.7,0.08,22.4,22.0,2416.0
2022-06-18 19:10:00,27.18,1.15,5.12,11.7,0.07,22.6,22.0,2409.0
2022-06-18 19:20:00,27.35,1.15,5.12,11.7,0.07,22.6,22.0,2408.0
2022-06-18 19:30:00,27.52,1.16,5.12,11.7,0.07,22.6,22.0,2403.0
2022-06-18 19:40:00,27.68,1.16,5.12,11.6,0.07,22.6,22.0,2403.0
2022-06-18 19:50:00,27.85,1.17,5.12,11.6,0.07,22.6,22.0,2402.0
2022-06-18 20:00:00,28.02,1.17,5.11,11.6,0.07,22.5,22.0,2403.0
2022-06-18 20:10:00,28.18,1.17,5.12,11.6,0.07,22.6,22.0,2399.0
2022-06-18 20:20:00,28.35,1.19,5.12,11.6,0.07,22.6,22.0,2395.0
2022-06-18 20:30:00,28.52,1.17,5.11,11.6,0.07,22.6,22.0,2397.0
2022-06-18 20:40:00,28.68,1.19,5.11,11.6,0.07,22.6,22.0,2391.0
2022-06-18 20:50:00,28.85,1.18,5.11,11.6,0.07,22.6,22.0,2390.0
2022-06-18 21:00:00,29.02,1.2,5.12,11.6,0.07,22.6,22.0,2388.0
2022-06-18 21:10:00,29.18,1.17,5.11,11.5,0.07,22.7,22.0,2381.0
2022-06-18 21:20:00,29.35,1.18,5.12,11.5,0.07,22.6,22.0,2384.0
2022-06-18 21:30:00,29.52,1.27,5.12,11.5,0.07,22.6,22.0,2380.0
2022-06-18 21:40:00,29.68,1.24,5.11,11.5,0.07,22.6,22.0,2379.0
2022-06-18 21:50:00,29.85,1.22,5.11,11.5,0.07,22.7,22.0,2375.0
2022-06-18 22:00:00,30.02,1.21,5.11,11.5,0.07,22.6,22.0,2376.0
2022-06-18 22:10:00,30.18,1.21,5.11,11.5,0.07,22.6,22.0,2375.0
2022-06-18 22:20:00,30.35,1.2,5.11,11.5,0.07,22.6,22.0,2378.0
2022-06-18 22:30:00,30.52,1.2,5.11,11.5,0.07,22.6,22.0,2373.0
2022-06-18 22:40:00,30.68,1.19,5.11,11.4,0.07,22.6,22.0,2373.0
2022-06-18 22:50:00,30.85,1.18,5.11,11.4,0.07,22.6,22.0,2374.0
2022-06-18 23:00:00,31.02,1.16,5.11,11.4,0.07,22.7,22.0,2369.0
2022-06-18 23:10:00,31.18,1.15,5.11,11.4,0.07,22.7,22.0,2369.0
2022-06-18 23:20:00,31.35,1.14,5.11,11.4,0.07,22.8,22.0,2366.0
2022-06-18 23:30:00,31.52,1.18,5.1,11.4,0.07,22.8,22.0,2365.0
2022-06-18 23:40:00,31.68,1.19,5.11,11.3,0.07,22.8,22.0,2364.0
2022-06-18 23:50:00,31.85,1.2,5.1,11.3,0.07,22.6,22.0,2372.0
2022-06-19 00:00:00,32.02,1.18,5.11,11.3,0.07,22.7,22.0,2369.0
2022-06-19 00:10:00,32.18,1.17,5.1,11.3,0.07,22.7,22.0,2370.0
2022-06-19 00:20:00,32.35,1.16,5.1,11.3,0.07,22.7,22.0,2370.0
2022-06-19 00:30:00,32.52,1.16,5.1,11.3,0.07,22.8,22.0,2366.0
2022-06-19 00:40:00,32.68,1.24,5.1,11.3,0.07,22.8,22.0,2364.0
2022-06-19 00:50:00,32.85,1.24,5.1,11.3,0.07,22.8,22.0,2366.0
2022-06-19 01:00:00,33.02,1.24,5.1,11.3,0.07,22.8,22.0,2363.0
2022-06-19 01:10:00,33.18,1.24,5.1,11.2,0.07,22.8,22.0,2363.0
2022-06-19 01:20:00,33.35,1.21,5.09,11.2,0.07,22.8,22.0,2361.0
2022-06-19 01:30:00,33.52,1.27,5.09,11.2,0.07,22.8,22.0,2361.0
2022-06-19 01:40:00,33.68,1.27,5.09,11.2,0.07,22.8,22.0,2362.0
2022-06-19 01:50:00,33.85,1.27,5.09,11.2,0.07,22.8,22.0,2361.0
2022-06-19 02:00:00,34.02,1.19,5.09,11.2,0.07,22.8,22.0,2361.0
2022-06-19 02:10:00,34.18,1.16,5.09,11.2,0.07,22.9,22.0,2357.0
2022-06-19 02:20:00,34.35,1.13,5.09,11.2,0.07,22.9,22.0,2358.0
2022-06-19 02:30:00,34.52,1.13,5.09,11.2,0.07,22.8,22.0,2361.0
2022-06-19 02:40:00,34.68,1.13,5.09,11.2,0.07,22.8,22.0,2362.0
2022-06-19 02:50:00,34.85,1.12,5.09,11.2,0.07,22.9,22.0,2358.0
2022-06-19 03:00:00,35.02,1.12,5.09,11.1,0.07,22.8,22.0,2361.0
2022-06-19 03:10:00,35.18,1.26,5.08,11.1,0.07,22.9,22.0,2358.0
2022-06-19 03:20:00,35.35,1.18,5.09,11.0,0.07,22.9,22.0,2354.0
2022-06-19 03:30:00,35.52,1.13,5.08,11.0,0.07,22.9,22.0,2357.0
2022-06-19 03:40:00,35.68,1.11,5.08,11.0,0.07,22.9,22.0,2354.0
2022-06-19 03:50:00,35.85,1.2,5.08,11.0,0.07,22.9,22.0,2357.0
2022-06-19 04:00:00,36.02,1.11,5.08,11.0,0.07,22.9,22.0,2354.0
2022-06-19 04:10:00,36.18,1.16,5.08,10.9,0.07,22.9,22.0,2354.0
2022-06-19 04:20:00,36.35,1.14,5.08,10.9,0.07,23.0,22.0,2352.0
2022-06-19 04:30:00,36.52,1.13,5.08,10.9,0.07,22.9,22.0,2354.0
2022-06-19 04:40:00,36.68,1.17,5.08,10.9,0.07,23.0,22.0,2352.0
2022-06-19 04:50:00,36.85,1.16,5.08,10.9,0.07,22.9,22.0,2355.0
2022-06-19 05:00:00,37.02,1.17,5.08,10.9,0.07,23.0,22.0,2350.0
2022-06-19 05:10:00,37.18,1.15,5.08,10.8,0.07,22.9,22.0,2357.0
2022-06-19 05:20:00,37.35,1.11,5.07,10.8,0.07,23.1,22.0,2351.0
2022-06-19 05:30:00,37.52,1.17,5.07,10.8,0.07,23.0,22.0,2355.0
2022-06-19 05:40:00,37.68,1.12,5.08,10.7,0.07,23.1,22.0,2353.0
2022-06-19 05:50:00,37.85,1.12,5.07,10.7,0.07,23.0,22.0,2355.0
2022-06-19 06:00:00,38.02,1.12,5.08,10.7,0.07,23.0,22.0,2354.0
2022-06-19 06:10:00,38.18,1.13,5.07,10.7,0.07,23.1,22.0,2348.0
2022-06-19 06:20:00,38.35,1.11,5.07,10.7,0.07,23.1,22.0,2352.0
2022-06-19 06:30:00,38.52,1.09,5.07,10.7,0.07,23.1,22.0,2353.0
2022-06-19 06:40:00,38.68,1.13,5.07,10.6,0.07,23.1,22.0,2352.0
2022-06-19 06:50:00,38.85,1.15,5.07,10.6,0.07,23.1,22.0,2350.0
2022-06-19 07:00:00,39.02,1.16,5.07,10.6,0.07,23.1,22.0,2351.0
2022-06-19 07:10:00,39.18,1.14,5.07,10.6,0.07,23.1,22.0,2351.0
2022-06-19 07:20:00,39.35,1.13,5.07,10.6,0.07,23.1,22.0,2352.0
2022-06-19 07:30:00,39.52,1.11,5.07,10.6,0.07,23.2,22.0,2349.0
2022-06-19 07:40:00,39.68,1.11,5.07,10.5,0.07,23.2,22.0,2348.0
2022-06-19 07:50:00,39.85,1.11,5.07,10.5,0.07,23.3,22.0,2346.0
2022-06-19 08:00:00,40.02,1.1,5.06,10.5,0.07,23.2,22.0,2350.0
2022-06-19 08:10:00,40.18,1.11,5.07,10.4,0.07,23.1,22.0,2353.0
2022-06-19 08:20:00,40.35,1.1,5.06,10.4,0.07,23.1,22.0,2355.0
2022-06-19 08:30:00,40.52,1.08,5.07,10.4,0.07,23.2,22.0,2351.0
2022-06-19 08:40:00,40.68,1.09,5.06,10.4,0.07,23.3,22.0,2348.0
2022-06-19 08:50:00,40.85,1.07,5.06,10.4,0.07,23.2,22.0,2353.0
2022-06-19 09:00:00,41.02,1.09,5.06,10.4,0.07,23.2,22.0,2351.0
2022-06-19 09:10:00,41.18,1.09,5.07,10.3,0.07,23.3,22.0,2344.0
2022-06-19 09:20:00,41.35,1.11,5.06,10.3,0.07,23.3,22.0,2344.0
2022-06-19 09:30:00,41.52,1.13,5.06,10.3,0.07,23.3,22.0,2347.0
2022-06-19 09:40:00,41.68,1.13,5.06,10.2,0.07,23.3,22.0,2352.0
2022-06-19 09:50:00,41.85,1.13,5.06,10.2,0.07,23.3,22.0,2351.0
2022-06-19 10:00:00,42.02,1.12,5.06,10.2,0.07,23.4,22.0,2349.0
2022-06-19 10:10:00,42.18,1.13,5.06,10.1,0.07,23.3,22.0,2353.0
2022-06-19 10:20:00,42.35,1.12,5.06,10.1,0.07,23.4,22.0,2350.0
2022-06-19 10:30:00,42.52,1.08,5.06,10.1,0.07,23.4,22.0,2346.0
2022-06-19 10:40:00,42.68,1.05,5.06,10.1,0.07,23.4,22.0,2346.0
2022-06-19 10:50:00,42.85,1.04,5.06,10.1,0.07,23.4,22.0,2346.0
2022-06-19 11:00:00,43.02,1.04,5.06,10.1,0.07,23.4,22.0,2342.0
2022-06-19 11:10:00,43.18,1.05,5.06,10.0,0.07,23.5,22.0,2344.0
2022-06-19 11:20:00,43.35,1.05,5.06,10.0,0.07,23.6,22.0,2342.0
2022-06-19 11:30:00,43.52,1.05,5.06,10.0,0.07,23.6,22.0,2342.0
2022-06-19 11:40:00,43.68,1.05,5.06,9.9,0.07,23.6,22.0,2344.0
2022-06-19 11:50:00,43.85,1.06,5.06,9.9,0.07,23.5,22.0,2347.0
2022-06-19 12:00:00,44.02,1.05,5.06,9.9,0.07,23.6,22.0,2344.0
2022-06-19 12:10:00,44.18,1.03,5.06,9.9,0.07,23.6,22.0,2340.0
2022-06-19 12:20:00,44.35,1.04,5.06,9.9,0.07,23.6,22.0,2344.0
2022-06-19 12:30:00,44.52,1.02,5.06,9.9,0.07,23.6,22.0,2342.0
2022-06-19 12:40:00,44.68,1.02,5.06,9.8,0.07,23.6,22.0,2344.0
2022-06-19 12:50:00,44.85,1.03,5.06,9.8,0.07,23.7,23.0,2343.0
2022-06-19 13:00:00,45.02,1.02,5.06,9.8,0.07,23.6,23.0,2346.0
2022-06-19 13:10:00,45.18,1.04,5.07,9.7,0.07,23.8,23.0,2342.0
2022-06-19 13:20:00,45.35,1.03,5.06,9.7,0.07,23.7,23.0,2345.0
2022-06-19 13:30:00,45.52,1.03,5.06,9.7,0.07,23.7,23.0,2345.0
2022-06-19 13:40:00,45.68,1.03,5.06,9.6,0.07,23.8,23.0,2342.0
2022-06-19 13:50:00,45.85,1.0,5.06,9.6,0.07,23.8,23.0,2338.0
2022-06-19 14:00:00,46.02,0.99,5.06,9.6,0.07,23.8,23.0,2338.0
2022-06-19 14:10:00,46.18,0.99,5.06,9.6,0.07,23.8,23.0,2337.0
2022-06-19 14:20:00,46.35,0.99,5.07,9.6,0.07,23.9,23.0,2336.0
2022-06-19 14:30:00,46.52,0.99,5.06,9.5,0.07,23.9,23.0,2336.0
2022-06-19 14:40:00,46.68,0.99,5.06,9.5,0.07,23.9,23.0,2339.0
2022-06-19 14:50:00,46.85,0.99,5.07,9.4,0.07,23.9,23.0,2338.0
2022-06-19 15:00:00,47.02,0.99,5.07,9.4,0.07,23.9,23.0,2316.0
2022-06-19 15:10:00,47.18,0.99,5.06,9.3,0.07,24.0,23.0,2339.0
2022-06-19 15:20:00,47.35,0.97,5.06,9.3,0.07,23.9,23.0,2337.0
2022-06-19 15:30:00,47.52,0.97,5.07,9.3,0.07,23.9,23.0,2332.0
2022-06-19 15:40:00,47.68,0.98,5.07,9.2,0.07,24.0,23.0,2330.0
2022-06-19 15:50:00,47.85,0.97,5.07,9.2,0.07,23.9,23.0,2340.0
2022-06-19 16:00:00,48.02,0.96,5.07,9.2,0.07,24.1,23.0,2334.0
2022-06-19 16:10:00,48.18,0.98,5.07,9.2,0.07,24.0,23.0,2337.0
2022-06-19 16:20:00,48.35,0.96,5.07,9.2,0.07,24.1,23.0,2338.0
2022-06-19 16:30:00,48.52,0.95,5.07,9.1,0.07,24.1,23.0,2340.0
2022-06-19 16:40:00,48.68,0.94,5.07,9.1,0.07,24.2,23.0,2339.0
2022-06-19 16:50:00,48.85,0.95,5.07,9.0,0.07,24.1,23.0,2349.0
2022-06-19 17:00:00,49.02,0.94,5.07,9.0,0.07,24.1,23.0,2349.0
2022-06-19 17:10:00,49.18,0.93,5.08,9.0,0.07,24.2,23.0,2346.0
2022-06-19 17:20:00,49.35,0.93,5.07,9.0,0.07,24.3,23.0,2344.0
2022-06-19 17:30:00,49.52,0.93,5.08,9.0,0.07,24.2,23.0,2346.0
2022-06-19 17:40:00,49.68,0.92,5.07,8.9,0.07,24.3,23.0,2343.0
2022-06-19 17:50:00,49.85,0.93,5.07,8.9,0.07,24.3,23.0,2349.0
