Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm)
2023-05-12 15:30:00,0.02,1.75,5.77,11.6,0.08,18.0,,2618.0
2023-05-12 15:40:00,0.22,1.71,5.77,11.6,0.08,17.9,,2622.0
2023-05-12 15:50:00,0.38,1.66,5.77,11.6,0.08,17.9,,2619.0
2023-05-12 16:00:00,0.55,1.59,5.78,11.6,0.08,17.9,,2622.0
2023-05-12 16:10:00,0.72,1.54,5.78,11.6,0.08,17.9,,2621.0
2023-05-12 16:20:00,0.88,1.51,5.78,11.6,0.08,17.9,,2620.0
2023-05-12 16:30:00,1.05,1.51,5.78,11.6,0.08,17.8,,2620.0
2023-05-12 16:40:00,1.22,1.45,5.78,11.6,0.08,17.9,,2615.0
2023-05-12 16:50:00,1.38,1.43,5.78,11.6,0.08,17.9,,2616.0
2023-05-12 17:00:00,1.55,1.4,5.78,11.6,0.08,17.9,,2616.0
2023-05-12 17:10:00,1.72,1.38,5.77,11.6,0.08,17.9,,2618.0
2023-05-12 17:20:00,1.88,1.37,5.77,11.6,0.08,17.9,,2614.0
2023-05-12 17:30:00,2.05,1.34,5.77,11.6,0.08,17.9,,2616.0
2023-05-12 17:40:00,2.22,1.32,5.77,11.6,0.08,17.9,,2616.0
2023-05-12 17:50:00,2.38,1.3,5.77,11.6,0.08,17.9,,2616.0
2023-05-12 18:00:00,2.55,1.27,5.77,11.6,0.08,17.9,,2616.0
2023-05-12 18:10:00,2.72,1.24,5.77,11.6,0.08,17.9,,2616.0
2023-05-12 18:20:00,2.88,1.22,5.77,11.6,0.08,17.9,,2616.0
2023-05-12 18:30:00,3.05,1.2,5.77,11.6,0.08,17.9,,2616.0
2023-05-12 18:40:00,3.22,1.18,5.77,11.6,0.08,17.9,,2616.0
2023-05-12 18:50:00,3.38,1.15,5.77,11.6,0.08,17.9,,2617.0
2023-05-12 19:00:00,3.55,1.13,5.76,11.6,0.08,17.9,,2617.0
2023-05-12 19:10:00,3.72,1.1,5.76,11.6,0.08,18.0,,2614.0
2023-05-12 19:20:00,3.88,1.08,5.76,11.6,0.08,18.0,,2615.0
2023-05-12 19:30:00,4.05,1.05,5.76,11.6,0.08,18.1,,2612.0
2023-05-12 19:40:00,4.22,1.02,5.76,11.6,0.08,18.0,,2617.0
2023-05-12 19:50:00,4.38,1.0,5.76,11.6,0.08,18.1,,2613.0
2023-05-12 20:00:00,4.55,0.97,5.76,11.6,0.08,18.1,,2614.0
2023-05-12 20:10:00,4.72,0.94,5.75,11.6,0.08,18.1,,2615.0
2023-05-12 20:20:00,4.88,0.91,5.75,11.6,0.08,18.1,,2616.0
2023-05-12 20:30:00,5.05,0.88,5.75,11.6,0.08,18.1,,2613.0
2023-05-12 20:40:00,5.22,0.85,5.75,11.6,0.08,18.1,,2613.0
2023-05-12 20:50:00,5.38,0.82,5.75,11.6,0.08,18.1,,2618.0
2023-05-12 21:00:00,5.55,0.77,5.75,11.6,0.08,18.1,,2615.0
2023-05-12 21:10:00,5.72,0.73,5.75,11.6,0.08,18.2,,2611.0
2023-05-12 21:20:00,5.88,0.71,5.74,11.6,0.08,18.1,,2616.0
2023-05-12 21:30:00,6.05,0.66,5.74,11.6,0.08,18.2,,2612.0
2023-05-12 21:40:00,6.22,0.62,5.74,11.6,0.08,18.2,,2613.0
2023-05-12 21:50:00,6.38,0.59,5.74,11.6,0.08,18.2,,2613.0
2023-05-12 22:00:00,6.55,0.55,5.74,11.6,0.08,18.2,,2614.0
2023-05-12 22:10:00,6.72,0.51,5.74,11.6,0.08,18.2,,2614.0
2023-05-12 22:20:00,6.88,0.48,5.73,11.6,0.08,18.2,,2615.0
2023-05-12 22:30:00,7.05,0.44,5.73,11.6,0.08,18.2,,2616.0
2023-05-12 22:40:00,7.22,0.41,5.73,11.6,0.08,18.2,,2617.0
2023-05-12 22:50:00,7.38,0.37,5.73,11.6,0.08,18.2,,2617.0
2023-05-12 23:00:00,7.55,0.35,5.72,11.6,0.08,18.3,,2614.0
2023-05-12 23:10:00,7.72,0.31,5.72,11.6,0.08,18.3,,2615.0
2023-05-12 23:20:00,7.88,0.26,5.72,11.6,0.08,18.3,,2615.0
2023-05-12 23:30:00,8.05,0.24,5.72,11.6,0.08,18.3,,2616.0
2023-05-12 23:40:00,8.22,0.19,5.71,11.6,0.08,18.3,,2617.0
2023-05-12 23:50:00,8.38,0.19,5.71,11.6,0.08,18.3,,2617.0
2023-05-13 00:00:00,8.55,0.17,5.71,11.6,0.08,18.3,,2618.0
2023-05-13 00:10:00,8.72,0.14,5.71,11.6,0.08,18.3,,2615.0
2023-05-13 00:20:00,8.88,0.13,5.71,11.6,0.08,18.3,,2616.0
2023-05-13 00:30:00,9.05,0.13,5.7,11.6,0.08,18.3,,2616.0
2023-05-13 00:40:00,9.22,0.13,5.7,11.6,0.08,18.3,,2617.0
2023-05-13 00:50:00,9.38,0.13,5.7,11.6,0.08,18.4,,2614.0
2023-05-13 01:00:00,9.55,0.12,5.7,11.6,0.08,18.3,,2618.0
2023-05-13 01:10:00,9.72,0.13,5.69,11.6,0.08,18.4,,2615.0
2023-05-13 01:20:00,9.88,0.12,5.69,11.6,0.08,18.4,,2616.0
2023-05-13 01:30:00,10.05,0.12,5.69,11.6,0.08,18.4,,2616.0
2023-05-13 01:40:00,10.22,0.12,5.69,11.6,0.08,18.4,,2617.0
2023-05-13 01:50:00,10.38,0.12,5.68,11.6,0.08,18.4,,2617.0
2023-05-13 02:00:00,10.55,0.12,5.68,11.6,0.08,18.4,,2618.0
2023-05-13 02:10:00,10.72,0.11,5.68,11.6,0.08,18.4,,2618.0
2023-05-13 02:20:00,10.88,0.12,5.68,11.6,0.08,18.4,,2619.0
2023-05-13 02:30:00,11.05,0.11,5.68,11.6,0.08,18.4,,2616.0
2023-05-13 02:40:00,11.22,0.11,5.67,11.6,0.08,18.4,,2616.0
2023-05-13 02:50:00,11.38,0.11,5.67,11.6,0.08,18.4,,2616.0
2023-05-13 03:00:00,11.55,0.11,5.67,11.6,0.08,18.4,,2617.0
2023-05-13 03:10:00,11.72,0.11,5.67,11.6,0.08,18.4,,2617.0
2023-05-13 03:20:00,11.88,0.11,5.66,11.6,0.08,18.4,,2618.0
2023-05-13 03:30:00,12.05,0.11,5.66,11.6,0.08,18.4,,2619.0
2023-05-13 03:40:00,12.22,0.11,5.66,11.6,0.08,18.4,,2620.0
2023-05-13 03:50:00,12.38,0.11,5.66,11.6,0.08,18.5,,2617.0
2023-05-13 04:00:00,12.55,0.11,5.65,11.6,0.08,18.5,,2617.0
2023-05-13 04:10:00,12.72,0.11,5.65,11.6,0.08,18.5,,2618.0
2023-05-13 04:20:00,12.88,0.11,5.65,11.6,0.08,18.5,,2618.0
2023-05-13 04:30:00,13.05,0.11,5.65,11.6,0.08,18.5,,2619.0
2023-05-13 04:40:00,13.22,0.11,5.65,11.6,0.08,18.5,,2620.0
2023-05-13 04:50:00,13.38,0.1,5.64,11.6,0.08,18.5,,2620.0
2023-05-13 05:00:00,13.55,0.1,5.64,11.6,0.08,18.6,,2617.0
2023-05-13 05:10:00,13.72,0.1,5.64,11.6,0.08,18.6,,2618.0
2023-05-13 05:20:00,13.88,0.1,5.63,11.6,0.08,18.6,,2619.0
2023-05-13 05:30:00,14.05,0.1,5.63,11.6,0.08,18.6,,2620.0
2023-05-13 05:40:00,14.22,0.1,5.63,11.6,0.08,18.6,,2620.0
2023-05-13 05:50:00,14.38,0.1,5.63,11.6,0.08,18.6,,2621.0
2023-05-13 06:00:00,14.55,0.09,5.62,11.6,0.08,18.6,,2622.0
2023-05-13 06:10:00,14.72,0.09,5.62,11.6,0.08,18.6,,2619.0
2023-05-13 06:20:00,14.88,0.08,5.61,11.6,0.08,18.6,,2620.0
2023-05-13 06:30:00,15.05,0.08,5.61,11.6,0.08,18.6,,2620.0
2023-05-13 06:40:00,15.22,0.08,5.61,11.6,0.08,18.6,,2621.0
2023-05-13 06:50:00,15.38,0.08,5.61,11.6,0.08,18.6,,2621.0
2023-05-13 07:00:00,15.55,0.08,5.61,11.6,0.08,18.6,,2622.0
2023-05-13 07:10:00,15.72,0.08,5.6,11.6,0.08,18.7,,2619.0
2023-05-13 07:20:00,15.88,0.08,5.6,11.6,0.08,18.6,,2624.0
2023-05-13 07:30:00,16.05,0.08,5.6,11.6,0.08,18.6,,2624.0
2023-05-13 07:40:00,16.22,0.08,5.59,11.6,0.08,18.7,,2621.0
2023-05-13 07:50:00,16.38,0.08,5.59,11.6,0.08,18.7,,2621.0
2023-05-13 08:00:00,16.55,0.08,5.59,11.6,0.08,18.7,,2621.0
2023-05-13 08:10:00,16.72,0.09,5.58,11.6,0.08,18.7,,2622.0
2023-05-13 08:20:00,16.88,0.09,5.58,11.6,0.08,18.7,,2623.0
2023-05-13 08:30:00,17.05,0.09,5.58,11.6,0.08,18.7,,2623.0
2023-05-13 08:40:00,17.22,0.09,5.57,11.6,0.08,18.8,,2620.0
2023-05-13 08:50:00,17.38,0.09,5.57,11.6,0.08,18.7,,2625.0
2023-05-13 09:00:00,17.55,0.09,5.56,11.6,0.08,18.7,,2625.0
2023-05-13 09:10:00,17.72,0.09,5.56,11.6,0.08,18.8,,2622.0
2023-05-13 09:20:00,17.88,0.09,5.56,11.6,0.08,18.8,,2623.0
2023-05-13 09:30:00,18.05,0.09,5.56,11.6,0.08,18.8,,2623.0
2023-05-13 09:40:00,18.22,0.09,5.55,11.6,0.08,18.8,,2624.0
2023-05-13 09:50:00,18.38,0.09,5.55,11.6,0.08,18.8,,2625.0
2023-05-13 10:00:00,18.55,0.09,5.55,11.6,0.08,18.8,,2625.0
2023-05-13 10:10:00,18.72,0.09,5.54,11.6,0.08,18.8,,2626.0
2023-05-13 10:20:00,18.88,0.09,5.54,11.6,0.08,18.8,,2623.0
2023-05-13 10:30:00,19.05,0.09,5.54,11.6,0.08,18.8,,2623.0
2023-05-13 10:40:00,19.22,0.09,5.53,11.6,0.08,18.8,,2624.0
2023-05-13 10:50:00,19.38,0.09,5.53,11.6,0.08,18.8,,2624.0
2023-05-13 11:00:00,19.55,0.1,5.53,11.6,0.08,18.8,,2625.0
2023-05-13 11:10:00,19.72,0.09,5.52,11.6,0.08,18.9,,2622.0
2023-05-13 11:20:00,19.88,0.1,5.52,11.6,0.08,18.8,,2626.0
2023-05-13 11:30:00,20.05,0.1,5.51,11.6,0.08,18.8,,2627.0
2023-05-13 11:40:00,20.22,0.1,5.51,11.6,0.08,18.9,,2624.0
2023-05-13 11:50:00,20.38,0.1,5.51,11.6,0.08,18.9,,2624.0
2023-05-13 12:00:00,20.55,0.1,5.5,11.6,0.08,18.9,,2625.0
2023-05-13 12:10:00,20.72,0.1,5.5,11.6,0.08,18.9,,2626.0
2023-05-13 12:20:00,20.88,0.1,5.5,11.6,0.08,18.9,,2626.0
2023-05-13 12:30:00,21.05,0.1,5.49,11.6,0.08,18.9,,2623.0
2023-05-13 12:40:00,21.22,0.1,5.49,11.6,0.08,18.9,,2627.0
2023-05-13 12:50:00,21.38,0.1,5.48,11.6,0.08,18.9,,2624.0
2023-05-13 13:00:00,21.55,0.1,5.48,11.6,0.08,18.9,,2624.0
2023-05-13 13:10:00,21.72,0.09,5.48,11.6,0.08,18.9,,2625.0
2023-05-13 13:20:00,21.88,0.1,5.47,11.6,0.08,18.9,,2626.0
2023-05-13 13:30:00,22.05,0.1,5.47,11.6,0.08,18.9,,2627.0
2023-05-13 13:40:00,22.22,0.1,5.47,11.6,0.08,19.0,,2624.0
2023-05-13 13:50:00,22.38,0.1,5.46,11.6,0.08,18.9,,2628.0
2023-05-13 14:00:00,22.55,0.1,5.46,11.5,0.08,19.0,,2625.0
2023-05-13 14:10:00,22.72,0.1,5.45,11.5,0.08,19.0,,2626.0
2023-05-13 14:20:00,22.88,0.1,5.45,11.5,0.08,19.0,,2627.0
2023-05-13 14:30:00,23.05,0.1,5.44,11.5,0.08,19.1,,2624.0
2023-05-13 14:40:00,23.22,0.1,5.44,11.5,0.08,19.0,,2627.0
2023-05-13 14:50:00,23.38,0.1,5.43,11.5,0.08,19.0,,2628.0
2023-05-13 15:00:00,23.55,0.1,5.43,11.5,0.08,19.0,,2629.0
2023-05-13 15:10:00,23.72,0.1,5.43,11.5,0.08,19.1,,2627.0
2023-05-13 15:20:00,23.88,0.1,5.42,11.5,0.08,19.1,,2628.0
2023-05-13 15:30:00,24.05,0.1,5.42,11.5,0.08,19.1,,2628.0
2023-05-13 15:40:00,24.22,0.1,5.41,11.5,0.08,19.1,,2629.0
2023-05-13 15:50:00,24.38,0.11,5.41,11.5,0.08,19.1,,2630.0
2023-05-13 16:00:00,24.55,0.11,5.41,11.5,0.08,19.1,,2631.0
2023-05-13 16:10:00,24.72,0.11,5.4,11.5,0.08,19.1,,2627.0
2023-05-13 16:20:00,24.88,0.11,5.4,11.5,0.08,19.1,,2628.0
2023-05-13 16:30:00,25.05,0.11,5.39,11.5,0.08,19.1,,2629.0
2023-05-13 16:40:00,25.22,0.11,5.39,11.5,0.08,19.1,,2629.0
2023-05-13 16:50:00,25.38,0.11,5.38,11.5,0.08,19.1,,2630.0
2023-05-13 17:00:00,25.55,0.11,5.38,11.5,0.08,19.2,,2627.0
2023-05-13 17:10:00,25.72,0.11,5.37,11.5,0.08,19.1,,2631.0
2023-05-13 17:20:00,25.88,0.11,5.37,11.5,0.08,19.2,,2628.0
2023-05-13 17:30:00,26.05,0.11,5.37,11.5,0.08,19.2,,2628.0
2023-05-13 17:40:00,26.22,0.11,5.36,11.5,0.08,19.2,,2629.0
2023-05-13 17:50:00,26.38,0.11,5.36,11.5,0.08,19.2,,2630.0
2023-05-13 18:00:00,26.55,0.11,5.35,11.5,0.08,19.2,,2631.0
2023-05-13 18:10:00,26.72,0.11,5.35,11.5,0.08,19.2,,2631.0
2023-05-13 18:20:00,26.88,0.11,5.34,11.5,0.08,19.3,,2628.0
2023-05-13 18:30:00,27.05,0.11,5.34,11.5,0.08,19.3,,2628.0
2023-05-13 18:40:00,27.22,0.11,5.33,11.5,0.08,19.3,,2629.0
2023-05-13 18:50:00,27.38,0.11,5.33,11.5,0.08,19.3,,2629.0
2023-05-13 19:00:00,27.55,0.11,5.32,11.5,0.08,19.3,,2630.0
2023-05-13 19:10:00,27.72,0.11,5.32,11.5,0.08,19.3,,2627.0
2023-05-13 19:20:00,27.88,0.11,5.31,11.5,0.08,19.3,,2627.0
2023-05-13 19:30:00,28.05,0.11,5.31,11.5,0.08,19.3,,2628.0
2023-05-13 19:40:00,28.22,0.11,5.31,11.5,0.08,19.3,,2628.0
2023-05-13 19:50:00,28.38,0.11,5.3,11.5,0.08,19.3,,2629.0
2023-05-13 20:00:00,28.55,0.11,5.3,11.5,0.08,19.3,,2629.0
2023-05-13 20:10:00,28.72,0.1,5.29,11.5,0.08,19.4,,2627.0
2023-05-13 20:20:00,28.88,0.11,5.29,11.5,0.08,19.4,,2627.0
2023-05-13 20:30:00,29.05,0.11,5.28,11.5,0.08,19.4,,2628.0
2023-05-13 20:40:00,29.22,0.11,5.28,11.5,0.08,19.4,,2629.0
2023-05-13 20:50:00,29.38,0.11,5.27,11.5,0.08,19.4,,2630.0
2023-05-13 21:00:00,29.55,0.11,5.27,11.4,0.08,19.4,,2630.0
2023-05-13 21:10:00,29.72,0.11,5.26,11.4,0.08,19.4,,2626.0
2023-05-13 21:20:00,29.88,0.11,5.26,11.4,0.08,19.4,,2627.0
2023-05-13 21:30:00,30.05,0.11,5.26,11.4,0.08,19.4,,2627.0
2023-05-13 21:40:00,30.22,0.11,5.25,11.4,0.08,19.4,,2628.0
2023-05-13 21:50:00,30.38,0.11,5.25,11.4,0.08,19.4,,2629.0
2023-05-13 22:00:00,30.55,0.11,5.24,11.4,0.08,19.5,,2626.0
2023-05-13 22:10:00,30.72,0.11,5.24,11.4,0.08,19.5,,2626.0
2023-05-13 22:20:00,30.88,0.11,5.23,11.4,0.08,19.5,,2626.0
2023-05-13 22:30:00,31.05,0.11,5.23,11.4,0.08,19.6,,2623.0
2023-05-13 22:40:00,31.22,0.11,5.22,11.4,0.08,19.5,,2627.0
2023-05-13 22:50:00,31.38,0.11,5.22,11.4,0.08,19.5,,2628.0
2023-05-13 23:00:00,31.55,0.11,5.21,11.4,0.08,19.6,,2625.0
2023-05-13 23:10:00,31.72,0.11,5.21,11.4,0.08,19.6,,2625.0
2023-05-13 23:20:00,31.88,0.1,5.2,11.4,0.08,19.6,,2626.0
2023-05-13 23:30:00,32.05,0.1,5.2,11.4,0.08,19.6,,2626.0
2023-05-13 23:40:00,32.22,0.1,5.19,11.4,0.08,19.6,,2626.0
2023-05-13 23:50:00,32.38,0.1,5.19,11.4,0.08,19.6,,2627.0
2023-05-14 00:00:00,32.55,0.11,5.18,11.5,0.08,19.6,,2627.0
2023-05-14 00:10:00,32.72,0.11,5.18,11.5,0.08,19.6,,2623.0
2023-05-14 00:20:00,32.88,0.11,5.17,11.4,0.08,19.6,,2624.0
2023-05-14 00:30:00,33.05,0.11,5.17,11.4,0.08,19.6,,2624.0
2023-05-14 00:40:00,33.22,0.11,5.17,11.3,0.08,19.6,,2623.0
2023-05-14 00:50:00,33.38,0.11,5.16,11.3,0.08,19.6,,2623.0
2023-05-14 01:00:00,33.55,0.11,5.16,11.3,0.08,19.6,,2623.0
2023-05-14 01:10:00,33.72,0.11,5.15,11.3,0.08,19.6,,2624.0
2023-05-14 01:20:00,33.88,0.11,5.15,11.3,0.08,19.7,,2620.0
2023-05-14 01:30:00,34.05,0.11,5.15,11.3,0.08,19.7,,2620.0
2023-05-14 01:40:00,34.22,0.11,5.14,11.3,0.08,19.7,,2619.0
2023-05-14 01:50:00,34.38,0.11,5.14,11.3,0.08,19.7,,2618.0
2023-05-14 02:00:00,34.55,0.11,5.14,11.3,0.08,19.7,,2617.0
2023-05-14 02:10:00,34.72,0.11,5.13,11.3,0.08,19.8,,2612.0
2023-05-14 02:20:00,34.88,0.11,5.13,11.3,0.08,19.8,,2610.0
2023-05-14 02:30:00,35.05,0.11,5.13,11.2,0.08,19.8,,2607.0
2023-05-14 02:40:00,35.22,0.11,5.13,11.2,0.08,19.8,,2605.0
2023-05-14 02:50:00,35.38,0.11,5.13,11.2,0.08,19.8,,2603.0
2023-05-14 03:00:00,35.55,0.11,5.12,11.2,0.08,19.8,,2597.0
2023-05-14 03:10:00,35.72,0.11,5.12,11.2,0.08,19.8,,2596.0
2023-05-14 03:20:00,35.88,0.11,5.12,11.2,0.08,19.8,,2591.0
2023-05-14 03:30:00,36.05,0.11,5.12,11.2,0.08,19.8,,2584.0
2023-05-14 03:40:00,36.22,0.11,5.12,11.2,0.08,19.8,,2581.0
2023-05-14 03:50:00,36.38,0.11,5.12,11.2,0.08,19.8,,2578.0
2023-05-14 04:00:00,36.55,0.11,5.12,11.1,0.08,19.8,,2576.0
2023-05-14 04:10:00,36.72,0.11,5.12,11.1,0.08,19.8,,2570.0
2023-05-14 04:20:00,36.88,0.11,5.11,11.1,0.08,19.9,,2564.0
2023-05-14 04:30:00,37.05,0.11,5.11,11.1,0.08,19.9,,2540.0
2023-05-14 04:40:00,37.22,0.11,5.11,11.1,0.08,19.8,,2544.0
2023-05-14 04:50:00,37.38,0.11,5.11,11.1,0.08,19.9,,2546.0
2023-05-14 05:00:00,37.55,0.11,5.11,11.1,0.08,19.9,,2536.0
2023-05-14 05:10:00,37.72,0.11,5.11,11.1,0.08,19.9,,2524.0
2023-05-14 05:20:00,37.88,0.11,5.11,11.1,0.08,19.9,,2544.0
2023-05-14 05:30:00,38.05,0.11,5.11,11.0,0.08,19.9,,2519.0
2023-05-14 05:40:00,38.22,0.11,5.11,11.0,0.08,19.9,,2522.0
2023-05-14 05:50:00,38.38,0.11,5.1,11.0,0.08,19.9,,2518.0
2023-05-14 06:00:00,38.55,0.11,5.1,11.0,0.08,19.9,,2531.0
2023-05-14 06:10:00,38.72,0.11,5.1,11.0,0.08,19.9,,2513.0
2023-05-14 06:20:00,38.88,0.11,5.1,11.0,0.08,20.0,,2503.0
2023-05-14 06:30:00,39.05,0.11,5.1,11.0,0.08,19.9,,2506.0
2023-05-14 06:40:00,39.22,0.11,5.1,11.0,0.08,20.0,,2502.0
2023-05-14 06:50:00,39.38,0.11,5.1,11.0,0.08,20.0,,2503.0
2023-05-14 07:00:00,39.55,0.11,5.1,10.9,0.08,20.0,,2477.0
2023-05-14 07:10:00,39.72,0.11,5.1,10.9,0.08,20.1,,2497.0
2023-05-14 07:20:00,39.88,0.11,5.1,10.9,0.08,20.0,,2499.0
2023-05-14 07:30:00,40.05,0.11,5.1,10.9,0.08,20.1,,2496.0
2023-05-14 07:40:00,40.22,0.11,5.1,10.9,0.08,20.1,,2496.0
2023-05-14 07:50:00,40.38,0.11,5.09,10.9,0.08,20.1,,2491.0
2023-05-14 08:00:00,40.55,0.11,5.09,10.9,0.08,20.1,,2489.0
2023-05-14 08:10:00,40.72,0.11,5.09,10.9,0.08,20.1,,2486.0
2023-05-14 08:20:00,40.88,0.11,5.09,10.9,0.08,20.1,,2485.0
2023-05-14 08:30:00,41.05,0.11,5.09,10.8,0.08,20.1,,2485.0
2023-05-14 08:40:00,41.22,0.11,5.09,10.8,0.08,20.1,,2468.0
2023-05-14 08:50:00,41.38,0.11,5.09,10.8,0.08,20.2,,2464.0
2023-05-14 09:00:00,41.55,0.11,5.09,10.8,0.08,20.2,,2461.0
2023-05-14 09:10:00,41.72,0.11,5.09,10.8,0.08,20.2,,2465.0
2023-05-14 09:20:00,41.88,0.11,5.09,10.8,0.08,20.2,,2467.0
2023-05-14 09:30:00,42.05,0.11,5.09,10.7,0.08,20.2,,2447.0
2023-05-14 09:40:00,42.22,0.11,5.09,10.7,0.08,20.3,,2464.0
2023-05-14 09:50:00,42.38,0.11,5.09,10.7,0.08,20.3,,2463.0
2023-05-14 10:00:00,42.55,0.11,5.09,10.7,0.08,20.3,,2466.0
2023-05-14 10:10:00,42.72,0.11,5.09,10.7,0.08,20.3,,2453.0
2023-05-14 10:20:00,42.88,0.11,5.08,10.7,0.08,20.3,,2462.0
2023-05-14 10:30:00,43.05,0.11,5.08,10.6,0.08,20.3,,2456.0
2023-05-14 10:40:00,43.22,0.11,5.08,10.6,0.08,20.3,,2452.0
2023-05-14 10:50:00,43.38,0.11,5.08,10.6,0.08,20.3,,2452.0
2023-05-14 11:00:00,43.55,0.11,5.08,10.6,0.08,20.4,,2454.0
2023-05-14 11:10:00,43.72,0.11,5.08,10.6,0.08,20.4,,2453.0
2023-05-14 11:20:00,43.88,0.11,5.08,10.6,0.08,20.4,,2454.0
2023-05-14 11:30:00,44.05,0.11,5.08,10.5,0.08,20.4,,2468.0
2023-05-14 11:40:00,44.22,0.11,5.08,10.5,0.08,20.4,,2464.0
2023-05-14 11:50:00,44.38,0.11,5.08,10.5,0.08,20.4,,2459.0
2023-05-14 12:00:00,44.55,0.11,5.08,10.5,0.08,20.4,,2431.0
2023-05-14 12:10:00,44.72,0.11,5.08,10.5,0.08,20.4,,2439.0
2023-05-14 12:20:00,44.88,0.11,5.08,10.5,0.08,20.4,,2441.0
2023-05-14 12:30:00,45.05,0.11,5.07,10.5,0.08,20.5,,2441.0
2023-05-14 12:40:00,45.22,0.11,5.07,10.5,0.08,20.5,,2443.0
2023-05-14 12:50:00,45.38,0.11,5.07,10.5,0.08,20.5,,2449.0
2023-05-14 13:00:00,45.55,0.11,5.07,10.4,0.08,20.6,,2442.0
2023-05-14 13:10:00,45.72,0.11,5.07,10.4,0.08,20.6,,2328.0
2023-05-14 13:20:00,45.88,0.11,5.07,10.4,0.08,20.6,,2183.0
2023-05-14 13:30:00,46.05,0.11,5.07,10.3,0.08,20.6,,2431.0
2023-05-14 13:40:00,46.22,0.11,5.07,10.3,0.08,20.6,,2457.0
2023-05-14 13:50:00,46.38,0.11,5.07,10.3,0.08,20.6,,2451.0
2023-05-14 14:00:00,46.55,0.11,5.07,10.3,0.08,20.6,,2452.0
2023-05-14 14:10:00,46.72,0.11,5.07,10.3,0.08,20.6,,2452.0
2023-05-14 14:20:00,46.88,0.12,5.07,10.3,0.08,20.7,,2434.0
2023-05-14 14:30:00,47.05,0.12,5.06,10.3,0.08,20.7,,2450.0
2023-05-14 14:40:00,47.22,0.12,5.06,10.3,0.08,20.7,,2442.0
2023-05-14 14:50:00,47.38,0.12,5.06,10.3,0.08,20.7,,2456.0
2023-05-14 15:00:00,47.55,0.12,5.06,10.2,0.08,20.7,,2455.0
2023-05-14 15:10:00,47.72,0.12,5.06,10.2,0.08,20.7,,2391.0
2023-05-14 15:20:00,47.88,0.11,5.06,10.2,0.08,20.8,,2442.0
2023-05-14 15:30:00,48.05,0.11,5.06,10.2,0.08,20.8,,2442.0
2023-05-14 15:40:00,48.22,0.11,5.06,10.2,0.08,20.8,,2441.0
2023-05-14 15:50:00,48.38,0.11,5.06,10.2,0.08,20.8,,2444.0
2023-05-14 16:00:00,48.55,0.11,5.06,10.1,0.08,20.8,,2442.0
2023-05-14 16:10:00,48.72,0.11,5.06,10.1,0.08,20.8,,2449.0
2023-05-14 16:20:00,48.88,0.11,5.06,10.1,0.08,20.9,,2439.0
2023-05-14 16:30:00,49.05,0.11,5.05,10.0,0.08,20.9,,2444.0
2023-05-14 16:40:00,49.22,0.11,5.05,10.0,0.08,20.9,,2447.0
2023-05-14 16:50:00,49.38,0.11,5.05,10.0,0.08,20.9,,2447.0
2023-05-14 17:00:00,49.55,0.11,5.05,10.0,0.08,20.9,,2446.0
2023-05-14 17:10:00,49.72,0.11,5.05,10.0,0.08,20.9,,2385.0
2023-05-14 17:20:00,49.88,0.11,5.05,10.0,0.08,21.0,,2429.0
2023-05-14 17:30:00,50.05,0.11,5.05,10.0,0.08,20.9,,2329.0
2023-05-14 17:40:00,50.22,0.11,5.05,10.0,0.08,21.0,,2215.0
2023-05-14 17:50:00,50.38,0.11,5.05,10.0,0.08,21.0,,2466.0
2023-05-14 18:00:00,50.55,0.11,5.05,9.9,0.08,21.0,,2456.0
2023-05-14 18:10:00,50.72,0.11,5.05,9.9,0.08,21.1,,2345.0
2023-05-14 18:20:00,50.88,0.11,5.05,9.9,0.08,21.1,,2234.0
2023-05-14 18:30:00,51.05,0.11,5.05,9.8,0.08,21.1,,2236.0
2023-05-14 18:40:00,51.22,0.11,5.05,9.8,0.08,21.1,,2473.0
2023-05-14 18:50:00,51.38,0.11,5.04,9.8,0.08,21.1,,2471.0
2023-05-14 19:00:00,51.55,0.11,5.05,9.8,0.08,21.1,,2473.0
2023-05-14 19:10:00,51.72,0.11,5.05,9.8,0.08,21.1,,2470.0
2023-05-14 19:20:00,51.88,0.12,5.04,9.8,0.08,21.1,,2471.0
2023-05-14 19:30:00,52.05,0.11,5.04,9.7,0.08,21.2,,2467.0
2023-05-14 19:40:00,52.22,0.11,5.04,9.7,0.08,21.2,,2472.0
2023-05-14 19:50:00,52.38,0.11,5.04,9.7,0.08,21.2,,2471.0
2023-05-14 20:00:00,52.55,0.11,5.04,9.7,0.08,21.2,,2449.0
2023-05-14 20:10:00,52.72,0.11,5.04,9.7,0.08,21.3,,2371.0
2023-05-14 20:20:00,52.88,0.11,5.04,9.7,0.08,21.3,,2262.0
2023-05-14 20:30:00,53.05,0.11,5.04,9.7,0.08,21.3,,2474.0
2023-05-14 20:40:00,53.22,0.11,5.04,9.7,0.08,21.3,,2452.0
2023-05-14 20:50:00,53.38,0.11,5.04,9.7,0.08,21.3,,2459.0
2023-05-14 21:00:00,53.55,0.12,5.04,9.6,0.08,21.3,,2452.0
2023-05-14 21:10:00,53.72,0.12,5.04,9.6,0.08,21.3,,2476.0
