Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm)
2022-09-09 23:20:00,6.92,0.59,5.44,12.2,0.06,22.6,22.0,2465.0
2022-09-09 23:30:00,7.08,0.59,5.43,12.1,0.06,22.6,22.0,2464.0
2022-09-09 23:40:00,7.25,0.59,5.42,12.1,0.06,22.5,22.0,2467.0
2022-09-09 23:50:00,7.42,0.59,5.43,12.1,0.06,22.5,22.0,2466.0
2022-09-10 00:00:00,7.58,0.59,5.42,12.1,0.06,22.4,22.0,2469.0
2022-09-10 00:10:00,7.75,0.59,5.41,12.1,0.06,22.4,22.0,2469.0
2022-09-10 00:20:00,7.92,0.58,5.41,12.1,0.06,22.5,22.0,2465.0
2022-09-10 00:30:00,8.08,0.58,5.4,12.1,0.06,22.4,22.0,2467.0
2022-09-10 00:40:00,8.25,0.58,5.4,12.1,0.06,22.5,22.0,2464.0
2022-09-10 00:50:00,8.42,0.58,5.4,12.1,0.06,22.4,22.0,2467.0
2022-09-10 01:00:00,8.58,0.57,5.39,12.2,0.06,22.4,22.0,2467.0
2022-09-10 01:10:00,8.75,0.57,5.39,12.2,0.06,22.4,22.0,2467.0
2022-09-10 01:20:00,8.92,0.57,5.38,12.2,0.06,22.4,22.0,2466.0
2022-09-10 01:30:00,9.08,0.57,5.38,12.1,0.06,22.4,22.0,2466.0
2022-09-10 01:40:00,9.25,0.56,5.38,12.1,0.06,22.5,22.0,2463.0
2022-09-10 01:50:00,9.42,0.56,5.37,12.1,0.06,22.4,22.0,2469.0
2022-09-10 02:00:00,9.58,0.56,5.37,12.1,0.06,22.4,22.0,2465.0
2022-09-10 02:10:00,9.75,0.56,5.36,12.1,0.06,22.4,22.0,2468.0
2022-09-10 02:20:00,9.92,0.56,5.36,12.1,0.06,22.4,22.0,2468.0
2022-09-10 02:30:00,10.08,0.55,5.36,12.1,0.06,22.4,22.0,2468.0
2022-09-10 02:40:00,10.25,0.55,5.35,12.1,0.06,22.4,22.0,2464.0
2022-09-10 02:50:00,10.42,0.55,5.35,12.1,0.06,22.4,22.0,2467.0
2022-09-10 03:00:00,10.58,0.55,5.34,12.1,0.06,22.4,22.0,2467.0
2022-09-10 03:10:00,10.75,0.55,5.34,12.1,0.06,22.4,22.0,2464.0
2022-09-10 03:20:00,10.92,0.54,5.33,12.1,0.06,22.4,22.0,2463.0
2022-09-10 03:30:00,11.08,0.55,5.33,12.1,0.06,22.3,22.0,2469.0
2022-09-10 03:40:00,11.25,0.55,5.32,12.1,0.06,22.3,22.0,2469.0
2022-09-10 03:50:00,11.42,0.53,5.32,12.1,0.06,22.4,22.0,2465.0
2022-09-10 04:00:00,11.58,0.53,5.32,12.1,0.06,22.4,22.0,2465.0
2022-09-10 04:10:00,11.75,0.54,5.31,12.1,0.06,22.3,22.0,2469.0
2022-09-10 04:20:00,11.92,0.53,5.31,12.1,0.06,22.3,22.0,2469.0
2022-09-10 04:30:00,12.08,0.53,5.31,12.1,0.06,22.4,22.0,2465.0
2022-09-10 04:40:00,12.25,0.52,5.3,12.1,0.06,22.4,22.0,2464.0
2022-09-10 04:50:00,12.42,0.53,5.3,12.1,0.06,22.3,22.0,2468.0
2022-09-10 05:00:00,12.58,0.53,5.3,12.2,0.06,22.3,22.0,2467.0
2022-09-10 05:10:00,12.75,0.52,5.28,12.2,0.06,22.4,22.0,2464.0
2022-09-10 05:20:00,12.92,0.52,5.28,12.2,0.06,22.3,22.0,2467.0
2022-09-10 05:30:00,13.08,0.52,5.27,12.2,0.06,22.3,22.0,2466.0
2022-09-10 05:40:00,13.25,0.52,5.27,12.2,0.06,22.3,22.0,2470.0
2022-09-10 05:50:00,13.42,0.52,5.27,12.2,0.06,22.2,22.0,2472.0
2022-09-10 06:00:00,13.58,0.52,5.25,12.2,0.06,22.2,22.0,2472.0
2022-09-10 06:10:00,13.75,0.52,5.24,12.2,0.06,22.3,22.0,2468.0
2022-09-10 06:20:00,13.92,0.52,5.24,12.2,0.06,22.2,22.0,2471.0
2022-09-10 06:30:00,14.08,0.52,5.23,12.2,0.06,22.2,22.0,2471.0
2022-09-10 06:40:00,14.25,0.51,5.22,12.2,0.06,22.3,22.0,2467.0
2022-09-10 06:50:00,14.42,0.51,5.22,12.2,0.06,22.3,22.0,2467.0
2022-09-10 07:00:00,14.58,0.51,5.22,12.2,0.06,22.2,22.0,2470.0
2022-09-10 07:10:00,14.75,0.51,5.21,12.2,0.06,22.2,22.0,2470.0
2022-09-10 07:20:00,14.92,0.51,5.21,12.2,0.06,22.2,22.0,2469.0
2022-09-10 07:30:00,15.08,0.51,5.2,12.1,0.06,22.3,22.0,2465.0
2022-09-10 07:40:00,15.25,0.5,5.19,12.1,0.06,22.3,22.0,2465.0
2022-09-10 07:50:00,15.42,0.5,5.19,12.1,0.06,22.2,22.0,2468.0
2022-09-10 08:00:00,15.58,0.5,5.19,12.1,0.06,22.2,22.0,2468.0
2022-09-10 08:10:00,15.75,0.5,5.18,12.1,0.06,22.2,22.0,2468.0
2022-09-10 08:20:00,15.92,0.5,5.18,12.1,0.06,22.2,22.0,2468.0
2022-09-10 08:30:00,16.08,0.49,5.17,12.1,0.06,22.3,22.0,2464.0
2022-09-10 08:40:00,16.25,0.49,5.16,12.1,0.06,22.3,22.0,2464.0
2022-09-10 08:50:00,16.42,0.49,5.16,12.1,0.06,22.3,22.0,2464.0
2022-09-10 09:00:00,16.58,0.49,5.16,12.1,0.06,22.3,22.0,2463.0
2022-09-10 09:10:00,16.75,0.49,5.15,12.1,0.06,22.3,22.0,2460.0
2022-09-10 09:20:00,16.92,0.49,5.14,12.1,0.06,22.2,22.0,2466.0
2022-09-10 09:30:00,17.08,0.49,5.14,12.1,0.06,22.2,22.0,2466.0
2022-09-10 09:40:00,17.25,0.49,5.13,12.1,0.06,22.3,22.0,2463.0
2022-09-10 09:50:00,17.42,0.48,5.13,12.1,0.06,22.3,22.0,2463.0
2022-09-10 10:00:00,17.58,0.48,5.12,12.1,0.06,22.3,22.0,2462.0
2022-09-10 10:10:00,17.75,0.48,5.11,12.1,0.06,22.2,22.0,2466.0
2022-09-10 10:20:00,17.92,0.48,5.12,12.1,0.06,22.2,22.0,2465.0
2022-09-10 10:30:00,18.08,0.48,5.11,12.1,0.06,22.2,22.0,2465.0
2022-09-10 10:40:00,18.25,0.48,5.1,12.1,0.06,22.3,22.0,2463.0
2022-09-10 10:50:00,18.42,0.48,5.1,12.1,0.06,22.3,22.0,2462.0
2022-09-10 11:00:00,18.58,0.48,5.09,12.1,0.06,22.2,22.0,2465.0
2022-09-10 11:10:00,18.75,0.48,5.08,12.1,0.06,22.3,22.0,2460.0
2022-09-10 11:20:00,18.92,0.48,5.09,12.1,0.06,22.2,22.0,2466.0
2022-09-10 11:30:00,19.08,0.48,5.1,12.1,0.06,22.1,22.0,2469.0
2022-09-10 11:40:00,19.25,0.47,5.1,12.1,0.06,22.3,22.0,2464.0
2022-09-10 11:50:00,19.42,0.47,5.11,12.1,0.06,22.3,22.0,2463.0
2022-09-10 12:00:00,19.58,0.47,5.1,12.0,0.06,22.2,22.0,2467.0
2022-09-10 12:10:00,19.75,0.47,5.1,12.0,0.06,22.2,22.0,2467.0
2022-09-10 12:20:00,19.92,0.47,5.1,12.0,0.06,22.3,22.0,2465.0
2022-09-10 12:30:00,20.08,0.46,5.07,12.0,0.06,22.3,22.0,2465.0
2022-09-10 12:40:00,20.25,0.47,5.06,12.0,0.06,22.2,22.0,2468.0
2022-09-10 12:50:00,20.42,0.47,5.05,12.0,0.06,22.2,22.0,2469.0
2022-09-10 13:00:00,20.58,0.46,5.05,12.0,0.06,22.3,22.0,2466.0
2022-09-10 13:10:00,20.75,0.46,5.05,12.0,0.06,22.3,22.0,2467.0
2022-09-10 13:20:00,20.92,0.46,5.04,12.0,0.06,22.2,22.0,2471.0
2022-09-10 13:30:00,21.08,0.46,5.03,12.0,0.06,22.2,22.0,2471.0
2022-09-10 13:40:00,21.25,0.46,5.03,12.0,0.06,22.2,23.0,2472.0
2022-09-10 13:50:00,21.42,0.46,5.03,12.0,0.06,22.2,23.0,2472.0
2022-09-10 14:00:00,21.58,0.46,5.03,12.0,0.06,22.3,23.0,2467.0
2022-09-10 14:10:00,21.75,0.46,5.03,12.0,0.06,22.3,23.0,2468.0
2022-09-10 14:20:00,21.92,0.46,5.03,12.0,0.06,22.3,23.0,2472.0
2022-09-10 14:30:00,22.08,0.46,5.02,12.0,0.06,22.3,23.0,2469.0
2022-09-10 14:40:00,22.25,0.46,5.01,12.0,0.06,22.3,23.0,2470.0
2022-09-10 14:50:00,22.42,0.46,5.01,12.0,0.06,22.3,23.0,2473.0
2022-09-10 15:00:00,22.58,0.46,5.01,12.1,0.06,22.3,23.0,2474.0
2022-09-10 15:10:00,22.75,0.45,5.0,12.1,0.06,22.3,23.0,2472.0
2022-09-10 15:20:00,22.92,0.45,5.0,12.0,0.06,22.3,23.0,2472.0
2022-09-10 15:30:00,23.08,0.45,4.99,12.0,0.06,22.4,23.0,2469.0
2022-09-10 15:40:00,23.25,0.45,4.99,11.9,0.06,22.4,23.0,2467.0
2022-09-10 15:50:00,23.42,0.45,4.99,11.9,0.06,22.4,23.0,2468.0
2022-09-10 16:00:00,23.58,0.45,4.97,11.9,0.06,22.4,23.0,2471.0
2022-09-10 16:10:00,23.75,0.45,4.97,11.9,0.06,22.4,23.0,2469.0
2022-09-10 16:20:00,23.92,0.45,4.97,11.9,0.06,22.4,23.0,2469.0
2022-09-10 16:30:00,24.08,0.45,4.96,11.9,0.06,22.4,23.0,2470.0
2022-09-10 16:40:00,24.25,0.44,4.95,11.9,0.06,22.5,23.0,2468.0
2022-09-10 16:50:00,24.42,0.45,4.95,11.9,0.06,22.4,23.0,2471.0
2022-09-10 17:00:00,24.58,0.44,4.95,11.9,0.06,22.5,23.0,2469.0
2022-09-10 17:10:00,24.75,0.44,4.95,11.9,0.06,22.5,23.0,2470.0
2022-09-10 17:20:00,24.92,0.44,4.94,11.9,0.06,22.5,23.0,2469.0
2022-09-10 17:30:00,25.08,0.44,4.94,11.9,0.06,22.5,23.0,2467.0
2022-09-10 17:40:00,25.25,0.44,4.92,11.9,0.06,22.5,23.0,2465.0
2022-09-10 17:50:00,25.42,0.44,4.93,11.9,0.06,22.5,23.0,2464.0
2022-09-10 18:00:00,25.58,0.44,4.93,11.8,0.06,22.5,23.0,2462.0
2022-09-10 18:10:00,25.75,0.44,4.92,11.8,0.06,22.6,23.0,2459.0
2022-09-10 18:20:00,25.92,0.44,4.91,11.8,0.06,22.6,23.0,2459.0
2022-09-10 18:30:00,26.08,0.44,4.91,11.8,0.06,22.6,23.0,2449.0
2022-09-10 18:40:00,26.25,0.44,4.92,11.8,0.06,22.6,23.0,2452.0
2022-09-10 18:50:00,26.42,0.44,4.91,11.8,0.06,22.6,23.0,2451.0
2022-09-10 19:00:00,26.58,0.44,4.92,11.8,0.06,22.6,23.0,2448.0
2022-09-10 19:10:00,26.75,0.44,4.91,11.8,0.06,22.6,23.0,2439.0
2022-09-10 19:20:00,26.92,0.44,4.91,11.8,0.06,22.6,23.0,2441.0
2022-09-10 19:30:00,27.08,0.44,4.91,11.7,0.06,22.6,23.0,2437.0
2022-09-10 19:40:00,27.25,0.44,4.92,11.7,0.06,22.6,23.0,2423.0
2022-09-10 19:50:00,27.42,0.44,4.92,11.7,0.06,22.6,23.0,2423.0
2022-09-10 20:00:00,27.58,0.44,4.92,11.6,0.06,22.5,23.0,2428.0
2022-09-10 20:10:00,27.75,0.44,4.91,11.6,0.06,22.6,23.0,2423.0
2022-09-10 20:20:00,27.92,0.44,4.91,11.6,0.06,22.6,23.0,2426.0
2022-09-10 20:30:00,28.08,0.44,4.91,11.6,0.06,22.6,23.0,2425.0
2022-09-10 20:40:00,28.25,0.43,4.91,11.6,0.06,22.6,23.0,2430.0
2022-09-10 20:50:00,28.42,0.44,4.91,11.7,0.06,22.6,23.0,2429.0
2022-09-10 21:00:00,28.58,0.44,4.91,11.9,0.06,22.6,23.0,2429.0
2022-09-10 21:10:00,28.75,0.44,4.91,12.0,0.06,22.6,23.0,2425.0
2022-09-10 21:20:00,28.92,0.44,4.91,11.9,0.06,22.6,23.0,2425.0
2022-09-10 21:30:00,29.08,0.43,4.91,11.7,0.06,22.7,23.0,2421.0
2022-09-10 21:40:00,29.25,0.43,4.9,11.6,0.06,22.7,23.0,2422.0
2022-09-10 21:50:00,29.42,0.43,4.91,11.6,0.07,22.7,23.0,2423.0
2022-09-10 22:00:00,29.58,0.44,4.91,11.5,0.06,22.6,23.0,2428.0
2022-09-10 22:10:00,29.75,0.44,4.91,11.5,0.07,22.6,23.0,2429.0
2022-09-10 22:20:00,29.92,0.43,4.91,11.5,0.06,22.6,23.0,2429.0
2022-09-10 22:30:00,30.08,0.43,4.9,11.4,0.06,22.7,23.0,2426.0
2022-09-10 22:40:00,30.25,0.43,4.91,11.4,0.06,22.7,23.0,2426.0
2022-09-10 22:50:00,30.42,0.43,4.91,11.4,0.06,22.8,23.0,2423.0
2022-09-10 23:00:00,30.58,0.43,4.91,11.4,0.06,22.7,23.0,2427.0
2022-09-10 23:10:00,30.75,0.43,4.91,11.4,0.06,22.8,23.0,2425.0
2022-09-10 23:20:00,30.92,0.43,4.91,11.4,0.06,22.7,23.0,2429.0
2022-09-10 23:30:00,31.08,0.43,4.91,11.3,0.06,22.8,23.0,2423.0
2022-09-10 23:40:00,31.25,0.42,4.91,11.3,0.06,22.8,23.0,2425.0
2022-09-10 23:50:00,31.42,0.43,4.91,11.3,0.06,22.8,23.0,2423.0
2022-09-11 00:00:00,31.58,0.43,4.91,11.4,0.06,22.8,23.0,2423.0
2022-09-11 00:10:00,31.75,0.43,4.91,11.4,0.06,22.7,23.0,2429.0
2022-09-11 00:20:00,31.92,0.43,4.91,11.4,0.06,22.8,23.0,2426.0
2022-09-11 00:30:00,32.08,0.42,4.91,11.3,0.06,22.7,23.0,2428.0
2022-09-11 00:40:00,32.25,0.42,4.91,11.3,0.06,22.8,23.0,2422.0
2022-09-11 00:50:00,32.42,0.42,4.91,11.3,0.06,22.8,23.0,2426.0
2022-09-11 01:00:00,32.58,0.42,4.91,11.3,0.06,22.9,23.0,2420.0
2022-09-11 01:10:00,32.75,0.42,4.91,11.3,0.06,22.9,23.0,2421.0
2022-09-11 01:20:00,32.92,0.42,4.91,11.3,0.06,22.9,23.0,2420.0
2022-09-11 01:30:00,33.08,0.42,4.91,11.2,0.06,22.9,23.0,2420.0
2022-09-11 01:40:00,33.25,0.42,4.91,11.2,0.06,22.9,23.0,2420.0
2022-09-11 01:50:00,33.42,0.42,4.91,11.2,0.06,22.9,23.0,2418.0
2022-09-11 02:00:00,33.58,0.42,4.91,11.1,0.06,22.9,23.0,2422.0
2022-09-11 02:10:00,33.75,0.41,4.91,11.1,0.06,22.9,23.0,2420.0
2022-09-11 02:20:00,33.92,0.41,4.91,11.1,0.06,22.9,23.0,2420.0
2022-09-11 02:30:00,34.08,0.41,4.91,11.0,0.06,22.9,23.0,2424.0
2022-09-11 02:40:00,34.25,0.41,4.91,11.0,0.06,22.9,23.0,2424.0
2022-09-11 02:50:00,34.42,0.41,4.91,10.9,0.06,22.9,23.0,2428.0
2022-09-11 03:00:00,34.58,0.41,4.91,10.9,0.06,22.9,23.0,2428.0
2022-09-11 03:10:00,34.75,0.41,4.91,10.8,0.06,22.9,23.0,2425.0
2022-09-11 03:20:00,34.92,0.41,4.91,10.8,0.06,23.0,23.0,2422.0
2022-09-11 03:30:00,35.08,0.41,4.91,10.7,0.06,23.0,23.0,2423.0
2022-09-11 03:40:00,35.25,0.4,4.91,10.7,0.06,23.1,23.0,2419.0
2022-09-11 03:50:00,35.42,0.41,4.91,10.7,0.06,23.0,23.0,2420.0
2022-09-11 04:00:00,35.58,0.41,4.91,10.7,0.06,23.0,23.0,2419.0
2022-09-11 04:10:00,35.75,0.41,4.91,10.7,0.06,23.0,23.0,2419.0
2022-09-11 04:20:00,35.92,0.41,4.91,10.6,0.06,23.0,23.0,2419.0
2022-09-11 04:30:00,36.08,0.41,4.91,10.6,0.06,22.9,23.0,2423.0
2022-09-11 04:40:00,36.25,0.41,4.92,10.5,0.06,23.1,23.0,2417.0
2022-09-11 04:50:00,36.42,0.41,4.91,10.5,0.06,23.1,23.0,2412.0
2022-09-11 05:00:00,36.58,0.41,4.91,10.4,0.06,23.1,23.0,2412.0
2022-09-11 05:10:00,36.75,0.41,4.92,10.4,0.06,23.1,23.0,2416.0
2022-09-11 05:20:00,36.92,0.41,4.92,10.4,0.06,23.1,23.0,2417.0
2022-09-11 05:30:00,37.08,0.42,4.92,10.4,0.06,23.1,23.0,2414.0
2022-09-11 05:40:00,37.25,0.42,4.92,10.4,0.06,23.1,23.0,2415.0
2022-09-11 05:50:00,37.42,0.42,4.92,10.4,0.06,23.1,23.0,2415.0
2022-09-11 06:00:00,37.58,0.41,4.93,10.3,0.06,23.1,23.0,2420.0
2022-09-11 06:10:00,37.75,0.42,4.92,10.3,0.06,23.1,23.0,2418.0
2022-09-11 06:20:00,37.92,0.41,4.92,10.3,0.06,23.3,23.0,2412.0
2022-09-11 06:30:00,38.08,0.41,4.93,10.2,0.06,23.2,23.0,2415.0
2022-09-11 06:40:00,38.25,0.41,4.93,10.2,0.06,23.2,23.0,2414.0
2022-09-11 06:50:00,38.42,0.41,4.92,10.1,0.06,23.2,23.0,2414.0
2022-09-11 07:00:00,38.58,0.42,4.93,10.0,0.06,23.1,23.0,2417.0
2022-09-11 07:10:00,38.75,0.41,4.93,9.9,0.06,23.2,23.0,2415.0
2022-09-11 07:20:00,38.92,0.41,4.93,9.7,0.06,23.3,23.0,2412.0
2022-09-11 07:30:00,39.08,0.41,4.93,9.6,0.06,23.2,23.0,2415.0
2022-09-11 07:40:00,39.25,0.41,4.93,9.4,0.06,23.3,23.0,2414.0
2022-09-11 07:50:00,39.42,0.41,4.93,9.5,0.06,23.3,23.0,2411.0
2022-09-11 08:00:00,39.58,0.42,4.93,9.6,0.06,23.3,22.0,2414.0
2022-09-11 08:10:00,39.75,0.42,4.94,9.7,0.06,23.3,22.0,2414.0
2022-09-11 08:20:00,39.92,0.42,4.94,9.8,0.06,23.3,22.0,2415.0
2022-09-11 08:30:00,40.08,0.42,4.94,9.9,0.06,23.3,23.0,2417.0
2022-09-11 08:40:00,40.25,0.42,4.95,10.0,0.06,23.3,23.0,2421.0
2022-09-11 08:50:00,40.42,0.41,4.95,10.0,0.06,23.4,23.0,2418.0
2022-09-11 09:00:00,40.58,0.41,4.96,9.9,0.06,23.4,23.0,2415.0
2022-09-11 09:10:00,40.75,0.41,4.96,9.9,0.06,23.4,23.0,2417.0
2022-09-11 09:20:00,40.92,0.41,4.96,9.9,0.06,23.4,23.0,2417.0
2022-09-11 09:30:00,41.08,0.41,4.96,9.8,0.06,23.4,23.0,2420.0
2022-09-11 09:40:00,41.25,0.41,4.97,9.8,0.06,23.5,23.0,2412.0
2022-09-11 09:50:00,41.42,0.41,4.97,9.8,0.06,23.6,23.0,2410.0
2022-09-11 10:00:00,41.58,0.41,4.98,9.7,0.06,23.5,23.0,2414.0
2022-09-11 10:10:00,41.75,0.41,4.98,9.7,0.06,23.5,23.0,2413.0
2022-09-11 10:20:00,41.92,0.41,4.98,9.6,0.06,23.6,23.0,2413.0
2022-09-11 10:30:00,42.08,0.41,4.99,9.6,0.06,23.6,23.0,2413.0
2022-09-11 10:40:00,42.25,0.41,4.99,9.5,0.06,23.6,23.0,2413.0
2022-09-11 10:50:00,42.42,0.41,4.99,9.5,0.06,23.6,23.0,2414.0
2022-09-11 11:00:00,42.58,0.4,5.0,9.5,0.06,23.6,23.0,2410.0
2022-09-11 11:10:00,42.75,0.4,5.0,9.5,0.06,23.6,23.0,2412.0
2022-09-11 11:20:00,42.92,0.41,5.01,9.5,0.06,23.6,23.0,2415.0
2022-09-11 11:30:00,43.08,0.4,5.01,9.4,0.06,23.6,23.0,2414.0
2022-09-11 11:40:00,43.25,0.4,5.01,9.4,0.06,23.6,23.0,2415.0
2022-09-11 11:50:00,43.42,0.4,5.01,9.4,0.06,23.7,23.0,2412.0
2022-09-11 12:00:00,43.58,0.4,5.02,9.3,0.06,23.7,23.0,2413.0
2022-09-11 12:10:00,43.75,0.4,5.02,9.3,0.06,23.7,23.0,2414.0
2022-09-11 12:20:00,43.92,0.41,5.02,9.3,0.06,23.8,23.0,2411.0
2022-09-11 12:30:00,44.08,0.4,5.02,9.2,0.06,23.8,23.0,2411.0
2022-09-11 12:40:00,44.25,0.41,5.03,9.2,0.06,23.8,23.0,2414.0
2022-09-11 12:50:00,44.42,0.4,5.03,9.2,0.06,23.9,23.0,2408.0
2022-09-11 13:00:00,44.58,0.4,5.03,9.2,0.06,23.8,23.0,2414.0
2022-09-11 13:10:00,44.75,0.39,5.04,9.2,0.06,23.9,23.0,2411.0
2022-09-11 13:20:00,44.92,0.39,5.05,9.1,0.06,23.9,23.0,2414.0
2022-09-11 13:30:00,45.08,0.39,5.05,9.1,0.06,23.9,23.0,2417.0
2022-09-11 13:40:00,45.25,0.39,5.05,9.0,0.06,23.9,23.0,2416.0
2022-09-11 13:50:00,45.42,0.39,5.05,9.0,0.06,23.9,23.0,2421.0
2022-09-11 14:00:00,45.58,0.39,5.06,8.9,0.06,23.9,23.0,2422.0
2022-09-11 14:10:00,45.75,0.39,5.06,8.9,0.06,23.9,23.0,2423.0
2022-09-11 14:20:00,45.92,0.39,5.07,8.9,0.06,23.9,23.0,2424.0
2022-09-11 14:30:00,46.08,0.39,5.07,8.8,0.06,23.9,23.0,2425.0
2022-09-11 14:40:00,46.25,0.4,5.08,8.8,0.06,24.0,23.0,2424.0
2022-09-11 14:50:00,46.42,0.4,5.09,8.9,0.06,24.0,23.0,2425.0
2022-09-11 15:00:00,46.58,0.4,5.09,8.9,0.06,24.0,23.0,2427.0
2022-09-11 15:10:00,46.75,0.39,5.09,9.0,0.06,24.1,23.0,2424.0
2022-09-11 15:20:00,46.92,0.4,5.1,8.9,0.06,24.0,23.0,2429.0
2022-09-11 15:30:00,47.08,0.4,5.1,8.8,0.06,24.0,23.0,2431.0
2022-09-11 15:40:00,47.25,0.39,5.1,8.7,0.06,24.1,23.0,2430.0
2022-09-11 15:50:00,47.42,0.39,5.1,8.6,0.06,24.1,23.0,2433.0
2022-09-11 16:00:00,47.58,0.39,5.11,8.6,0.06,24.1,23.0,2435.0
2022-09-11 16:10:00,47.75,0.39,5.11,8.5,0.06,24.1,23.0,2433.0
2022-09-11 16:20:00,47.92,0.39,5.11,8.6,0.06,24.1,23.0,2436.0
2022-09-11 16:30:00,48.08,0.39,5.12,8.7,0.06,24.1,24.0,2441.0
2022-09-11 16:40:00,48.25,0.39,5.12,8.8,0.06,24.1,24.0,2443.0
2022-09-11 16:50:00,48.42,0.39,5.12,8.8,0.06,24.1,24.0,2443.0
2022-09-11 17:00:00,48.58,0.39,5.12,8.8,0.06,24.1,24.0,2428.0
2022-09-11 17:10:00,48.75,0.39,5.13,8.8,0.06,24.2,24.0,2441.0
2022-09-11 17:20:00,48.92,0.39,5.13,8.8,0.06,24.2,24.0,2442.0
2022-09-11 17:30:00,49.08,0.39,5.13,8.7,0.06,24.1,24.0,2447.0
2022-09-11 17:40:00,49.25,0.39,5.13,8.7,0.06,24.2,24.0,2447.0
2022-09-11 17:50:00,49.42,0.39,5.13,8.6,0.06,24.2,24.0,2450.0
2022-09-11 18:00:00,49.58,0.39,5.14,8.6,0.06,24.2,24.0,2450.0
2022-09-11 18:10:00,49.75,0.39,5.14,8.5,0.06,24.2,24.0,2449.0
2022-09-11 18:20:00,49.92,0.39,5.14,8.5,0.06,24.3,24.0,2451.0
