time_h,Cs_measured_gL,Cs_pred_gL,X_pred_gL,Ce_pred_gL
282.00218436873746,25.243634765624996,25.25565,0.0074521443,39.588383
285.3197394789579,25.243634765624996,25.256744,0.007453649,39.588985
288.63729458917834,25.243634765624996,25.252995,0.0074555045,39.58841
291.9548496993988,25.243634765624996,25.254578,0.007456773,39.58908
295.2724048096192,25.243634765624996,25.253414,0.007458257,39.589085
298.58995991983966,25.243634765624996,25.254295,0.0074593984,39.589554
301.9075150300601,25.243634765624996,25.254608,0.0074605322,39.589867
305.22507014028054,25.243634765624996,25.256828,0.0074612694,39.5906
308.542625250501,25.243634765624996,25.25666,0.0074623046,39.590767
311.8601803607214,25.243634765624996,25.253395,0.007463843,39.590214
315.17773547094185,25.243634765624996,25.256062,0.0074642403,39.591
318.4952905811623,25.243634765624996,25.253864,0.0074655097,39.590668
321.81284569138273,25.243634765624996,25.249556,0.007467202,39.589855
325.1304008016032,25.243634765624996,25.250801,0.007467702,39.590294
328.4479559118236,25.243634765624996,25.251839,0.0074681775,39.59066
331.76551102204405,25.243634765624996,25.249434,0.0074693947,39.590256
335.0830661322645,25.243634765624996,25.25113,0.0074696215,39.59076
338.40062124248493,25.243634765624996,25.250767,0.007470271,39.590782
341.71817635270537,25.243634765624996,25.253162,0.0074702003,39.591423
345.0357314629258,25.243634765624996,25.250015,0.007471499,39.590843
348.35328657314625,25.243634765624996,25.24685,0.0074728127,39.59024
351.6708416833667,25.243634765624996,25.249252,0.0074726064,39.59085
354.9883967935872,25.243634765624996,25.248863,0.0074731144,39.590855
358.3059519038076,25.243634765624996,25.247011,0.007474012,39.590538
361.62350701402806,25.243634765624996,25.245365,0.0074748397,39.590256
364.9410621242485,25.243634765624996,25.2477,0.0074744956,39.590828
368.25861723446894,25.243634765624996,25.24731,0.0074749216,39.59082
371.5761723446894,25.243634765624996,25.249552,0.0074745165,39.591362
374.8937274549098,25.243634765624996,25.246536,0.007475685,39.590775
378.21128256513026,25.243634765624996,25.246288,0.0074759936,39.59078
381.5288376753507,25.243634765624996,25.248363,0.0074755675,39.59127
384.84639278557114,25.243634765624996,25.247972,0.0074758874,39.59124
388.1639478957916,25.243634765624996,25.246746,0.0074764485,39.591022
391.481503006012,25.243634765624996,25.244652,0.0074772937,39.59063
394.79905811623246,25.243634765624996,25.243011,0.007477983,39.590317
