hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,13.3,1.054,22.2,5.35,1221.0,0.28,Mixed-Culture 75
0.5,13.3,1.054,22.148,5.325,1207.788,0.28,Mixed-Culture 75
1.0,13.3,1.054,22.2,5.33,1213.0,0.28,Mixed-Culture 75
1.5,13.3,1.054,22.2,5.34,1276.061,0.28,Mixed-Culture 75
2.0,13.3,1.054,22.2,5.33,1278.0,0.28,Mixed-Culture 75
2.5,13.3,1.054,22.2,5.315,1268.909,0.28,Mixed-Culture 75
3.0,13.3,1.054,22.3,5.32,1257.0,0.28,Mixed-Culture 75
3.5,13.348,1.054,22.3,5.3,1224.061,0.28,Mixed-Culture 75
4.0,13.4,1.054,22.3,5.32,1226.0,0.28,Mixed-Culture 75
4.5,13.4,1.054,22.3,5.28,1235.909,0.28,Mixed-Culture 75
5.0,13.4,1.054,22.3,5.28,1236.0,0.28,Mixed-Culture 75
5.5,13.3,1.054,22.4,5.27,1252.485,0.27,Mixed-Culture 75
6.0,13.3,1.054,22.4,5.24,1261.0,0.27,Mixed-Culture 75
6.5,13.3,1.054,22.4,5.205,1169.03,0.28,Mixed-Culture 75
7.0,13.3,1.054,22.5,5.2,1188.0,0.28,Mixed-Culture 75
7.5,13.3,1.054,22.452,5.165,1198.394,0.28,Mixed-Culture 75
8.0,13.3,1.054,22.5,5.17,1201.0,0.28,Mixed-Culture 75
8.5,13.3,1.054,22.5,5.125,1204.455,0.275,Mixed-Culture 75
9.0,13.3,1.054,22.5,5.09,1212.0,0.28,Mixed-Culture 75
9.5,13.3,1.054,22.452,5.09,1217.455,0.28,Mixed-Culture 75
10.0,13.3,1.054,22.3,5.09,1216.0,0.28,Mixed-Culture 75
10.5,13.3,1.054,22.3,5.04,1219.485,0.275,Mixed-Culture 75
11.0,13.3,1.054,22.3,5.02,1212.0,0.28,Mixed-Culture 75
11.5,13.3,1.054,22.3,5.035,1216.424,0.28,Mixed-Culture 75
12.0,13.3,1.054,22.2,5.04,1221.0,0.28,Mixed-Culture 75
12.5,13.3,1.054,22.2,5.0,1223.455,0.27,Mixed-Culture 75
13.0,13.3,1.054,22.2,5.01,1226.0,0.27,Mixed-Culture 75
13.5,13.3,1.054,22.2,4.995,1226.97,0.27,Mixed-Culture 75
14.0,13.3,1.054,22.2,5.0,1229.0,0.27,Mixed-Culture 75
14.5,13.252,1.054,22.1,4.975,1231.485,0.28,Mixed-Culture 75
15.0,13.2,1.053,22.1,4.98,1234.0,0.27,Mixed-Culture 75
15.5,13.2,1.053,22.1,4.95,1232.97,0.275,Mixed-Culture 75
16.0,13.2,1.053,22.1,4.94,1235.0,0.27,Mixed-Culture 75
16.5,13.2,1.053,22.148,4.935,1236.485,0.27,Mixed-Culture 75
17.0,13.2,1.053,22.2,4.93,1237.0,0.28,Mixed-Culture 75
17.5,13.2,1.053,22.2,4.925,1228.697,0.28,Mixed-Culture 75
18.0,13.2,1.053,22.2,4.92,1236.0,0.28,Mixed-Culture 75
18.5,13.2,1.053,22.3,4.921,1236.515,0.28,Mixed-Culture 75
19.0,13.2,1.053,22.3,4.92,1236.0,0.27,Mixed-Culture 75
19.5,13.2,1.053,22.3,4.901,1236.0,0.27,Mixed-Culture 75
20.0,13.2,1.053,22.3,4.91,1235.0,0.27,Mixed-Culture 75
20.5,13.2,1.053,22.203,4.91,1234.03,0.27,Mixed-Culture 75
21.0,13.2,1.053,22.0,4.92,1231.0,0.27,Mixed-Culture 75
21.5,13.2,1.053,22.0,4.9,1189.455,0.28,Mixed-Culture 75
22.0,13.2,1.053,22.0,4.88,1167.0,0.28,Mixed-Culture 75
22.5,13.2,1.053,22.0,4.871,1431.212,0.28,Mixed-Culture 75
23.0,13.2,1.053,21.9,4.89,1441.0,0.28,Mixed-Culture 75
23.5,13.152,1.053,21.8,4.865,1422.727,0.28,Mixed-Culture 75
24.0,13.1,1.053,21.8,4.88,1427.0,0.28,Mixed-Culture 75
24.5,13.1,1.053,21.8,4.85,1231.242,0.28,Mixed-Culture 75
25.0,13.2,1.053,21.9,4.86,1274.0,0.28,Mixed-Culture 75
25.5,13.1,1.053,21.9,4.825,1256.758,0.28,Mixed-Culture 75
26.0,13.1,1.053,21.9,4.85,1230.0,0.28,Mixed-Culture 75
26.5,13.148,1.053,21.9,4.815,1167.788,0.28,Mixed-Culture 75
27.0,13.2,1.053,22.0,4.82,1091.0,0.27,Mixed-Culture 75
27.5,13.1,1.053,22.0,4.8,1125.939,0.275,Mixed-Culture 75
28.0,13.1,1.053,22.0,4.79,1126.0,0.27,Mixed-Culture 75
28.5,13.1,1.053,22.048,4.81,1115.333,0.28,Mixed-Culture 75
29.0,13.1,1.053,22.1,4.82,1101.0,0.27,Mixed-Culture 75
29.5,12.952,1.053,22.1,4.795,1111.121,0.27,Mixed-Culture 75
30.0,12.9,1.052,22.1,4.8,1086.0,0.27,Mixed-Culture 75
30.5,12.9,1.052,22.1,4.765,1081.152,0.27,Mixed-Culture 75
31.0,12.8,1.052,22.1,4.8,979.0,0.27,Mixed-Culture 75
31.5,12.8,1.052,22.2,4.78,960.03,0.27,Mixed-Culture 75
32.0,12.8,1.052,22.2,4.76,943.0,0.27,Mixed-Culture 75
32.5,12.752,1.052,22.2,4.785,946.455,0.27,Mixed-Culture 75
33.0,12.7,1.051,22.2,4.76,940.0,0.28,Mixed-Culture 75
33.5,12.7,1.051,22.106,4.765,946.697,0.28,Mixed-Culture 75
34.0,12.6,1.051,21.9,4.75,947.0,0.27,Mixed-Culture 75
34.5,12.6,1.051,21.9,4.75,946.03,0.28,Mixed-Culture 75
35.0,12.6,1.051,22.0,4.74,947.0,0.28,Mixed-Culture 75
35.5,12.6,1.051,22.0,4.751,945.455,0.27,Mixed-Culture 75
36.0,12.5,1.05,22.1,4.73,945.0,0.27,Mixed-Culture 75
36.5,12.4,1.05,22.1,4.755,945.515,0.275,Mixed-Culture 75
37.0,12.4,1.05,22.1,4.76,943.0,0.27,Mixed-Culture 75
37.5,12.3,1.05,22.148,4.745,945.0,0.27,Mixed-Culture 75
38.0,12.3,1.05,22.2,4.76,944.0,0.27,Mixed-Culture 75
38.5,12.2,1.049,22.2,4.721,940.0,0.27,Mixed-Culture 75
39.0,12.2,1.049,21.9,4.72,944.0,0.27,Mixed-Culture 75
39.5,12.1,1.049,21.848,4.731,951.0,0.28,Mixed-Culture 75
40.0,12.0,1.048,21.9,4.69,954.0,0.28,Mixed-Culture 75
40.5,12.0,1.048,22.0,4.711,955.97,0.28,Mixed-Culture 75
41.0,11.9,1.048,22.0,4.71,951.0,0.28,Mixed-Culture 75
41.5,11.852,1.048,22.1,4.72,949.97,0.27,Mixed-Culture 75
42.0,11.8,1.048,22.1,4.71,951.0,0.27,Mixed-Culture 75
42.5,11.752,1.048,22.148,4.725,950.515,0.27,Mixed-Culture 75
43.0,11.7,1.047,22.2,4.68,950.0,0.27,Mixed-Culture 75
43.5,11.6,1.047,22.055,4.715,946.545,0.27,Mixed-Culture 75
44.0,11.5,1.046,21.8,4.67,951.0,0.28,Mixed-Culture 75
44.5,11.5,1.046,21.9,4.72,954.0,0.28,Mixed-Culture 75
45.0,11.4,1.046,21.9,4.7,956.0,0.28,Mixed-Culture 75
45.5,11.352,1.046,22.0,4.7,952.03,0.28,Mixed-Culture 75
46.0,11.3,1.045,22.0,4.68,952.0,0.28,Mixed-Culture 75
46.5,11.252,1.045,22.1,4.681,950.03,0.28,Mixed-Culture 75
47.0,11.2,1.045,22.2,4.69,949.0,0.27,Mixed-Culture 75
47.5,11.1,1.045,22.2,4.695,949.0,0.27,Mixed-Culture 75
48.0,11.0,1.044,21.8,4.71,944.0,0.27,Mixed-Culture 75
48.5,10.952,1.044,21.9,4.675,952.0,0.28,Mixed-Culture 75
49.0,10.9,1.044,22.0,4.7,953.0,0.28,Mixed-Culture 75
49.5,10.8,1.043,22.048,4.69,951.515,0.275,Mixed-Culture 75
50.0,10.8,1.043,22.1,4.65,946.0,0.28,Mixed-Culture 75
50.5,10.7,1.043,22.148,4.666,954.455,0.275,Mixed-Culture 75
51.0,10.6,1.043,22.2,4.67,958.0,0.27,Mixed-Culture 75
51.5,10.552,1.043,22.003,4.66,954.515,0.27,Mixed-Culture 75
52.0,10.5,1.042,21.9,4.66,955.0,0.28,Mixed-Culture 75
52.5,10.4,1.042,22.0,4.645,955.576,0.28,Mixed-Culture 75
53.0,10.3,1.041,22.1,4.68,948.0,0.28,Mixed-Culture 75
53.5,10.252,1.041,22.148,4.67,944.515,0.27,Mixed-Culture 75
54.0,10.2,1.041,22.2,4.67,940.0,0.27,Mixed-Culture 75
54.5,10.1,1.04,22.248,4.65,944.0,0.28,Mixed-Culture 75
55.0,10.0,1.04,21.9,4.64,943.0,0.28,Mixed-Culture 75
55.5,10.0,1.04,21.948,4.635,943.03,0.28,Mixed-Culture 75
56.0,9.9,1.04,22.0,4.64,944.0,0.27,Mixed-Culture 75
56.5,9.8,1.039,22.1,4.665,944.0,0.275,Mixed-Culture 75
57.0,9.8,1.039,22.1,4.64,944.0,0.27,Mixed-Culture 75
57.5,9.7,1.039,22.2,4.65,944.515,0.27,Mixed-Culture 75
58.0,9.6,1.038,22.2,4.62,943.0,0.27,Mixed-Culture 75
58.5,9.552,1.038,21.9,4.63,942.424,0.28,Mixed-Culture 75
59.0,9.5,1.038,21.9,4.6,942.0,0.28,Mixed-Culture 75
59.5,9.4,1.038,22.0,4.615,941.97,0.275,Mixed-Culture 75
60.0,9.3,1.037,22.1,4.65,944.0,0.27,Mixed-Culture 75
60.5,9.252,1.037,22.148,4.63,948.0,0.27,Mixed-Culture 75
61.0,9.2,1.037,22.2,4.62,950.0,0.27,Mixed-Culture 75
61.5,9.1,1.036,22.006,4.625,947.545,0.275,Mixed-Culture 75
62.0,9.0,1.036,21.9,4.59,955.0,0.28,Mixed-Culture 75
62.5,9.0,1.036,21.948,4.625,954.515,0.28,Mixed-Culture 75
63.0,8.9,1.035,22.0,4.61,949.0,0.27,Mixed-Culture 75
63.5,8.852,1.035,22.1,4.605,956.485,0.27,Mixed-Culture 75
64.0,8.8,1.035,22.2,4.59,958.0,0.27,Mixed-Culture 75
64.5,8.7,1.035,22.248,4.595,955.545,0.27,Mixed-Culture 75
65.0,8.6,1.034,21.9,4.63,952.0,0.27,Mixed-Culture 75
65.5,8.552,1.034,21.948,4.585,957.0,0.28,Mixed-Culture 75
66.0,8.5,1.034,22.1,4.62,957.0,0.27,Mixed-Culture 75
66.5,8.4,1.033,22.148,4.605,954.909,0.27,Mixed-Culture 75
67.0,8.3,1.033,22.2,4.6,962.0,0.27,Mixed-Culture 75
67.5,8.2,1.033,22.106,4.56,954.667,0.28,Mixed-Culture 75
68.0,8.2,1.033,21.9,4.56,957.0,0.27,Mixed-Culture 75
68.5,8.052,1.032,22.0,4.591,967.455,0.27,Mixed-Culture 75
69.0,8.0,1.032,22.1,4.58,962.0,0.27,Mixed-Culture 75
69.5,7.9,1.031,22.148,4.576,960.03,0.27,Mixed-Culture 75
70.0,7.8,1.031,22.3,4.56,962.0,0.27,Mixed-Culture 75
70.5,7.752,1.031,21.948,4.575,955.455,0.275,Mixed-Culture 75
71.0,7.6,1.03,22.0,4.57,954.0,0.27,Mixed-Culture 75
71.5,7.6,1.03,22.148,4.564,946.545,0.27,Mixed-Culture 75
72.0,7.5,1.03,22.3,4.6,937.0,0.28,Mixed-Culture 75
72.5,7.4,1.029,22.155,4.55,932.0,0.27,Mixed-Culture 75
73.0,7.3,1.029,22.0,4.58,931.0,0.27,Mixed-Culture 75
