hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,12.8,1.052,22.2,5.45,2160.0,0.27,Mixed-Culture 25
0.5,12.85,1.052,22.2,5.43,2163.0,0.26,Mixed-Culture 25
1.0,12.9,1.052,22.2,5.41,2161.0,0.25,Mixed-Culture 25
1.5,12.8,1.052,22.15,5.4,2141.5,0.245,Mixed-Culture 25
2.0,12.8,1.052,22.1,5.39,2159.0,0.24,Mixed-Culture 25
2.5,12.8,1.052,22.1,5.365,2165.5,0.24,Mixed-Culture 25
3.0,12.8,1.052,22.1,5.33,2167.0,0.23,Mixed-Culture 25
3.5,12.8,1.052,22.05,5.33,2169.5,0.22,Mixed-Culture 25
4.0,12.8,1.052,22.0,5.28,2171.0,0.23,Mixed-Culture 25
4.5,12.8,1.052,22.0,5.26,2176.5,0.23,Mixed-Culture 25
5.0,12.8,1.052,22.0,5.26,2182.0,0.22,Mixed-Culture 25
5.5,12.8,1.052,22.0,5.215,2190.5,0.225,Mixed-Culture 25
6.0,12.8,1.052,22.0,5.19,2194.0,0.22,Mixed-Culture 25
6.5,12.8,1.052,22.05,5.185,2201.0,0.22,Mixed-Culture 25
7.0,12.9,1.052,22.1,5.16,2207.0,0.21,Mixed-Culture 25
7.5,12.9,1.052,22.1,5.17,2212.5,0.215,Mixed-Culture 25
8.0,12.9,1.052,22.2,5.15,2213.0,0.21,Mixed-Culture 25
8.5,12.9,1.052,22.2,5.165,2213.0,0.21,Mixed-Culture 25
9.0,12.9,1.052,22.2,5.15,2215.0,0.21,Mixed-Culture 25
9.5,12.85,1.052,22.2,5.155,2212.0,0.175,Mixed-Culture 25
10.0,12.8,1.052,22.2,5.14,2212.0,0.07,Mixed-Culture 25
10.5,12.8,1.052,22.2,5.155,2210.5,0.07,Mixed-Culture 25
11.0,12.8,1.052,22.3,5.16,2203.0,0.07,Mixed-Culture 25
11.5,12.8,1.052,22.3,5.145,2186.5,0.065,Mixed-Culture 25
12.0,12.8,1.052,22.3,5.12,2179.0,0.06,Mixed-Culture 25
12.5,12.75,1.051,22.3,5.155,2162.0,0.06,Mixed-Culture 25
13.0,12.7,1.051,22.4,5.15,2148.0,0.07,Mixed-Culture 25
13.5,12.7,1.051,22.4,5.11,2132.5,0.065,Mixed-Culture 25
14.0,12.7,1.051,22.4,5.13,2138.0,0.06,Mixed-Culture 25
14.5,12.7,1.051,22.45,5.115,2140.5,0.07,Mixed-Culture 25
15.0,12.7,1.051,22.5,5.09,2134.0,0.07,Mixed-Culture 25
15.5,12.7,1.051,22.5,5.095,2166.5,0.07,Mixed-Culture 25
16.0,12.7,1.051,22.5,5.08,2219.0,0.07,Mixed-Culture 25
16.5,12.65,1.051,22.6,5.105,2204.0,0.07,Mixed-Culture 25
17.0,12.7,1.051,22.6,5.06,2187.0,0.07,Mixed-Culture 25
17.5,12.6,1.051,22.6,5.075,2170.0,0.07,Mixed-Culture 25
18.0,12.6,1.051,22.7,5.04,2157.0,0.07,Mixed-Culture 25
18.5,12.65,1.051,22.7,5.09,2128.5,0.07,Mixed-Culture 25
19.0,12.6,1.051,22.7,5.06,2110.0,0.07,Mixed-Culture 25
19.5,12.55,1.05,22.8,5.07,2101.5,0.07,Mixed-Culture 25
20.0,12.5,1.05,22.8,5.09,2215.0,0.07,Mixed-Culture 25
20.5,12.5,1.05,22.45,5.105,2148.5,0.07,Mixed-Culture 25
21.0,12.4,1.05,22.4,5.1,2156.0,0.07,Mixed-Culture 25
21.5,12.45,1.05,22.5,5.1,2157.5,0.07,Mixed-Culture 25
22.0,12.5,1.05,22.5,5.1,2144.0,0.07,Mixed-Culture 25
22.5,12.35,1.05,22.6,5.105,2157.5,0.07,Mixed-Culture 25
23.0,12.3,1.05,22.7,5.1,2186.0,0.07,Mixed-Culture 25
23.5,12.3,1.05,22.7,5.105,2172.0,0.07,Mixed-Culture 25
24.0,12.2,1.049,22.8,5.08,2156.0,0.07,Mixed-Culture 25
24.5,12.2,1.049,22.85,5.075,2145.5,0.07,Mixed-Culture 25
25.0,12.2,1.049,22.5,5.09,2118.0,0.07,Mixed-Culture 25
25.5,12.15,1.049,22.5,5.07,2123.5,0.07,Mixed-Culture 25
26.0,12.1,1.049,22.6,5.12,2124.0,0.07,Mixed-Culture 25
26.5,12.05,1.048,22.7,5.05,2106.5,0.07,Mixed-Culture 25
27.0,12.0,1.048,22.8,5.1,2104.0,0.07,Mixed-Culture 25
27.5,11.9,1.048,22.85,5.055,2085.5,0.07,Mixed-Culture 25
28.0,11.8,1.048,22.5,5.04,2076.0,0.06,Mixed-Culture 25
28.5,11.75,1.047,22.6,5.11,2080.5,0.07,Mixed-Culture 25
29.0,11.7,1.047,22.7,5.01,2073.0,0.07,Mixed-Culture 25
29.5,11.6,1.047,22.8,5.045,2057.0,0.065,Mixed-Culture 25
30.0,11.5,1.046,22.7,5.02,2054.0,0.07,Mixed-Culture 25
30.5,11.45,1.046,22.55,5.04,2043.0,0.06,Mixed-Culture 25
31.0,11.3,1.045,22.7,5.06,2039.0,0.07,Mixed-Culture 25
31.5,11.25,1.045,22.8,5.045,2006.5,0.065,Mixed-Culture 25
32.0,11.1,1.045,22.9,5.0,2111.0,0.06,Mixed-Culture 25
32.5,11.05,1.044,22.55,5.02,2097.0,0.06,Mixed-Culture 25
33.0,10.9,1.044,22.7,5.04,2060.0,0.06,Mixed-Culture 25
33.5,10.85,1.043,22.8,5.03,2053.0,0.065,Mixed-Culture 25
34.0,10.7,1.043,22.5,4.95,2078.0,0.06,Mixed-Culture 25
34.5,10.65,1.043,22.55,4.99,2076.5,0.06,Mixed-Culture 25
35.0,10.5,1.042,22.7,4.91,2029.0,0.06,Mixed-Culture 25
35.5,10.35,1.042,22.85,4.975,2018.5,0.06,Mixed-Culture 25
36.0,10.2,1.041,22.5,4.91,2008.0,0.06,Mixed-Culture 25
36.5,10.15,1.04,22.65,4.945,2040.0,0.06,Mixed-Culture 25
37.0,10.036,1.04,22.695,4.936,2062.682,0.059,Mixed-Culture 25
37.5,9.938,1.039,22.687,4.93,2030.382,0.058,Mixed-Culture 25
38.0,9.84,1.039,22.679,4.925,1998.082,0.058,Mixed-Culture 25
38.5,9.743,1.039,22.672,4.919,1965.782,0.057,Mixed-Culture 25
39.0,9.645,1.038,22.664,4.913,1933.482,0.056,Mixed-Culture 25
39.5,9.547,1.038,22.656,4.908,1901.182,0.055,Mixed-Culture 25
40.0,9.45,1.037,22.648,4.902,1868.882,0.054,Mixed-Culture 25
40.5,9.352,1.037,22.641,4.896,1836.582,0.053,Mixed-Culture 25
41.0,9.254,1.037,22.633,4.89,1804.281,0.052,Mixed-Culture 25
41.5,9.157,1.036,22.625,4.885,1771.981,0.051,Mixed-Culture 25
42.0,9.059,1.036,22.617,4.879,1739.681,0.05,Mixed-Culture 25
42.5,8.961,1.035,22.61,4.873,1707.381,0.049,Mixed-Culture 25
