hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,12.2,1.049,20.3,5.52,2312.0,1.89,Mixed-Culture 75
0.5,12.3,1.05,19.503,5.535,2328.515,1.462,Mixed-Culture 75
1.0,12.3,1.05,19.0,5.53,2328.0,1.19,Mixed-Culture 75
1.5,12.3,1.05,18.703,5.565,2336.879,1.093,Mixed-Culture 75
2.0,12.3,1.05,18.5,5.58,2345.0,1.09,Mixed-Culture 75
2.5,12.3,1.05,18.352,5.555,2337.545,1.025,Mixed-Culture 75
3.0,12.3,1.05,18.2,5.54,2338.0,1.04,Mixed-Culture 75
3.5,12.3,1.05,18.1,5.556,2339.03,1.006,Mixed-Culture 75
4.0,12.3,1.05,17.9,5.53,2335.0,1.02,Mixed-Culture 75
4.5,12.3,1.05,17.803,5.565,2332.545,1.014,Mixed-Culture 75
5.0,12.3,1.05,17.5,5.58,2334.0,0.97,Mixed-Culture 75
5.5,12.4,1.05,17.4,5.575,2335.97,0.904,Mixed-Culture 75
6.0,12.4,1.05,17.1,5.58,2326.0,0.92,Mixed-Culture 75
6.5,12.352,1.05,17.003,5.53,2331.576,0.83,Mixed-Culture 75
7.0,12.3,1.05,16.8,5.58,2329.0,0.86,Mixed-Culture 75
7.5,12.3,1.05,16.652,5.535,2333.424,0.791,Mixed-Culture 75
8.0,12.3,1.05,16.4,5.53,2325.0,0.81,Mixed-Culture 75
8.5,12.3,1.05,16.352,5.53,2332.03,0.769,Mixed-Culture 75
9.0,12.3,1.05,16.1,5.56,2327.0,0.78,Mixed-Culture 75
9.5,12.3,1.05,16.1,5.554,2332.545,0.795,Mixed-Culture 75
10.0,12.3,1.05,15.9,5.57,2323.0,0.81,Mixed-Culture 75
10.5,12.3,1.05,15.852,5.535,2328.061,0.829,Mixed-Culture 75
11.0,12.3,1.05,15.6,5.53,2330.0,0.78,Mixed-Culture 75
11.5,12.3,1.05,15.503,5.565,2330.576,0.754,Mixed-Culture 75
12.0,12.3,1.05,15.4,5.53,2330.0,0.77,Mixed-Culture 75
12.5,12.4,1.05,15.352,5.53,2329.576,0.77,Mixed-Culture 75
13.0,12.3,1.05,15.1,5.52,2329.0,0.78,Mixed-Culture 75
13.5,12.4,1.05,15.1,5.535,2331.03,0.769,Mixed-Culture 75
14.0,12.3,1.05,14.9,5.54,2325.0,0.81,Mixed-Culture 75
14.5,12.4,1.05,14.9,5.541,2328.576,0.814,Mixed-Culture 75
15.0,12.3,1.05,14.8,5.51,2328.0,0.78,Mixed-Culture 75
15.5,12.4,1.05,14.752,5.555,2327.515,0.849,Mixed-Culture 75
16.0,12.4,1.05,14.7,5.53,2333.0,0.82,Mixed-Culture 75
16.5,12.3,1.05,14.6,5.525,2327.0,0.852,Mixed-Culture 75
17.0,12.3,1.05,14.6,5.54,2330.0,0.88,Mixed-Culture 75
17.5,12.3,1.05,14.4,5.545,2325.394,0.836,Mixed-Culture 75
18.0,12.4,1.05,14.4,5.55,2328.0,0.97,Mixed-Culture 75
18.5,12.4,1.05,14.3,5.54,2328.455,0.908,Mixed-Culture 75
19.0,12.4,1.05,14.206,5.549,2330.0,0.932,Mixed-Culture 75
19.5,12.352,1.05,14.152,5.519,2331.091,0.989,Mixed-Culture 75
20.0,12.4,1.05,14.1,5.51,2331.0,1.02,Mixed-Culture 75
20.5,12.4,1.05,14.1,5.505,2325.97,1.011,Mixed-Culture 75
21.0,12.4,1.05,14.1,5.54,2328.0,0.95,Mixed-Culture 75
21.5,12.348,1.05,13.9,5.51,2324.394,1.031,Mixed-Culture 75
22.0,12.3,1.05,13.8,5.54,2325.0,1.04,Mixed-Culture 75
22.5,12.3,1.05,13.8,5.515,2332.03,1.0,Mixed-Culture 75
23.0,12.3,1.05,13.8,5.51,2330.0,0.97,Mixed-Culture 75
23.5,12.352,1.05,13.8,5.52,2331.0,0.926,Mixed-Culture 75
24.0,12.4,1.05,13.8,5.48,2332.0,0.91,Mixed-Culture 75
24.5,12.348,1.05,13.7,5.495,2329.939,0.91,Mixed-Culture 75
25.0,12.4,1.05,13.6,5.53,2329.0,0.92,Mixed-Culture 75
25.5,12.4,1.05,13.6,5.496,2333.455,0.909,Mixed-Culture 75
26.0,12.4,1.05,13.6,5.49,2325.0,0.99,Mixed-Culture 75
26.5,12.352,1.05,13.552,5.505,2329.091,0.926,Mixed-Culture 75
27.0,12.4,1.05,13.5,5.47,2331.0,0.91,Mixed-Culture 75
27.5,12.4,1.05,13.452,5.485,2325.485,0.959,Mixed-Culture 75
28.0,12.4,1.05,13.4,5.47,2326.0,1.01,Mixed-Culture 75
28.5,12.4,1.05,13.4,5.495,2329.515,0.935,Mixed-Culture 75
29.0,12.4,1.05,13.3,5.46,2327.0,0.94,Mixed-Culture 75
29.5,12.4,1.05,13.352,5.465,2329.121,0.966,Mixed-Culture 75
30.0,12.3,1.05,13.3,5.5,2331.0,1.01,Mixed-Culture 75
30.5,12.4,1.05,13.3,5.46,2330.424,0.94,Mixed-Culture 75
31.0,12.4,1.05,13.3,5.49,2325.0,0.97,Mixed-Culture 75
31.5,12.4,1.05,13.3,5.47,2329.03,0.939,Mixed-Culture 75
32.0,12.4,1.05,13.2,5.49,2326.0,0.97,Mixed-Culture 75
32.5,12.4,1.05,13.152,5.475,2330.091,0.931,Mixed-Culture 75
33.0,12.4,1.05,13.2,5.43,2333.0,0.96,Mixed-Culture 75
33.5,12.4,1.05,13.148,5.451,2326.909,0.885,Mixed-Culture 75
34.0,12.4,1.05,13.1,5.45,2322.0,0.88,Mixed-Culture 75
34.5,12.4,1.05,13.1,5.451,2327.606,0.879,Mixed-Culture 75
35.0,12.4,1.05,13.1,5.48,2327.0,0.85,Mixed-Culture 75
35.5,12.4,1.05,13.052,5.449,2325.515,0.881,Mixed-Culture 75
36.0,12.4,1.05,13.1,5.47,2329.0,0.91,Mixed-Culture 75
36.5,12.4,1.05,13.048,5.455,2326.394,0.89,Mixed-Culture 75
37.0,12.4,1.05,13.0,5.46,2322.0,0.87,Mixed-Culture 75
37.5,12.4,1.05,13.0,5.424,2326.545,0.84,Mixed-Culture 75
38.0,12.3,1.05,13.0,5.4,2326.0,0.85,Mixed-Culture 75
38.5,12.352,1.05,12.948,5.45,2326.424,0.875,Mixed-Culture 75
39.0,12.4,1.05,13.0,5.43,2323.0,0.88,Mixed-Culture 75
39.5,12.4,1.05,12.952,5.425,2323.515,0.884,Mixed-Culture 75
40.0,12.4,1.05,12.9,5.4,2327.0,0.93,Mixed-Culture 75
40.5,12.4,1.05,12.9,5.395,2326.485,0.89,Mixed-Culture 75
41.0,12.4,1.05,12.9,5.4,2326.0,0.94,Mixed-Culture 75
41.5,12.4,1.05,12.9,5.385,2325.515,0.95,Mixed-Culture 75
42.0,12.4,1.05,12.9,5.43,2329.0,0.89,Mixed-Culture 75
42.5,12.4,1.05,12.852,5.385,2325.97,0.895,Mixed-Culture 75
43.0,12.4,1.05,12.9,5.42,2330.0,0.88,Mixed-Culture 75
43.5,12.4,1.05,12.9,5.396,2327.03,0.901,Mixed-Culture 75
44.0,12.4,1.05,12.9,5.39,2328.0,0.88,Mixed-Culture 75
44.5,12.348,1.05,12.8,5.365,2328.909,0.904,Mixed-Culture 75
45.0,12.4,1.05,12.8,5.4,2329.0,0.88,Mixed-Culture 75
45.5,12.352,1.05,12.852,5.385,2330.152,0.901,Mixed-Culture 75
46.0,12.4,1.05,12.8,5.4,2330.0,0.93,Mixed-Culture 75
46.5,12.348,1.05,12.852,5.35,2325.545,0.915,Mixed-Culture 75
47.0,12.3,1.05,12.8,5.37,2328.0,0.87,Mixed-Culture 75
47.5,12.352,1.05,12.8,5.376,2329.576,0.891,Mixed-Culture 75
48.0,12.4,1.05,12.8,5.34,2332.0,0.86,Mixed-Culture 75
48.5,12.3,1.05,12.8,5.375,2327.909,0.9,Mixed-Culture 75
49.0,12.3,1.05,12.8,5.37,2325.0,0.84,Mixed-Culture 75
49.5,12.3,1.05,12.8,5.365,2327.606,0.89,Mixed-Culture 75
50.0,12.3,1.05,12.8,5.37,2330.0,0.85,Mixed-Culture 75
50.5,12.3,1.05,12.8,5.36,2326.424,0.9,Mixed-Culture 75
51.0,12.3,1.05,12.7,5.36,2321.0,0.88,Mixed-Culture 75
51.5,12.3,1.05,12.8,5.341,2326.667,0.861,Mixed-Culture 75
52.0,12.4,1.05,12.8,5.3,2328.0,0.83,Mixed-Culture 75
52.5,12.3,1.05,12.8,5.35,2324.97,0.875,Mixed-Culture 75
53.0,12.3,1.05,12.8,5.33,2321.0,0.88,Mixed-Culture 75
53.5,12.3,1.05,12.8,5.295,2322.091,0.865,Mixed-Culture 75
54.0,12.3,1.05,12.8,5.32,2325.0,0.89,Mixed-Culture 75
54.5,12.3,1.05,12.748,5.3,2323.364,0.88,Mixed-Culture 75
55.0,12.3,1.05,12.8,5.29,2319.0,0.88,Mixed-Culture 75
55.5,12.3,1.05,12.752,5.32,2320.606,0.845,Mixed-Culture 75
56.0,12.3,1.05,12.8,5.27,2327.0,0.85,Mixed-Culture 75
56.5,12.3,1.05,12.748,5.291,2321.909,0.874,Mixed-Culture 75
57.0,12.3,1.05,12.8,5.3,2313.0,0.89,Mixed-Culture 75
57.5,12.3,1.05,12.752,5.281,2316.576,0.864,Mixed-Culture 75
58.0,12.3,1.05,12.8,5.27,2320.0,0.85,Mixed-Culture 75
58.5,12.3,1.05,12.748,5.285,2315.939,0.88,Mixed-Culture 75
59.0,12.3,1.05,12.7,5.29,2313.0,0.88,Mixed-Culture 75
59.5,12.3,1.05,12.752,5.259,2315.091,0.84,Mixed-Culture 75
60.0,12.3,1.05,12.8,5.24,2317.0,0.9,Mixed-Culture 75
60.5,12.3,1.05,12.7,5.265,2313.939,0.835,Mixed-Culture 75
61.0,12.3,1.05,12.7,5.24,2315.0,0.83,Mixed-Culture 75
61.5,12.3,1.05,12.748,5.255,2312.545,0.864,Mixed-Culture 75
62.0,12.3,1.05,12.7,5.25,2310.0,0.83,Mixed-Culture 75
62.5,12.3,1.05,12.752,5.255,2311.091,0.865,Mixed-Culture 75
63.0,12.2,1.049,12.8,5.21,2313.0,0.85,Mixed-Culture 75
63.5,12.3,1.05,12.748,5.255,2310.424,0.855,Mixed-Culture 75
64.0,12.3,1.05,12.7,5.2,2308.0,0.79,Mixed-Culture 75
64.5,12.3,1.05,12.752,5.22,2310.091,0.865,Mixed-Culture 75
65.0,12.3,1.05,12.7,5.19,2312.0,0.86,Mixed-Culture 75
65.5,12.248,1.049,12.7,5.23,2311.0,0.83,Mixed-Culture 75
66.0,12.3,1.05,12.7,5.21,2310.0,0.81,Mixed-Culture 75
66.5,12.3,1.05,12.7,5.18,2311.03,0.836,Mixed-Culture 75
67.0,12.3,1.05,12.6,5.17,2307.0,0.85,Mixed-Culture 75
67.5,12.3,1.05,12.752,5.185,2308.636,0.846,Mixed-Culture 75
68.0,12.2,1.049,12.8,5.17,2310.0,0.82,Mixed-Culture 75
68.5,12.2,1.049,12.748,5.205,2306.424,0.855,Mixed-Culture 75
69.0,12.2,1.049,12.7,5.19,2302.0,0.78,Mixed-Culture 75
69.5,12.2,1.049,12.7,5.169,2306.515,0.809,Mixed-Culture 75
70.0,12.2,1.049,12.8,5.19,2306.0,0.8,Mixed-Culture 75
70.5,12.2,1.049,12.752,5.155,2303.455,0.815,Mixed-Culture 75
71.0,12.2,1.049,12.8,5.14,2305.0,0.8,Mixed-Culture 75
71.5,12.2,1.049,12.697,5.17,2303.364,0.8,Mixed-Culture 75
72.0,12.2,1.049,12.8,5.12,2295.0,0.85,Mixed-Culture 75
72.5,12.2,1.049,12.752,5.135,2297.576,0.819,Mixed-Culture 75
73.0,12.2,1.049,12.6,5.12,2295.0,0.84,Mixed-Culture 75
73.5,12.2,1.049,12.7,5.136,2299.606,0.806,Mixed-Culture 75
74.0,12.2,1.049,12.8,5.11,2300.0,0.78,Mixed-Culture 75
74.5,12.2,1.049,12.748,5.135,2294.879,0.826,Mixed-Culture 75
75.0,12.2,1.049,12.7,5.14,2290.0,0.84,Mixed-Culture 75
75.5,12.2,1.049,12.748,5.121,2292.606,0.816,Mixed-Culture 75
76.0,12.2,1.049,12.8,5.12,2290.0,0.81,Mixed-Culture 75
76.5,12.152,1.049,12.748,5.115,2286.515,0.84,Mixed-Culture 75
77.0,12.1,1.049,12.8,5.1,2285.0,0.8,Mixed-Culture 75
77.5,12.1,1.049,12.7,5.09,2283.455,0.811,Mixed-Culture 75
78.0,12.1,1.049,12.7,5.1,2284.0,0.83,Mixed-Culture 75
78.5,12.1,1.049,12.8,5.08,2282.545,0.809,Mixed-Culture 75
79.0,12.0,1.048,12.7,5.1,2276.0,0.8,Mixed-Culture 75
79.5,12.1,1.049,12.752,5.089,2261.333,0.84,Mixed-Culture 75
80.0,12.0,1.048,12.7,5.1,2249.0,0.82,Mixed-Culture 75
80.5,12.1,1.049,12.748,5.074,2239.424,0.789,Mixed-Culture 75
81.0,12.1,1.049,12.8,5.09,2228.0,0.74,Mixed-Culture 75
81.5,12.197,1.049,12.8,5.059,2223.576,0.75,Mixed-Culture 75
82.0,12.2,1.049,12.8,5.03,2220.0,0.75,Mixed-Culture 75
82.5,12.0,1.048,12.8,5.07,2230.0,0.69,Mixed-Culture 75
