hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
71.0,8.124,1.032,20.488,SHU IPA
71.5,8.056,1.032,20.494,SHU IPA
72.0,7.996,1.032,20.491,SHU IPA
72.5,7.971,1.032,20.443,SHU IPA
73.0,7.947,1.032,20.394,SHU IPA
73.5,7.923,1.032,20.346,SHU IPA
74.0,7.899,1.031,20.297,SHU IPA
74.5,7.874,1.031,20.249,SHU IPA
75.0,7.85,1.031,20.2,SHU IPA
75.5,7.826,1.031,20.151,SHU IPA
76.0,7.801,1.031,20.103,SHU IPA
76.5,7.777,1.031,20.054,SHU IPA
77.0,7.753,1.031,20.006,SHU IPA
77.5,7.729,1.031,19.957,SHU IPA
78.0,7.704,1.031,19.909,SHU IPA
78.5,7.68,1.03,19.86,SHU IPA
79.0,7.656,1.03,19.812,SHU IPA
79.5,7.632,1.03,19.763,SHU IPA
80.0,7.607,1.03,19.715,SHU IPA
80.5,7.55,1.03,19.7,SHU IPA
81.0,7.478,1.03,19.7,SHU IPA
81.5,7.406,1.029,19.7,SHU IPA
82.0,7.335,1.029,19.7,SHU IPA
82.5,7.263,1.029,19.7,SHU IPA
83.0,7.191,1.028,19.7,SHU IPA
83.5,7.12,1.028,19.7,SHU IPA
84.0,7.048,1.028,19.7,SHU IPA
84.5,6.976,1.028,19.7,SHU IPA
85.0,6.905,1.027,19.7,SHU IPA
85.5,6.833,1.027,19.7,SHU IPA
86.0,6.761,1.027,19.7,SHU IPA
86.5,6.69,1.026,19.7,SHU IPA
87.0,6.618,1.026,19.7,SHU IPA
87.5,6.546,1.026,19.7,SHU IPA
88.0,6.475,1.025,19.7,SHU IPA
88.5,6.403,1.025,19.7,SHU IPA
89.0,6.331,1.025,19.7,SHU IPA
89.5,6.259,1.025,19.7,SHU IPA
90.0,6.188,1.024,19.7,SHU IPA
90.5,6.116,1.024,19.7,SHU IPA
91.0,6.044,1.024,19.7,SHU IPA
91.5,5.973,1.023,19.7,SHU IPA
92.0,5.901,1.023,19.7,SHU IPA
92.5,5.829,1.023,19.7,SHU IPA
93.0,5.758,1.023,19.7,SHU IPA
93.5,5.686,1.022,19.7,SHU IPA
94.0,5.614,1.022,19.7,SHU IPA
94.5,5.6,1.022,19.687,SHU IPA
95.0,5.6,1.022,19.67,SHU IPA
95.5,5.6,1.022,19.653,SHU IPA
96.0,5.6,1.022,19.636,SHU IPA
96.5,5.6,1.022,19.619,SHU IPA
97.0,5.6,1.022,19.603,SHU IPA
97.5,5.6,1.022,19.586,SHU IPA
98.0,5.6,1.022,19.569,SHU IPA
98.5,5.6,1.022,19.552,SHU IPA
99.0,5.6,1.022,19.535,SHU IPA
99.5,5.6,1.022,19.519,SHU IPA
100.0,5.6,1.022,19.502,SHU IPA
100.5,5.6,1.022,19.485,SHU IPA
101.0,5.6,1.022,19.468,SHU IPA
101.5,5.6,1.022,19.451,SHU IPA
102.0,5.6,1.022,19.435,SHU IPA
102.5,5.6,1.022,19.418,SHU IPA
103.0,5.6,1.022,19.401,SHU IPA
103.5,5.6,1.022,19.384,SHU IPA
104.0,5.6,1.022,19.368,SHU IPA
104.5,5.6,1.022,19.351,SHU IPA
105.0,5.6,1.022,19.334,SHU IPA
105.5,5.6,1.022,19.317,SHU IPA
106.0,5.6,1.022,19.3,SHU IPA
106.5,5.567,1.022,19.32,SHU IPA
107.0,5.534,1.022,19.341,SHU IPA
107.5,5.501,1.022,19.362,SHU IPA
108.0,5.468,1.022,19.383,SHU IPA
108.5,5.435,1.021,19.403,SHU IPA
109.0,5.401,1.021,19.424,SHU IPA
109.5,5.368,1.021,19.445,SHU IPA
110.0,5.335,1.021,19.466,SHU IPA
110.5,5.302,1.021,19.486,SHU IPA
111.0,5.269,1.021,19.507,SHU IPA
111.5,5.236,1.021,19.528,SHU IPA
112.0,5.202,1.021,19.549,SHU IPA
112.5,5.169,1.02,19.569,SHU IPA
113.0,5.136,1.02,19.59,SHU IPA
113.5,5.103,1.02,19.611,SHU IPA
114.0,5.07,1.02,19.632,SHU IPA
114.5,5.036,1.02,19.652,SHU IPA
115.0,5.003,1.02,19.673,SHU IPA
115.5,4.97,1.02,19.694,SHU IPA
116.0,4.937,1.02,19.715,SHU IPA
116.5,4.904,1.019,19.735,SHU IPA
117.0,4.87,1.019,19.756,SHU IPA
117.5,4.837,1.019,19.777,SHU IPA
118.0,4.804,1.019,19.798,SHU IPA
118.5,4.81,1.019,19.783,SHU IPA
119.0,4.822,1.019,19.764,SHU IPA
119.5,4.833,1.019,19.745,SHU IPA
120.0,4.845,1.019,19.726,SHU IPA
120.5,4.856,1.019,19.707,SHU IPA
121.0,4.868,1.019,19.687,SHU IPA
121.5,4.879,1.019,19.668,SHU IPA
122.0,4.891,1.019,19.649,SHU IPA
122.5,4.902,1.019,19.63,SHU IPA
123.0,4.914,1.019,19.611,SHU IPA
123.5,4.925,1.019,19.592,SHU IPA
124.0,4.937,1.019,19.572,SHU IPA
124.5,4.948,1.019,19.553,SHU IPA
125.0,4.96,1.02,19.534,SHU IPA
125.5,4.971,1.02,19.515,SHU IPA
126.0,4.983,1.02,19.496,SHU IPA
126.5,4.994,1.02,19.477,SHU IPA
127.0,5.006,1.02,19.457,SHU IPA
127.5,5.017,1.02,19.438,SHU IPA
128.0,5.029,1.02,19.419,SHU IPA
128.5,5.04,1.02,19.4,SHU IPA
129.0,5.051,1.02,19.381,SHU IPA
129.5,5.063,1.02,19.362,SHU IPA
130.0,5.074,1.02,19.343,SHU IPA
130.5,5.086,1.02,19.323,SHU IPA
131.0,5.097,1.02,19.304,SHU IPA
