hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,12.8,1.052,21.7,5.27,1929.0,0.29,Mixed-Culture 50
0.5,12.752,1.052,21.8,5.261,1936.909,0.29,Mixed-Culture 50
1.0,12.7,1.051,21.8,5.26,1945.0,0.29,Mixed-Culture 50
1.5,12.7,1.051,21.848,5.249,1946.424,0.29,Mixed-Culture 50
2.0,12.7,1.051,21.9,5.25,1953.0,0.29,Mixed-Culture 50
2.5,12.7,1.051,21.9,5.25,1958.909,0.29,Mixed-Culture 50
3.0,12.7,1.051,22.0,5.26,1964.0,0.29,Mixed-Culture 50
3.5,12.7,1.051,22.0,5.22,1962.0,0.28,Mixed-Culture 50
4.0,12.7,1.051,22.0,5.25,1962.0,0.28,Mixed-Culture 50
4.5,12.7,1.051,22.048,5.215,1961.848,0.28,Mixed-Culture 50
5.0,12.7,1.051,22.1,5.21,1968.0,0.28,Mixed-Culture 50
5.5,12.7,1.051,22.1,5.199,1966.545,0.28,Mixed-Culture 50
6.0,12.7,1.051,22.1,5.18,1967.0,0.28,Mixed-Culture 50
6.5,12.6,1.051,22.052,5.185,1951.333,0.28,Mixed-Culture 50
7.0,12.6,1.051,22.0,5.15,1955.0,0.28,Mixed-Culture 50
7.5,12.648,1.051,22.1,5.155,1958.939,0.29,Mixed-Culture 50
8.0,12.6,1.051,22.2,5.19,1966.0,0.29,Mixed-Culture 50
8.5,12.548,1.05,22.0,5.175,1959.333,0.28,Mixed-Culture 50
9.0,12.6,1.051,22.1,5.16,1973.0,0.29,Mixed-Culture 50
9.5,12.6,1.051,22.052,5.165,1967.485,0.28,Mixed-Culture 50
10.0,12.6,1.051,22.0,5.14,1972.0,0.28,Mixed-Culture 50
10.5,12.6,1.051,22.0,5.11,1977.97,0.28,Mixed-Culture 50
11.0,12.6,1.051,22.1,5.1,1985.0,0.28,Mixed-Culture 50
11.5,12.5,1.05,22.1,5.081,1987.485,0.28,Mixed-Culture 50
12.0,12.5,1.05,22.1,5.07,1993.0,0.28,Mixed-Culture 50
12.5,12.603,1.051,22.2,5.036,1989.879,0.28,Mixed-Culture 50
13.0,12.5,1.05,22.2,5.03,1983.0,0.28,Mixed-Culture 50
13.5,12.648,1.051,22.3,5.025,1984.515,0.28,Mixed-Culture 50
14.0,12.6,1.051,22.3,5.01,1980.0,0.28,Mixed-Culture 50
14.5,12.548,1.05,22.106,4.97,1978.121,0.28,Mixed-Culture 50
15.0,12.5,1.05,21.9,4.98,1990.0,0.28,Mixed-Culture 50
15.5,12.645,1.051,21.9,4.975,1996.0,0.28,Mixed-Culture 50
16.0,12.8,1.052,22.0,4.95,2001.0,0.28,Mixed-Culture 50
16.5,12.555,1.051,22.0,4.961,2006.97,0.28,Mixed-Culture 50
17.0,12.4,1.05,22.1,4.96,2015.0,0.28,Mixed-Culture 50
17.5,12.5,1.05,22.1,4.97,2010.0,0.28,Mixed-Culture 50
18.0,12.5,1.05,22.1,4.94,2011.0,0.28,Mixed-Culture 50
18.5,12.4,1.05,22.2,4.955,2011.939,0.295,Mixed-Culture 50
19.0,12.4,1.05,22.2,4.95,2017.0,0.28,Mixed-Culture 50
19.5,12.545,1.05,22.248,4.94,2029.333,0.28,Mixed-Culture 50
20.0,12.3,1.05,22.3,4.94,2026.0,0.28,Mixed-Culture 50
20.5,12.3,1.05,22.203,4.94,2027.152,0.28,Mixed-Culture 50
21.0,12.4,1.05,21.9,4.94,2034.0,0.28,Mixed-Culture 50
21.5,12.3,1.05,21.9,4.93,2030.424,0.28,Mixed-Culture 50
22.0,12.5,1.05,22.0,4.93,2036.0,0.27,Mixed-Culture 50
22.5,12.458,1.05,22.048,4.94,2038.485,0.27,Mixed-Culture 50
23.0,12.2,1.049,22.1,4.94,2033.0,0.28,Mixed-Culture 50
23.5,12.394,1.05,22.148,4.935,2032.515,0.27,Mixed-Culture 50
24.0,12.5,1.05,22.2,4.97,2039.0,0.27,Mixed-Culture 50
24.5,12.1,1.049,22.3,4.955,2028.455,0.275,Mixed-Culture 50
25.0,12.5,1.05,22.4,4.95,2028.0,0.27,Mixed-Culture 50
25.5,12.255,1.05,22.048,4.945,2020.303,0.27,Mixed-Culture 50
