hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
85.5,3.0,1.012,19.15,4.12,1519.5,1.445,Mixed-Culture 50
86.0,2.9,1.011,19.1,4.15,1519.0,1.39,Mixed-Culture 50
86.5,2.9,1.011,19.1,4.125,1519.5,1.43,Mixed-Culture 50
87.0,2.9,1.011,19.1,4.16,1515.0,1.54,Mixed-Culture 50
87.5,2.9,1.011,19.0,4.135,1514.5,1.49,Mixed-Culture 50
88.0,2.9,1.011,19.0,4.1,1512.0,1.47,Mixed-Culture 50
88.5,2.9,1.011,19.0,4.155,1504.0,1.485,Mixed-Culture 50
89.0,2.9,1.011,19.0,4.15,1497.0,1.48,Mixed-Culture 50
89.5,2.8,1.011,18.9,4.1,1492.5,1.475,Mixed-Culture 50
90.0,2.8,1.011,18.9,4.1,1486.0,1.51,Mixed-Culture 50
90.5,2.8,1.011,18.85,4.135,1483.5,1.45,Mixed-Culture 50
91.0,2.8,1.011,18.8,4.12,1481.0,1.51,Mixed-Culture 50
91.5,2.8,1.011,18.8,4.145,1480.5,1.425,Mixed-Culture 50
92.0,2.8,1.011,18.7,4.11,1474.0,1.52,Mixed-Culture 50
92.5,2.75,1.011,18.75,4.12,1467.5,1.51,Mixed-Culture 50
93.0,2.7,1.011,18.7,4.15,1462.0,1.46,Mixed-Culture 50
93.5,2.7,1.011,18.7,4.09,1462.0,1.475,Mixed-Culture 50
94.0,2.7,1.011,18.7,4.13,1461.0,1.51,Mixed-Culture 50
94.5,2.7,1.011,18.7,4.155,1459.0,1.455,Mixed-Culture 50
95.0,2.7,1.011,18.6,4.16,1458.0,1.47,Mixed-Culture 50
95.5,2.7,1.011,18.6,4.145,1460.5,1.445,Mixed-Culture 50
96.0,2.7,1.011,18.6,4.08,1462.0,1.5,Mixed-Culture 50
96.5,2.7,1.011,18.55,4.125,1463.5,1.455,Mixed-Culture 50
97.0,2.6,1.01,18.5,4.09,1464.0,1.44,Mixed-Culture 50
97.5,2.6,1.01,18.5,4.16,1466.0,1.475,Mixed-Culture 50
98.0,2.6,1.01,18.5,4.11,1467.0,1.5,Mixed-Culture 50
98.5,2.6,1.01,18.5,4.11,1467.5,1.48,Mixed-Culture 50
99.0,2.6,1.01,18.5,4.16,1465.0,1.46,Mixed-Culture 50
99.5,2.6,1.01,18.4,4.12,1467.5,1.445,Mixed-Culture 50
100.0,2.6,1.01,18.4,4.13,1464.0,1.48,Mixed-Culture 50
100.5,2.6,1.01,18.4,4.13,1470.0,1.485,Mixed-Culture 50
101.0,2.6,1.01,18.4,4.12,1474.0,1.44,Mixed-Culture 50
101.5,2.6,1.01,18.3,4.15,1476.5,1.465,Mixed-Culture 50
102.0,2.6,1.01,18.3,4.12,1480.0,1.37,Mixed-Culture 50
102.5,2.6,1.01,18.3,4.145,1477.0,1.415,Mixed-Culture 50
103.0,2.5,1.01,18.3,4.16,1477.0,1.39,Mixed-Culture 50
103.5,2.5,1.01,18.2,4.115,1475.0,1.48,Mixed-Culture 50
104.0,2.5,1.01,18.2,4.11,1474.0,1.45,Mixed-Culture 50
104.5,2.5,1.01,18.2,4.12,1469.0,1.48,Mixed-Culture 50
105.0,2.5,1.01,18.1,4.15,1469.0,1.48,Mixed-Culture 50
105.5,2.5,1.01,18.1,4.145,1468.5,1.48,Mixed-Culture 50
106.0,2.5,1.01,18.0,4.1,1469.0,1.37,Mixed-Culture 50
106.5,2.5,1.01,18.0,4.105,1470.0,1.435,Mixed-Culture 50
107.0,2.5,1.01,18.0,4.1,1471.0,1.43,Mixed-Culture 50
107.5,2.5,1.01,18.0,4.155,1470.0,1.415,Mixed-Culture 50
108.0,2.5,1.01,18.0,4.12,1468.0,1.45,Mixed-Culture 50
108.5,2.5,1.01,17.85,4.13,1463.5,1.465,Mixed-Culture 50
109.0,2.5,1.01,17.8,4.17,1466.0,1.45,Mixed-Culture 50
109.5,2.5,1.01,17.9,4.125,1463.5,1.4,Mixed-Culture 50
110.0,2.5,1.01,17.8,4.12,1459.0,1.45,Mixed-Culture 50
110.5,2.4,1.009,17.7,4.14,1453.0,1.465,Mixed-Culture 50
111.0,2.4,1.009,17.7,4.1,1448.0,1.42,Mixed-Culture 50
