hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
68.5,11.5,1.046,17.806,5.27,2236.788,4.683,Mixed-Culture 50
69.0,11.5,1.046,17.6,5.28,2241.0,4.77,Mixed-Culture 50
69.5,11.5,1.046,17.7,5.285,2230.424,4.768,Mixed-Culture 50
70.0,11.4,1.046,17.8,5.26,2232.0,4.89,Mixed-Culture 50
70.5,11.4,1.046,17.9,5.25,2221.061,4.795,Mixed-Culture 50
71.0,11.4,1.046,18.0,5.26,2229.0,4.88,Mixed-Culture 50
71.5,11.4,1.046,17.806,5.25,2209.303,4.562,Mixed-Culture 50
72.0,11.4,1.046,17.7,5.24,2211.0,4.69,Mixed-Culture 50
72.5,11.448,1.046,17.748,5.26,2205.576,4.735,Mixed-Culture 50
73.0,11.4,1.046,17.8,5.25,2212.0,4.85,Mixed-Culture 50
73.5,11.348,1.045,17.9,5.255,2205.576,4.896,Mixed-Culture 50
74.0,11.3,1.045,18.0,5.23,2203.0,4.77,Mixed-Culture 50
74.5,11.3,1.045,17.648,5.245,2186.818,4.88,Mixed-Culture 50
75.0,11.3,1.045,17.7,5.26,2188.0,4.82,Mixed-Culture 50
75.5,11.2,1.045,17.848,5.24,2187.152,5.037,Mixed-Culture 50
76.0,11.2,1.045,17.9,5.23,2176.0,4.84,Mixed-Culture 50
76.5,11.2,1.045,17.952,5.24,2171.121,4.837,Mixed-Culture 50
77.0,11.1,1.045,17.7,5.26,2152.0,5.1,Mixed-Culture 50
77.5,11.1,1.045,17.748,5.235,2165.091,5.082,Mixed-Culture 50
78.0,11.1,1.045,17.9,5.25,2154.0,4.82,Mixed-Culture 50
78.5,11.252,1.045,17.948,5.23,2156.848,4.929,Mixed-Culture 50
79.0,11.1,1.045,18.0,5.23,2148.0,4.67,Mixed-Culture 50
79.5,11.0,1.044,17.7,5.24,2134.636,4.862,Mixed-Culture 50
80.0,11.0,1.044,17.8,5.25,2134.0,4.96,Mixed-Culture 50
80.5,11.0,1.044,17.9,5.24,2132.576,5.071,Mixed-Culture 50
81.0,11.0,1.044,18.0,5.22,2124.0,4.94,Mixed-Culture 50
81.5,10.9,1.044,17.806,5.22,2110.03,4.939,Mixed-Culture 50
82.0,10.9,1.044,17.7,5.23,2107.0,5.23,Mixed-Culture 50
82.5,10.952,1.044,17.748,5.235,2095.697,5.118,Mixed-Culture 50
83.0,10.9,1.044,17.9,5.22,2095.0,5.21,Mixed-Culture 50
83.5,10.852,1.044,17.948,5.235,2076.697,5.024,Mixed-Culture 50
84.0,10.8,1.043,17.7,5.24,2068.0,4.91,Mixed-Culture 50
84.5,10.752,1.043,17.648,5.235,2064.061,5.132,Mixed-Culture 50
85.0,10.7,1.043,17.7,5.21,2067.0,5.03,Mixed-Culture 50
85.5,10.7,1.043,17.848,5.245,2064.485,4.909,Mixed-Culture 50
86.0,10.7,1.043,17.9,5.25,2054.0,5.19,Mixed-Culture 50
86.5,10.6,1.043,17.806,5.235,2036.424,5.111,Mixed-Culture 50
87.0,10.6,1.043,17.6,5.23,2030.0,4.88,Mixed-Culture 50
87.5,10.552,1.043,17.7,5.25,2027.0,4.839,Mixed-Culture 50
88.0,10.5,1.042,17.8,5.26,2015.0,5.22,Mixed-Culture 50
88.5,10.5,1.042,17.9,5.235,2003.0,4.885,Mixed-Culture 50
89.0,10.5,1.042,18.0,5.22,1998.0,5.02,Mixed-Culture 50
89.5,10.5,1.042,17.648,5.24,1981.394,5.141,Mixed-Culture 50
90.0,10.5,1.042,17.7,5.23,1979.0,5.19,Mixed-Culture 50
90.5,10.4,1.042,17.8,5.23,1974.0,5.009,Mixed-Culture 50
91.0,10.4,1.042,17.9,5.25,1965.0,4.88,Mixed-Culture 50
91.5,10.352,1.042,17.755,5.235,1950.818,5.105,Mixed-Culture 50
92.0,10.3,1.041,17.6,5.25,1945.0,5.07,Mixed-Culture 50
92.5,10.252,1.041,17.748,5.235,1939.879,4.859,Mixed-Culture 50
93.0,10.2,1.041,17.8,5.23,1930.0,4.96,Mixed-Culture 50
93.5,10.1,1.04,17.948,5.24,1922.212,4.924,Mixed-Culture 50
94.0,10.1,1.04,17.6,5.23,1914.0,4.98,Mixed-Culture 50
94.5,10.0,1.04,17.7,5.205,1907.485,4.891,Mixed-Culture 50
95.0,10.0,1.04,17.8,5.21,1893.0,5.05,Mixed-Culture 50
95.5,10.0,1.04,17.9,5.205,1885.545,5.048,Mixed-Culture 50
96.0,9.9,1.04,18.0,5.2,1870.0,4.78,Mixed-Culture 50
96.5,9.9,1.04,17.7,5.225,1857.667,5.025,Mixed-Culture 50
97.0,9.8,1.039,17.8,5.23,1841.0,4.99,Mixed-Culture 50
97.5,9.8,1.039,17.9,5.205,1866.303,5.067,Mixed-Culture 50
98.0,9.7,1.039,18.0,5.19,1846.0,4.87,Mixed-Culture 50
98.5,9.7,1.039,17.7,5.205,1840.515,4.957,Mixed-Culture 50
99.0,9.7,1.039,17.8,5.18,1732.0,5.02,Mixed-Culture 50
99.5,9.6,1.038,17.9,5.215,1878.455,5.026,Mixed-Culture 50
