hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
43.5,11.9,1.048,10.3,4.965,2090.0,0.35,SHU Lager
44.0,11.9,1.048,10.2,4.96,2081.0,0.34,SHU Lager
44.5,11.7,1.047,10.2,4.979,2075.485,0.345,SHU Lager
45.0,11.7,1.047,10.1,5.0,2080.0,0.35,SHU Lager
45.5,11.7,1.047,10.052,4.99,2082.485,0.35,SHU Lager
46.0,11.7,1.047,10.0,4.96,2077.0,0.35,SHU Lager
46.5,11.797,1.047,9.952,4.965,2080.515,0.35,SHU Lager
47.0,11.9,1.048,10.0,4.95,2086.0,0.35,SHU Lager
47.5,11.797,1.047,9.9,4.965,2078.606,0.35,SHU Lager
48.0,11.9,1.048,9.9,4.95,2083.0,0.35,SHU Lager
48.5,11.652,1.047,9.8,4.965,2084.394,0.345,SHU Lager
49.0,11.9,1.048,9.8,4.99,2078.0,0.34,SHU Lager
49.5,11.9,1.048,9.8,4.971,2079.97,0.34,SHU Lager
50.0,11.6,1.047,9.8,4.96,2074.0,0.34,SHU Lager
50.5,11.745,1.047,9.8,4.97,2079.424,0.35,SHU Lager
51.0,11.6,1.047,9.8,5.0,2078.0,0.35,SHU Lager
51.5,11.755,1.048,9.7,4.99,2082.545,0.35,SHU Lager
52.0,11.6,1.047,9.7,4.98,2075.0,0.35,SHU Lager
52.5,11.755,1.048,9.7,4.969,2079.515,0.355,SHU Lager
53.0,11.6,1.047,9.7,4.95,2074.0,0.35,SHU Lager
53.5,11.703,1.048,9.7,4.981,2081.091,0.36,SHU Lager
54.0,11.8,1.048,9.7,5.0,2088.0,0.35,SHU Lager
54.5,11.6,1.047,9.652,4.955,2083.121,0.345,SHU Lager
55.0,11.8,1.048,9.7,4.95,2082.0,0.35,SHU Lager
55.5,11.6,1.047,9.6,4.965,2085.545,0.35,SHU Lager
56.0,11.8,1.048,9.7,4.99,2089.0,0.35,SHU Lager
56.5,11.697,1.047,9.6,4.965,2083.455,0.35,SHU Lager
57.0,11.6,1.047,9.6,4.94,2084.0,0.35,SHU Lager
57.5,11.552,1.047,9.6,4.971,2085.0,0.35,SHU Lager
58.0,11.6,1.047,9.6,4.96,2089.0,0.34,SHU Lager
58.5,11.645,1.047,9.6,4.985,2083.03,0.345,SHU Lager
59.0,11.5,1.046,9.6,5.0,2084.0,0.35,SHU Lager
59.5,11.5,1.046,9.6,4.97,2084.545,0.35,SHU Lager
60.0,11.8,1.048,9.6,4.97,2085.0,0.35,SHU Lager
60.5,11.5,1.046,9.5,4.971,2084.0,0.35,SHU Lager
61.0,11.5,1.046,9.5,4.97,2086.0,0.35,SHU Lager
61.5,11.5,1.046,9.5,4.97,2085.879,0.35,SHU Lager
62.0,11.7,1.047,9.5,4.98,2084.0,0.35,SHU Lager
62.5,11.597,1.046,9.452,4.95,2089.0,0.35,SHU Lager
63.0,11.5,1.046,9.4,4.95,2091.0,0.35,SHU Lager
63.5,11.5,1.046,9.4,4.97,2091.0,0.35,SHU Lager
64.0,11.5,1.046,9.4,4.97,2087.0,0.35,SHU Lager
64.5,11.5,1.046,9.352,4.975,2091.545,0.35,SHU Lager
65.0,11.5,1.046,9.4,4.98,2090.0,0.34,SHU Lager
65.5,11.603,1.047,9.3,4.955,2093.0,0.345,SHU Lager
66.0,11.7,1.047,9.3,4.97,2095.0,0.35,SHU Lager
66.5,11.5,1.046,9.3,4.96,2092.485,0.35,SHU Lager
67.0,11.7,1.047,9.2,4.94,2090.0,0.34,SHU Lager
67.5,11.452,1.046,9.2,4.945,2088.606,0.345,SHU Lager
68.0,11.5,1.046,9.2,4.95,2084.0,0.35,SHU Lager
68.5,11.545,1.046,9.2,4.965,2085.03,0.34,SHU Lager
69.0,11.7,1.047,9.3,5.0,2090.0,0.35,SHU Lager
