hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,11.6,1.047,18.0,5.77,2619.0,1.74,Mixed-Culture 50
0.5,11.6,1.047,17.9,5.78,2622.0,1.59,Mixed-Culture 50
1.0,11.6,1.047,17.8,5.78,2620.0,1.51,Mixed-Culture 50
1.5,11.6,1.047,17.9,5.78,2616.0,1.4,Mixed-Culture 50
2.0,11.6,1.047,17.9,5.77,2616.0,1.34,Mixed-Culture 50
2.5,11.6,1.047,17.9,5.77,2616.0,1.27,Mixed-Culture 50
3.0,11.6,1.047,17.9,5.77,2616.0,1.2,Mixed-Culture 50
3.5,11.6,1.047,17.9,5.76,2617.0,1.13,Mixed-Culture 50
4.0,11.6,1.047,18.1,5.76,2612.0,1.05,Mixed-Culture 50
4.5,11.6,1.047,18.1,5.76,2614.0,0.97,Mixed-Culture 50
5.0,11.6,1.047,18.1,5.75,2613.0,0.88,Mixed-Culture 50
5.5,11.6,1.047,18.1,5.75,2615.0,0.77,Mixed-Culture 50
6.0,11.6,1.047,18.2,5.74,2612.0,0.66,Mixed-Culture 50
6.5,11.6,1.047,18.2,5.74,2614.0,0.55,Mixed-Culture 50
7.0,11.6,1.047,18.2,5.73,2616.0,0.44,Mixed-Culture 50
7.5,11.6,1.047,18.3,5.72,2614.0,0.35,Mixed-Culture 50
8.0,11.6,1.047,18.3,5.72,2616.0,0.24,Mixed-Culture 50
8.5,11.6,1.047,18.3,5.71,2618.0,0.17,Mixed-Culture 50
9.0,11.6,1.047,18.3,5.7,2616.0,0.13,Mixed-Culture 50
9.5,11.6,1.047,18.3,5.7,2618.0,0.12,Mixed-Culture 50
10.0,11.6,1.047,18.4,5.69,2616.0,0.12,Mixed-Culture 50
10.5,11.6,1.047,18.4,5.68,2618.0,0.12,Mixed-Culture 50
11.0,11.6,1.047,18.4,5.68,2616.0,0.11,Mixed-Culture 50
11.5,11.6,1.047,18.4,5.67,2617.0,0.11,Mixed-Culture 50
12.0,11.6,1.047,18.4,5.66,2619.0,0.11,Mixed-Culture 50
12.5,11.6,1.047,18.5,5.65,2617.0,0.11,Mixed-Culture 50
13.0,11.6,1.047,18.5,5.65,2619.0,0.11,Mixed-Culture 50
13.5,11.6,1.047,18.6,5.64,2617.0,0.1,Mixed-Culture 50
14.0,11.6,1.047,18.6,5.63,2620.0,0.1,Mixed-Culture 50
14.5,11.6,1.047,18.6,5.62,2622.0,0.09,Mixed-Culture 50
15.0,11.6,1.047,18.6,5.61,2620.0,0.08,Mixed-Culture 50
15.5,11.6,1.047,18.6,5.61,2622.0,0.08,Mixed-Culture 50
16.0,11.6,1.047,18.6,5.6,2624.0,0.08,Mixed-Culture 50
16.5,11.6,1.047,18.7,5.59,2621.0,0.08,Mixed-Culture 50
17.0,11.6,1.047,18.7,5.58,2623.0,0.09,Mixed-Culture 50
17.5,11.6,1.047,18.7,5.56,2625.0,0.09,Mixed-Culture 50
18.0,11.6,1.047,18.8,5.56,2623.0,0.09,Mixed-Culture 50
18.5,11.6,1.047,18.8,5.55,2625.0,0.09,Mixed-Culture 50
19.0,11.6,1.047,18.8,5.54,2623.0,0.09,Mixed-Culture 50
19.5,11.6,1.047,18.8,5.53,2625.0,0.1,Mixed-Culture 50
20.0,11.6,1.047,18.8,5.51,2627.0,0.1,Mixed-Culture 50
20.5,11.6,1.047,18.9,5.5,2625.0,0.1,Mixed-Culture 50
21.0,11.6,1.047,18.9,5.49,2623.0,0.1,Mixed-Culture 50
21.5,11.6,1.047,18.9,5.48,2624.0,0.1,Mixed-Culture 50
22.0,11.6,1.047,18.9,5.47,2627.0,0.1,Mixed-Culture 50
22.5,11.534,1.046,19.0,5.46,2625.0,0.1,Mixed-Culture 50
23.0,11.5,1.046,19.1,5.44,2624.0,0.1,Mixed-Culture 50
23.5,11.5,1.046,19.0,5.43,2629.0,0.1,Mixed-Culture 50
24.0,11.5,1.046,19.1,5.42,2628.0,0.1,Mixed-Culture 50
24.5,11.5,1.046,19.1,5.41,2631.0,0.11,Mixed-Culture 50
25.0,11.5,1.046,19.1,5.39,2629.0,0.11,Mixed-Culture 50
25.5,11.5,1.046,19.2,5.38,2627.0,0.11,Mixed-Culture 50
26.0,11.5,1.046,19.2,5.37,2628.0,0.11,Mixed-Culture 50
26.5,11.5,1.046,19.2,5.35,2631.0,0.11,Mixed-Culture 50
27.0,11.5,1.046,19.3,5.34,2628.0,0.11,Mixed-Culture 50
27.5,11.5,1.046,19.3,5.32,2630.0,0.11,Mixed-Culture 50
28.0,11.5,1.046,19.3,5.31,2628.0,0.11,Mixed-Culture 50
28.5,11.5,1.046,19.3,5.3,2629.0,0.11,Mixed-Culture 50
29.0,11.5,1.046,19.4,5.28,2628.0,0.11,Mixed-Culture 50
29.5,11.434,1.046,19.4,5.27,2630.0,0.11,Mixed-Culture 50
30.0,11.4,1.046,19.4,5.26,2627.0,0.11,Mixed-Culture 50
30.5,11.4,1.046,19.5,5.24,2626.0,0.11,Mixed-Culture 50
31.0,11.4,1.046,19.6,5.23,2623.0,0.11,Mixed-Culture 50
31.5,11.4,1.046,19.6,5.21,2625.0,0.11,Mixed-Culture 50
32.0,11.4,1.046,19.6,5.2,2626.0,0.1,Mixed-Culture 50
32.5,11.466,1.046,19.6,5.18,2627.0,0.11,Mixed-Culture 50
33.0,11.368,1.045,19.6,5.17,2624.0,0.11,Mixed-Culture 50
33.5,11.3,1.045,19.6,5.16,2623.0,0.11,Mixed-Culture 50
34.0,11.3,1.045,19.7,5.15,2620.0,0.11,Mixed-Culture 50
34.5,11.3,1.045,19.7,5.14,2617.0,0.11,Mixed-Culture 50
35.0,11.234,1.045,19.8,5.13,2607.0,0.11,Mixed-Culture 50
35.5,11.2,1.045,19.8,5.12,2597.0,0.11,Mixed-Culture 50
36.0,11.2,1.045,19.8,5.12,2584.0,0.11,Mixed-Culture 50
36.5,11.134,1.045,19.8,5.12,2576.0,0.11,Mixed-Culture 50
37.0,11.1,1.045,19.9,5.11,2540.0,0.11,Mixed-Culture 50
37.5,11.1,1.045,19.9,5.11,2536.0,0.11,Mixed-Culture 50
38.0,11.034,1.044,19.9,5.11,2519.0,0.11,Mixed-Culture 50
38.5,11.0,1.044,19.9,5.1,2531.0,0.11,Mixed-Culture 50
39.0,11.0,1.044,19.9,5.1,2506.0,0.11,Mixed-Culture 50
39.5,10.934,1.044,20.0,5.1,2477.0,0.11,Mixed-Culture 50
40.0,10.9,1.044,20.1,5.1,2496.0,0.11,Mixed-Culture 50
40.5,10.9,1.044,20.1,5.09,2489.0,0.11,Mixed-Culture 50
41.0,10.834,1.043,20.1,5.09,2485.0,0.11,Mixed-Culture 50
41.5,10.8,1.043,20.2,5.09,2461.0,0.11,Mixed-Culture 50
42.0,10.734,1.043,20.2,5.09,2447.0,0.11,Mixed-Culture 50
42.5,10.7,1.043,20.3,5.09,2466.0,0.11,Mixed-Culture 50
43.0,10.634,1.043,20.3,5.08,2456.0,0.11,Mixed-Culture 50
43.5,10.6,1.043,20.4,5.08,2454.0,0.11,Mixed-Culture 50
44.0,10.534,1.042,20.4,5.08,2468.0,0.11,Mixed-Culture 50
44.5,10.5,1.042,20.4,5.08,2431.0,0.11,Mixed-Culture 50
45.0,10.5,1.042,20.5,5.07,2441.0,0.11,Mixed-Culture 50
45.5,10.434,1.042,20.6,5.07,2442.0,0.11,Mixed-Culture 50
46.0,10.334,1.041,20.6,5.07,2431.0,0.11,Mixed-Culture 50
46.5,10.3,1.041,20.6,5.07,2452.0,0.11,Mixed-Culture 50
47.0,10.3,1.041,20.7,5.06,2450.0,0.12,Mixed-Culture 50
47.5,10.234,1.041,20.7,5.06,2455.0,0.12,Mixed-Culture 50
48.0,10.2,1.041,20.8,5.06,2442.0,0.11,Mixed-Culture 50
48.5,10.134,1.04,20.8,5.06,2442.0,0.11,Mixed-Culture 50
49.0,10.034,1.04,20.9,5.05,2444.0,0.11,Mixed-Culture 50
49.5,10.0,1.04,20.9,5.05,2446.0,0.11,Mixed-Culture 50
50.0,10.0,1.04,20.9,5.05,2329.0,0.11,Mixed-Culture 50
50.5,9.934,1.04,21.0,5.05,2456.0,0.11,Mixed-Culture 50
51.0,9.834,1.039,21.1,5.05,2236.0,0.11,Mixed-Culture 50
51.5,9.8,1.039,21.1,5.05,2473.0,0.11,Mixed-Culture 50
52.0,9.734,1.039,21.2,5.04,2467.0,0.11,Mixed-Culture 50
52.5,9.7,1.039,21.2,5.04,2449.0,0.11,Mixed-Culture 50
53.0,9.7,1.039,21.3,5.04,2474.0,0.11,Mixed-Culture 50
53.5,9.634,1.038,21.3,5.04,2452.0,0.12,Mixed-Culture 50
54.0,9.6,1.038,21.4,5.04,2457.0,0.11,Mixed-Culture 50
