hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
64.0,5.727,1.023,19.851,Mixed-Culture 33
64.5,5.675,1.022,19.83,Mixed-Culture 33
65.0,5.624,1.022,19.81,Mixed-Culture 33
65.5,5.589,1.022,19.8,Mixed-Culture 33
66.0,5.569,1.022,19.8,Mixed-Culture 33
66.5,5.549,1.022,19.8,Mixed-Culture 33
67.0,5.528,1.022,19.8,Mixed-Culture 33
67.5,5.508,1.022,19.8,Mixed-Culture 33
68.0,5.488,1.022,19.8,Mixed-Culture 33
68.5,5.468,1.021,19.8,Mixed-Culture 33
69.0,5.448,1.021,19.8,Mixed-Culture 33
69.5,5.427,1.021,19.8,Mixed-Culture 33
70.0,5.407,1.021,19.8,Mixed-Culture 33
70.5,5.387,1.021,19.8,Mixed-Culture 33
71.0,5.367,1.021,19.8,Mixed-Culture 33
71.5,5.347,1.021,19.8,Mixed-Culture 33
72.0,5.326,1.021,19.8,Mixed-Culture 33
72.5,5.306,1.021,19.8,Mixed-Culture 33
73.0,5.286,1.021,19.8,Mixed-Culture 33
73.5,5.266,1.021,19.8,Mixed-Culture 33
74.0,5.246,1.021,19.8,Mixed-Culture 33
74.5,5.225,1.021,19.8,Mixed-Culture 33
75.0,5.205,1.02,19.8,Mixed-Culture 33
75.5,5.185,1.02,19.8,Mixed-Culture 33
76.0,5.165,1.02,19.8,Mixed-Culture 33
76.5,5.144,1.02,19.8,Mixed-Culture 33
77.0,5.124,1.02,19.8,Mixed-Culture 33
77.5,5.104,1.02,19.8,Mixed-Culture 33
78.0,5.053,1.02,19.778,Mixed-Culture 33
78.5,4.995,1.02,19.751,Mixed-Culture 33
79.0,4.936,1.019,19.723,Mixed-Culture 33
79.5,4.877,1.019,19.696,Mixed-Culture 33
80.0,4.819,1.019,19.669,Mixed-Culture 33
80.5,4.76,1.019,19.641,Mixed-Culture 33
81.0,4.702,1.018,19.614,Mixed-Culture 33
81.5,4.643,1.018,19.587,Mixed-Culture 33
82.0,4.584,1.018,19.559,Mixed-Culture 33
82.5,4.526,1.018,19.532,Mixed-Culture 33
83.0,4.467,1.017,19.505,Mixed-Culture 33
83.5,4.409,1.017,19.477,Mixed-Culture 33
84.0,4.35,1.017,19.45,Mixed-Culture 33
84.5,4.291,1.017,19.423,Mixed-Culture 33
85.0,4.233,1.017,19.395,Mixed-Culture 33
85.5,4.174,1.016,19.368,Mixed-Culture 33
86.0,4.116,1.016,19.341,Mixed-Culture 33
86.5,4.057,1.016,19.313,Mixed-Culture 33
87.0,3.998,1.016,19.286,Mixed-Culture 33
87.5,3.94,1.015,19.259,Mixed-Culture 33
88.0,3.881,1.015,19.231,Mixed-Culture 33
88.5,3.823,1.015,19.204,Mixed-Culture 33
89.0,3.764,1.015,19.177,Mixed-Culture 33
89.5,3.705,1.014,19.149,Mixed-Culture 33
90.0,3.647,1.014,19.122,Mixed-Culture 33
90.5,3.6,1.014,19.102,Mixed-Culture 33
91.0,3.6,1.014,19.113,Mixed-Culture 33
91.5,3.6,1.014,19.124,Mixed-Culture 33
92.0,3.6,1.014,19.135,Mixed-Culture 33
92.5,3.6,1.014,19.146,Mixed-Culture 33
93.0,3.6,1.014,19.157,Mixed-Culture 33
93.5,3.6,1.014,19.168,Mixed-Culture 33
94.0,3.6,1.014,19.179,Mixed-Culture 33
94.5,3.6,1.014,19.19,Mixed-Culture 33
95.0,3.6,1.014,19.201,Mixed-Culture 33
95.5,3.6,1.014,19.212,Mixed-Culture 33
96.0,3.6,1.014,19.223,Mixed-Culture 33
96.5,3.6,1.014,19.234,Mixed-Culture 33
97.0,3.6,1.014,19.245,Mixed-Culture 33
97.5,3.6,1.014,19.256,Mixed-Culture 33
98.0,3.6,1.014,19.267,Mixed-Culture 33
98.5,3.6,1.014,19.278,Mixed-Culture 33
99.0,3.6,1.014,19.289,Mixed-Culture 33
99.5,3.599,1.014,19.299,Mixed-Culture 33
100.0,3.575,1.014,19.27,Mixed-Culture 33
100.5,3.55,1.014,19.241,Mixed-Culture 33
101.0,3.526,1.014,19.211,Mixed-Culture 33
101.5,3.502,1.014,19.182,Mixed-Culture 33
102.0,3.478,1.014,19.153,Mixed-Culture 33
102.5,3.453,1.013,19.124,Mixed-Culture 33
103.0,3.429,1.013,19.095,Mixed-Culture 33
103.5,3.405,1.013,19.066,Mixed-Culture 33
104.0,3.38,1.013,19.036,Mixed-Culture 33
104.5,3.356,1.013,19.007,Mixed-Culture 33
105.0,3.332,1.013,18.978,Mixed-Culture 33
105.5,3.307,1.013,18.949,Mixed-Culture 33
106.0,3.283,1.013,18.92,Mixed-Culture 33
106.5,3.259,1.013,18.891,Mixed-Culture 33
107.0,3.235,1.013,18.862,Mixed-Culture 33
107.5,3.21,1.012,18.832,Mixed-Culture 33
108.0,3.186,1.012,18.803,Mixed-Culture 33
108.5,3.162,1.012,18.774,Mixed-Culture 33
109.0,3.137,1.012,18.745,Mixed-Culture 33
109.5,3.113,1.012,18.716,Mixed-Culture 33
110.0,3.1,1.012,18.693,Mixed-Culture 33
110.5,3.1,1.012,18.678,Mixed-Culture 33
111.0,3.1,1.012,18.663,Mixed-Culture 33
111.5,3.1,1.012,18.648,Mixed-Culture 33
112.0,3.1,1.012,18.633,Mixed-Culture 33
112.5,3.1,1.012,18.618,Mixed-Culture 33
113.0,3.1,1.012,18.603,Mixed-Culture 33
113.5,3.1,1.012,18.588,Mixed-Culture 33
114.0,3.1,1.012,18.573,Mixed-Culture 33
114.5,3.1,1.012,18.558,Mixed-Culture 33
115.0,3.1,1.012,18.543,Mixed-Culture 33
115.5,3.1,1.012,18.528,Mixed-Culture 33
116.0,3.1,1.012,18.513,Mixed-Culture 33
116.5,3.1,1.012,18.498,Mixed-Culture 33
117.0,3.1,1.012,18.483,Mixed-Culture 33
117.5,3.1,1.012,18.468,Mixed-Culture 33
118.0,3.1,1.012,18.452,Mixed-Culture 33
118.5,3.1,1.012,18.437,Mixed-Culture 33
119.0,3.1,1.012,18.422,Mixed-Culture 33
119.5,3.1,1.012,18.407,Mixed-Culture 33
120.0,3.1,1.012,18.392,Mixed-Culture 33
120.5,3.1,1.012,18.377,Mixed-Culture 33
121.0,3.1,1.012,18.362,Mixed-Culture 33
121.5,3.1,1.012,18.347,Mixed-Culture 33
122.0,3.1,1.012,18.332,Mixed-Culture 33
122.5,3.1,1.012,18.317,Mixed-Culture 33
123.0,3.1,1.012,18.302,Mixed-Culture 33
