hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
39.0,8.284,1.033,20.148,Mixed-Culture 75
39.5,8.18,1.033,20.167,Mixed-Culture 75
40.0,8.077,1.032,20.186,Mixed-Culture 75
40.5,7.98,1.032,20.196,Mixed-Culture 75
41.0,7.903,1.032,20.18,Mixed-Culture 75
41.5,7.827,1.031,20.164,Mixed-Culture 75
42.0,7.75,1.031,20.147,Mixed-Culture 75
42.5,7.673,1.031,20.131,Mixed-Culture 75
43.0,7.597,1.03,20.115,Mixed-Culture 75
43.5,7.52,1.03,20.099,Mixed-Culture 75
44.0,7.443,1.03,20.083,Mixed-Culture 75
44.5,7.367,1.029,20.067,Mixed-Culture 75
45.0,7.29,1.029,20.051,Mixed-Culture 75
45.5,7.213,1.029,20.034,Mixed-Culture 75
46.0,7.137,1.028,20.018,Mixed-Culture 75
46.5,7.06,1.028,20.002,Mixed-Culture 75
47.0,6.983,1.028,19.986,Mixed-Culture 75
47.5,6.907,1.027,19.97,Mixed-Culture 75
48.0,6.83,1.027,19.954,Mixed-Culture 75
48.5,6.753,1.027,19.938,Mixed-Culture 75
49.0,6.677,1.026,19.921,Mixed-Culture 75
49.5,6.6,1.026,19.905,Mixed-Culture 75
50.0,6.523,1.026,19.889,Mixed-Culture 75
50.5,6.447,1.025,19.873,Mixed-Culture 75
51.0,6.37,1.025,19.857,Mixed-Culture 75
51.5,6.293,1.025,19.841,Mixed-Culture 75
52.0,6.217,1.024,19.825,Mixed-Culture 75
52.5,6.14,1.024,19.808,Mixed-Culture 75
53.0,6.073,1.024,19.793,Mixed-Culture 75
53.5,6.017,1.024,19.778,Mixed-Culture 75
54.0,5.961,1.023,19.763,Mixed-Culture 75
54.5,5.905,1.023,19.748,Mixed-Culture 75
55.0,5.849,1.023,19.733,Mixed-Culture 75
55.5,5.793,1.023,19.718,Mixed-Culture 75
56.0,5.737,1.023,19.703,Mixed-Culture 75
56.5,5.681,1.022,19.688,Mixed-Culture 75
57.0,5.625,1.022,19.673,Mixed-Culture 75
57.5,5.569,1.022,19.658,Mixed-Culture 75
58.0,5.513,1.022,19.643,Mixed-Culture 75
58.5,5.457,1.021,19.628,Mixed-Culture 75
59.0,5.4,1.021,19.613,Mixed-Culture 75
59.5,5.344,1.021,19.599,Mixed-Culture 75
60.0,5.288,1.021,19.584,Mixed-Culture 75
60.5,5.232,1.021,19.569,Mixed-Culture 75
61.0,5.176,1.02,19.554,Mixed-Culture 75
61.5,5.12,1.02,19.539,Mixed-Culture 75
62.0,5.064,1.02,19.524,Mixed-Culture 75
62.5,5.008,1.02,19.509,Mixed-Culture 75
63.0,4.952,1.019,19.494,Mixed-Culture 75
63.5,4.896,1.019,19.479,Mixed-Culture 75
64.0,4.84,1.019,19.464,Mixed-Culture 75
64.5,4.784,1.019,19.449,Mixed-Culture 75
65.0,4.728,1.019,19.434,Mixed-Culture 75
65.5,4.672,1.018,19.419,Mixed-Culture 75
66.0,4.616,1.018,19.404,Mixed-Culture 75
66.5,4.571,1.018,19.376,Mixed-Culture 75
67.0,4.53,1.018,19.344,Mixed-Culture 75
67.5,4.489,1.018,19.311,Mixed-Culture 75
68.0,4.448,1.017,19.278,Mixed-Culture 75
68.5,4.407,1.017,19.246,Mixed-Culture 75
69.0,4.366,1.017,19.213,Mixed-Culture 75
69.5,4.325,1.017,19.18,Mixed-Culture 75
70.0,4.285,1.017,19.148,Mixed-Culture 75
70.5,4.244,1.017,19.115,Mixed-Culture 75
71.0,4.203,1.016,19.082,Mixed-Culture 75
71.5,4.162,1.016,19.05,Mixed-Culture 75
72.0,4.121,1.016,19.017,Mixed-Culture 75
72.5,4.08,1.016,18.984,Mixed-Culture 75
73.0,4.04,1.016,18.952,Mixed-Culture 75
73.5,3.999,1.016,18.919,Mixed-Culture 75
74.0,3.958,1.015,18.886,Mixed-Culture 75
74.5,3.917,1.015,18.854,Mixed-Culture 75
75.0,3.876,1.015,18.821,Mixed-Culture 75
75.5,3.835,1.015,18.788,Mixed-Culture 75
76.0,3.794,1.015,18.756,Mixed-Culture 75
76.5,3.754,1.015,18.723,Mixed-Culture 75
77.0,3.713,1.014,18.69,Mixed-Culture 75
77.5,3.672,1.014,18.658,Mixed-Culture 75
78.0,3.631,1.014,18.625,Mixed-Culture 75
78.5,3.597,1.014,18.6,Mixed-Culture 75
79.0,3.585,1.014,18.6,Mixed-Culture 75
79.5,3.573,1.014,18.6,Mixed-Culture 75
80.0,3.561,1.014,18.6,Mixed-Culture 75
80.5,3.549,1.014,18.6,Mixed-Culture 75
81.0,3.537,1.014,18.6,Mixed-Culture 75
81.5,3.525,1.014,18.6,Mixed-Culture 75
82.0,3.513,1.014,18.6,Mixed-Culture 75
82.5,3.501,1.014,18.6,Mixed-Culture 75
83.0,3.489,1.014,18.6,Mixed-Culture 75
83.5,3.478,1.014,18.6,Mixed-Culture 75
84.0,3.466,1.014,18.6,Mixed-Culture 75
84.5,3.454,1.014,18.6,Mixed-Culture 75
85.0,3.442,1.013,18.6,Mixed-Culture 75
85.5,3.43,1.013,18.6,Mixed-Culture 75
86.0,3.418,1.013,18.6,Mixed-Culture 75
86.5,3.406,1.013,18.6,Mixed-Culture 75
87.0,3.394,1.013,18.6,Mixed-Culture 75
87.5,3.382,1.013,18.6,Mixed-Culture 75
88.0,3.37,1.013,18.6,Mixed-Culture 75
88.5,3.358,1.013,18.6,Mixed-Culture 75
89.0,3.346,1.013,18.6,Mixed-Culture 75
89.5,3.334,1.013,18.6,Mixed-Culture 75
90.0,3.322,1.013,18.6,Mixed-Culture 75
90.5,3.31,1.013,18.6,Mixed-Culture 75
91.0,3.299,1.013,18.598,Mixed-Culture 75
91.5,3.289,1.013,18.584,Mixed-Culture 75
92.0,3.28,1.013,18.57,Mixed-Culture 75
92.5,3.271,1.013,18.556,Mixed-Culture 75
93.0,3.262,1.013,18.543,Mixed-Culture 75
93.5,3.253,1.013,18.529,Mixed-Culture 75
94.0,3.243,1.013,18.515,Mixed-Culture 75
94.5,3.234,1.013,18.501,Mixed-Culture 75
95.0,3.225,1.013,18.488,Mixed-Culture 75
95.5,3.216,1.013,18.474,Mixed-Culture 75
96.0,3.207,1.013,18.46,Mixed-Culture 75
96.5,3.197,1.012,18.446,Mixed-Culture 75
97.0,3.188,1.012,18.432,Mixed-Culture 75
97.5,3.179,1.012,18.419,Mixed-Culture 75
98.0,3.17,1.012,18.405,Mixed-Culture 75
98.5,3.161,1.012,18.391,Mixed-Culture 75
99.0,3.151,1.012,18.377,Mixed-Culture 75
99.5,3.142,1.012,18.363,Mixed-Culture 75
100.0,3.133,1.012,18.35,Mixed-Culture 75
100.5,3.124,1.012,18.336,Mixed-Culture 75
101.0,3.115,1.012,18.322,Mixed-Culture 75
101.5,3.106,1.012,18.308,Mixed-Culture 75
102.0,3.1,1.012,18.3,Mixed-Culture 75
102.5,3.1,1.012,18.3,Mixed-Culture 75
103.0,3.1,1.012,18.3,Mixed-Culture 75
103.5,3.1,1.012,18.3,Mixed-Culture 75
104.0,3.1,1.012,18.3,Mixed-Culture 75
104.5,3.1,1.012,18.3,Mixed-Culture 75
105.0,3.1,1.012,18.3,Mixed-Culture 75
105.5,3.1,1.012,18.3,Mixed-Culture 75
106.0,3.1,1.012,18.3,Mixed-Culture 75
106.5,3.1,1.012,18.3,Mixed-Culture 75
107.0,3.1,1.012,18.3,Mixed-Culture 75
107.5,3.1,1.012,18.3,Mixed-Culture 75
108.0,3.1,1.012,18.3,Mixed-Culture 75
108.5,3.1,1.012,18.3,Mixed-Culture 75
109.0,3.1,1.012,18.3,Mixed-Culture 75
109.5,3.1,1.012,18.3,Mixed-Culture 75
110.0,3.1,1.012,18.3,Mixed-Culture 75
110.5,3.1,1.012,18.3,Mixed-Culture 75
111.0,3.1,1.012,18.3,Mixed-Culture 75
111.5,3.1,1.012,18.3,Mixed-Culture 75
112.0,3.1,1.012,18.3,Mixed-Culture 75
112.5,3.1,1.012,18.3,Mixed-Culture 75
113.0,3.1,1.012,18.3,Mixed-Culture 75
113.5,3.1,1.012,18.3,Mixed-Culture 75
114.0,3.1,1.012,18.3,Mixed-Culture 75
114.5,3.1,1.012,18.3,Mixed-Culture 75
115.0,3.1,1.012,18.3,Mixed-Culture 75
115.5,3.1,1.012,18.3,Mixed-Culture 75
116.0,3.1,1.012,18.3,Mixed-Culture 75
116.5,3.1,1.012,18.3,Mixed-Culture 75
117.0,3.1,1.012,18.3,Mixed-Culture 75
117.5,3.1,1.012,18.3,Mixed-Culture 75
118.0,3.1,1.012,18.3,Mixed-Culture 75
118.5,3.1,1.012,18.3,Mixed-Culture 75
119.0,3.1,1.012,18.3,Mixed-Culture 75
119.5,3.1,1.012,18.3,Mixed-Culture 75
120.0,3.1,1.012,18.3,Mixed-Culture 75
120.5,3.1,1.012,18.3,Mixed-Culture 75
121.0,3.1,1.012,18.3,Mixed-Culture 75
121.5,3.1,1.012,18.3,Mixed-Culture 75
122.0,3.1,1.012,18.3,Mixed-Culture 75
122.5,3.1,1.012,18.3,Mixed-Culture 75
123.0,3.1,1.012,18.3,Mixed-Culture 75
123.5,3.1,1.012,18.3,Mixed-Culture 75
124.0,3.1,1.012,18.3,Mixed-Culture 75
124.5,3.1,1.012,18.3,Mixed-Culture 75
125.0,3.1,1.012,18.3,Mixed-Culture 75
125.5,3.1,1.012,18.3,Mixed-Culture 75
126.0,3.1,1.012,18.3,Mixed-Culture 75
126.5,3.1,1.012,18.3,Mixed-Culture 75
127.0,3.1,1.012,18.3,Mixed-Culture 75
127.5,3.1,1.012,18.3,Mixed-Culture 75
128.0,3.1,1.012,18.3,Mixed-Culture 75
128.5,3.1,1.012,18.3,Mixed-Culture 75
129.0,3.1,1.012,18.3,Mixed-Culture 75
129.5,3.1,1.012,18.3,Mixed-Culture 75
130.0,3.1,1.012,18.3,Mixed-Culture 75
130.5,3.1,1.012,18.3,Mixed-Culture 75
131.0,3.1,1.012,18.3,Mixed-Culture 75
131.5,3.1,1.012,18.3,Mixed-Culture 75
132.0,3.1,1.012,18.3,Mixed-Culture 75
132.5,3.1,1.012,18.3,Mixed-Culture 75
133.0,3.1,1.012,18.3,Mixed-Culture 75
133.5,3.1,1.012,18.3,Mixed-Culture 75
134.0,3.1,1.012,18.3,Mixed-Culture 75
134.5,3.1,1.012,18.3,Mixed-Culture 75
135.0,3.1,1.012,18.3,Mixed-Culture 75
135.5,3.1,1.012,18.3,Mixed-Culture 75
136.0,3.1,1.012,18.3,Mixed-Culture 75
136.5,3.1,1.012,18.3,Mixed-Culture 75
