hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
108.5,3.756,1.015,20.094,SHU IPA
109.0,3.737,1.015,20.082,SHU IPA
109.5,3.717,1.014,20.07,SHU IPA
110.0,3.698,1.014,20.059,SHU IPA
110.5,3.678,1.014,20.047,SHU IPA
111.0,3.659,1.014,20.035,SHU IPA
111.5,3.639,1.014,20.023,SHU IPA
112.0,3.62,1.014,20.012,SHU IPA
112.5,3.6,1.014,20.0,SHU IPA
113.0,3.587,1.014,19.978,SHU IPA
113.5,3.573,1.014,19.955,SHU IPA
114.0,3.56,1.014,19.933,SHU IPA
114.5,3.546,1.014,19.911,SHU IPA
115.0,3.533,1.014,19.888,SHU IPA
115.5,3.52,1.014,19.866,SHU IPA
116.0,3.506,1.014,19.844,SHU IPA
116.5,3.493,1.014,19.821,SHU IPA
117.0,3.479,1.014,19.799,SHU IPA
117.5,3.466,1.014,19.777,SHU IPA
118.0,3.453,1.014,19.754,SHU IPA
118.5,3.439,1.013,19.732,SHU IPA
119.0,3.426,1.013,19.71,SHU IPA
119.5,3.412,1.013,19.688,SHU IPA
120.0,3.399,1.013,19.665,SHU IPA
120.5,3.386,1.013,19.643,SHU IPA
121.0,3.372,1.013,19.621,SHU IPA
121.5,3.359,1.013,19.598,SHU IPA
122.0,3.346,1.013,19.576,SHU IPA
122.5,3.332,1.013,19.554,SHU IPA
123.0,3.319,1.013,19.531,SHU IPA
123.5,3.305,1.013,19.509,SHU IPA
124.0,3.3,1.013,19.265,SHU IPA
124.5,3.3,1.013,18.873,SHU IPA
125.0,3.3,1.013,18.482,SHU IPA
125.5,3.3,1.013,18.09,SHU IPA
126.0,3.3,1.013,17.699,SHU IPA
126.5,3.3,1.013,17.307,SHU IPA
127.0,3.3,1.013,16.916,SHU IPA
127.5,3.3,1.013,16.524,SHU IPA
128.0,3.3,1.013,16.132,SHU IPA
128.5,3.3,1.013,15.741,SHU IPA
129.0,3.3,1.013,15.349,SHU IPA
129.5,3.3,1.013,14.958,SHU IPA
130.0,3.3,1.013,14.566,SHU IPA
130.5,3.3,1.013,14.174,SHU IPA
131.0,3.3,1.013,13.783,SHU IPA
131.5,3.3,1.013,13.391,SHU IPA
132.0,3.3,1.013,13.0,SHU IPA
132.5,3.3,1.013,12.608,SHU IPA
133.0,3.3,1.013,12.217,SHU IPA
133.5,3.3,1.013,11.825,SHU IPA
134.0,3.3,1.013,11.433,SHU IPA
134.5,3.3,1.013,11.042,SHU IPA
135.0,3.3,1.013,10.65,SHU IPA
135.5,3.3,1.013,10.259,SHU IPA
136.0,3.3,1.013,9.867,SHU IPA
136.5,3.3,1.013,9.475,SHU IPA
137.0,3.3,1.013,9.084,SHU IPA
137.5,3.3,1.013,8.692,SHU IPA
138.0,3.3,1.013,8.301,SHU IPA
138.5,3.3,1.013,7.909,SHU IPA
139.0,3.3,1.013,7.517,SHU IPA
139.5,3.291,1.013,7.254,SHU IPA
140.0,3.277,1.013,7.045,SHU IPA
140.5,3.264,1.013,6.836,SHU IPA
141.0,3.25,1.013,6.627,SHU IPA
141.5,3.237,1.013,6.418,SHU IPA
142.0,3.223,1.013,6.209,SHU IPA
142.5,3.21,1.013,6.0,SHU IPA
143.0,3.196,1.012,5.792,SHU IPA
143.5,3.183,1.012,5.583,SHU IPA
144.0,3.169,1.012,5.374,SHU IPA
144.5,3.156,1.012,5.165,SHU IPA
145.0,3.142,1.012,4.956,SHU IPA
145.5,3.129,1.012,4.747,SHU IPA
146.0,3.115,1.012,4.538,SHU IPA
146.5,3.102,1.012,4.329,SHU IPA
147.0,3.1,1.012,4.217,SHU IPA
147.5,3.1,1.012,4.12,SHU IPA
148.0,3.1,1.012,4.022,SHU IPA
148.5,3.1,1.012,3.925,SHU IPA
149.0,3.1,1.012,3.828,SHU IPA
149.5,3.1,1.012,3.731,SHU IPA
150.0,3.1,1.012,3.634,SHU IPA
150.5,3.1,1.012,3.537,SHU IPA
151.0,3.1,1.012,3.44,SHU IPA
151.5,3.1,1.012,3.343,SHU IPA
152.0,3.1,1.012,3.246,SHU IPA
152.5,3.1,1.012,3.149,SHU IPA
153.0,3.1,1.012,3.052,SHU IPA
153.5,3.1,1.012,2.955,SHU IPA
154.0,3.1,1.012,2.858,SHU IPA
154.5,3.1,1.012,2.761,SHU IPA
155.0,3.1,1.012,2.664,SHU IPA
155.5,3.1,1.012,2.567,SHU IPA
156.0,3.1,1.012,2.47,SHU IPA
156.5,3.1,1.012,2.373,SHU IPA
157.0,3.1,1.012,2.276,SHU IPA
157.5,3.1,1.012,2.179,SHU IPA
158.0,3.1,1.012,2.082,SHU IPA
158.5,3.1,1.012,1.985,SHU IPA
159.0,3.1,1.012,1.888,SHU IPA
159.5,3.1,1.012,1.791,SHU IPA
160.0,3.1,1.012,1.694,SHU IPA
160.5,3.1,1.012,1.597,SHU IPA
161.0,3.1,1.012,1.5,SHU IPA
161.5,3.1,1.012,1.403,SHU IPA
162.0,3.1,1.012,1.306,SHU IPA
162.5,3.1,1.012,1.209,SHU IPA
163.0,3.1,1.012,1.112,SHU IPA
163.5,3.1,1.012,1.15,SHU IPA
164.0,3.1,1.012,1.207,SHU IPA
164.5,3.1,1.012,1.264,SHU IPA
165.0,3.1,1.012,1.322,SHU IPA
165.5,3.1,1.012,1.379,SHU IPA
166.0,3.1,1.012,1.436,SHU IPA
166.5,3.1,1.012,1.493,SHU IPA
167.0,3.1,1.012,1.55,SHU IPA
167.5,3.1,1.012,1.607,SHU IPA
168.0,3.1,1.012,1.664,SHU IPA
168.5,3.1,1.012,1.721,SHU IPA
169.0,3.1,1.012,1.778,SHU IPA
169.5,3.1,1.012,1.836,SHU IPA
170.0,3.1,1.012,1.893,SHU IPA
170.5,3.1,1.012,1.95,SHU IPA
171.0,3.1,1.012,1.993,SHU IPA
171.5,3.1,1.012,1.934,SHU IPA
172.0,3.1,1.012,1.875,SHU IPA
172.5,3.1,1.012,1.816,SHU IPA
173.0,3.1,1.012,1.757,SHU IPA
173.5,3.1,1.012,1.698,SHU IPA
174.0,3.1,1.012,1.639,SHU IPA
174.5,3.1,1.012,1.58,SHU IPA
175.0,3.1,1.012,1.521,SHU IPA
175.5,3.1,1.012,1.462,SHU IPA
176.0,3.1,1.012,1.403,SHU IPA
176.5,3.1,1.012,1.344,SHU IPA
177.0,3.1,1.012,1.285,SHU IPA
177.5,3.1,1.012,1.226,SHU IPA
178.0,3.1,1.012,1.167,SHU IPA
178.5,3.1,1.012,1.108,SHU IPA
179.0,3.1,1.012,1.049,SHU IPA
179.5,3.1,1.012,0.99,SHU IPA
180.0,3.1,1.012,0.931,SHU IPA
180.5,3.1,1.012,0.872,SHU IPA
181.0,3.1,1.012,0.813,SHU IPA
181.5,3.1,1.012,0.754,SHU IPA
182.0,3.1,1.012,0.695,SHU IPA
182.5,3.1,1.012,0.636,SHU IPA
183.0,3.1,1.012,0.577,SHU IPA
183.5,3.1,1.012,0.518,SHU IPA
184.0,3.1,1.012,0.459,SHU IPA
184.5,3.1,1.012,0.4,SHU IPA
185.0,3.1,1.012,0.341,SHU IPA
185.5,3.1,1.012,0.305,SHU IPA
186.0,3.1,1.012,0.32,SHU IPA
186.5,3.1,1.012,0.335,SHU IPA
187.0,3.1,1.012,0.35,SHU IPA
187.5,3.1,1.012,0.365,SHU IPA
188.0,3.1,1.012,0.38,SHU IPA
188.5,3.1,1.012,0.395,SHU IPA
189.0,3.1,1.012,0.41,SHU IPA
189.5,3.1,1.012,0.425,SHU IPA
190.0,3.1,1.012,0.44,SHU IPA
190.5,3.1,1.012,0.456,SHU IPA
191.0,3.1,1.012,0.471,SHU IPA
191.5,3.1,1.012,0.486,SHU IPA
192.0,3.1,1.012,0.501,SHU IPA
192.5,3.1,1.012,0.516,SHU IPA
193.0,3.1,1.012,0.531,SHU IPA
193.5,3.1,1.012,0.546,SHU IPA
194.0,3.1,1.012,0.561,SHU IPA
194.5,3.1,1.012,0.576,SHU IPA
195.0,3.1,1.012,0.592,SHU IPA
195.5,3.1,1.012,0.599,SHU IPA
196.0,3.1,1.012,0.598,SHU IPA
196.5,3.1,1.012,0.597,SHU IPA
197.0,3.1,1.012,0.596,SHU IPA
197.5,3.1,1.012,0.595,SHU IPA
198.0,3.1,1.012,0.593,SHU IPA
198.5,3.1,1.012,0.592,SHU IPA
199.0,3.1,1.012,0.591,SHU IPA
199.5,3.1,1.012,0.59,SHU IPA
200.0,3.1,1.012,0.588,SHU IPA
200.5,3.1,1.012,0.587,SHU IPA
201.0,3.1,1.012,0.586,SHU IPA
201.5,3.1,1.012,0.585,SHU IPA
202.0,3.1,1.012,0.583,SHU IPA
202.5,3.1,1.012,0.582,SHU IPA
203.0,3.1,1.012,0.581,SHU IPA
203.5,3.1,1.012,0.58,SHU IPA
204.0,3.1,1.012,0.579,SHU IPA
204.5,3.1,1.012,0.577,SHU IPA
205.0,3.1,1.012,0.576,SHU IPA
205.5,3.1,1.012,0.575,SHU IPA
206.0,3.1,1.012,0.574,SHU IPA
206.5,3.1,1.012,0.572,SHU IPA
207.0,3.1,1.012,0.571,SHU IPA
207.5,3.1,1.012,0.57,SHU IPA
208.0,3.1,1.012,0.569,SHU IPA
208.5,3.1,1.012,0.568,SHU IPA
209.0,3.1,1.012,0.566,SHU IPA
209.5,3.1,1.012,0.565,SHU IPA
210.0,3.1,1.012,0.564,SHU IPA
210.5,3.1,1.012,0.563,SHU IPA
211.0,3.1,1.012,0.561,SHU IPA
211.5,3.1,1.012,0.56,SHU IPA
212.0,3.1,1.012,0.559,SHU IPA
212.5,3.1,1.012,0.558,SHU IPA
213.0,3.1,1.012,0.556,SHU IPA
213.5,3.1,1.012,0.555,SHU IPA
214.0,3.1,1.012,0.554,SHU IPA
214.5,3.1,1.012,0.553,SHU IPA
215.0,3.1,1.012,0.552,SHU IPA
215.5,3.1,1.012,0.55,SHU IPA
216.0,3.1,1.012,0.549,SHU IPA
216.5,3.1,1.012,0.548,SHU IPA
217.0,3.1,1.012,0.547,SHU IPA
217.5,3.1,1.012,0.545,SHU IPA
218.0,3.1,1.012,0.544,SHU IPA
218.5,3.1,1.012,0.543,SHU IPA
219.0,3.1,1.012,0.542,SHU IPA
219.5,3.1,1.012,0.54,SHU IPA
220.0,3.1,1.012,0.539,SHU IPA
220.5,3.1,1.012,0.538,SHU IPA
221.0,3.1,1.012,0.537,SHU IPA
221.5,3.1,1.012,0.536,SHU IPA
222.0,3.1,1.012,0.534,SHU IPA
222.5,3.1,1.012,0.533,SHU IPA
223.0,3.1,1.012,0.532,SHU IPA
223.5,3.1,1.012,0.531,SHU IPA
224.0,3.1,1.012,0.529,SHU IPA
224.5,3.1,1.012,0.528,SHU IPA
225.0,3.1,1.012,0.527,SHU IPA
225.5,3.1,1.012,0.526,SHU IPA
226.0,3.1,1.012,0.525,SHU IPA
226.5,3.1,1.012,0.523,SHU IPA
227.0,3.1,1.012,0.522,SHU IPA
227.5,3.1,1.012,0.521,SHU IPA
228.0,3.1,1.012,0.52,SHU IPA
228.5,3.1,1.012,0.518,SHU IPA
229.0,3.1,1.012,0.517,SHU IPA
229.5,3.1,1.012,0.516,SHU IPA
230.0,3.1,1.012,0.515,SHU IPA
230.5,3.1,1.012,0.513,SHU IPA
231.0,3.1,1.012,0.512,SHU IPA
231.5,3.1,1.012,0.511,SHU IPA
232.0,3.1,1.012,0.51,SHU IPA
232.5,3.1,1.012,0.509,SHU IPA
233.0,3.1,1.012,0.507,SHU IPA
233.5,3.1,1.012,0.506,SHU IPA
234.0,3.1,1.012,0.505,SHU IPA
234.5,3.1,1.012,0.504,SHU IPA
235.0,3.1,1.012,0.502,SHU IPA
235.5,3.1,1.012,0.501,SHU IPA
236.0,3.1,1.012,0.5,SHU IPA
236.5,3.1,1.012,0.498,SHU IPA
237.0,3.1,1.012,0.497,SHU IPA
237.5,3.1,1.012,0.495,SHU IPA
238.0,3.1,1.012,0.494,SHU IPA
238.5,3.1,1.012,0.492,SHU IPA
239.0,3.1,1.012,0.491,SHU IPA
239.5,3.1,1.012,0.489,SHU IPA
240.0,3.1,1.012,0.487,SHU IPA
240.5,3.1,1.012,0.486,SHU IPA
241.0,3.1,1.012,0.484,SHU IPA
241.5,3.1,1.012,0.483,SHU IPA
242.0,3.1,1.012,0.481,SHU IPA
242.5,3.1,1.012,0.48,SHU IPA
243.0,3.1,1.012,0.478,SHU IPA
243.5,3.1,1.012,0.477,SHU IPA
244.0,3.1,1.012,0.475,SHU IPA
244.5,3.1,1.012,0.473,SHU IPA
245.0,3.1,1.012,0.472,SHU IPA
245.5,3.1,1.012,0.47,SHU IPA
246.0,3.1,1.012,0.469,SHU IPA
246.5,3.1,1.012,0.467,SHU IPA
247.0,3.1,1.012,0.466,SHU IPA
247.5,3.1,1.012,0.464,SHU IPA
248.0,3.1,1.012,0.462,SHU IPA
248.5,3.1,1.012,0.461,SHU IPA
249.0,3.1,1.012,0.459,SHU IPA
249.5,3.1,1.012,0.458,SHU IPA
250.0,3.1,1.012,0.456,SHU IPA
250.5,3.1,1.012,0.455,SHU IPA
251.0,3.1,1.012,0.453,SHU IPA
251.5,3.1,1.012,0.452,SHU IPA
252.0,3.1,1.012,0.45,SHU IPA
252.5,3.1,1.012,0.448,SHU IPA
253.0,3.1,1.012,0.447,SHU IPA
253.5,3.1,1.012,0.445,SHU IPA
254.0,3.1,1.012,0.444,SHU IPA
254.5,3.1,1.012,0.442,SHU IPA
255.0,3.1,1.012,0.441,SHU IPA
255.5,3.1,1.012,0.439,SHU IPA
256.0,3.1,1.012,0.437,SHU IPA
256.5,3.1,1.012,0.436,SHU IPA
257.0,3.1,1.012,0.434,SHU IPA
257.5,3.1,1.012,0.433,SHU IPA
258.0,3.1,1.012,0.431,SHU IPA
258.5,3.1,1.012,0.43,SHU IPA
259.0,3.1,1.012,0.428,SHU IPA
259.5,3.1,1.012,0.427,SHU IPA
260.0,3.1,1.012,0.425,SHU IPA
260.5,3.1,1.012,0.423,SHU IPA
261.0,3.1,1.012,0.422,SHU IPA
261.5,3.1,1.012,0.42,SHU IPA
262.0,3.1,1.012,0.419,SHU IPA
262.5,3.1,1.012,0.417,SHU IPA
263.0,3.1,1.012,0.416,SHU IPA
263.5,3.1,1.012,0.414,SHU IPA
264.0,3.1,1.012,0.412,SHU IPA
264.5,3.1,1.012,0.411,SHU IPA
265.0,3.1,1.012,0.409,SHU IPA
265.5,3.1,1.012,0.408,SHU IPA
266.0,3.1,1.012,0.406,SHU IPA
266.5,3.1,1.012,0.405,SHU IPA
267.0,3.1,1.012,0.403,SHU IPA
267.5,3.1,1.012,0.402,SHU IPA
268.0,3.1,1.012,0.4,SHU IPA
268.5,3.1,1.012,0.417,SHU IPA
269.0,3.1,1.012,0.434,SHU IPA
269.5,3.1,1.012,0.452,SHU IPA
270.0,3.1,1.012,0.469,SHU IPA
270.5,3.1,1.012,0.486,SHU IPA
271.0,3.1,1.012,0.498,SHU IPA
271.5,3.1,1.012,0.485,SHU IPA
272.0,3.1,1.012,0.472,SHU IPA
272.5,3.1,1.012,0.459,SHU IPA
273.0,3.1,1.012,0.447,SHU IPA
273.5,3.1,1.012,0.434,SHU IPA
274.0,3.1,1.012,0.421,SHU IPA
274.5,3.1,1.012,0.408,SHU IPA
275.0,3.1,1.012,0.395,SHU IPA
275.5,3.1,1.012,0.382,SHU IPA
276.0,3.1,1.012,0.369,SHU IPA
276.5,3.1,1.012,0.357,SHU IPA
277.0,3.1,1.012,0.344,SHU IPA
277.5,3.1,1.012,0.331,SHU IPA
278.0,3.1,1.012,0.318,SHU IPA
278.5,3.1,1.012,0.305,SHU IPA
279.0,3.1,1.012,0.292,SHU IPA
279.5,3.1,1.012,0.279,SHU IPA
280.0,3.1,1.012,0.267,SHU IPA
280.5,3.1,1.012,0.254,SHU IPA
281.0,3.1,1.012,0.241,SHU IPA
281.5,3.1,1.012,0.228,SHU IPA
282.0,3.1,1.012,0.215,SHU IPA
282.5,3.1,1.012,0.202,SHU IPA
283.0,3.1,1.012,0.254,SHU IPA
283.5,3.1,1.012,0.321,SHU IPA
284.0,3.1,1.012,0.387,SHU IPA
284.5,3.1,1.012,0.453,SHU IPA
285.0,3.1,1.012,0.519,SHU IPA
285.5,3.1,1.012,0.585,SHU IPA
286.0,3.1,1.012,0.652,SHU IPA
286.5,3.1,1.012,0.718,SHU IPA
287.0,3.1,1.012,0.784,SHU IPA
287.5,3.1,1.012,0.85,SHU IPA
288.0,3.1,1.012,0.917,SHU IPA
288.5,3.1,1.012,0.983,SHU IPA
289.0,3.1,1.012,1.049,SHU IPA
289.5,3.1,1.012,1.115,SHU IPA
290.0,3.1,1.012,1.181,SHU IPA
290.5,3.1,1.012,1.248,SHU IPA
291.0,3.1,1.012,1.314,SHU IPA
291.5,3.1,1.012,1.38,SHU IPA
292.0,3.1,1.012,1.391,SHU IPA
292.5,3.1,1.012,1.379,SHU IPA
293.0,3.1,1.012,1.366,SHU IPA
293.5,3.1,1.012,1.353,SHU IPA
294.0,3.1,1.012,1.341,SHU IPA
294.5,3.1,1.012,1.328,SHU IPA
295.0,3.1,1.012,1.315,SHU IPA
295.5,3.1,1.012,1.303,SHU IPA
296.0,3.1,1.012,1.29,SHU IPA
296.5,3.1,1.012,1.278,SHU IPA
297.0,3.1,1.012,1.265,SHU IPA
297.5,3.1,1.012,1.252,SHU IPA
298.0,3.1,1.012,1.24,SHU IPA
298.5,3.1,1.012,1.227,SHU IPA
299.0,3.1,1.012,1.214,SHU IPA
299.5,3.1,1.012,1.202,SHU IPA
300.0,3.1,1.012,1.189,SHU IPA
