hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
32.5,9.453,1.038,20.076,Mixed-Culture 33
33.0,9.361,1.038,20.091,Mixed-Culture 33
33.5,9.269,1.037,20.105,Mixed-Culture 33
34.0,9.178,1.037,20.119,Mixed-Culture 33
34.5,9.086,1.036,20.133,Mixed-Culture 33
35.0,8.994,1.036,20.147,Mixed-Culture 33
35.5,8.902,1.036,20.161,Mixed-Culture 33
36.0,8.81,1.035,20.175,Mixed-Culture 33
36.5,8.718,1.035,20.189,Mixed-Culture 33
37.0,8.626,1.035,20.204,Mixed-Culture 33
37.5,8.535,1.034,20.218,Mixed-Culture 33
38.0,8.443,1.034,20.232,Mixed-Culture 33
38.5,8.351,1.033,20.246,Mixed-Culture 33
39.0,8.259,1.033,20.26,Mixed-Culture 33
39.5,8.167,1.033,20.274,Mixed-Culture 33
40.0,8.075,1.032,20.288,Mixed-Culture 33
40.5,7.983,1.032,20.296,Mixed-Culture 33
41.0,7.886,1.032,20.276,Mixed-Culture 33
41.5,7.789,1.031,20.256,Mixed-Culture 33
42.0,7.692,1.031,20.236,Mixed-Culture 33
42.5,7.595,1.03,20.216,Mixed-Culture 33
43.0,7.497,1.03,20.195,Mixed-Culture 33
43.5,7.4,1.03,20.175,Mixed-Culture 33
44.0,7.303,1.029,20.155,Mixed-Culture 33
44.5,7.206,1.029,20.135,Mixed-Culture 33
45.0,7.109,1.028,20.114,Mixed-Culture 33
45.5,7.012,1.028,20.094,Mixed-Culture 33
46.0,6.915,1.027,20.074,Mixed-Culture 33
46.5,6.818,1.027,20.054,Mixed-Culture 33
47.0,6.721,1.027,20.034,Mixed-Culture 33
47.5,6.624,1.026,20.013,Mixed-Culture 33
48.0,6.527,1.026,19.993,Mixed-Culture 33
48.5,6.43,1.025,19.973,Mixed-Culture 33
49.0,6.333,1.025,19.953,Mixed-Culture 33
49.5,6.236,1.025,19.933,Mixed-Culture 33
50.0,6.139,1.024,19.912,Mixed-Culture 33
50.5,6.042,1.024,19.892,Mixed-Culture 33
51.0,5.945,1.023,19.872,Mixed-Culture 33
51.5,5.848,1.023,19.852,Mixed-Culture 33
52.0,5.751,1.023,19.832,Mixed-Culture 33
52.5,5.654,1.022,19.811,Mixed-Culture 33
53.0,5.584,1.022,19.797,Mixed-Culture 33
53.5,5.546,1.022,19.789,Mixed-Culture 33
54.0,5.509,1.022,19.782,Mixed-Culture 33
54.5,5.472,1.021,19.774,Mixed-Culture 33
55.0,5.434,1.021,19.767,Mixed-Culture 33
55.5,5.397,1.021,19.759,Mixed-Culture 33
56.0,5.36,1.021,19.752,Mixed-Culture 33
56.5,5.322,1.021,19.744,Mixed-Culture 33
57.0,5.285,1.021,19.737,Mixed-Culture 33
57.5,5.247,1.021,19.729,Mixed-Culture 33
58.0,5.21,1.02,19.722,Mixed-Culture 33
58.5,5.173,1.02,19.715,Mixed-Culture 33
59.0,5.135,1.02,19.707,Mixed-Culture 33
59.5,5.098,1.02,19.7,Mixed-Culture 33
60.0,5.061,1.02,19.692,Mixed-Culture 33
60.5,5.023,1.02,19.685,Mixed-Culture 33
61.0,4.986,1.02,19.677,Mixed-Culture 33
61.5,4.949,1.019,19.67,Mixed-Culture 33
62.0,4.911,1.019,19.662,Mixed-Culture 33
62.5,4.874,1.019,19.655,Mixed-Culture 33
63.0,4.837,1.019,19.647,Mixed-Culture 33
63.5,4.799,1.019,19.64,Mixed-Culture 33
64.0,4.762,1.019,19.632,Mixed-Culture 33
64.5,4.725,1.018,19.625,Mixed-Culture 33
65.0,4.687,1.018,19.617,Mixed-Culture 33
65.5,4.65,1.018,19.61,Mixed-Culture 33
66.0,4.613,1.018,19.603,Mixed-Culture 33
66.5,4.587,1.018,19.576,Mixed-Culture 33
67.0,4.566,1.018,19.539,Mixed-Culture 33
67.5,4.546,1.018,19.502,Mixed-Culture 33
68.0,4.525,1.018,19.465,Mixed-Culture 33
68.5,4.505,1.018,19.429,Mixed-Culture 33
69.0,4.484,1.018,19.392,Mixed-Culture 33
69.5,4.464,1.017,19.355,Mixed-Culture 33
70.0,4.443,1.017,19.318,Mixed-Culture 33
70.5,4.423,1.017,19.281,Mixed-Culture 33
71.0,4.403,1.017,19.245,Mixed-Culture 33
71.5,4.382,1.017,19.208,Mixed-Culture 33
72.0,4.362,1.017,19.171,Mixed-Culture 33
72.5,4.341,1.017,19.134,Mixed-Culture 33
73.0,4.321,1.017,19.097,Mixed-Culture 33
73.5,4.3,1.017,19.061,Mixed-Culture 33
74.0,4.28,1.017,19.024,Mixed-Culture 33
74.5,4.259,1.017,18.987,Mixed-Culture 33
75.0,4.239,1.017,18.95,Mixed-Culture 33
75.5,4.219,1.016,18.913,Mixed-Culture 33
76.0,4.198,1.016,18.877,Mixed-Culture 33
76.5,4.178,1.016,18.84,Mixed-Culture 33
77.0,4.157,1.016,18.803,Mixed-Culture 33
77.5,4.137,1.016,18.766,Mixed-Culture 33
78.0,4.116,1.016,18.729,Mixed-Culture 33
78.5,4.096,1.016,18.701,Mixed-Culture 33
79.0,4.076,1.016,18.705,Mixed-Culture 33
79.5,4.056,1.016,18.709,Mixed-Culture 33
80.0,4.036,1.016,18.713,Mixed-Culture 33
80.5,4.016,1.016,18.717,Mixed-Culture 33
81.0,3.996,1.016,18.721,Mixed-Culture 33
81.5,3.976,1.016,18.725,Mixed-Culture 33
82.0,3.956,1.015,18.729,Mixed-Culture 33
82.5,3.937,1.015,18.733,Mixed-Culture 33
83.0,3.917,1.015,18.737,Mixed-Culture 33
83.5,3.897,1.015,18.741,Mixed-Culture 33
84.0,3.877,1.015,18.745,Mixed-Culture 33
84.5,3.857,1.015,18.749,Mixed-Culture 33
85.0,3.837,1.015,18.753,Mixed-Culture 33
85.5,3.817,1.015,18.757,Mixed-Culture 33
86.0,3.797,1.015,18.761,Mixed-Culture 33
86.5,3.777,1.015,18.765,Mixed-Culture 33
87.0,3.757,1.015,18.769,Mixed-Culture 33
87.5,3.737,1.015,18.773,Mixed-Culture 33
88.0,3.717,1.014,18.777,Mixed-Culture 33
88.5,3.697,1.014,18.781,Mixed-Culture 33
89.0,3.677,1.014,18.785,Mixed-Culture 33
89.5,3.657,1.014,18.789,Mixed-Culture 33
90.0,3.637,1.014,18.793,Mixed-Culture 33
90.5,3.618,1.014,18.796,Mixed-Culture 33
91.0,3.6,1.014,18.799,Mixed-Culture 33
91.5,3.6,1.014,18.795,Mixed-Culture 33
92.0,3.6,1.014,18.79,Mixed-Culture 33
92.5,3.6,1.014,18.786,Mixed-Culture 33
93.0,3.6,1.014,18.781,Mixed-Culture 33
93.5,3.6,1.014,18.776,Mixed-Culture 33
94.0,3.6,1.014,18.772,Mixed-Culture 33
94.5,3.6,1.014,18.767,Mixed-Culture 33
95.0,3.6,1.014,18.763,Mixed-Culture 33
95.5,3.6,1.014,18.758,Mixed-Culture 33
96.0,3.6,1.014,18.754,Mixed-Culture 33
96.5,3.6,1.014,18.749,Mixed-Culture 33
97.0,3.6,1.014,18.744,Mixed-Culture 33
97.5,3.6,1.014,18.74,Mixed-Culture 33
98.0,3.6,1.014,18.735,Mixed-Culture 33
98.5,3.6,1.014,18.731,Mixed-Culture 33
99.0,3.6,1.014,18.726,Mixed-Culture 33
99.5,3.6,1.014,18.721,Mixed-Culture 33
100.0,3.6,1.014,18.717,Mixed-Culture 33
100.5,3.6,1.014,18.712,Mixed-Culture 33
101.0,3.6,1.014,18.708,Mixed-Culture 33
101.5,3.6,1.014,18.703,Mixed-Culture 33
102.0,3.598,1.014,18.701,Mixed-Culture 33
102.5,3.59,1.014,18.704,Mixed-Culture 33
103.0,3.583,1.014,18.707,Mixed-Culture 33
103.5,3.576,1.014,18.71,Mixed-Culture 33
104.0,3.569,1.014,18.712,Mixed-Culture 33
104.5,3.562,1.014,18.715,Mixed-Culture 33
105.0,3.555,1.014,18.718,Mixed-Culture 33
105.5,3.548,1.014,18.721,Mixed-Culture 33
106.0,3.54,1.014,18.724,Mixed-Culture 33
106.5,3.533,1.014,18.727,Mixed-Culture 33
107.0,3.526,1.014,18.73,Mixed-Culture 33
107.5,3.519,1.014,18.732,Mixed-Culture 33
108.0,3.512,1.014,18.735,Mixed-Culture 33
108.5,3.505,1.014,18.738,Mixed-Culture 33
109.0,3.497,1.014,18.741,Mixed-Culture 33
109.5,3.49,1.014,18.744,Mixed-Culture 33
110.0,3.483,1.014,18.747,Mixed-Culture 33
110.5,3.476,1.014,18.75,Mixed-Culture 33
111.0,3.469,1.013,18.752,Mixed-Culture 33
111.5,3.462,1.013,18.755,Mixed-Culture 33
112.0,3.455,1.013,18.758,Mixed-Culture 33
112.5,3.447,1.013,18.761,Mixed-Culture 33
113.0,3.44,1.013,18.764,Mixed-Culture 33
113.5,3.433,1.013,18.767,Mixed-Culture 33
114.0,3.426,1.013,18.77,Mixed-Culture 33
114.5,3.419,1.013,18.772,Mixed-Culture 33
115.0,3.412,1.013,18.775,Mixed-Culture 33
115.5,3.405,1.013,18.778,Mixed-Culture 33
116.0,3.397,1.013,18.781,Mixed-Culture 33
116.5,3.39,1.013,18.784,Mixed-Culture 33
117.0,3.383,1.013,18.787,Mixed-Culture 33
117.5,3.376,1.013,18.79,Mixed-Culture 33
118.0,3.369,1.013,18.792,Mixed-Culture 33
118.5,3.362,1.013,18.795,Mixed-Culture 33
119.0,3.355,1.013,18.798,Mixed-Culture 33
119.5,3.347,1.013,18.801,Mixed-Culture 33
120.0,3.34,1.013,18.804,Mixed-Culture 33
120.5,3.333,1.013,18.807,Mixed-Culture 33
121.0,3.326,1.013,18.81,Mixed-Culture 33
121.5,3.319,1.013,18.812,Mixed-Culture 33
122.0,3.312,1.013,18.815,Mixed-Culture 33
122.5,3.304,1.013,18.818,Mixed-Culture 33
123.0,3.297,1.013,18.821,Mixed-Culture 33
123.5,3.29,1.013,18.824,Mixed-Culture 33
124.0,3.283,1.013,18.827,Mixed-Culture 33
124.5,3.276,1.013,18.83,Mixed-Culture 33
125.0,3.269,1.013,18.833,Mixed-Culture 33
125.5,3.262,1.013,18.835,Mixed-Culture 33
126.0,3.254,1.013,18.838,Mixed-Culture 33
126.5,3.247,1.013,18.841,Mixed-Culture 33
127.0,3.24,1.013,18.844,Mixed-Culture 33
127.5,3.233,1.013,18.847,Mixed-Culture 33
128.0,3.226,1.013,18.85,Mixed-Culture 33
128.5,3.219,1.012,18.853,Mixed-Culture 33
129.0,3.212,1.012,18.855,Mixed-Culture 33
129.5,3.204,1.012,18.858,Mixed-Culture 33
130.0,3.197,1.012,18.861,Mixed-Culture 33
130.5,3.19,1.012,18.864,Mixed-Culture 33
131.0,3.183,1.012,18.867,Mixed-Culture 33
131.5,3.176,1.012,18.87,Mixed-Culture 33
132.0,3.169,1.012,18.873,Mixed-Culture 33
132.5,3.161,1.012,18.875,Mixed-Culture 33
133.0,3.154,1.012,18.878,Mixed-Culture 33
133.5,3.147,1.012,18.881,Mixed-Culture 33
134.0,3.14,1.012,18.884,Mixed-Culture 33
134.5,3.133,1.012,18.887,Mixed-Culture 33
135.0,3.126,1.012,18.89,Mixed-Culture 33
135.5,3.119,1.012,18.893,Mixed-Culture 33
136.0,3.111,1.012,18.895,Mixed-Culture 33
136.5,3.104,1.012,18.898,Mixed-Culture 33
137.0,3.1,1.012,18.781,Mixed-Culture 33
137.5,3.1,1.012,18.483,Mixed-Culture 33
138.0,3.1,1.012,18.184,Mixed-Culture 33
138.5,3.1,1.012,17.886,Mixed-Culture 33
139.0,3.1,1.012,17.588,Mixed-Culture 33
139.5,3.1,1.012,17.29,Mixed-Culture 33
140.0,3.1,1.012,16.992,Mixed-Culture 33
140.5,3.1,1.012,16.693,Mixed-Culture 33
141.0,3.1,1.012,16.395,Mixed-Culture 33
141.5,3.1,1.012,16.097,Mixed-Culture 33
142.0,3.1,1.012,15.799,Mixed-Culture 33
142.5,3.1,1.012,15.501,Mixed-Culture 33
143.0,3.1,1.012,15.202,Mixed-Culture 33
143.5,3.1,1.012,14.904,Mixed-Culture 33
144.0,3.1,1.012,14.606,Mixed-Culture 33
144.5,3.1,1.012,14.308,Mixed-Culture 33
145.0,3.1,1.012,14.01,Mixed-Culture 33
145.5,3.1,1.012,13.711,Mixed-Culture 33
146.0,3.1,1.012,13.413,Mixed-Culture 33
146.5,3.1,1.012,13.115,Mixed-Culture 33
147.0,3.1,1.012,12.817,Mixed-Culture 33
147.5,3.1,1.012,12.519,Mixed-Culture 33
148.0,3.1,1.012,12.221,Mixed-Culture 33
148.5,3.1,1.012,11.922,Mixed-Culture 33
149.0,3.1,1.012,11.624,Mixed-Culture 33
149.5,3.1,1.012,11.326,Mixed-Culture 33
150.0,3.1,1.012,11.028,Mixed-Culture 33
150.5,3.1,1.012,10.73,Mixed-Culture 33
151.0,3.1,1.012,10.431,Mixed-Culture 33
151.5,3.1,1.012,10.133,Mixed-Culture 33
152.0,3.1,1.012,9.835,Mixed-Culture 33
152.5,3.1,1.012,9.537,Mixed-Culture 33
153.0,3.1,1.012,9.239,Mixed-Culture 33
153.5,3.1,1.012,8.94,Mixed-Culture 33
154.0,3.1,1.012,8.642,Mixed-Culture 33
154.5,3.1,1.012,8.344,Mixed-Culture 33
155.0,3.1,1.012,8.046,Mixed-Culture 33
155.5,3.1,1.012,7.748,Mixed-Culture 33
156.0,3.1,1.012,7.449,Mixed-Culture 33
156.5,3.1,1.012,7.151,Mixed-Culture 33
157.0,3.1,1.012,6.853,Mixed-Culture 33
157.5,3.1,1.012,6.555,Mixed-Culture 33
158.0,3.1,1.012,6.257,Mixed-Culture 33
158.5,3.1,1.012,5.958,Mixed-Culture 33
159.0,3.1,1.012,5.66,Mixed-Culture 33
159.5,3.1,1.012,5.362,Mixed-Culture 33
160.0,3.1,1.012,5.064,Mixed-Culture 33
160.5,3.1,1.012,4.766,Mixed-Culture 33
161.0,3.1,1.012,4.468,Mixed-Culture 33
161.5,3.1,1.012,4.169,Mixed-Culture 33
162.0,3.1,1.012,3.871,Mixed-Culture 33
162.5,3.1,1.012,3.573,Mixed-Culture 33
163.0,3.1,1.012,3.375,Mixed-Culture 33
163.5,3.1,1.012,3.316,Mixed-Culture 33
164.0,3.1,1.012,3.257,Mixed-Culture 33
164.5,3.1,1.012,3.198,Mixed-Culture 33
165.0,3.1,1.012,3.139,Mixed-Culture 33
165.5,3.1,1.012,3.08,Mixed-Culture 33
166.0,3.1,1.012,3.02,Mixed-Culture 33
166.5,3.1,1.012,2.961,Mixed-Culture 33
167.0,3.1,1.012,2.902,Mixed-Culture 33
167.5,3.1,1.012,2.843,Mixed-Culture 33
168.0,3.1,1.012,2.784,Mixed-Culture 33
168.5,3.1,1.012,2.725,Mixed-Culture 33
169.0,3.1,1.012,2.666,Mixed-Culture 33
169.5,3.1,1.012,2.607,Mixed-Culture 33
170.0,3.1,1.012,2.547,Mixed-Culture 33
170.5,3.1,1.012,2.488,Mixed-Culture 33
171.0,3.1,1.012,2.429,Mixed-Culture 33
171.5,3.1,1.012,2.37,Mixed-Culture 33
172.0,3.1,1.012,2.311,Mixed-Culture 33
172.5,3.1,1.012,2.252,Mixed-Culture 33
173.0,3.1,1.012,2.193,Mixed-Culture 33
173.5,3.1,1.012,2.134,Mixed-Culture 33
174.0,3.1,1.012,2.074,Mixed-Culture 33
174.5,3.1,1.012,2.015,Mixed-Culture 33
175.0,3.1,1.012,1.956,Mixed-Culture 33
175.5,3.1,1.012,1.897,Mixed-Culture 33
176.0,3.1,1.012,1.838,Mixed-Culture 33
176.5,3.1,1.012,1.779,Mixed-Culture 33
177.0,3.1,1.012,1.72,Mixed-Culture 33
177.5,3.1,1.012,1.661,Mixed-Culture 33
178.0,3.1,1.012,1.601,Mixed-Culture 33
178.5,3.1,1.012,1.542,Mixed-Culture 33
179.0,3.1,1.012,1.483,Mixed-Culture 33
179.5,3.1,1.012,1.424,Mixed-Culture 33
180.0,3.1,1.012,1.365,Mixed-Culture 33
180.5,3.1,1.012,1.306,Mixed-Culture 33
181.0,3.1,1.012,1.247,Mixed-Culture 33
181.5,3.1,1.012,1.188,Mixed-Culture 33
182.0,3.1,1.012,1.128,Mixed-Culture 33
182.5,3.1,1.012,1.069,Mixed-Culture 33
183.0,3.1,1.012,1.01,Mixed-Culture 33
183.5,3.1,1.012,0.951,Mixed-Culture 33
184.0,3.1,1.012,0.892,Mixed-Culture 33
184.5,3.1,1.012,0.833,Mixed-Culture 33
185.0,3.1,1.012,0.774,Mixed-Culture 33
185.5,3.1,1.012,0.715,Mixed-Culture 33
186.0,3.1,1.012,0.655,Mixed-Culture 33
186.5,3.1,1.012,0.596,Mixed-Culture 33
187.0,3.1,1.012,0.537,Mixed-Culture 33
187.5,3.1,1.012,0.478,Mixed-Culture 33
188.0,3.1,1.012,0.419,Mixed-Culture 33
188.5,3.1,1.012,0.399,Mixed-Culture 33
189.0,3.1,1.012,0.397,Mixed-Culture 33
189.5,3.1,1.012,0.395,Mixed-Culture 33
190.0,3.1,1.012,0.393,Mixed-Culture 33
190.5,3.1,1.012,0.391,Mixed-Culture 33
191.0,3.1,1.012,0.389,Mixed-Culture 33
191.5,3.1,1.012,0.387,Mixed-Culture 33
192.0,3.1,1.012,0.385,Mixed-Culture 33
192.5,3.1,1.012,0.384,Mixed-Culture 33
193.0,3.1,1.012,0.382,Mixed-Culture 33
193.5,3.1,1.012,0.38,Mixed-Culture 33
194.0,3.1,1.012,0.378,Mixed-Culture 33
194.5,3.1,1.012,0.376,Mixed-Culture 33
195.0,3.1,1.012,0.374,Mixed-Culture 33
195.5,3.1,1.012,0.372,Mixed-Culture 33
196.0,3.1,1.012,0.37,Mixed-Culture 33
196.5,3.1,1.012,0.368,Mixed-Culture 33
197.0,3.1,1.012,0.366,Mixed-Culture 33
197.5,3.1,1.012,0.365,Mixed-Culture 33
198.0,3.1,1.012,0.363,Mixed-Culture 33
198.5,3.1,1.012,0.361,Mixed-Culture 33
199.0,3.1,1.012,0.359,Mixed-Culture 33
199.5,3.1,1.012,0.357,Mixed-Culture 33
200.0,3.1,1.012,0.355,Mixed-Culture 33
200.5,3.1,1.012,0.353,Mixed-Culture 33
201.0,3.1,1.012,0.351,Mixed-Culture 33
201.5,3.1,1.012,0.349,Mixed-Culture 33
202.0,3.1,1.012,0.347,Mixed-Culture 33
202.5,3.1,1.012,0.346,Mixed-Culture 33
203.0,3.1,1.012,0.344,Mixed-Culture 33
203.5,3.1,1.012,0.342,Mixed-Culture 33
204.0,3.1,1.012,0.34,Mixed-Culture 33
204.5,3.1,1.012,0.338,Mixed-Culture 33
205.0,3.1,1.012,0.336,Mixed-Culture 33
205.5,3.1,1.012,0.334,Mixed-Culture 33
206.0,3.1,1.012,0.332,Mixed-Culture 33
206.5,3.1,1.012,0.33,Mixed-Culture 33
207.0,3.1,1.012,0.328,Mixed-Culture 33
207.5,3.1,1.012,0.327,Mixed-Culture 33
208.0,3.1,1.012,0.325,Mixed-Culture 33
208.5,3.1,1.012,0.323,Mixed-Culture 33
209.0,3.1,1.012,0.321,Mixed-Culture 33
209.5,3.1,1.012,0.319,Mixed-Culture 33
210.0,3.1,1.012,0.317,Mixed-Culture 33
210.5,3.1,1.012,0.315,Mixed-Culture 33
211.0,3.1,1.012,0.313,Mixed-Culture 33
211.5,3.1,1.012,0.311,Mixed-Culture 33
212.0,3.1,1.012,0.309,Mixed-Culture 33
212.5,3.1,1.012,0.308,Mixed-Culture 33
213.0,3.1,1.012,0.306,Mixed-Culture 33
213.5,3.1,1.012,0.304,Mixed-Culture 33
214.0,3.1,1.012,0.302,Mixed-Culture 33
214.5,3.1,1.012,0.3,Mixed-Culture 33
215.0,3.1,1.012,0.298,Mixed-Culture 33
215.5,3.1,1.012,0.296,Mixed-Culture 33
216.0,3.1,1.012,0.294,Mixed-Culture 33
216.5,3.1,1.012,0.292,Mixed-Culture 33
217.0,3.1,1.012,0.29,Mixed-Culture 33
217.5,3.1,1.012,0.289,Mixed-Culture 33
218.0,3.1,1.012,0.287,Mixed-Culture 33
218.5,3.1,1.012,0.285,Mixed-Culture 33
219.0,3.1,1.012,0.283,Mixed-Culture 33
219.5,3.1,1.012,0.281,Mixed-Culture 33
220.0,3.1,1.012,0.279,Mixed-Culture 33
220.5,3.1,1.012,0.277,Mixed-Culture 33
221.0,3.1,1.012,0.275,Mixed-Culture 33
221.5,3.1,1.012,0.273,Mixed-Culture 33
222.0,3.1,1.012,0.271,Mixed-Culture 33
222.5,3.1,1.012,0.27,Mixed-Culture 33
223.0,3.1,1.012,0.268,Mixed-Culture 33
223.5,3.1,1.012,0.266,Mixed-Culture 33
224.0,3.1,1.012,0.264,Mixed-Culture 33
224.5,3.1,1.012,0.262,Mixed-Culture 33
225.0,3.1,1.012,0.26,Mixed-Culture 33
225.5,3.1,1.012,0.258,Mixed-Culture 33
226.0,3.1,1.012,0.256,Mixed-Culture 33
226.5,3.1,1.012,0.254,Mixed-Culture 33
227.0,3.1,1.012,0.252,Mixed-Culture 33
227.5,3.1,1.012,0.251,Mixed-Culture 33
228.0,3.1,1.012,0.249,Mixed-Culture 33
228.5,3.1,1.012,0.247,Mixed-Culture 33
229.0,3.1,1.012,0.245,Mixed-Culture 33
229.5,3.1,1.012,0.243,Mixed-Culture 33
230.0,3.1,1.012,0.241,Mixed-Culture 33
230.5,3.1,1.012,0.239,Mixed-Culture 33
231.0,3.1,1.012,0.237,Mixed-Culture 33
231.5,3.1,1.012,0.235,Mixed-Culture 33
232.0,3.1,1.012,0.233,Mixed-Culture 33
232.5,3.1,1.012,0.232,Mixed-Culture 33
233.0,3.1,1.012,0.23,Mixed-Culture 33
233.5,3.1,1.012,0.228,Mixed-Culture 33
234.0,3.1,1.012,0.226,Mixed-Culture 33
234.5,3.1,1.012,0.224,Mixed-Culture 33
235.0,3.1,1.012,0.222,Mixed-Culture 33
235.5,3.1,1.012,0.22,Mixed-Culture 33
236.0,3.1,1.012,0.218,Mixed-Culture 33
236.5,3.1,1.012,0.216,Mixed-Culture 33
237.0,3.1,1.012,0.214,Mixed-Culture 33
237.5,3.1,1.012,0.213,Mixed-Culture 33
238.0,3.1,1.012,0.211,Mixed-Culture 33
238.5,3.1,1.012,0.209,Mixed-Culture 33
239.0,3.1,1.012,0.207,Mixed-Culture 33
239.5,3.1,1.012,0.205,Mixed-Culture 33
240.0,3.1,1.012,0.203,Mixed-Culture 33
240.5,3.1,1.012,0.201,Mixed-Culture 33
241.0,3.1,1.012,0.202,Mixed-Culture 33
241.5,3.1,1.012,0.206,Mixed-Culture 33
242.0,3.1,1.012,0.21,Mixed-Culture 33
242.5,3.1,1.012,0.215,Mixed-Culture 33
243.0,3.1,1.012,0.219,Mixed-Culture 33
243.5,3.1,1.012,0.223,Mixed-Culture 33
244.0,3.1,1.012,0.228,Mixed-Culture 33
244.5,3.1,1.012,0.232,Mixed-Culture 33
245.0,3.1,1.012,0.236,Mixed-Culture 33
245.5,3.1,1.012,0.241,Mixed-Culture 33
246.0,3.1,1.012,0.245,Mixed-Culture 33
246.5,3.1,1.012,0.249,Mixed-Culture 33
247.0,3.1,1.012,0.254,Mixed-Culture 33
247.5,3.1,1.012,0.258,Mixed-Culture 33
248.0,3.1,1.012,0.262,Mixed-Culture 33
248.5,3.1,1.012,0.267,Mixed-Culture 33
249.0,3.1,1.012,0.271,Mixed-Culture 33
249.5,3.1,1.012,0.275,Mixed-Culture 33
250.0,3.1,1.012,0.28,Mixed-Culture 33
250.5,3.1,1.012,0.284,Mixed-Culture 33
251.0,3.1,1.012,0.288,Mixed-Culture 33
251.5,3.1,1.012,0.293,Mixed-Culture 33
252.0,3.1,1.012,0.297,Mixed-Culture 33
252.5,3.1,1.012,0.301,Mixed-Culture 33
253.0,3.1,1.012,0.306,Mixed-Culture 33
253.5,3.1,1.012,0.31,Mixed-Culture 33
254.0,3.1,1.012,0.314,Mixed-Culture 33
254.5,3.1,1.012,0.319,Mixed-Culture 33
255.0,3.1,1.012,0.323,Mixed-Culture 33
255.5,3.1,1.012,0.327,Mixed-Culture 33
256.0,3.1,1.012,0.331,Mixed-Culture 33
256.5,3.1,1.012,0.336,Mixed-Culture 33
257.0,3.1,1.012,0.34,Mixed-Culture 33
257.5,3.1,1.012,0.344,Mixed-Culture 33
