hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,12.4,1.05,21.7,5.57,0.0,0.29,Mixed-Culture 50
0.5,12.4,1.05,21.7,5.552,0.0,0.263,Mixed-Culture 50
1.0,12.4,1.05,21.7,5.62,0.0,0.31,Mixed-Culture 50
1.5,12.4,1.05,21.7,5.557,0.0,0.29,Mixed-Culture 50
2.0,12.4,1.05,21.7,5.46,0.0,0.29,Mixed-Culture 50
2.5,12.4,1.05,21.7,5.56,0.0,0.28,Mixed-Culture 50
3.0,12.4,1.05,21.7,5.49,0.0,0.27,Mixed-Culture 50
3.5,12.4,1.05,21.7,5.533,0.0,0.275,Mixed-Culture 50
4.0,12.4,1.05,21.6,5.47,0.0,0.26,Mixed-Culture 50
4.5,12.4,1.05,21.6,5.481,0.0,0.26,Mixed-Culture 50
5.0,12.4,1.05,21.6,5.42,0.0,0.25,Mixed-Culture 50
5.5,12.4,1.05,21.552,5.512,0.0,0.255,Mixed-Culture 50
6.0,12.4,1.05,21.5,5.41,0.0,0.26,Mixed-Culture 50
6.5,12.4,1.05,21.4,5.54,0.0,0.25,Mixed-Culture 50
7.0,12.4,1.05,21.4,5.42,0.0,0.23,Mixed-Culture 50
7.5,12.4,1.05,21.4,5.463,0.0,0.255,Mixed-Culture 50
8.0,12.4,1.05,21.4,5.42,0.0,0.23,Mixed-Culture 50
8.5,12.4,1.05,21.352,5.535,0.0,0.24,Mixed-Culture 50
9.0,12.4,1.05,21.3,5.45,0.0,0.23,Mixed-Culture 50
9.5,12.4,1.05,21.3,5.422,0.0,0.225,Mixed-Culture 50
10.0,12.4,1.05,21.3,5.39,0.0,0.23,Mixed-Culture 50
10.5,12.4,1.05,21.2,5.401,0.0,0.22,Mixed-Culture 50
11.0,12.4,1.05,21.2,5.45,0.0,0.21,Mixed-Culture 50
11.5,12.4,1.05,21.2,5.42,0.0,0.21,Mixed-Culture 50
12.0,12.4,1.05,21.2,5.39,0.0,0.21,Mixed-Culture 50
12.5,12.4,1.05,21.2,5.365,0.0,0.21,Mixed-Culture 50
13.0,12.4,1.05,21.2,5.47,0.0,0.21,Mixed-Culture 50
13.5,12.4,1.05,21.2,5.411,0.0,0.195,Mixed-Culture 50
14.0,12.4,1.05,21.2,5.29,0.0,0.2,Mixed-Culture 50
14.5,12.4,1.05,21.2,5.445,0.0,0.2,Mixed-Culture 50
15.0,12.4,1.05,21.2,5.38,0.0,0.2,Mixed-Culture 50
15.5,12.4,1.05,21.2,5.33,0.0,0.195,Mixed-Culture 50
16.0,12.4,1.05,21.2,5.34,0.0,0.19,Mixed-Culture 50
16.5,12.4,1.05,21.2,5.357,0.0,0.19,Mixed-Culture 50
17.0,12.4,1.05,21.2,5.31,0.0,0.19,Mixed-Culture 50
17.5,12.352,1.05,21.2,5.346,0.0,0.185,Mixed-Culture 50
18.0,12.3,1.05,21.2,5.34,0.0,0.2,Mixed-Culture 50
18.5,12.3,1.05,21.2,5.256,0.0,0.185,Mixed-Culture 50
19.0,12.3,1.05,21.2,5.37,0.0,0.18,Mixed-Culture 50
19.5,12.3,1.05,21.2,5.235,0.0,0.185,Mixed-Culture 50
20.0,12.3,1.05,21.2,5.32,0.0,0.17,Mixed-Culture 50
20.5,12.3,1.05,21.2,5.257,0.0,0.17,Mixed-Culture 50
21.0,12.3,1.05,21.2,5.25,0.0,0.17,Mixed-Culture 50
21.5,12.3,1.05,21.2,5.204,0.0,0.17,Mixed-Culture 50
22.0,12.3,1.05,21.2,5.15,0.0,0.16,Mixed-Culture 50
22.5,12.3,1.05,21.2,5.251,0.0,0.16,Mixed-Culture 50
23.0,12.3,1.05,21.3,5.16,0.0,0.16,Mixed-Culture 50
23.5,12.3,1.05,21.3,5.265,0.0,0.16,Mixed-Culture 50
24.0,12.3,1.05,21.3,5.18,0.0,0.16,Mixed-Culture 50
24.5,12.3,1.05,21.3,5.196,0.0,0.155,Mixed-Culture 50
25.0,12.2,1.049,21.4,5.15,0.0,0.15,Mixed-Culture 50
25.5,12.2,1.049,21.4,5.161,0.0,0.15,Mixed-Culture 50
26.0,12.2,1.049,21.4,5.08,0.0,0.14,Mixed-Culture 50
26.5,12.2,1.049,21.4,5.116,0.0,0.14,Mixed-Culture 50
27.0,12.2,1.049,21.4,5.17,0.0,0.13,Mixed-Culture 50
27.5,12.3,1.05,21.5,5.116,0.0,0.13,Mixed-Culture 50
28.0,12.2,1.049,21.5,5.11,0.0,0.12,Mixed-Culture 50
28.5,12.2,1.049,21.548,5.075,0.0,0.125,Mixed-Culture 50
29.0,12.2,1.049,21.6,5.07,0.0,0.12,Mixed-Culture 50
29.5,12.2,1.049,21.6,5.045,0.0,0.115,Mixed-Culture 50
30.0,12.1,1.049,21.6,5.1,0.0,0.12,Mixed-Culture 50
30.5,12.1,1.049,21.648,5.03,0.0,0.115,Mixed-Culture 50
31.0,12.1,1.049,21.7,5.01,0.0,0.11,Mixed-Culture 50
31.5,12.1,1.049,21.7,5.015,0.0,0.105,Mixed-Culture 50
32.0,12.0,1.048,21.7,5.01,0.0,0.11,Mixed-Culture 50
32.5,12.0,1.048,21.8,4.98,0.0,0.11,Mixed-Culture 50
33.0,11.9,1.048,21.8,5.02,0.0,0.11,Mixed-Culture 50
33.5,11.9,1.048,21.848,5.019,0.0,0.105,Mixed-Culture 50
34.0,11.9,1.048,21.9,5.02,0.0,0.11,Mixed-Culture 50
34.5,11.852,1.048,21.9,4.986,0.0,0.11,Mixed-Culture 50
35.0,11.8,1.048,21.9,4.98,0.0,0.12,Mixed-Culture 50
35.5,11.752,1.048,22.0,4.986,0.0,0.105,Mixed-Culture 50
36.0,11.7,1.047,22.0,4.99,0.0,0.11,Mixed-Culture 50
36.5,11.7,1.047,22.048,5.005,0.0,0.105,Mixed-Culture 50
37.0,11.6,1.047,22.1,4.97,0.0,0.1,Mixed-Culture 50
37.5,11.6,1.047,22.1,4.925,0.0,0.1,Mixed-Culture 50
38.0,11.5,1.046,22.2,4.94,0.0,0.11,Mixed-Culture 50
38.5,11.5,1.046,22.2,4.915,0.0,0.1,Mixed-Culture 50
39.0,11.4,1.046,22.3,4.91,0.0,0.1,Mixed-Culture 50
39.5,11.4,1.046,22.3,4.976,0.0,0.1,Mixed-Culture 50
40.0,11.3,1.045,22.4,4.9,0.0,0.1,Mixed-Culture 50
40.5,11.3,1.045,22.4,4.959,0.0,0.1,Mixed-Culture 50
41.0,11.2,1.045,22.5,4.92,0.0,0.1,Mixed-Culture 50
41.5,11.152,1.045,22.5,4.956,0.0,0.095,Mixed-Culture 50
42.0,11.1,1.045,22.6,4.95,0.0,0.1,Mixed-Culture 50
42.5,11.0,1.044,22.6,4.895,0.0,0.095,Mixed-Culture 50
43.0,10.9,1.044,22.7,4.89,0.0,0.1,Mixed-Culture 50
43.5,10.852,1.044,22.555,4.931,0.0,0.1,Mixed-Culture 50
44.0,10.8,1.043,22.3,4.96,0.0,0.1,Mixed-Culture 50
44.5,10.752,1.043,22.4,4.935,0.0,0.1,Mixed-Culture 50
45.0,10.6,1.043,22.4,4.87,0.0,0.1,Mixed-Culture 50
45.5,10.552,1.043,22.5,4.91,0.0,0.1,Mixed-Culture 50
46.0,10.5,1.042,22.6,4.93,0.0,0.1,Mixed-Culture 50
46.5,10.4,1.042,22.648,4.885,0.0,0.1,Mixed-Culture 50
47.0,10.3,1.041,22.7,4.87,0.0,0.1,Mixed-Culture 50
47.5,10.2,1.041,22.555,4.914,0.0,0.1,Mixed-Culture 50
48.0,10.1,1.04,22.4,4.86,0.0,0.1,Mixed-Culture 50
48.5,10.052,1.04,22.5,4.87,0.0,0.1,Mixed-Culture 50
49.0,10.0,1.04,22.6,4.87,0.0,0.1,Mixed-Culture 50
49.5,9.9,1.04,22.648,4.921,0.0,0.095,Mixed-Culture 50
50.0,9.8,1.039,22.7,4.9,0.0,0.09,Mixed-Culture 50
50.5,9.752,1.039,22.555,4.914,0.0,0.095,Mixed-Culture 50
51.0,9.7,1.039,22.4,4.87,0.0,0.09,Mixed-Culture 50
51.5,9.6,1.038,22.448,4.9,0.0,0.095,Mixed-Culture 50
52.0,9.5,1.038,22.5,4.88,0.0,0.09,Mixed-Culture 50
52.5,9.452,1.038,22.6,4.92,0.0,0.09,Mixed-Culture 50
53.0,9.4,1.038,22.7,4.87,8.0,0.1,Mixed-Culture 50
53.5,9.3,1.037,22.748,4.915,2.03,0.095,Mixed-Culture 50
54.0,9.2,1.037,22.7,4.86,0.0,0.1,Mixed-Culture 50
54.5,9.152,1.037,22.4,4.91,0.0,0.09,Mixed-Culture 50
55.0,9.1,1.036,22.5,4.87,0.0,0.1,Mixed-Culture 50
55.5,9.0,1.036,22.548,4.906,0.0,0.1,Mixed-Culture 50
56.0,8.9,1.035,22.6,4.89,0.0,0.1,Mixed-Culture 50
56.5,8.852,1.035,22.7,4.905,0.0,0.1,Mixed-Culture 50
57.0,8.8,1.035,22.7,4.91,0.0,0.1,Mixed-Culture 50
57.5,8.7,1.035,22.558,4.875,0.0,0.1,Mixed-Culture 50
58.0,8.7,1.035,22.4,4.87,0.0,0.09,Mixed-Culture 50
58.5,8.6,1.034,22.448,4.865,0.0,0.09,Mixed-Culture 50
59.0,8.5,1.034,22.5,4.92,0.0,0.1,Mixed-Culture 50
59.5,8.452,1.034,22.548,4.871,0.0,0.095,Mixed-Culture 50
60.0,8.4,1.033,22.6,4.86,0.0,0.1,Mixed-Culture 50
60.5,8.352,1.033,22.6,4.88,0.0,0.09,Mixed-Culture 50
61.0,8.3,1.033,22.6,4.89,0.0,0.09,Mixed-Culture 50
61.5,8.2,1.033,22.6,4.881,0.0,0.09,Mixed-Culture 50
62.0,8.2,1.033,22.6,4.86,0.0,0.09,Mixed-Culture 50
62.5,8.1,1.032,22.6,4.864,0.0,0.095,Mixed-Culture 50
63.0,8.1,1.032,22.6,4.88,0.0,0.09,Mixed-Culture 50
