hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
0.0,11.9,1.048,20.9,Mixed-Culture 50
0.5,11.9,1.048,20.816,Mixed-Culture 50
1.0,11.9,1.048,20.731,Mixed-Culture 50
1.5,11.9,1.048,20.647,Mixed-Culture 50
2.0,11.9,1.048,20.562,Mixed-Culture 50
2.5,11.9,1.048,20.478,Mixed-Culture 50
3.0,11.9,1.048,20.393,Mixed-Culture 50
3.5,11.9,1.048,20.309,Mixed-Culture 50
4.0,11.9,1.048,20.224,Mixed-Culture 50
4.5,11.9,1.048,20.14,Mixed-Culture 50
5.0,11.9,1.048,20.055,Mixed-Culture 50
5.5,11.9,1.048,19.971,Mixed-Culture 50
6.0,11.9,1.048,19.886,Mixed-Culture 50
6.5,11.9,1.048,19.802,Mixed-Culture 50
7.0,11.865,1.048,19.819,Mixed-Culture 50
7.5,11.83,1.048,19.839,Mixed-Culture 50
8.0,11.794,1.048,19.859,Mixed-Culture 50
8.5,11.759,1.047,19.878,Mixed-Culture 50
9.0,11.723,1.047,19.898,Mixed-Culture 50
9.5,11.688,1.047,19.918,Mixed-Culture 50
10.0,11.652,1.047,19.938,Mixed-Culture 50
10.5,11.617,1.047,19.957,Mixed-Culture 50
11.0,11.582,1.047,19.977,Mixed-Culture 50
11.5,11.546,1.046,19.997,Mixed-Culture 50
12.0,11.511,1.046,20.016,Mixed-Culture 50
12.5,11.475,1.046,20.036,Mixed-Culture 50
13.0,11.44,1.046,20.056,Mixed-Culture 50
13.5,11.404,1.046,20.075,Mixed-Culture 50
14.0,11.369,1.046,20.095,Mixed-Culture 50
14.5,11.333,1.045,20.115,Mixed-Culture 50
15.0,11.298,1.045,20.135,Mixed-Culture 50
15.5,11.262,1.045,20.154,Mixed-Culture 50
16.0,11.227,1.045,20.174,Mixed-Culture 50
16.5,11.191,1.045,20.194,Mixed-Culture 50
17.0,11.156,1.045,20.213,Mixed-Culture 50
17.5,11.121,1.045,20.233,Mixed-Culture 50
18.0,11.085,1.044,20.253,Mixed-Culture 50
18.5,11.05,1.044,20.272,Mixed-Culture 50
19.0,11.014,1.044,20.292,Mixed-Culture 50
19.5,11.0,1.044,20.303,Mixed-Culture 50
20.0,11.0,1.044,20.308,Mixed-Culture 50
20.5,11.0,1.044,20.314,Mixed-Culture 50
21.0,11.0,1.044,20.319,Mixed-Culture 50
21.5,11.0,1.044,20.324,Mixed-Culture 50
22.0,11.0,1.044,20.329,Mixed-Culture 50
22.5,11.0,1.044,20.335,Mixed-Culture 50
23.0,11.0,1.044,20.34,Mixed-Culture 50
23.5,11.0,1.044,20.345,Mixed-Culture 50
24.0,11.0,1.044,20.35,Mixed-Culture 50
24.5,11.0,1.044,20.356,Mixed-Culture 50
25.0,11.0,1.044,20.361,Mixed-Culture 50
25.5,11.0,1.044,20.366,Mixed-Culture 50
26.0,11.0,1.044,20.371,Mixed-Culture 50
26.5,11.0,1.044,20.377,Mixed-Culture 50
27.0,11.0,1.044,20.382,Mixed-Culture 50
27.5,11.0,1.044,20.387,Mixed-Culture 50
28.0,11.0,1.044,20.392,Mixed-Culture 50
28.5,11.0,1.044,20.398,Mixed-Culture 50
29.0,10.949,1.044,20.409,Mixed-Culture 50
29.5,10.859,1.043,20.425,Mixed-Culture 50
30.0,10.769,1.043,20.441,Mixed-Culture 50
30.5,10.678,1.043,20.457,Mixed-Culture 50
31.0,10.588,1.042,20.473,Mixed-Culture 50
31.5,10.497,1.042,20.489,Mixed-Culture 50
32.0,10.407,1.042,20.505,Mixed-Culture 50
32.5,10.316,1.041,20.521,Mixed-Culture 50
