hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
55.5,5.933,1.023,20.467,Mixed-Culture 67
56.0,5.864,1.023,20.453,Mixed-Culture 67
56.5,5.795,1.023,20.439,Mixed-Culture 67
57.0,5.727,1.023,20.425,Mixed-Culture 67
57.5,5.658,1.022,20.412,Mixed-Culture 67
58.0,5.589,1.022,20.398,Mixed-Culture 67
58.5,5.52,1.022,20.384,Mixed-Culture 67
59.0,5.451,1.021,20.37,Mixed-Culture 67
59.5,5.383,1.021,20.357,Mixed-Culture 67
60.0,5.314,1.021,20.343,Mixed-Culture 67
60.5,5.245,1.021,20.329,Mixed-Culture 67
61.0,5.176,1.02,20.315,Mixed-Culture 67
61.5,5.108,1.02,20.302,Mixed-Culture 67
62.0,5.039,1.02,20.288,Mixed-Culture 67
62.5,4.97,1.019,20.274,Mixed-Culture 67
63.0,4.901,1.019,20.26,Mixed-Culture 67
63.5,4.832,1.019,20.246,Mixed-Culture 67
64.0,4.764,1.019,20.233,Mixed-Culture 67
64.5,4.695,1.018,20.219,Mixed-Culture 67
65.0,4.626,1.018,20.205,Mixed-Culture 67
65.5,4.6,1.018,20.182,Mixed-Culture 67
66.0,4.6,1.018,20.154,Mixed-Culture 67
66.5,4.6,1.018,20.126,Mixed-Culture 67
67.0,4.6,1.018,20.097,Mixed-Culture 67
67.5,4.6,1.018,20.069,Mixed-Culture 67
68.0,4.6,1.018,20.041,Mixed-Culture 67
68.5,4.6,1.018,20.012,Mixed-Culture 67
69.0,4.6,1.018,19.984,Mixed-Culture 67
69.5,4.6,1.018,19.956,Mixed-Culture 67
70.0,4.6,1.018,19.927,Mixed-Culture 67
70.5,4.6,1.018,19.899,Mixed-Culture 67
71.0,4.6,1.018,19.87,Mixed-Culture 67
71.5,4.6,1.018,19.842,Mixed-Culture 67
72.0,4.6,1.018,19.814,Mixed-Culture 67
72.5,4.6,1.018,19.785,Mixed-Culture 67
73.0,4.6,1.018,19.757,Mixed-Culture 67
73.5,4.6,1.018,19.729,Mixed-Culture 67
74.0,4.6,1.018,19.7,Mixed-Culture 67
74.5,4.6,1.018,19.672,Mixed-Culture 67
75.0,4.6,1.018,19.644,Mixed-Culture 67
75.5,4.6,1.018,19.615,Mixed-Culture 67
76.0,4.6,1.018,19.587,Mixed-Culture 67
76.5,4.6,1.018,19.558,Mixed-Culture 67
77.0,4.6,1.018,19.53,Mixed-Culture 67
77.5,4.6,1.018,19.502,Mixed-Culture 67
78.0,4.563,1.018,19.5,Mixed-Culture 67
78.5,4.524,1.018,19.5,Mixed-Culture 67
79.0,4.486,1.018,19.5,Mixed-Culture 67
79.5,4.447,1.017,19.5,Mixed-Culture 67
80.0,4.408,1.017,19.5,Mixed-Culture 67
80.5,4.369,1.017,19.5,Mixed-Culture 67
81.0,4.33,1.017,19.5,Mixed-Culture 67
81.5,4.291,1.017,19.5,Mixed-Culture 67
82.0,4.252,1.017,19.5,Mixed-Culture 67
82.5,4.213,1.016,19.5,Mixed-Culture 67
83.0,4.174,1.016,19.5,Mixed-Culture 67
83.5,4.135,1.016,19.5,Mixed-Culture 67
84.0,4.096,1.016,19.5,Mixed-Culture 67
84.5,4.057,1.016,19.5,Mixed-Culture 67
85.0,4.018,1.016,19.5,Mixed-Culture 67
85.5,3.979,1.016,19.5,Mixed-Culture 67
86.0,3.94,1.015,19.5,Mixed-Culture 67
86.5,3.901,1.015,19.5,Mixed-Culture 67
87.0,3.862,1.015,19.5,Mixed-Culture 67
87.5,3.824,1.015,19.5,Mixed-Culture 67
88.0,3.785,1.015,19.5,Mixed-Culture 67
88.5,3.746,1.015,19.5,Mixed-Culture 67
89.0,3.707,1.014,19.5,Mixed-Culture 67
89.5,3.668,1.014,19.5,Mixed-Culture 67
90.0,3.629,1.014,19.5,Mixed-Culture 67
90.5,3.6,1.014,19.5,Mixed-Culture 67
91.0,3.6,1.014,19.5,Mixed-Culture 67
91.5,3.6,1.014,19.5,Mixed-Culture 67
92.0,3.6,1.014,19.5,Mixed-Culture 67
92.5,3.6,1.014,19.5,Mixed-Culture 67
93.0,3.6,1.014,19.5,Mixed-Culture 67
93.5,3.6,1.014,19.5,Mixed-Culture 67
94.0,3.6,1.014,19.5,Mixed-Culture 67
94.5,3.6,1.014,19.5,Mixed-Culture 67
95.0,3.6,1.014,19.5,Mixed-Culture 67
95.5,3.6,1.014,19.5,Mixed-Culture 67
96.0,3.6,1.014,19.5,Mixed-Culture 67
96.5,3.6,1.014,19.5,Mixed-Culture 67
97.0,3.6,1.014,19.5,Mixed-Culture 67
97.5,3.6,1.014,19.5,Mixed-Culture 67
98.0,3.6,1.014,19.5,Mixed-Culture 67
98.5,3.6,1.014,19.5,Mixed-Culture 67
99.0,3.6,1.014,19.5,Mixed-Culture 67
99.5,3.597,1.014,19.497,Mixed-Culture 67
100.0,3.572,1.014,19.472,Mixed-Culture 67
100.5,3.548,1.014,19.448,Mixed-Culture 67
101.0,3.524,1.014,19.424,Mixed-Culture 67
101.5,3.5,1.014,19.4,Mixed-Culture 67
102.0,3.476,1.014,19.376,Mixed-Culture 67
102.5,3.451,1.013,19.351,Mixed-Culture 67
103.0,3.427,1.013,19.327,Mixed-Culture 67
103.5,3.403,1.013,19.303,Mixed-Culture 67
104.0,3.379,1.013,19.279,Mixed-Culture 67
104.5,3.355,1.013,19.255,Mixed-Culture 67
105.0,3.33,1.013,19.23,Mixed-Culture 67
105.5,3.306,1.013,19.206,Mixed-Culture 67
106.0,3.282,1.013,19.182,Mixed-Culture 67
106.5,3.258,1.013,19.158,Mixed-Culture 67
107.0,3.234,1.013,19.134,Mixed-Culture 67
107.5,3.209,1.012,19.109,Mixed-Culture 67
108.0,3.185,1.012,19.085,Mixed-Culture 67
108.5,3.161,1.012,19.061,Mixed-Culture 67
109.0,3.137,1.012,19.037,Mixed-Culture 67
109.5,3.113,1.012,19.013,Mixed-Culture 67
110.0,3.1,1.012,18.993,Mixed-Culture 67
110.5,3.1,1.012,18.978,Mixed-Culture 67
111.0,3.1,1.012,18.963,Mixed-Culture 67
111.5,3.1,1.012,18.948,Mixed-Culture 67
112.0,3.1,1.012,18.933,Mixed-Culture 67
112.5,3.1,1.012,18.918,Mixed-Culture 67
113.0,3.1,1.012,18.903,Mixed-Culture 67
113.5,3.1,1.012,18.888,Mixed-Culture 67
114.0,3.1,1.012,18.873,Mixed-Culture 67
114.5,3.1,1.012,18.858,Mixed-Culture 67
115.0,3.1,1.012,18.843,Mixed-Culture 67
115.5,3.1,1.012,18.827,Mixed-Culture 67
116.0,3.1,1.012,18.812,Mixed-Culture 67
116.5,3.1,1.012,18.797,Mixed-Culture 67
117.0,3.1,1.012,18.782,Mixed-Culture 67
117.5,3.1,1.012,18.767,Mixed-Culture 67
118.0,3.1,1.012,18.752,Mixed-Culture 67
118.5,3.1,1.012,18.737,Mixed-Culture 67
119.0,3.1,1.012,18.722,Mixed-Culture 67
119.5,3.1,1.012,18.707,Mixed-Culture 67
120.0,3.1,1.012,18.692,Mixed-Culture 67
120.5,3.1,1.012,18.677,Mixed-Culture 67
121.0,3.1,1.012,18.662,Mixed-Culture 67
121.5,3.1,1.012,18.647,Mixed-Culture 67
122.0,3.1,1.012,18.632,Mixed-Culture 67
122.5,3.1,1.012,18.617,Mixed-Culture 67
123.0,3.1,1.012,18.602,Mixed-Culture 67
