hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,13.0,1.053,21.8,5.32,993.0,0.28,Mixed-Culture 25
0.5,13.0,1.053,21.6,5.289,983.909,0.28,Mixed-Culture 25
1.0,13.0,1.053,21.6,5.28,987.0,0.28,Mixed-Culture 25
1.5,13.1,1.053,21.6,5.29,990.97,0.28,Mixed-Culture 25
2.0,13.1,1.053,21.7,5.28,982.0,0.28,Mixed-Culture 25
2.5,13.1,1.053,21.7,5.3,986.97,0.28,Mixed-Culture 25
3.0,13.1,1.053,21.7,5.28,986.0,0.28,Mixed-Culture 25
3.5,13.1,1.053,21.8,5.255,989.939,0.28,Mixed-Culture 25
4.0,13.0,1.053,21.8,5.24,991.0,0.28,Mixed-Culture 25
4.5,13.0,1.053,21.558,5.245,992.03,0.28,Mixed-Culture 25
5.0,13.0,1.053,21.4,5.23,993.0,0.28,Mixed-Culture 25
5.5,13.0,1.053,21.4,5.245,996.97,0.28,Mixed-Culture 25
6.0,13.0,1.053,21.4,5.21,996.0,0.28,Mixed-Culture 25
6.5,13.0,1.053,21.5,5.205,997.03,0.285,Mixed-Culture 25
7.0,13.0,1.053,21.5,5.21,992.0,0.28,Mixed-Culture 25
7.5,12.9,1.052,21.5,5.155,997.455,0.28,Mixed-Culture 25
8.0,12.9,1.052,21.6,5.13,997.0,0.28,Mixed-Culture 25
8.5,12.9,1.052,21.5,5.14,996.97,0.28,Mixed-Culture 25
9.0,12.9,1.052,21.6,5.09,999.0,0.28,Mixed-Culture 25
9.5,12.9,1.052,21.6,5.105,1001.545,0.28,Mixed-Culture 25
10.0,12.9,1.052,21.6,5.1,1003.0,0.28,Mixed-Culture 25
10.5,12.9,1.052,21.4,5.059,1003.97,0.28,Mixed-Culture 25
11.0,12.9,1.052,21.4,5.02,1005.0,0.28,Mixed-Culture 25
11.5,12.9,1.052,21.4,5.03,1006.939,0.28,Mixed-Culture 25
12.0,12.9,1.052,21.5,5.02,1012.0,0.28,Mixed-Culture 25
12.5,12.9,1.052,21.452,5.025,1010.485,0.28,Mixed-Culture 25
13.0,12.9,1.052,21.4,4.97,1012.0,0.28,Mixed-Culture 25
13.5,12.9,1.052,21.4,4.965,1012.939,0.28,Mixed-Culture 25
14.0,12.9,1.052,21.4,4.94,1018.0,0.28,Mixed-Culture 25
14.5,12.9,1.052,21.3,4.945,1017.091,0.28,Mixed-Culture 25
15.0,12.9,1.052,21.4,4.92,1018.0,0.28,Mixed-Culture 25
15.5,12.9,1.052,21.348,4.945,1020.485,0.28,Mixed-Culture 25
16.0,12.9,1.052,21.4,4.93,1021.0,0.28,Mixed-Culture 25
16.5,12.9,1.052,21.4,4.9,1021.939,0.28,Mixed-Culture 25
17.0,12.9,1.052,21.5,4.92,1019.0,0.28,Mixed-Culture 25
17.5,12.9,1.052,21.5,4.91,1023.03,0.28,Mixed-Culture 25
18.0,12.9,1.052,21.5,4.88,1024.0,0.28,Mixed-Culture 25
18.5,12.9,1.052,21.6,4.9,1023.485,0.28,Mixed-Culture 25
19.0,12.9,1.052,21.6,4.86,1026.0,0.28,Mixed-Culture 25
19.5,12.9,1.052,21.6,4.855,1026.455,0.28,Mixed-Culture 25
20.0,12.9,1.052,21.6,4.88,1026.0,0.28,Mixed-Culture 25
20.5,12.852,1.052,21.648,4.85,1024.515,0.28,Mixed-Culture 25
21.0,12.8,1.052,21.6,4.85,1025.0,0.28,Mixed-Culture 25
21.5,12.8,1.052,21.7,4.84,1024.0,0.28,Mixed-Culture 25
22.0,12.8,1.052,21.7,4.83,1023.0,0.28,Mixed-Culture 25
22.5,12.848,1.052,21.7,4.835,1024.485,0.28,Mixed-Culture 25
23.0,12.9,1.052,21.7,4.81,1023.0,0.28,Mixed-Culture 25
23.5,12.8,1.052,21.7,4.84,1023.03,0.28,Mixed-Culture 25
24.0,12.8,1.052,21.7,4.83,1023.0,0.28,Mixed-Culture 25
24.5,12.852,1.052,21.748,4.81,1027.0,0.28,Mixed-Culture 25
25.0,12.7,1.051,21.8,4.8,1025.0,0.28,Mixed-Culture 25
25.5,12.748,1.051,21.8,4.805,1024.455,0.28,Mixed-Culture 25
26.0,12.8,1.052,21.8,4.81,1028.0,0.28,Mixed-Culture 25
26.5,12.8,1.052,21.852,4.795,1028.091,0.28,Mixed-Culture 25
27.0,12.8,1.052,21.9,4.77,1030.0,0.28,Mixed-Culture 25
27.5,12.752,1.052,21.9,4.81,1029.939,0.28,Mixed-Culture 25
28.0,12.6,1.051,21.9,4.8,1031.0,0.28,Mixed-Culture 25
28.5,12.6,1.051,21.9,4.79,1030.03,0.28,Mixed-Culture 25
29.0,12.6,1.051,22.0,4.78,1030.0,0.28,Mixed-Culture 25
29.5,12.552,1.051,22.0,4.765,1031.455,0.27,Mixed-Culture 25
30.0,12.5,1.05,22.0,4.79,1031.0,0.27,Mixed-Culture 25
30.5,12.5,1.05,22.048,4.765,1033.515,0.275,Mixed-Culture 25
31.0,12.4,1.05,22.1,4.77,1031.0,0.27,Mixed-Culture 25
31.5,12.4,1.05,22.1,4.795,1035.03,0.275,Mixed-Culture 25
32.0,12.4,1.05,22.1,4.78,1034.0,0.27,Mixed-Culture 25
32.5,12.3,1.05,22.1,4.77,1032.485,0.27,Mixed-Culture 25
33.0,12.3,1.05,22.2,4.75,1034.0,0.27,Mixed-Culture 25
33.5,12.252,1.05,22.2,4.795,1030.424,0.27,Mixed-Culture 25
34.0,12.2,1.049,22.2,4.78,1032.0,0.27,Mixed-Culture 25
34.5,12.152,1.049,22.3,4.77,1030.97,0.27,Mixed-Culture 25
35.0,12.1,1.049,22.3,4.76,1033.0,0.28,Mixed-Culture 25
35.5,12.0,1.048,22.203,4.79,1030.515,0.28,Mixed-Culture 25
36.0,12.0,1.048,22.1,4.79,1034.0,0.28,Mixed-Culture 25
36.5,11.9,1.048,22.2,4.791,1036.576,0.27,Mixed-Culture 25
37.0,11.9,1.048,22.2,4.78,1034.0,0.27,Mixed-Culture 25
37.5,11.8,1.048,21.8,4.78,1033.424,0.275,Mixed-Culture 25
38.0,11.7,1.047,21.8,4.78,1039.0,0.28,Mixed-Culture 25
38.5,11.652,1.047,21.848,4.765,1036.97,0.28,Mixed-Culture 25
