hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
0.0,12.9,1.052,20.2,Mixed-Culture 33
0.5,12.864,1.052,20.194,Mixed-Culture 33
1.0,12.828,1.052,20.187,Mixed-Culture 33
1.5,12.792,1.052,20.181,Mixed-Culture 33
2.0,12.756,1.051,20.175,Mixed-Culture 33
2.5,12.72,1.051,20.168,Mixed-Culture 33
3.0,12.684,1.051,20.162,Mixed-Culture 33
3.5,12.648,1.051,20.155,Mixed-Culture 33
4.0,12.611,1.051,20.149,Mixed-Culture 33
4.5,12.575,1.051,20.143,Mixed-Culture 33
5.0,12.539,1.051,20.136,Mixed-Culture 33
5.5,12.503,1.05,20.13,Mixed-Culture 33
6.0,12.467,1.05,20.124,Mixed-Culture 33
6.5,12.431,1.05,20.117,Mixed-Culture 33
7.0,12.395,1.05,20.111,Mixed-Culture 33
7.5,12.359,1.05,20.105,Mixed-Culture 33
8.0,12.323,1.05,20.098,Mixed-Culture 33
8.5,12.287,1.049,20.092,Mixed-Culture 33
9.0,12.251,1.049,20.085,Mixed-Culture 33
9.5,12.215,1.049,20.079,Mixed-Culture 33
10.0,12.179,1.049,20.073,Mixed-Culture 33
10.5,12.143,1.049,20.066,Mixed-Culture 33
11.0,12.107,1.049,20.06,Mixed-Culture 33
11.5,12.071,1.049,20.054,Mixed-Culture 33
12.0,12.034,1.048,20.047,Mixed-Culture 33
12.5,11.998,1.048,20.041,Mixed-Culture 33
13.0,11.962,1.048,20.035,Mixed-Culture 33
13.5,11.926,1.048,20.028,Mixed-Culture 33
14.0,11.89,1.048,20.022,Mixed-Culture 33
14.5,11.854,1.048,20.015,Mixed-Culture 33
15.0,11.818,1.048,20.009,Mixed-Culture 33
15.5,11.782,1.047,20.003,Mixed-Culture 33
16.0,11.746,1.047,19.996,Mixed-Culture 33
16.5,11.71,1.047,19.99,Mixed-Culture 33
17.0,11.674,1.047,19.984,Mixed-Culture 33
17.5,11.638,1.047,19.977,Mixed-Culture 33
18.0,11.602,1.047,19.971,Mixed-Culture 33
18.5,11.566,1.047,19.965,Mixed-Culture 33
19.0,11.53,1.046,19.958,Mixed-Culture 33
19.5,11.494,1.046,19.952,Mixed-Culture 33
20.0,11.457,1.046,19.945,Mixed-Culture 33
20.5,11.421,1.046,19.939,Mixed-Culture 33
21.0,11.385,1.046,19.933,Mixed-Culture 33
21.5,11.349,1.046,19.926,Mixed-Culture 33
22.0,11.313,1.045,19.92,Mixed-Culture 33
22.5,11.277,1.045,19.914,Mixed-Culture 33
23.0,11.241,1.045,19.907,Mixed-Culture 33
23.5,11.205,1.045,19.901,Mixed-Culture 33
24.0,11.114,1.045,19.913,Mixed-Culture 33
24.5,11.015,1.044,19.927,Mixed-Culture 33
25.0,10.916,1.044,19.942,Mixed-Culture 33
25.5,10.816,1.043,19.956,Mixed-Culture 33
26.0,10.717,1.043,19.971,Mixed-Culture 33
26.5,10.617,1.043,19.985,Mixed-Culture 33
27.0,10.518,1.042,20.0,Mixed-Culture 33
27.5,10.418,1.042,20.014,Mixed-Culture 33
28.0,10.319,1.041,20.029,Mixed-Culture 33
28.5,10.219,1.041,20.044,Mixed-Culture 33
29.0,10.12,1.041,20.058,Mixed-Culture 33
29.5,10.02,1.04,20.073,Mixed-Culture 33
30.0,9.921,1.04,20.087,Mixed-Culture 33
30.5,9.821,1.039,20.102,Mixed-Culture 33
31.0,9.722,1.039,20.116,Mixed-Culture 33
31.5,9.622,1.038,20.131,Mixed-Culture 33
32.0,9.523,1.038,20.145,Mixed-Culture 33
32.5,9.424,1.038,20.16,Mixed-Culture 33
33.0,9.324,1.037,20.175,Mixed-Culture 33
33.5,9.225,1.037,20.189,Mixed-Culture 33
34.0,9.125,1.036,20.204,Mixed-Culture 33
34.5,9.026,1.036,20.218,Mixed-Culture 33
35.0,8.926,1.036,20.233,Mixed-Culture 33
35.5,8.827,1.035,20.247,Mixed-Culture 33
36.0,8.727,1.035,20.262,Mixed-Culture 33
36.5,8.628,1.034,20.276,Mixed-Culture 33
37.0,8.528,1.034,20.291,Mixed-Culture 33
37.5,8.429,1.034,20.306,Mixed-Culture 33
38.0,8.329,1.033,20.32,Mixed-Culture 33
38.5,8.23,1.033,20.335,Mixed-Culture 33
39.0,8.13,1.032,20.349,Mixed-Culture 33
39.5,8.031,1.032,20.364,Mixed-Culture 33
40.0,7.932,1.031,20.378,Mixed-Culture 33
40.5,7.832,1.031,20.393,Mixed-Culture 33
41.0,7.733,1.031,20.407,Mixed-Culture 33
41.5,7.633,1.03,20.422,Mixed-Culture 33
42.0,7.534,1.03,20.437,Mixed-Culture 33
42.5,7.434,1.029,20.451,Mixed-Culture 33
43.0,7.335,1.029,20.466,Mixed-Culture 33
43.5,7.235,1.029,20.48,Mixed-Culture 33
44.0,7.136,1.028,20.495,Mixed-Culture 33
44.5,7.055,1.028,20.493,Mixed-Culture 33
45.0,6.984,1.028,20.483,Mixed-Culture 33
45.5,6.913,1.027,20.472,Mixed-Culture 33
46.0,6.842,1.027,20.461,Mixed-Culture 33
46.5,6.771,1.027,20.451,Mixed-Culture 33
47.0,6.7,1.026,20.44,Mixed-Culture 33
47.5,6.629,1.026,20.429,Mixed-Culture 33
48.0,6.558,1.026,20.419,Mixed-Culture 33
48.5,6.487,1.026,20.408,Mixed-Culture 33
49.0,6.416,1.025,20.397,Mixed-Culture 33
49.5,6.345,1.025,20.387,Mixed-Culture 33
50.0,6.274,1.025,20.376,Mixed-Culture 33
50.5,6.204,1.024,20.366,Mixed-Culture 33
51.0,6.133,1.024,20.355,Mixed-Culture 33
51.5,6.062,1.024,20.344,Mixed-Culture 33
52.0,5.991,1.024,20.334,Mixed-Culture 33
52.5,5.92,1.023,20.323,Mixed-Culture 33
53.0,5.849,1.023,20.312,Mixed-Culture 33
53.5,5.778,1.023,20.302,Mixed-Culture 33
54.0,5.707,1.022,20.291,Mixed-Culture 33
54.5,5.636,1.022,20.28,Mixed-Culture 33
55.0,5.565,1.022,20.27,Mixed-Culture 33
55.5,5.494,1.022,20.259,Mixed-Culture 33
56.0,5.423,1.021,20.249,Mixed-Culture 33
56.5,5.352,1.021,20.238,Mixed-Culture 33
57.0,5.282,1.021,20.227,Mixed-Culture 33
57.5,5.211,1.02,20.217,Mixed-Culture 33
58.0,5.14,1.02,20.206,Mixed-Culture 33
58.5,5.067,1.02,20.198,Mixed-Culture 33
59.0,4.993,1.02,20.193,Mixed-Culture 33
59.5,4.919,1.019,20.188,Mixed-Culture 33
60.0,4.845,1.019,20.183,Mixed-Culture 33
