hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,12.0,1.048,21.7,5.56,1825.0,0.29,Mixed-Culture 75
0.5,12.0,1.048,21.748,5.536,1826.455,0.295,Mixed-Culture 75
1.0,12.0,1.048,21.8,5.49,1829.0,0.29,Mixed-Culture 75
1.5,12.0,1.048,21.8,5.481,1831.0,0.285,Mixed-Culture 75
2.0,12.0,1.048,21.8,5.46,1834.0,0.29,Mixed-Culture 75
2.5,12.0,1.048,21.8,5.405,1837.0,0.29,Mixed-Culture 75
3.0,12.0,1.048,21.8,5.38,1839.0,0.29,Mixed-Culture 75
3.5,12.0,1.048,21.8,5.321,1843.424,0.285,Mixed-Culture 75
4.0,12.0,1.048,21.8,5.29,1851.0,0.29,Mixed-Culture 75
4.5,12.0,1.048,21.8,5.25,1854.97,0.28,Mixed-Culture 75
5.0,12.0,1.048,21.8,5.2,1857.0,0.28,Mixed-Culture 75
5.5,12.0,1.048,21.8,5.14,1861.0,0.285,Mixed-Culture 75
6.0,12.0,1.048,21.8,5.14,1863.0,0.28,Mixed-Culture 75
6.5,12.0,1.048,21.8,5.095,1866.424,0.28,Mixed-Culture 75
7.0,12.0,1.048,21.8,5.08,1870.0,0.28,Mixed-Culture 75
7.5,12.0,1.048,21.7,5.05,1873.97,0.29,Mixed-Culture 75
8.0,12.0,1.048,21.7,5.03,1878.0,0.29,Mixed-Culture 75
8.5,12.0,1.048,21.748,5.01,1881.455,0.29,Mixed-Culture 75
9.0,12.0,1.048,21.8,4.97,1886.0,0.29,Mixed-Culture 75
9.5,12.0,1.048,21.8,4.98,1888.455,0.28,Mixed-Culture 75
10.0,12.0,1.048,21.8,4.98,1888.0,0.28,Mixed-Culture 75
10.5,12.0,1.048,21.8,4.96,1890.0,0.28,Mixed-Culture 75
11.0,12.0,1.048,21.8,4.96,1891.0,0.28,Mixed-Culture 75
11.5,11.948,1.048,21.8,4.94,1893.0,0.28,Mixed-Culture 75
12.0,11.9,1.048,21.8,4.92,1894.0,0.28,Mixed-Culture 75
12.5,11.9,1.048,21.8,4.925,1894.485,0.28,Mixed-Culture 75
13.0,12.0,1.048,21.8,4.92,1895.0,0.28,Mixed-Culture 75
13.5,11.948,1.048,21.8,4.92,1894.515,0.28,Mixed-Culture 75
14.0,11.9,1.048,21.8,4.9,1897.0,0.28,Mixed-Culture 75
14.5,11.952,1.048,21.8,4.92,1893.03,0.28,Mixed-Culture 75
15.0,12.0,1.048,21.8,4.9,1894.0,0.28,Mixed-Culture 75
15.5,11.9,1.048,21.852,4.915,1892.515,0.28,Mixed-Culture 75
16.0,11.9,1.048,21.9,4.92,1890.0,0.28,Mixed-Culture 75
16.5,11.9,1.048,21.848,4.905,1889.97,0.28,Mixed-Culture 75
17.0,11.9,1.048,21.9,4.91,1890.0,0.28,Mixed-Culture 75
17.5,11.9,1.048,21.848,4.885,1870.0,0.28,Mixed-Culture 75
18.0,11.9,1.048,21.9,4.9,1868.0,0.28,Mixed-Culture 75
18.5,11.897,1.048,21.9,4.88,1863.545,0.28,Mixed-Culture 75
19.0,11.9,1.048,21.9,4.88,1867.0,0.28,Mixed-Culture 75
19.5,11.897,1.048,21.9,4.89,1865.97,0.28,Mixed-Culture 75
20.0,11.9,1.048,21.9,4.86,1867.0,0.28,Mixed-Culture 75
20.5,11.8,1.048,21.9,4.86,1863.485,0.28,Mixed-Culture 75
21.0,11.9,1.048,22.0,4.88,1862.0,0.28,Mixed-Culture 75
21.5,11.748,1.047,22.0,4.85,1862.03,0.28,Mixed-Culture 75
22.0,11.8,1.048,22.0,4.85,1861.0,0.27,Mixed-Culture 75
22.5,11.748,1.047,22.048,4.855,1858.485,0.27,Mixed-Culture 75
23.0,11.7,1.047,22.1,4.85,1854.0,0.27,Mixed-Culture 75
23.5,11.652,1.047,22.1,4.845,1856.545,0.27,Mixed-Culture 75
24.0,11.6,1.047,22.2,4.85,1856.0,0.27,Mixed-Culture 75
24.5,11.6,1.047,22.2,4.855,1855.0,0.27,Mixed-Culture 75
25.0,11.5,1.046,21.8,4.84,1846.0,0.27,Mixed-Culture 75
25.5,11.5,1.046,21.8,4.849,1855.061,0.28,Mixed-Culture 75
26.0,11.5,1.046,21.9,4.86,1851.0,0.28,Mixed-Culture 75
26.5,11.452,1.046,21.9,4.88,1849.97,0.28,Mixed-Culture 75
27.0,11.4,1.046,22.0,4.87,1848.0,0.27,Mixed-Culture 75
27.5,11.3,1.045,22.048,4.86,1843.515,0.27,Mixed-Culture 75
28.0,11.3,1.045,22.1,4.86,1843.0,0.27,Mixed-Culture 75
28.5,11.252,1.045,22.148,4.85,1834.0,0.27,Mixed-Culture 75
29.0,11.2,1.045,22.2,4.83,1832.0,0.27,Mixed-Culture 75
29.5,11.1,1.045,21.8,4.875,1821.333,0.275,Mixed-Culture 75
30.0,11.0,1.044,21.9,4.85,1829.0,0.28,Mixed-Culture 75
30.5,10.952,1.044,21.948,4.86,1821.121,0.27,Mixed-Culture 75
31.0,10.9,1.044,22.0,4.85,1819.0,0.27,Mixed-Culture 75
31.5,10.948,1.044,22.148,4.845,1816.97,0.27,Mixed-Culture 75
32.0,10.8,1.043,22.2,4.88,1813.0,0.27,Mixed-Culture 75
32.5,10.752,1.043,21.848,4.835,1806.333,0.28,Mixed-Culture 75
33.0,10.6,1.043,21.9,4.86,1811.0,0.28,Mixed-Culture 75
33.5,10.552,1.043,22.048,4.84,1807.515,0.27,Mixed-Culture 75
34.0,10.5,1.042,22.2,4.81,1804.0,0.27,Mixed-Culture 75
34.5,10.252,1.041,21.852,4.815,1789.333,0.27,Mixed-Culture 75
35.0,10.2,1.041,21.9,4.84,1796.0,0.28,Mixed-Culture 75
35.5,10.052,1.04,22.048,4.835,1794.515,0.275,Mixed-Culture 75
36.0,9.9,1.04,22.2,4.85,1791.0,0.27,Mixed-Culture 75
36.5,9.752,1.039,21.8,4.835,1782.818,0.275,Mixed-Culture 75
37.0,9.6,1.038,21.9,4.84,1786.0,0.28,Mixed-Culture 75
37.5,9.5,1.038,22.048,4.831,1786.576,0.27,Mixed-Culture 75
38.0,9.3,1.037,22.0,4.83,1777.0,0.27,Mixed-Culture 75
38.5,9.152,1.037,21.9,4.805,1771.0,0.28,Mixed-Culture 75
39.0,9.0,1.036,22.0,4.78,1769.0,0.27,Mixed-Culture 75
39.5,8.852,1.035,21.955,4.785,1766.242,0.27,Mixed-Culture 75
