hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
135.0,3.464,1.013,16.166,Mixed-Culture 50
135.5,3.445,1.013,15.782,Mixed-Culture 50
136.0,3.427,1.013,15.398,Mixed-Culture 50
136.5,3.408,1.013,15.014,Mixed-Culture 50
137.0,3.39,1.013,14.63,Mixed-Culture 50
137.5,3.371,1.013,14.245,Mixed-Culture 50
138.0,3.353,1.013,13.861,Mixed-Culture 50
138.5,3.334,1.013,13.477,Mixed-Culture 50
139.0,3.316,1.013,13.093,Mixed-Culture 50
139.5,3.298,1.013,12.709,Mixed-Culture 50
140.0,3.279,1.013,12.325,Mixed-Culture 50
140.5,3.261,1.013,11.941,Mixed-Culture 50
141.0,3.242,1.013,11.557,Mixed-Culture 50
141.5,3.224,1.012,11.173,Mixed-Culture 50
142.0,3.205,1.012,10.789,Mixed-Culture 50
142.5,3.187,1.012,10.405,Mixed-Culture 50
143.0,3.168,1.012,10.021,Mixed-Culture 50
143.5,3.15,1.012,9.637,Mixed-Culture 50
144.0,3.131,1.012,9.253,Mixed-Culture 50
144.5,3.113,1.012,8.869,Mixed-Culture 50
145.0,3.1,1.012,8.544,Mixed-Culture 50
145.5,3.1,1.012,8.359,Mixed-Culture 50
146.0,3.1,1.012,8.173,Mixed-Culture 50
146.5,3.1,1.012,7.988,Mixed-Culture 50
147.0,3.1,1.012,7.802,Mixed-Culture 50
147.5,3.1,1.012,7.617,Mixed-Culture 50
148.0,3.1,1.012,7.431,Mixed-Culture 50
148.5,3.1,1.012,7.246,Mixed-Culture 50
149.0,3.1,1.012,7.06,Mixed-Culture 50
149.5,3.1,1.012,6.874,Mixed-Culture 50
150.0,3.1,1.012,6.689,Mixed-Culture 50
150.5,3.1,1.012,6.503,Mixed-Culture 50
151.0,3.1,1.012,6.318,Mixed-Culture 50
151.5,3.1,1.012,6.132,Mixed-Culture 50
152.0,3.1,1.012,5.947,Mixed-Culture 50
152.5,3.1,1.012,5.761,Mixed-Culture 50
153.0,3.1,1.012,5.576,Mixed-Culture 50
153.5,3.1,1.012,5.39,Mixed-Culture 50
154.0,3.1,1.012,5.204,Mixed-Culture 50
154.5,3.1,1.012,5.019,Mixed-Culture 50
155.0,3.1,1.012,4.833,Mixed-Culture 50
155.5,3.1,1.012,4.716,Mixed-Culture 50
156.0,3.1,1.012,4.614,Mixed-Culture 50
156.5,3.1,1.012,4.512,Mixed-Culture 50
157.0,3.1,1.012,4.409,Mixed-Culture 50
157.5,3.1,1.012,4.307,Mixed-Culture 50
158.0,3.1,1.012,4.205,Mixed-Culture 50
158.5,3.1,1.012,4.102,Mixed-Culture 50
159.0,3.1,1.012,4.0,Mixed-Culture 50
159.5,3.1,1.012,3.898,Mixed-Culture 50
160.0,3.1,1.012,3.795,Mixed-Culture 50
160.5,3.1,1.012,3.693,Mixed-Culture 50
161.0,3.1,1.012,3.591,Mixed-Culture 50
161.5,3.1,1.012,3.489,Mixed-Culture 50
162.0,3.1,1.012,3.386,Mixed-Culture 50
162.5,3.1,1.012,3.284,Mixed-Culture 50
163.0,3.1,1.012,3.182,Mixed-Culture 50
163.5,3.1,1.012,3.079,Mixed-Culture 50
164.0,3.1,1.012,2.977,Mixed-Culture 50
164.5,3.1,1.012,2.875,Mixed-Culture 50
165.0,3.1,1.012,2.773,Mixed-Culture 50
165.5,3.1,1.012,2.67,Mixed-Culture 50
166.0,3.1,1.012,2.568,Mixed-Culture 50
166.5,3.1,1.012,2.466,Mixed-Culture 50
167.0,3.1,1.012,2.363,Mixed-Culture 50
167.5,3.1,1.012,2.289,Mixed-Culture 50
168.0,3.1,1.012,2.261,Mixed-Culture 50
168.5,3.1,1.012,2.233,Mixed-Culture 50
169.0,3.1,1.012,2.205,Mixed-Culture 50
169.5,3.1,1.012,2.177,Mixed-Culture 50
170.0,3.1,1.012,2.149,Mixed-Culture 50
170.5,3.1,1.012,2.121,Mixed-Culture 50
171.0,3.1,1.012,2.093,Mixed-Culture 50
171.5,3.1,1.012,2.065,Mixed-Culture 50
172.0,3.1,1.012,2.037,Mixed-Culture 50
172.5,3.1,1.012,2.009,Mixed-Culture 50
173.0,3.1,1.012,1.981,Mixed-Culture 50
173.5,3.1,1.012,1.953,Mixed-Culture 50
174.0,3.1,1.012,1.925,Mixed-Culture 50
174.5,3.1,1.012,1.897,Mixed-Culture 50
175.0,3.1,1.012,1.868,Mixed-Culture 50
175.5,3.1,1.012,1.84,Mixed-Culture 50
176.0,3.1,1.012,1.812,Mixed-Culture 50
176.5,3.1,1.012,1.784,Mixed-Culture 50
177.0,3.1,1.012,1.756,Mixed-Culture 50
177.5,3.1,1.012,1.728,Mixed-Culture 50
178.0,3.1,1.012,1.7,Mixed-Culture 50
178.5,3.1,1.012,1.672,Mixed-Culture 50
179.0,3.1,1.012,1.644,Mixed-Culture 50
179.5,3.1,1.012,1.616,Mixed-Culture 50
180.0,3.1,1.012,1.588,Mixed-Culture 50
180.5,3.1,1.012,1.56,Mixed-Culture 50
181.0,3.1,1.012,1.532,Mixed-Culture 50
181.5,3.1,1.012,1.504,Mixed-Culture 50
182.0,3.1,1.012,1.476,Mixed-Culture 50
182.5,3.1,1.012,1.448,Mixed-Culture 50
183.0,3.1,1.012,1.42,Mixed-Culture 50
183.5,3.1,1.012,1.392,Mixed-Culture 50
184.0,3.1,1.012,1.363,Mixed-Culture 50
184.5,3.1,1.012,1.335,Mixed-Culture 50
185.0,3.1,1.012,1.307,Mixed-Culture 50
185.5,3.1,1.012,1.279,Mixed-Culture 50
186.0,3.1,1.012,1.251,Mixed-Culture 50
186.5,3.1,1.012,1.223,Mixed-Culture 50
187.0,3.1,1.012,1.195,Mixed-Culture 50
187.5,3.1,1.012,1.167,Mixed-Culture 50
188.0,3.1,1.012,1.139,Mixed-Culture 50
188.5,3.1,1.012,1.111,Mixed-Culture 50
189.0,3.1,1.012,1.083,Mixed-Culture 50
189.5,3.1,1.012,1.055,Mixed-Culture 50
190.0,3.1,1.012,1.027,Mixed-Culture 50
190.5,3.1,1.012,0.999,Mixed-Culture 50
191.0,3.1,1.012,0.971,Mixed-Culture 50
191.5,3.1,1.012,0.943,Mixed-Culture 50
192.0,3.1,1.012,0.915,Mixed-Culture 50
192.5,3.1,1.012,0.901,Mixed-Culture 50
193.0,3.1,1.012,0.904,Mixed-Culture 50
193.5,3.1,1.012,0.907,Mixed-Culture 50
194.0,3.1,1.012,0.909,Mixed-Culture 50
194.5,3.1,1.012,0.912,Mixed-Culture 50
195.0,3.1,1.012,0.915,Mixed-Culture 50
195.5,3.1,1.012,0.917,Mixed-Culture 50
196.0,3.1,1.012,0.92,Mixed-Culture 50
196.5,3.1,1.012,0.922,Mixed-Culture 50
197.0,3.1,1.012,0.925,Mixed-Culture 50
197.5,3.1,1.012,0.928,Mixed-Culture 50
198.0,3.1,1.012,0.93,Mixed-Culture 50
198.5,3.1,1.012,0.933,Mixed-Culture 50
199.0,3.1,1.012,0.936,Mixed-Culture 50
199.5,3.1,1.012,0.938,Mixed-Culture 50
200.0,3.1,1.012,0.941,Mixed-Culture 50
200.5,3.1,1.012,0.944,Mixed-Culture 50
201.0,3.1,1.012,0.946,Mixed-Culture 50
201.5,3.1,1.012,0.949,Mixed-Culture 50
202.0,3.1,1.012,0.952,Mixed-Culture 50
202.5,3.1,1.012,0.954,Mixed-Culture 50
203.0,3.1,1.012,0.957,Mixed-Culture 50
203.5,3.1,1.012,0.96,Mixed-Culture 50
204.0,3.1,1.012,0.962,Mixed-Culture 50
204.5,3.1,1.012,0.965,Mixed-Culture 50
205.0,3.1,1.012,0.968,Mixed-Culture 50
205.5,3.1,1.012,0.97,Mixed-Culture 50
206.0,3.1,1.012,0.973,Mixed-Culture 50
206.5,3.1,1.012,0.975,Mixed-Culture 50
207.0,3.1,1.012,0.978,Mixed-Culture 50
207.5,3.1,1.012,0.981,Mixed-Culture 50
208.0,3.1,1.012,0.983,Mixed-Culture 50
208.5,3.1,1.012,0.986,Mixed-Culture 50
209.0,3.1,1.012,0.989,Mixed-Culture 50
209.5,3.1,1.012,0.991,Mixed-Culture 50
210.0,3.1,1.012,0.994,Mixed-Culture 50
210.5,3.1,1.012,0.997,Mixed-Culture 50
211.0,3.1,1.012,0.999,Mixed-Culture 50
211.5,3.1,1.012,1.002,Mixed-Culture 50
212.0,3.1,1.012,1.005,Mixed-Culture 50
212.5,3.1,1.012,1.007,Mixed-Culture 50
213.0,3.1,1.012,1.01,Mixed-Culture 50
213.5,3.1,1.012,1.013,Mixed-Culture 50
214.0,3.1,1.012,1.015,Mixed-Culture 50
214.5,3.1,1.012,1.018,Mixed-Culture 50
215.0,3.1,1.012,1.021,Mixed-Culture 50
215.5,3.1,1.012,1.023,Mixed-Culture 50
216.0,3.1,1.012,1.026,Mixed-Culture 50
216.5,3.1,1.012,1.028,Mixed-Culture 50
217.0,3.1,1.012,1.031,Mixed-Culture 50
217.5,3.1,1.012,1.034,Mixed-Culture 50
218.0,3.1,1.012,1.036,Mixed-Culture 50
218.5,3.1,1.012,1.039,Mixed-Culture 50
219.0,3.1,1.012,1.042,Mixed-Culture 50
219.5,3.1,1.012,1.044,Mixed-Culture 50
220.0,3.1,1.012,1.047,Mixed-Culture 50
220.5,3.1,1.012,1.05,Mixed-Culture 50
221.0,3.1,1.012,1.052,Mixed-Culture 50
221.5,3.1,1.012,1.055,Mixed-Culture 50
222.0,3.1,1.012,1.058,Mixed-Culture 50
222.5,3.1,1.012,1.06,Mixed-Culture 50
223.0,3.1,1.012,1.063,Mixed-Culture 50
223.5,3.1,1.012,1.066,Mixed-Culture 50
224.0,3.1,1.012,1.068,Mixed-Culture 50
224.5,3.1,1.012,1.071,Mixed-Culture 50
225.0,3.1,1.012,1.074,Mixed-Culture 50
225.5,3.1,1.012,1.076,Mixed-Culture 50
226.0,3.1,1.012,1.079,Mixed-Culture 50
226.5,3.1,1.012,1.081,Mixed-Culture 50
227.0,3.1,1.012,1.084,Mixed-Culture 50
227.5,3.1,1.012,1.087,Mixed-Culture 50
228.0,3.1,1.012,1.089,Mixed-Culture 50
228.5,3.1,1.012,1.092,Mixed-Culture 50
229.0,3.1,1.012,1.095,Mixed-Culture 50
229.5,3.1,1.012,1.097,Mixed-Culture 50
230.0,3.1,1.012,1.1,Mixed-Culture 50
230.5,3.1,1.012,1.103,Mixed-Culture 50
231.0,3.1,1.012,1.105,Mixed-Culture 50
231.5,3.1,1.012,1.108,Mixed-Culture 50
232.0,3.1,1.012,1.111,Mixed-Culture 50
232.5,3.1,1.012,1.113,Mixed-Culture 50
233.0,3.1,1.012,1.116,Mixed-Culture 50
233.5,3.1,1.012,1.119,Mixed-Culture 50
234.0,3.1,1.012,1.121,Mixed-Culture 50
234.5,3.1,1.012,1.124,Mixed-Culture 50
235.0,3.1,1.012,1.126,Mixed-Culture 50
235.5,3.1,1.012,1.129,Mixed-Culture 50
236.0,3.1,1.012,1.132,Mixed-Culture 50
236.5,3.1,1.012,1.134,Mixed-Culture 50
237.0,3.1,1.012,1.137,Mixed-Culture 50
237.5,3.1,1.012,1.14,Mixed-Culture 50
238.0,3.1,1.012,1.142,Mixed-Culture 50
238.5,3.1,1.012,1.145,Mixed-Culture 50
239.0,3.1,1.012,1.148,Mixed-Culture 50
239.5,3.1,1.012,1.15,Mixed-Culture 50
240.0,3.1,1.012,1.153,Mixed-Culture 50
240.5,3.1,1.012,1.156,Mixed-Culture 50
241.0,3.1,1.012,1.158,Mixed-Culture 50
241.5,3.1,1.012,1.161,Mixed-Culture 50
242.0,3.1,1.012,1.164,Mixed-Culture 50
242.5,3.1,1.012,1.166,Mixed-Culture 50
243.0,3.1,1.012,1.169,Mixed-Culture 50
243.5,3.1,1.012,1.172,Mixed-Culture 50
244.0,3.1,1.012,1.174,Mixed-Culture 50
244.5,3.1,1.012,1.177,Mixed-Culture 50
245.0,3.1,1.012,1.179,Mixed-Culture 50
245.5,3.1,1.012,1.182,Mixed-Culture 50
246.0,3.1,1.012,1.185,Mixed-Culture 50
246.5,3.1,1.012,1.187,Mixed-Culture 50
247.0,3.1,1.012,1.19,Mixed-Culture 50
247.5,3.1,1.012,1.193,Mixed-Culture 50
248.0,3.1,1.012,1.195,Mixed-Culture 50
248.5,3.1,1.012,1.198,Mixed-Culture 50
249.0,3.1,1.012,1.197,Mixed-Culture 50
249.5,3.1,1.012,1.185,Mixed-Culture 50
250.0,3.1,1.012,1.174,Mixed-Culture 50
250.5,3.1,1.012,1.162,Mixed-Culture 50
251.0,3.1,1.012,1.15,Mixed-Culture 50
251.5,3.1,1.012,1.139,Mixed-Culture 50
252.0,3.1,1.012,1.127,Mixed-Culture 50
252.5,3.1,1.012,1.115,Mixed-Culture 50
253.0,3.1,1.012,1.104,Mixed-Culture 50
253.5,3.1,1.012,1.092,Mixed-Culture 50
254.0,3.1,1.012,1.08,Mixed-Culture 50
254.5,3.1,1.012,1.069,Mixed-Culture 50
255.0,3.1,1.012,1.057,Mixed-Culture 50
255.5,3.1,1.012,1.045,Mixed-Culture 50
256.0,3.1,1.012,1.034,Mixed-Culture 50
256.5,3.1,1.012,1.022,Mixed-Culture 50
257.0,3.1,1.012,1.01,Mixed-Culture 50
257.5,3.1,1.012,0.998,Mixed-Culture 50
