hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
112.5,2.1,1.008,15.0,4.266,2137.424,1.924,SHU IPA
113.0,2.1,1.008,15.0,4.295,2134.727,1.962,SHU IPA
113.5,2.1,1.008,15.0,4.25,2133.818,2.132,SHU IPA
114.0,2.1,1.008,15.0,4.279,2130.818,2.305,SHU IPA
114.5,2.1,1.008,14.939,4.282,2135.364,2.36,SHU IPA
115.0,2.1,1.008,14.9,4.26,2136.636,2.395,SHU IPA
115.5,2.1,1.008,14.839,4.254,2088.758,2.598,SHU IPA
116.0,2.1,1.008,14.8,4.271,2172.0,2.791,SHU IPA
116.5,2.1,1.008,14.8,4.292,2135.03,3.136,SHU IPA
117.0,2.1,1.008,14.8,4.268,2092.545,3.345,SHU IPA
117.5,2.1,1.008,14.8,4.268,2181.333,3.317,SHU IPA
118.0,2.1,1.008,14.809,4.249,2151.455,3.5,SHU IPA
118.5,2.1,1.008,14.961,4.246,2164.182,3.848,SHU IPA
119.0,2.1,1.008,15.009,4.295,2177.545,4.131,SHU IPA
119.5,2.1,1.008,15.1,4.274,2157.242,4.031,SHU IPA
120.0,2.1,1.008,15.0,4.249,2121.364,4.036,SHU IPA
120.5,2.1,1.008,14.697,4.246,2139.848,3.93,SHU IPA
121.0,2.1,1.008,13.964,4.301,2163.727,3.587,SHU IPA
121.5,2.1,1.008,13.479,4.292,2166.455,3.363,SHU IPA
122.0,2.1,1.008,13.064,4.285,2161.0,3.455,SHU IPA
122.5,2.1,1.008,12.579,4.318,2148.576,3.43,SHU IPA
123.0,2.1,1.008,12.164,4.295,2139.182,2.964,SHU IPA
123.5,2.1,1.008,11.618,4.346,2131.0,2.342,SHU IPA
124.0,2.1,1.008,11.182,4.294,2130.182,1.942,SHU IPA
124.5,2.1,1.008,10.939,4.324,2128.364,1.454,SHU IPA
125.0,2.1,1.008,10.591,4.312,2117.727,0.821,SHU IPA
125.5,2.1,1.008,10.379,4.342,2108.939,0.794,SHU IPA
126.0,2.1,1.008,10.091,4.34,2099.909,0.784,SHU IPA
126.5,2.1,1.008,9.939,4.322,2096.576,0.726,SHU IPA
127.0,2.1,1.008,9.791,4.32,2089.455,0.681,SHU IPA
127.5,2.1,1.008,9.639,4.344,2087.03,0.69,SHU IPA
128.0,2.1,1.008,9.5,4.361,2083.091,0.738,SHU IPA
128.5,2.1,1.008,9.5,4.376,2086.424,0.726,SHU IPA
129.0,2.1,1.008,9.5,4.368,2079.818,0.698,SHU IPA
129.5,2.1,1.008,9.439,4.332,2082.242,0.68,SHU IPA
130.0,2.1,1.008,9.3,4.328,2081.0,0.682,SHU IPA
130.5,2.1,1.008,9.3,4.31,2086.455,0.712,SHU IPA
131.0,2.1,1.008,9.2,4.32,2083.182,0.745,SHU IPA
131.5,2.1,1.008,9.2,4.332,2086.212,0.726,SHU IPA
132.0,2.1,1.008,9.2,4.379,2084.364,0.722,SHU IPA
132.5,2.1,1.008,9.2,4.352,2088.606,0.734,SHU IPA
133.0,2.1,1.008,9.2,4.325,2088.545,0.71,SHU IPA
133.5,2.1,1.008,9.139,4.34,2084.0,0.71,SHU IPA
134.0,2.1,1.008,9.1,4.325,2087.273,0.77,SHU IPA
134.5,2.1,1.008,9.1,4.356,2090.606,0.746,SHU IPA
135.0,2.1,1.008,9.1,4.342,2090.0,0.77,SHU IPA
135.5,2.1,1.008,9.1,4.342,2089.394,0.758,SHU IPA
136.0,2.1,1.008,9.0,4.371,2087.909,0.757,SHU IPA
136.5,2.1,1.008,9.0,4.374,2089.424,0.748,SHU IPA
137.0,2.1,1.008,9.0,4.347,2091.0,0.777,SHU IPA
137.5,2.1,1.008,9.0,4.326,2090.394,0.75,SHU IPA
138.0,2.1,1.008,8.991,4.321,2093.091,0.755,SHU IPA
138.5,2.1,1.008,8.961,4.342,2095.818,0.736,SHU IPA
139.0,2.1,1.008,8.9,4.38,2095.818,0.771,SHU IPA
139.5,2.1,1.008,8.839,4.344,2096.424,0.768,SHU IPA
140.0,2.1,1.008,8.8,4.323,2098.091,0.75,SHU IPA
140.5,2.1,1.008,8.8,4.332,2097.182,0.762,SHU IPA
141.0,2.1,1.008,8.8,4.325,2101.818,0.762,SHU IPA
141.5,2.1,1.008,8.739,4.358,2098.182,0.774,SHU IPA
142.0,2.1,1.008,8.7,4.366,2100.636,0.771,SHU IPA
142.5,2.1,1.008,8.7,4.33,2098.212,0.762,SHU IPA
143.0,2.1,1.008,8.609,4.325,2095.091,0.758,SHU IPA
143.5,2.1,1.008,8.639,4.35,2098.424,0.77,SHU IPA
144.0,2.1,1.008,8.609,4.365,2096.545,0.746,SHU IPA
144.5,2.1,1.008,8.7,4.338,2100.182,0.804,SHU IPA
145.0,2.1,1.008,8.7,4.38,2104.818,0.8,SHU IPA
145.5,2.1,1.008,8.7,4.344,2103.606,0.776,SHU IPA
146.0,2.1,1.008,8.7,4.375,2102.273,0.761,SHU IPA
146.5,2.1,1.008,8.7,4.33,2105.606,0.77,SHU IPA
147.0,2.1,1.008,8.7,4.343,2106.0,0.78,SHU IPA
147.5,2.1,1.008,8.7,4.376,2105.394,0.78,SHU IPA
148.0,2.1,1.008,8.7,4.344,2102.0,0.772,SHU IPA
148.5,2.1,1.008,8.7,4.38,2105.03,0.808,SHU IPA
149.0,2.1,1.008,8.7,4.322,2102.091,0.831,SHU IPA
149.5,2.1,1.008,8.7,4.34,2104.212,0.84,SHU IPA
150.0,2.1,1.008,8.7,4.381,2105.545,0.829,SHU IPA
150.5,2.1,1.008,8.7,4.354,2105.545,0.82,SHU IPA
151.0,2.1,1.008,8.7,4.326,2105.636,0.795,SHU IPA
151.5,2.1,1.008,8.7,4.36,2105.03,0.834,SHU IPA
152.0,2.1,1.008,8.7,4.354,2106.636,0.845,SHU IPA
152.5,2.1,1.008,8.7,4.378,2103.606,0.814,SHU IPA
153.0,2.1,1.008,8.7,4.366,2104.818,0.775,SHU IPA
153.5,2.1,1.008,8.7,4.33,2101.182,0.8,SHU IPA
154.0,2.1,1.008,8.7,4.32,2106.727,0.785,SHU IPA
154.5,2.1,1.008,8.7,4.344,2103.394,0.83,SHU IPA
155.0,2.1,1.008,8.7,4.385,2106.091,0.829,SHU IPA
155.5,2.1,1.008,8.7,4.342,2103.364,0.784,SHU IPA
156.0,2.1,1.008,8.691,4.353,2104.545,0.811,SHU IPA
156.5,2.1,1.008,8.661,4.344,2103.03,0.814,SHU IPA
157.0,2.1,1.008,8.6,4.375,2101.182,0.77,SHU IPA
157.5,2.1,1.008,8.6,4.354,2101.182,0.77,SHU IPA
158.0,2.1,1.008,8.6,4.335,2103.091,0.792,SHU IPA
158.5,2.1,1.008,8.6,4.36,2103.394,0.792,SHU IPA
159.0,2.1,1.008,8.6,4.387,2098.636,0.802,SHU IPA
159.5,2.1,1.008,8.6,4.348,2105.0,0.814,SHU IPA
160.0,2.1,1.008,8.6,4.33,2101.091,0.819,SHU IPA
160.5,2.1,1.008,8.6,4.33,2102.606,0.804,SHU IPA
161.0,2.1,1.008,8.591,4.371,2102.182,0.781,SHU IPA
161.5,2.1,1.008,8.5,4.38,2104.606,0.766,SHU IPA
162.0,2.1,1.008,8.5,4.385,2102.0,0.801,SHU IPA
162.5,2.1,1.008,8.5,4.354,2101.394,0.78,SHU IPA
163.0,2.1,1.008,8.5,4.339,2099.364,0.777,SHU IPA
163.5,2.1,1.008,8.5,4.366,2101.788,0.78,SHU IPA
164.0,2.1,1.008,8.5,4.34,2101.364,0.789,SHU IPA
164.5,2.1,1.008,8.439,4.352,2101.97,0.792,SHU IPA
165.0,2.1,1.008,8.5,4.396,2102.091,0.786,SHU IPA
