hours_from_pitch,plato,specific_gravity,fluid_temp,style_name
38.5,10.45,1.042,19.982,SHU Lager
39.0,10.353,1.041,19.997,SHU Lager
39.5,10.255,1.041,20.012,SHU Lager
40.0,10.158,1.041,20.026,SHU Lager
40.5,10.06,1.04,20.041,SHU Lager
41.0,9.963,1.04,20.056,SHU Lager
41.5,9.865,1.039,20.07,SHU Lager
42.0,9.768,1.039,20.085,SHU Lager
42.5,9.671,1.039,20.099,SHU Lager
43.0,9.573,1.038,20.114,SHU Lager
43.5,9.476,1.038,20.129,SHU Lager
44.0,9.378,1.038,20.143,SHU Lager
44.5,9.281,1.037,20.158,SHU Lager
45.0,9.183,1.037,20.173,SHU Lager
45.5,9.086,1.036,20.187,SHU Lager
46.0,8.993,1.036,20.201,SHU Lager
46.5,8.931,1.036,20.205,SHU Lager
47.0,8.87,1.035,20.209,SHU Lager
47.5,8.808,1.035,20.214,SHU Lager
48.0,8.747,1.035,20.218,SHU Lager
48.5,8.686,1.035,20.222,SHU Lager
49.0,8.624,1.034,20.227,SHU Lager
49.5,8.563,1.034,20.231,SHU Lager
50.0,8.501,1.034,20.236,SHU Lager
50.5,8.44,1.034,20.24,SHU Lager
51.0,8.379,1.033,20.244,SHU Lager
51.5,8.317,1.033,20.249,SHU Lager
52.0,8.256,1.033,20.253,SHU Lager
52.5,8.194,1.033,20.258,SHU Lager
53.0,8.133,1.032,20.262,SHU Lager
53.5,8.072,1.032,20.266,SHU Lager
54.0,8.01,1.032,20.271,SHU Lager
54.5,7.949,1.031,20.275,SHU Lager
55.0,7.887,1.031,20.279,SHU Lager
55.5,7.826,1.031,20.284,SHU Lager
56.0,7.765,1.031,20.288,SHU Lager
56.5,7.703,1.03,20.293,SHU Lager
57.0,7.642,1.03,20.297,SHU Lager
57.5,7.584,1.03,20.298,SHU Lager
58.0,7.532,1.03,20.291,SHU Lager
58.5,7.481,1.03,20.284,SHU Lager
59.0,7.43,1.029,20.277,SHU Lager
59.5,7.379,1.029,20.271,SHU Lager
60.0,7.328,1.029,20.264,SHU Lager
60.5,7.276,1.029,20.257,SHU Lager
61.0,7.225,1.029,20.25,SHU Lager
61.5,7.174,1.028,20.243,SHU Lager
62.0,7.123,1.028,20.236,SHU Lager
62.5,7.072,1.028,20.23,SHU Lager
63.0,7.02,1.028,20.223,SHU Lager
63.5,6.969,1.027,20.216,SHU Lager
64.0,6.918,1.027,20.209,SHU Lager
64.5,6.867,1.027,20.202,SHU Lager
65.0,6.816,1.027,20.195,SHU Lager
65.5,6.765,1.027,20.189,SHU Lager
66.0,6.713,1.026,20.182,SHU Lager
66.5,6.662,1.026,20.175,SHU Lager
67.0,6.611,1.026,20.168,SHU Lager
67.5,6.56,1.026,20.161,SHU Lager
68.0,6.509,1.026,20.154,SHU Lager
68.5,6.457,1.025,20.148,SHU Lager
69.0,6.406,1.025,20.141,SHU Lager
69.5,6.355,1.025,20.134,SHU Lager
70.0,6.304,1.025,20.127,SHU Lager
70.5,6.253,1.025,20.12,SHU Lager
71.0,6.201,1.024,20.114,SHU Lager
71.5,6.15,1.024,20.107,SHU Lager
72.0,6.099,1.024,20.099,SHU Lager
72.5,6.038,1.024,20.05,SHU Lager
73.0,5.977,1.024,20.002,SHU Lager
73.5,5.917,1.023,19.953,SHU Lager
74.0,5.856,1.023,19.905,SHU Lager
74.5,5.795,1.023,19.856,SHU Lager
75.0,5.735,1.023,19.808,SHU Lager
75.5,5.674,1.022,19.759,SHU Lager
76.0,5.613,1.022,19.711,SHU Lager
76.5,5.553,1.022,19.662,SHU Lager
77.0,5.492,1.022,19.614,SHU Lager
77.5,5.431,1.021,19.565,SHU Lager
78.0,5.371,1.021,19.517,SHU Lager
78.5,5.31,1.021,19.468,SHU Lager
79.0,5.249,1.021,19.419,SHU Lager
79.5,5.189,1.02,19.371,SHU Lager
80.0,5.128,1.02,19.322,SHU Lager
80.5,5.1,1.02,19.3,SHU Lager
81.0,5.1,1.02,19.3,SHU Lager
81.5,5.1,1.02,19.3,SHU Lager
82.0,5.1,1.02,19.3,SHU Lager
82.5,5.1,1.02,19.3,SHU Lager
83.0,5.1,1.02,19.3,SHU Lager
83.5,5.1,1.02,19.3,SHU Lager
84.0,5.1,1.02,19.3,SHU Lager
84.5,5.1,1.02,19.3,SHU Lager
85.0,5.1,1.02,19.3,SHU Lager
85.5,5.1,1.02,19.3,SHU Lager
86.0,5.1,1.02,19.3,SHU Lager
86.5,5.1,1.02,19.3,SHU Lager
87.0,5.1,1.02,19.3,SHU Lager
87.5,5.1,1.02,19.3,SHU Lager
88.0,5.1,1.02,19.3,SHU Lager
88.5,5.1,1.02,19.3,SHU Lager
89.0,5.1,1.02,19.3,SHU Lager
89.5,5.1,1.02,19.3,SHU Lager
90.0,5.1,1.02,19.3,SHU Lager
90.5,5.1,1.02,19.3,SHU Lager
91.0,5.1,1.02,19.3,SHU Lager
91.5,5.1,1.02,19.3,SHU Lager
92.0,5.1,1.02,19.3,SHU Lager
92.5,5.1,1.02,19.3,SHU Lager
93.0,5.1,1.02,19.3,SHU Lager
93.5,5.1,1.02,19.3,SHU Lager
94.0,5.1,1.02,19.3,SHU Lager
94.5,5.086,1.02,19.289,SHU Lager
95.0,5.065,1.02,19.272,SHU Lager
95.5,5.044,1.02,19.255,SHU Lager
96.0,5.023,1.02,19.239,SHU Lager
96.5,5.002,1.02,19.222,SHU Lager
97.0,4.981,1.02,19.205,SHU Lager
97.5,4.961,1.019,19.188,SHU Lager
98.0,4.94,1.019,19.172,SHU Lager
98.5,4.919,1.019,19.155,SHU Lager
99.0,4.898,1.019,19.138,SHU Lager
99.5,4.877,1.019,19.121,SHU Lager
100.0,4.856,1.019,19.105,SHU Lager
100.5,4.835,1.019,19.088,SHU Lager
101.0,4.814,1.019,19.071,SHU Lager
101.5,4.793,1.019,19.054,SHU Lager
102.0,4.772,1.019,19.038,SHU Lager
102.5,4.751,1.019,19.021,SHU Lager
103.0,4.73,1.019,19.004,SHU Lager
103.5,4.709,1.018,18.987,SHU Lager
104.0,4.688,1.018,18.971,SHU Lager
104.5,4.667,1.018,18.954,SHU Lager
105.0,4.646,1.018,18.937,SHU Lager
105.5,4.626,1.018,18.92,SHU Lager
106.0,4.605,1.018,18.904,SHU Lager
106.5,4.6,1.018,18.903,SHU Lager
107.0,4.6,1.018,18.907,SHU Lager
107.5,4.6,1.018,18.911,SHU Lager
108.0,4.6,1.018,18.916,SHU Lager
108.5,4.6,1.018,18.92,SHU Lager
109.0,4.6,1.018,18.924,SHU Lager
109.5,4.6,1.018,18.928,SHU Lager
110.0,4.6,1.018,18.932,SHU Lager
110.5,4.6,1.018,18.936,SHU Lager
111.0,4.6,1.018,18.94,SHU Lager
111.5,4.6,1.018,18.945,SHU Lager
112.0,4.6,1.018,18.949,SHU Lager
112.5,4.6,1.018,18.953,SHU Lager
113.0,4.6,1.018,18.957,SHU Lager
113.5,4.6,1.018,18.961,SHU Lager
114.0,4.6,1.018,18.965,SHU Lager
114.5,4.6,1.018,18.969,SHU Lager
115.0,4.6,1.018,18.973,SHU Lager
115.5,4.6,1.018,18.978,SHU Lager
116.0,4.6,1.018,18.982,SHU Lager
116.5,4.6,1.018,18.986,SHU Lager
117.0,4.6,1.018,18.99,SHU Lager
117.5,4.6,1.018,18.994,SHU Lager
118.0,4.6,1.018,18.998,SHU Lager
118.5,4.589,1.018,18.991,SHU Lager
119.0,4.57,1.018,18.976,SHU Lager
119.5,4.551,1.018,18.961,SHU Lager
120.0,4.532,1.018,18.945,SHU Lager
120.5,4.512,1.018,18.93,SHU Lager
121.0,4.493,1.018,18.915,SHU Lager
121.5,4.474,1.017,18.899,SHU Lager
122.0,4.455,1.017,18.884,SHU Lager
122.5,4.436,1.017,18.869,SHU Lager
123.0,4.417,1.017,18.853,SHU Lager
123.5,4.398,1.017,18.838,SHU Lager
124.0,4.379,1.017,18.823,SHU Lager
124.5,4.359,1.017,18.807,SHU Lager
125.0,4.34,1.017,18.792,SHU Lager
125.5,4.321,1.017,18.777,SHU Lager
126.0,4.302,1.017,18.762,SHU Lager
126.5,4.283,1.017,18.746,SHU Lager
127.0,4.264,1.017,18.731,SHU Lager
127.5,4.245,1.017,18.716,SHU Lager
128.0,4.225,1.017,18.7,SHU Lager
128.5,4.206,1.016,18.685,SHU Lager
129.0,4.187,1.016,18.67,SHU Lager
129.5,4.168,1.016,18.654,SHU Lager
130.0,4.149,1.016,18.639,SHU Lager
130.5,4.13,1.016,18.624,SHU Lager
131.0,4.111,1.016,18.609,SHU Lager
