hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
0.0,12.1,1.049,10.5,5.58,2315.0,0.73,Mixed-Culture 25
0.5,12.1,1.049,10.552,5.599,2307.939,0.784,Mixed-Culture 25
1.0,12.1,1.049,10.6,5.61,2304.0,0.81,Mixed-Culture 25
1.5,12.0,1.048,10.6,5.595,2306.03,0.85,Mixed-Culture 25
2.0,12.1,1.049,10.6,5.59,2305.0,0.89,Mixed-Culture 25
2.5,12.0,1.048,10.7,5.6,2303.0,0.935,Mixed-Culture 25
3.0,12.0,1.048,10.8,5.63,2302.0,0.99,Mixed-Culture 25
3.5,12.0,1.048,10.8,5.615,2299.576,1.024,Mixed-Culture 25
4.0,12.0,1.048,10.9,5.63,2307.0,1.04,Mixed-Culture 25
4.5,12.0,1.048,10.952,5.605,2304.485,1.123,Mixed-Culture 25
5.0,12.0,1.048,11.0,5.59,2306.0,1.23,Mixed-Culture 25
5.5,12.0,1.048,11.052,5.62,2300.03,1.256,Mixed-Culture 25
6.0,12.0,1.048,11.1,5.58,2300.0,1.26,Mixed-Culture 25
6.5,12.0,1.048,11.2,5.595,2299.939,1.25,Mixed-Culture 25
7.0,12.0,1.048,11.2,5.59,2300.0,1.22,Mixed-Culture 25
7.5,12.0,1.048,11.3,5.605,2301.061,1.31,Mixed-Culture 25
8.0,12.0,1.048,11.4,5.62,2301.0,1.25,Mixed-Culture 25
8.5,12.0,1.048,11.4,5.6,2300.485,1.31,Mixed-Culture 25
9.0,12.0,1.048,11.5,5.62,2301.0,1.23,Mixed-Culture 25
9.5,12.0,1.048,11.552,5.591,2296.03,1.292,Mixed-Culture 25
10.0,12.0,1.048,11.6,5.57,2296.0,1.31,Mixed-Culture 25
10.5,12.0,1.048,11.652,5.585,2297.0,1.259,Mixed-Culture 25
11.0,12.0,1.048,11.7,5.57,2297.0,1.3,Mixed-Culture 25
11.5,12.0,1.048,11.8,5.57,2297.515,1.296,Mixed-Culture 25
12.0,12.0,1.048,11.9,5.56,2295.0,1.24,Mixed-Culture 25
12.5,12.0,1.048,11.952,5.58,2296.97,1.335,Mixed-Culture 25
