"Timestamp (BST)","Hours from Pitch","DO (mg/L)",pH,"Gravity (°P)","ABV Est. (%)","Pressure (Bar)","Fluid Temp (°C)","Ambient Temp (°C)","Conductivity (uS/cm)",Notes,"Data Source"
"04/29/2023 05:20:00",13.33,0.49,5.68,11.9,0.1,0.07,12.5,,2259,,BrewIQ
"04/29/2023 05:30:00",13.50,0.48,5.68,,,0.07,12.4,,2264,,BrewIQ
"04/29/2023 05:40:00",13.67,0.47,5.67,,,0.07,12.4,,2262,,BrewIQ
"04/29/2023 05:50:00",13.83,0.46,5.68,11.9,0.08,0.07,12.4,,2261,,BrewIQ
"04/29/2023 06:00:00",14.00,0.45,5.67,,,0.07,12.4,,2259,,BrewIQ
"04/29/2023 06:10:00",14.17,0.45,5.68,,,0.07,12.4,,2259,,BrewIQ
"04/29/2023 06:20:00",14.33,0.45,5.67,11.9,0.1,0.07,12.4,,2260,,BrewIQ
"04/29/2023 06:30:00",14.50,0.43,5.67,,,0.07,12.3,,2263,,BrewIQ
"04/29/2023 06:40:00",14.67,0.43,5.67,,,0.07,12.3,,2265,,BrewIQ
"04/29/2023 06:50:00",14.83,0.42,5.67,11.9,0.08,0.07,12.3,,2264,,BrewIQ
"04/29/2023 07:00:00",15.00,0.42,5.67,,,0.07,12.3,,2259,,BrewIQ
"04/29/2023 07:10:00",15.17,0.42,5.67,,,0.07,12.3,,2259,,BrewIQ
"04/29/2023 07:20:00",15.33,0.42,5.67,11.9,0.08,0.07,12.3,,2259,,BrewIQ
"04/29/2023 07:30:00",15.50,0.42,5.67,,,0.07,12.3,,2259,,BrewIQ
"04/29/2023 07:40:00",15.67,0.42,5.67,,,0.07,12.2,,2265,,BrewIQ
"04/29/2023 07:50:00",15.83,0.41,5.67,11.9,0.08,0.07,12.2,,2264,,BrewIQ
"04/29/2023 08:00:00",16.00,0.41,5.67,,,0.07,12.2,,2263,,BrewIQ
"04/29/2023 08:10:00",16.17,0.40,5.67,,,0.07,12.3,,2259,,BrewIQ
"04/29/2023 08:20:00",16.33,0.40,5.67,11.9,0.08,0.07,12.3,,2259,,BrewIQ
"04/29/2023 08:30:00",16.50,0.40,5.67,,,0.07,12.3,,2259,,BrewIQ
"04/29/2023 08:40:00",16.67,0.40,5.67,,,0.07,12.2,,2263,,BrewIQ
"04/29/2023 08:50:00",16.83,0.40,5.67,11.9,0.08,0.07,12.1,,2266,,BrewIQ
"04/29/2023 09:00:00",17.00,0.39,5.66,,,0.07,12.1,,2264,,BrewIQ
"04/29/2023 09:10:00",17.17,0.38,5.66,,,0.07,12.1,,2262,,BrewIQ
"04/29/2023 09:20:00",17.33,0.38,5.67,11.9,0.08,0.07,12.1,,2261,,BrewIQ
"04/29/2023 09:30:00",17.50,0.37,5.67,,,0.07,12.2,,2257,,BrewIQ
"04/29/2023 09:40:00",17.67,0.37,5.66,,,0.07,12.1,,2261,,BrewIQ
"04/29/2023 09:50:00",17.83,0.37,5.67,11.9,0.1,0.07,12.1,,2262,,BrewIQ
"04/29/2023 10:00:00",18.00,0.36,5.66,,,0.07,12.1,,2265,,BrewIQ
"04/29/2023 10:10:00",18.17,0.36,5.66,,,0.07,12.1,,2264,,BrewIQ
"04/29/2023 10:20:00",18.33,0.35,5.66,11.9,0.08,0.07,12.1,,2263,,BrewIQ
"04/29/2023 10:30:00",18.50,0.35,5.66,,,0.07,12.1,,2262,,BrewIQ
"04/29/2023 10:40:00",18.67,0.35,5.66,,,0.07,12.1,,2262,,BrewIQ
"04/29/2023 10:50:00",18.83,0.35,5.66,11.9,0.08,0.07,12.0,,2265,,BrewIQ
"04/29/2023 11:00:00",19.00,0.35,5.66,,,0.07,12.0,,2264,,BrewIQ
"04/29/2023 11:10:00",19.17,0.35,5.66,,,0.07,12.0,,2263,,BrewIQ
"04/29/2023 11:20:00",19.33,0.34,5.66,11.9,0.08,0.07,12.1,,2259,,BrewIQ
"04/29/2023 11:30:00",19.50,0.35,5.66,,,0.07,12.0,,2263,,BrewIQ
"04/29/2023 11:40:00",19.67,0.34,5.66,,,0.07,12.0,,2263,,BrewIQ
"04/29/2023 11:50:00",19.83,0.35,5.66,11.9,0.08,0.07,11.9,,2266,,BrewIQ
"04/29/2023 12:00:00",20.00,0.34,5.65,,,0.07,11.9,,2264,,BrewIQ
"04/29/2023 12:10:00",20.17,0.34,5.66,,,0.07,11.9,,2264,,BrewIQ
"04/29/2023 12:20:00",20.33,0.33,5.66,11.9,0.08,0.07,12.0,,2259,,BrewIQ
"04/29/2023 12:30:00",20.50,0.33,5.65,,,0.07,12.0,,2260,,BrewIQ
"04/29/2023 12:40:00",20.67,0.33,5.65,,,0.07,11.9,,2263,,BrewIQ
"04/29/2023 12:50:00",20.83,0.32,5.65,11.9,0.08,0.07,11.9,,2266,,BrewIQ
"04/29/2023 13:00:00",21.00,0.32,5.65,,,0.07,11.9,,2265,,BrewIQ
"04/29/2023 13:10:00",21.17,0.32,5.65,,,0.07,11.9,,2261,,BrewIQ
"04/29/2023 13:20:00",21.33,0.32,5.65,11.9,0.08,0.07,11.9,,2261,,BrewIQ
"04/29/2023 13:30:00",21.50,0.32,5.65,,,0.07,11.9,,2264,,BrewIQ
"04/29/2023 13:40:00",21.67,0.31,5.65,,,0.07,11.8,,2267,,BrewIQ
"04/29/2023 13:50:00",21.83,0.31,5.65,11.9,0.08,0.07,11.9,,2262,,BrewIQ
"04/29/2023 14:00:00",22.00,0.30,5.65,,,0.07,11.9,,2262,,BrewIQ
"04/29/2023 14:10:00",22.17,0.30,5.65,,,0.07,11.9,,2262,,BrewIQ
"04/29/2023 14:20:00",22.33,0.30,5.65,11.9,0.08,0.07,11.8,,2266,,BrewIQ
"04/29/2023 14:30:00",22.50,0.30,5.64,,,0.07,11.8,,2265,,BrewIQ
"04/29/2023 14:40:00",22.67,0.30,5.64,,,0.07,11.8,,2264,,BrewIQ
"04/29/2023 14:50:00",22.83,0.29,5.64,11.9,0.08,0.07,11.8,,2263,,BrewIQ
"04/29/2023 15:00:00",23.00,0.29,5.64,,,0.07,11.8,,2262,,BrewIQ
"04/29/2023 15:10:00",23.17,0.29,5.64,,,0.07,11.8,,2262,,BrewIQ
"04/29/2023 15:20:00",23.33,0.29,5.64,11.9,0.08,0.07,11.8,,2261,,BrewIQ
"04/29/2023 15:30:00",23.50,0.29,5.64,,,0.07,11.8,,2262,,BrewIQ
"04/29/2023 15:40:00",23.67,0.29,5.64,,,0.07,11.8,,2262,,BrewIQ
"04/29/2023 15:50:00",23.83,0.29,5.64,11.9,0.08,0.07,11.8,,2265,,BrewIQ
"04/29/2023 16:00:00",24.00,0.29,5.64,,,0.07,11.8,,2264,,BrewIQ
"04/29/2023 16:10:00",24.17,0.29,5.64,,,0.07,11.8,,2264,,BrewIQ
"04/29/2023 16:20:00",24.33,0.28,5.64,11.9,0.08,0.07,11.8,,2260,,BrewIQ
"04/29/2023 16:30:00",24.50,0.28,5.64,,,0.07,11.8,,2264,,BrewIQ
"04/29/2023 16:40:00",24.67,0.29,5.63,,,0.07,11.7,,2267,,BrewIQ
"04/29/2023 16:50:00",24.83,0.28,5.64,11.9,0.08,0.07,11.7,,2267,,BrewIQ
"04/29/2023 17:00:00",25.00,0.28,5.63,,,0.07,11.8,,2263,,BrewIQ
"04/29/2023 17:10:00",25.17,0.28,5.63,,,0.07,11.8,,2262,,BrewIQ
"04/29/2023 17:20:00",25.33,0.28,5.63,11.8,0.1,0.07,11.8,,2263,,BrewIQ
"04/29/2023 17:30:00",25.50,0.28,5.63,,,0.07,11.7,,2266,,BrewIQ
"04/29/2023 17:40:00",25.67,0.28,5.63,,,0.07,11.7,,2266,,BrewIQ
"04/29/2023 17:50:00",25.83,0.27,5.63,11.9,0.08,0.07,11.8,,2262,,BrewIQ
"04/29/2023 18:00:00",26.00,0.27,5.63,,,0.07,11.8,,2261,,BrewIQ
"04/29/2023 18:10:00",26.17,0.27,5.63,,,0.07,11.7,,2265,,BrewIQ
"04/29/2023 18:20:00",26.33,0.27,5.63,11.9,0.08,0.07,11.6,,2269,,BrewIQ
"04/29/2023 18:30:00",26.50,0.27,5.63,,,0.07,11.6,,2268,,BrewIQ
"04/29/2023 18:40:00",26.67,0.27,5.63,,,0.07,11.7,,2264,,BrewIQ
"04/29/2023 18:50:00",26.83,0.26,5.63,11.9,0.1,0.07,11.7,,2264,,BrewIQ
"04/29/2023 19:00:00",27.00,0.26,5.63,,,0.07,11.6,,2268,,BrewIQ
"04/29/2023 19:10:00",27.17,0.25,5.62,,,0.07,11.6,,2267,,BrewIQ
"04/29/2023 19:20:00",27.33,0.25,5.62,11.9,0.08,0.07,11.7,,2263,,BrewIQ
"04/29/2023 19:30:00",27.50,0.25,5.62,,,0.07,11.7,,2263,,BrewIQ
"04/29/2023 19:40:00",27.67,0.25,5.62,,,0.07,11.7,,2263,,BrewIQ
"04/29/2023 19:50:00",27.83,0.24,5.62,11.9,0.08,0.07,11.6,,2266,,BrewIQ
"04/29/2023 20:00:00",28.00,0.24,5.62,,,0.07,11.6,,2270,,BrewIQ
"04/29/2023 20:10:00",28.17,0.24,5.62,,,0.07,11.6,,2265,,BrewIQ
"04/29/2023 20:20:00",28.33,0.23,5.62,11.9,0.08,0.07,11.6,,2265,,BrewIQ
"04/29/2023 20:30:00",28.50,0.23,5.62,,,0.07,11.7,,2262,,BrewIQ
"04/29/2023 20:40:00",28.67,0.23,5.62,,,0.07,11.6,,2265,,BrewIQ
"04/29/2023 20:50:00",28.83,0.23,5.62,11.9,0.08,0.07,11.6,,2265,,BrewIQ
"04/29/2023 21:00:00",29.00,0.23,5.61,,,0.07,11.6,,2265,,BrewIQ
"04/29/2023 21:10:00",29.17,0.22,5.61,,,0.07,11.6,,2264,,BrewIQ
"04/29/2023 21:20:00",29.33,0.22,5.61,11.8,0.1,0.07,11.6,,2265,,BrewIQ
"04/29/2023 21:30:00",29.50,0.23,5.61,,,0.07,11.6,,2269,,BrewIQ
"04/29/2023 21:40:00",29.67,0.22,5.61,,,0.07,11.6,,2268,,BrewIQ
"04/29/2023 21:50:00",29.83,0.22,5.61,11.9,0.08,0.07,11.6,,2268,,BrewIQ
"04/29/2023 22:00:00",30.00,0.22,5.61,,,0.07,11.6,,2268,,BrewIQ
"04/29/2023 22:10:00",30.17,0.22,5.61,,,0.07,11.6,,2264,,BrewIQ
"04/29/2023 22:20:00",30.33,0.22,5.61,11.9,0.08,0.07,11.6,,2268,,BrewIQ
"04/29/2023 22:30:00",30.50,0.22,5.61,,,0.07,11.6,,2268,,BrewIQ
"04/29/2023 22:40:00",30.67,0.22,5.60,,,0.07,11.6,,2268,,BrewIQ
"04/29/2023 22:50:00",30.83,0.22,5.60,11.9,0.1,0.07,11.6,,2267,,BrewIQ
"04/29/2023 23:00:00",31.00,0.21,5.60,,,0.07,11.6,,2263,,BrewIQ
"04/29/2023 23:10:00",31.17,0.21,5.60,,,0.07,11.5,,2271,,BrewIQ
"04/29/2023 23:20:00",31.33,0.22,5.60,11.9,0.08,0.07,11.6,,2267,,BrewIQ
"04/29/2023 23:30:00",31.50,0.22,5.60,,,0.07,11.6,,2267,,BrewIQ
"04/29/2023 23:40:00",31.67,0.22,5.60,,,0.07,11.6,,2267,,BrewIQ
"04/29/2023 23:50:00",31.83,0.21,5.60,11.8,0.1,0.07,11.5,,2271,,BrewIQ
"04/30/2023 00:00:00",32.00,0.21,5.60,,,0.07,11.5,,2270,,BrewIQ
"04/30/2023 00:10:00",32.17,0.21,5.60,,,0.07,11.5,,2270,,BrewIQ
"04/30/2023 00:20:00",32.33,0.21,5.59,11.8,0.1,0.07,11.5,,2269,,BrewIQ
"04/30/2023 00:30:00",32.50,0.21,5.59,,,0.07,11.6,,2266,,BrewIQ
"04/30/2023 00:40:00",32.67,0.21,5.59,,,0.07,11.5,,2270,,BrewIQ
"04/30/2023 00:50:00",32.83,0.21,5.59,11.9,0.08,0.07,11.5,,2269,,BrewIQ
"04/30/2023 01:00:00",33.00,0.21,5.59,,,0.07,11.5,,2269,,BrewIQ
"04/30/2023 01:10:00",33.17,0.21,5.59,,,0.07,11.5,,2269,,BrewIQ
"04/30/2023 01:20:00",33.33,0.21,5.59,11.8,0.1,0.07,11.5,,2269,,BrewIQ
"04/30/2023 01:30:00",33.50,0.21,5.59,,,0.07,11.5,,2269,,BrewIQ
"04/30/2023 01:40:00",33.67,0.21,5.59,,,0.07,11.5,,2268,,BrewIQ
"04/30/2023 01:50:00",33.83,0.21,5.59,11.9,0.08,0.07,11.5,,2268,,BrewIQ
"04/30/2023 02:00:00",34.00,0.21,5.58,,,0.07,11.5,,2268,,BrewIQ
"04/30/2023 02:10:00",34.17,0.21,5.58,,,0.07,11.5,,2269,,BrewIQ
"04/30/2023 02:20:00",34.33,0.21,5.59,11.8,0.08,0.07,11.4,,2272,,BrewIQ
"04/30/2023 02:30:00",34.50,0.21,5.58,,,0.07,11.4,,2272,,BrewIQ
"04/30/2023 02:40:00",34.67,0.20,5.58,,,0.07,11.5,,2267,,BrewIQ
"04/30/2023 02:50:00",34.83,0.20,5.58,11.8,0.08,0.07,11.4,,2270,,BrewIQ
"04/30/2023 03:00:00",35.00,0.20,5.58,,,0.07,11.4,,2270,,BrewIQ
"04/30/2023 03:10:00",35.17,0.20,5.58,,,0.07,11.4,,2270,,BrewIQ
"04/30/2023 03:20:00",35.33,0.20,5.58,11.8,0.1,0.07,11.4,,2270,,BrewIQ
"04/30/2023 03:30:00",35.50,0.20,5.58,,,0.07,11.5,,2266,,BrewIQ
"04/30/2023 03:40:00",35.67,0.20,5.57,,,0.07,11.4,,2270,,BrewIQ
"04/30/2023 03:50:00",35.83,0.20,5.58,11.8,0.08,0.07,11.4,,2270,,BrewIQ
"04/30/2023 04:00:00",36.00,0.19,5.57,,,0.07,11.4,,2270,,BrewIQ
"04/30/2023 04:10:00",36.17,0.19,5.57,,,0.07,11.4,,2269,,BrewIQ
"04/30/2023 04:20:00",36.33,0.19,5.57,11.8,0.1,0.07,11.4,,2270,,BrewIQ
"04/30/2023 04:30:00",36.50,0.19,5.57,,,0.07,11.4,,2270,,BrewIQ
"04/30/2023 04:40:00",36.67,0.19,5.57,,,0.07,11.4,,2270,,BrewIQ
"04/30/2023 04:50:00",36.83,0.18,5.56,11.8,0.1,0.07,11.4,,2269,,BrewIQ
"04/30/2023 05:00:00",37.00,0.18,5.56,,,0.07,11.4,,2269,,BrewIQ
"04/30/2023 05:10:00",37.17,0.18,5.57,,,0.07,11.4,,2269,,BrewIQ
"04/30/2023 05:20:00",37.33,0.18,5.57,11.8,0.1,0.07,11.4,,2273,,BrewIQ
"04/30/2023 05:30:00",37.50,0.18,5.56,,,0.07,11.4,,2273,,BrewIQ
"04/30/2023 05:40:00",37.67,0.17,5.56,,,0.07,11.4,,2273,,BrewIQ
"04/30/2023 05:50:00",37.83,0.17,5.56,11.8,0.1,0.07,11.4,,2268,,BrewIQ
"04/30/2023 06:00:00",38.00,0.17,5.56,,,0.07,11.4,,2269,,BrewIQ
"04/30/2023 06:10:00",38.17,0.17,5.56,,,0.07,11.4,,2273,,BrewIQ
"04/30/2023 06:20:00",38.33,0.16,5.56,11.8,0.1,0.07,11.4,,2272,,BrewIQ
"04/30/2023 06:30:00",38.50,0.16,5.56,,,0.07,11.4,,2268,,BrewIQ
"04/30/2023 06:40:00",38.67,0.16,5.56,,,0.07,11.4,,2268,,BrewIQ
"04/30/2023 06:50:00",38.83,0.16,5.55,11.8,0.11,0.07,11.4,,2269,,BrewIQ
"04/30/2023 07:00:00",39.00,0.16,5.55,,,0.07,11.4,,2269,,BrewIQ
"04/30/2023 07:10:00",39.17,0.16,5.55,,,0.07,11.4,,2273,,BrewIQ
"04/30/2023 07:20:00",39.33,0.16,5.55,11.8,0.1,0.07,11.4,,2272,,BrewIQ
"04/30/2023 07:30:00",39.50,0.15,5.55,,,0.07,11.4,,2268,,BrewIQ
"04/30/2023 07:40:00",39.67,0.15,5.55,,,0.07,11.4,,2269,,BrewIQ
"04/30/2023 07:50:00",39.83,0.15,5.55,11.8,0.1,0.07,11.4,,2273,,BrewIQ
"04/30/2023 08:00:00",40.00,0.15,5.55,,,0.07,11.4,,2272,,BrewIQ
"04/30/2023 08:10:00",40.17,0.15,5.54,,,0.07,11.4,,2272,,BrewIQ
"04/30/2023 08:20:00",40.33,0.15,5.54,11.8,0.11,0.07,11.4,,2272,,BrewIQ
"04/30/2023 08:30:00",40.50,0.15,5.54,,,0.07,11.4,,2272,,BrewIQ
"04/30/2023 08:40:00",40.67,0.15,5.54,,,0.07,11.4,,2272,,BrewIQ
"04/30/2023 08:50:00",40.83,0.14,5.54,11.8,0.1,0.07,11.3,,2276,,BrewIQ
"04/30/2023 09:00:00",41.00,0.14,5.54,,,0.07,11.3,,2275,,BrewIQ
"04/30/2023 09:10:00",41.17,0.14,5.54,,,0.07,11.3,,2274,,BrewIQ
"04/30/2023 09:20:00",41.33,0.14,5.54,11.8,0.1,0.07,11.3,,2274,,BrewIQ
"04/30/2023 09:30:00",41.50,0.14,5.54,,,0.07,11.4,,2270,,BrewIQ
"04/30/2023 09:40:00",41.67,0.14,5.54,,,0.07,11.4,,2271,,BrewIQ
"04/30/2023 09:50:00",41.83,0.14,5.54,11.8,0.1,0.07,11.3,,2275,,BrewIQ
"04/30/2023 10:00:00",42.00,0.14,5.53,,,0.07,11.3,,2275,,BrewIQ
"04/30/2023 10:10:00",42.17,0.14,5.53,,,0.07,11.4,,2270,,BrewIQ
"04/30/2023 10:20:00",42.33,0.14,5.53,11.8,0.11,0.07,11.4,,2270,,BrewIQ
"04/30/2023 10:30:00",42.50,0.14,5.53,,,0.07,11.4,,2271,,BrewIQ
"04/30/2023 10:40:00",42.67,0.14,5.53,,,0.07,11.3,,2275,,BrewIQ
"04/30/2023 10:50:00",42.83,0.14,5.53,11.8,0.1,0.07,11.3,,2275,,BrewIQ
"04/30/2023 11:00:00",43.00,0.14,5.53,,,0.07,11.4,,2271,,BrewIQ
"04/30/2023 11:10:00",43.17,0.14,5.53,,,0.07,11.4,,2271,,BrewIQ
