"Timestamp (BST)","Hours from Pitch","DO (mg/L)",pH,"Gravity (°P)","ABV Est. (%)","Pressure (Bar)","Fluid Temp (°C)","Ambient Temp (°C)","Conductivity (uS/cm)",Notes,"Data Source"
"06/17/2022 22:21:00",6.35,1.19,5.69,12,0,0.07,22.3,21.0,2416,,BrewIQ
"06/17/2022 22:31:00",6.52,1.18,5.69,,,0.07,22.3,21.0,2413,,BrewIQ
"06/17/2022 22:41:00",6.68,1.17,5.68,,,0.07,22.3,21.0,2416,,BrewIQ
"06/17/2022 22:51:00",6.85,1.17,5.68,12,0,0.07,22.3,21.0,2413,,BrewIQ
"06/17/2022 23:01:00",7.02,1.17,5.68,,,0.07,22.3,21.0,2413,,BrewIQ
"06/17/2022 23:11:00",7.18,1.17,5.67,,,0.07,22.3,21.0,2416,,BrewIQ
"06/17/2022 23:21:00",7.35,1.17,5.67,12,0,0.07,22.3,21.0,2413,,BrewIQ
"06/17/2022 23:31:00",7.52,1.16,5.67,,,0.07,22.3,21.0,2416,,BrewIQ
"06/17/2022 23:41:00",7.68,1.16,5.66,,,0.07,22.3,21.0,2413,,BrewIQ
"06/17/2022 23:51:00",7.85,1.18,5.66,12,0,0.07,22.3,21.0,2417,,BrewIQ
"06/18/2022 00:01:00",8.02,1.18,5.66,,,0.07,22.3,21.0,2417,,BrewIQ
"06/18/2022 00:11:00",8.18,1.18,5.65,,,0.07,22.3,21.0,2413,,BrewIQ
"06/18/2022 00:21:00",8.35,1.17,5.64,12,0,0.07,22.3,21.0,2416,,BrewIQ
"06/18/2022 00:31:00",8.52,1.17,5.64,,,0.07,22.3,21.0,2416,,BrewIQ
"06/18/2022 00:41:00",8.68,1.17,5.64,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 00:51:00",8.85,1.18,5.63,12,0,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 01:01:00",9.02,1.18,5.63,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 01:11:00",9.18,1.19,5.63,,,0.07,22.2,22.0,2419,,BrewIQ
"06/18/2022 01:21:00",9.35,1.19,5.62,12,0,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 01:31:00",9.52,1.18,5.62,,,0.07,22.3,22.0,2413,,BrewIQ
"06/18/2022 01:41:00",9.68,1.18,5.61,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 01:51:00",9.85,1.18,5.61,12,0,0.07,22.3,22.0,2413,,BrewIQ
"06/18/2022 02:01:00",10.02,1.17,5.61,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 02:11:00",10.18,1.16,5.60,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 02:21:00",10.35,1.16,5.61,12,0,0.07,22.3,22.0,2413,,BrewIQ
"06/18/2022 02:31:00",10.52,1.19,5.60,,,0.07,22.3,22.0,2413,,BrewIQ
"06/18/2022 02:41:00",10.68,1.20,5.59,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 02:51:00",10.85,1.24,5.59,12,0,0.07,22.3,22.0,2414,,BrewIQ
"06/18/2022 03:01:00",11.02,1.17,5.58,,,0.07,22.3,22.0,2417,,BrewIQ
"06/18/2022 03:11:00",11.18,1.17,5.59,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 03:21:00",11.35,1.17,5.58,12,0,0.07,22.3,22.0,2417,,BrewIQ
"06/18/2022 03:31:00",11.52,1.17,5.58,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 03:41:00",11.68,1.17,5.58,,,0.07,22.3,22.0,2413,,BrewIQ
"06/18/2022 03:51:00",11.85,1.17,5.57,11.9,0,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 04:01:00",12.02,1.17,5.57,,,0.07,22.2,22.0,2419,,BrewIQ
"06/18/2022 04:11:00",12.18,1.16,5.57,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 04:21:00",12.35,1.16,5.56,12,0,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 04:31:00",12.52,1.14,5.55,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 04:41:00",12.68,1.15,5.55,,,0.07,22.2,22.0,2419,,BrewIQ
"06/18/2022 04:51:00",12.85,1.15,5.54,12,0,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 05:01:00",13.02,1.15,5.54,,,0.07,22.2,22.0,2419,,BrewIQ
"06/18/2022 05:11:00",13.18,1.14,5.54,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 05:21:00",13.35,1.14,5.53,12,0,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 05:31:00",13.52,1.15,5.53,,,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 05:41:00",13.68,1.14,5.52,,,0.07,22.3,22.0,2416,,BrewIQ
"06/18/2022 05:51:00",13.85,1.16,5.52,12,0,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 06:01:00",14.02,1.16,5.51,,,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 06:11:00",14.18,1.15,5.51,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 06:21:00",14.35,1.14,5.50,12,0,0.07,22.3,22.0,2414,,BrewIQ
"06/18/2022 06:31:00",14.52,1.14,5.50,,,0.07,22.3,22.0,2417,,BrewIQ
"06/18/2022 06:41:00",14.68,1.16,5.49,,,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 06:51:00",14.85,1.14,5.49,11.9,0,0.07,22.3,22.0,2417,,BrewIQ
"06/18/2022 07:01:00",15.02,1.14,5.48,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 07:11:00",15.18,1.14,5.48,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 07:21:00",15.35,1.14,5.47,11.9,0,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 07:31:00",15.52,1.13,5.47,,,0.07,22.3,22.0,2417,,BrewIQ
"06/18/2022 07:41:00",15.68,1.15,5.46,,,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 07:51:00",15.85,1.15,5.46,11.9,0,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 08:01:00",16.02,1.13,5.45,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 08:11:00",16.18,1.15,5.45,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 08:21:00",16.35,1.16,5.45,11.9,0,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 08:31:00",16.52,1.12,5.44,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 08:41:00",16.68,1.14,5.43,,,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 08:51:00",16.85,1.13,5.43,11.9,0,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 09:01:00",17.02,1.13,5.42,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 09:11:00",17.18,1.15,5.42,,,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 09:21:00",17.35,1.13,5.41,11.9,0,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 09:31:00",17.52,1.14,5.41,,,0.07,22.1,22.0,2423,,BrewIQ
"06/18/2022 09:41:00",17.68,1.13,5.40,,,0.07,22.2,22.0,2420,,BrewIQ
"06/18/2022 09:51:00",17.85,1.13,5.40,11.9,0,0.07,22.2,22.0,2421,,BrewIQ
"06/18/2022 10:01:00",18.02,1.14,5.39,,,0.07,22.1,22.0,2424,,BrewIQ
"06/18/2022 10:11:00",18.18,1.13,5.39,,,0.07,22.2,22.0,2421,,BrewIQ
"06/18/2022 10:21:00",18.35,1.15,5.38,11.9,0,0.07,22.1,22.0,2424,,BrewIQ
"06/18/2022 10:31:00",18.52,1.13,5.38,,,0.07,22.3,22.0,2418,,BrewIQ
"06/18/2022 10:41:00",18.68,1.14,5.37,,,0.07,22.2,22.0,2421,,BrewIQ
"06/18/2022 10:51:00",18.85,1.15,5.37,11.9,0,0.07,22.2,22.0,2421,,BrewIQ
"06/18/2022 11:01:00",19.02,1.14,5.36,,,0.07,22.2,22.0,2421,,BrewIQ
"06/18/2022 11:11:00",19.18,1.16,5.35,,,0.07,22.1,22.0,2425,,BrewIQ
"06/18/2022 11:21:00",19.35,1.15,5.35,11.9,0,0.07,22.2,22.0,2422,,BrewIQ
"06/18/2022 11:31:00",19.52,1.15,5.34,,,0.07,22.2,22.0,2422,,BrewIQ
"06/18/2022 11:41:00",19.68,1.14,5.34,,,0.07,22.3,22.0,2419,,BrewIQ
"06/18/2022 11:51:00",19.85,1.15,5.33,11.9,0,0.07,22.2,22.0,2423,,BrewIQ
"06/18/2022 12:01:00",20.02,1.15,5.33,,,0.07,22.2,22.0,2422,,BrewIQ
"06/18/2022 12:11:00",20.18,1.15,5.32,,,0.07,22.2,22.0,2423,,BrewIQ
"06/18/2022 12:21:00",20.35,1.14,5.31,11.9,0,0.07,22.3,22.0,2420,,BrewIQ
"06/18/2022 12:31:00",20.52,1.14,5.31,,,0.07,22.3,22.0,2420,,BrewIQ
"06/18/2022 12:41:00",20.68,1.14,5.30,,,0.07,22.3,22.0,2420,,BrewIQ
"06/18/2022 12:51:00",20.85,1.14,5.30,11.9,0,0.07,22.3,22.0,2418,,BrewIQ
"06/18/2022 13:01:00",21.02,1.15,5.30,,,0.07,22.2,22.0,2424,,BrewIQ
"06/18/2022 13:11:00",21.18,1.14,5.29,,,0.07,22.3,22.0,2421,,BrewIQ
"06/18/2022 13:21:00",21.35,1.15,5.29,11.9,0,0.07,22.3,22.0,2422,,BrewIQ
"06/18/2022 13:31:00",21.52,1.15,5.28,,,0.07,22.3,22.0,2419,,BrewIQ
"06/18/2022 13:41:00",21.68,1.14,5.28,,,0.07,22.3,22.0,2422,,BrewIQ
"06/18/2022 13:51:00",21.85,1.14,5.27,11.9,0,0.07,22.3,22.0,2419,,BrewIQ
"06/18/2022 14:01:00",22.02,1.14,5.26,,,0.07,22.3,22.0,2419,,BrewIQ
"06/18/2022 14:11:00",22.18,1.15,5.26,,,0.07,22.3,22.0,2420,,BrewIQ
"06/18/2022 14:21:00",22.35,1.15,5.26,11.9,0,0.07,22.3,22.0,2420,,BrewIQ
"06/18/2022 14:31:00",22.52,1.16,5.25,,,0.07,22.3,22.0,2424,,BrewIQ
"06/18/2022 14:41:00",22.68,1.16,5.25,,,0.07,22.3,22.0,2421,,BrewIQ
"06/18/2022 14:51:00",22.85,1.15,5.24,11.9,0,0.07,22.4,22.0,2418,,BrewIQ
"06/18/2022 15:01:00",23.02,1.20,5.24,,,0.07,22.3,22.0,2421,,BrewIQ
"06/18/2022 15:11:00",23.18,1.14,5.23,,,0.07,22.4,22.0,2418,,BrewIQ
"06/18/2022 15:21:00",23.35,1.14,5.23,11.8,0,0.07,22.4,22.0,2419,,BrewIQ
"06/18/2022 15:31:00",23.52,1.14,5.22,,,0.07,22.4,22.0,2419,,BrewIQ
"06/18/2022 15:41:00",23.68,1.14,5.21,,,0.07,22.4,22.0,2420,,BrewIQ
"06/18/2022 15:51:00",23.85,1.12,5.21,11.8,0,0.07,22.4,22.0,2420,,BrewIQ
"06/18/2022 16:01:00",24.02,1.11,5.20,,,0.07,22.4,22.0,2418,,BrewIQ
"06/18/2022 16:11:00",24.18,1.12,5.19,,,0.07,22.4,22.0,2418,,BrewIQ
"06/18/2022 16:21:00",24.35,1.12,5.19,11.8,0,0.07,22.4,22.0,2422,,BrewIQ
"06/18/2022 16:31:00",24.52,1.12,5.18,,,0.08,22.4,22.0,2420,,BrewIQ
"06/18/2022 16:41:00",24.68,1.12,5.18,,,0.07,22.4,22.0,2420,,BrewIQ
"06/18/2022 16:51:00",24.85,1.13,5.17,11.8,0,0.07,22.4,22.0,2421,,BrewIQ
"06/18/2022 17:01:00",25.02,1.13,5.16,,,0.07,22.4,22.0,2421,,BrewIQ
"06/18/2022 17:11:00",25.18,1.16,5.16,,,0.07,22.4,22.0,2424,,BrewIQ
"06/18/2022 17:21:00",25.35,1.15,5.15,11.8,0,0.07,22.4,22.0,2422,,BrewIQ
"06/18/2022 17:31:00",25.52,1.15,5.15,,,0.07,22.4,22.0,2422,,BrewIQ
"06/18/2022 17:41:00",25.68,1.14,5.15,,,0.07,22.5,22.0,2420,,BrewIQ
"06/18/2022 17:51:00",25.85,1.14,5.14,11.7,0,0.07,22.5,22.0,2421,,BrewIQ
"06/18/2022 18:01:00",26.02,1.14,5.13,,,0.07,22.4,22.0,2423,,BrewIQ
"06/18/2022 18:11:00",26.18,1.13,5.13,,,0.07,22.5,22.0,2420,,BrewIQ
"06/18/2022 18:21:00",26.35,1.14,5.13,11.7,0,0.07,22.6,22.0,2417,,BrewIQ
"06/18/2022 18:31:00",26.52,1.14,5.13,,,0.07,22.6,22.0,2415,,BrewIQ
"06/18/2022 18:41:00",26.68,1.14,5.12,,,0.07,22.6,22.0,2414,,BrewIQ
"06/18/2022 18:51:00",26.85,1.15,5.12,11.7,0,0.07,22.5,22.0,2415,,BrewIQ
"06/18/2022 19:01:00",27.02,1.15,5.12,,,0.08,22.4,22.0,2416,,BrewIQ
"06/18/2022 19:11:00",27.18,1.15,5.12,,,0.07,22.6,22.0,2409,,BrewIQ
"06/18/2022 19:21:00",27.35,1.15,5.12,11.7,0,0.07,22.6,22.0,2408,,BrewIQ
"06/18/2022 19:31:00",27.52,1.16,5.12,,,0.07,22.6,22.0,2403,,BrewIQ
"06/18/2022 19:41:00",27.68,1.16,5.12,,,0.07,22.6,22.0,2403,,BrewIQ
"06/18/2022 19:51:00",27.85,1.17,5.12,11.6,0,0.07,22.6,22.0,2402,,BrewIQ
"06/18/2022 20:01:00",28.02,1.17,5.11,,,0.07,22.5,22.0,2403,,BrewIQ
"06/18/2022 20:11:00",28.18,1.17,5.12,,,0.07,22.6,22.0,2399,,BrewIQ
"06/18/2022 20:21:00",28.35,1.19,5.12,11.6,0,0.07,22.6,22.0,2395,,BrewIQ
"06/18/2022 20:31:00",28.52,1.17,5.11,,,0.07,22.6,22.0,2397,,BrewIQ
"06/18/2022 20:41:00",28.68,1.19,5.11,,,0.07,22.6,22.0,2391,,BrewIQ
"06/18/2022 20:51:00",28.85,1.18,5.11,11.6,0,0.07,22.6,22.0,2390,,BrewIQ
"06/18/2022 21:01:00",29.02,1.20,5.12,,,0.07,22.6,22.0,2388,,BrewIQ
"06/18/2022 21:11:00",29.18,1.17,5.11,,,0.07,22.7,22.0,2381,,BrewIQ
"06/18/2022 21:21:00",29.35,1.18,5.12,11.5,0,0.07,22.6,22.0,2384,,BrewIQ
"06/18/2022 21:31:00",29.52,1.27,5.12,,,0.07,22.6,22.0,2380,,BrewIQ
"06/18/2022 21:41:00",29.68,1.24,5.11,,,0.07,22.6,22.0,2379,,BrewIQ
"06/18/2022 21:51:00",29.85,1.22,5.11,11.5,0,0.07,22.7,22.0,2375,,BrewIQ
"06/18/2022 22:01:00",30.02,1.21,5.11,,,0.07,22.6,22.0,2376,,BrewIQ
"06/18/2022 22:11:00",30.18,1.21,5.11,,,0.07,22.6,22.0,2375,,BrewIQ
"06/18/2022 22:21:00",30.35,1.20,5.11,11.5,0,0.07,22.6,22.0,2378,,BrewIQ
"06/18/2022 22:31:00",30.52,1.20,5.11,,,0.07,22.6,22.0,2373,,BrewIQ
"06/18/2022 22:41:00",30.68,1.19,5.11,,,0.07,22.6,22.0,2373,,BrewIQ
"06/18/2022 22:51:00",30.85,1.18,5.11,11.4,0,0.07,22.6,22.0,2374,,BrewIQ
"06/18/2022 23:01:00",31.02,1.16,5.11,,,0.07,22.7,22.0,2369,,BrewIQ
"06/18/2022 23:11:00",31.18,1.15,5.11,,,0.07,22.7,22.0,2369,,BrewIQ
"06/18/2022 23:21:00",31.35,1.14,5.11,11.4,,0.07,22.8,22.0,2366,,BrewIQ
"06/18/2022 23:31:00",31.52,1.18,5.10,,,0.07,22.8,22.0,2365,,BrewIQ
"06/18/2022 23:41:00",31.68,1.19,5.11,,,0.07,22.8,22.0,2364,,BrewIQ
"06/18/2022 23:51:00",31.85,1.20,5.10,11.3,,0.07,22.6,22.0,2372,,BrewIQ
"06/19/2022 00:01:00",32.02,1.18,5.11,,,0.07,22.7,22.0,2369,,BrewIQ
"06/19/2022 00:11:00",32.18,1.17,5.10,,,0.07,22.7,22.0,2370,,BrewIQ
"06/19/2022 00:21:00",32.35,1.16,5.10,11.3,,0.07,22.7,22.0,2370,,BrewIQ
"06/19/2022 00:31:00",32.52,1.16,5.10,,,0.07,22.8,22.0,2366,,BrewIQ
"06/19/2022 00:41:00",32.68,1.24,5.10,,,0.07,22.8,22.0,2364,,BrewIQ
"06/19/2022 00:51:00",32.85,1.24,5.10,11.3,0,0.07,22.8,22.0,2366,,BrewIQ
"06/19/2022 01:01:00",33.02,1.24,5.10,,,0.07,22.8,22.0,2363,,BrewIQ
"06/19/2022 01:11:00",33.18,1.24,5.10,,,0.07,22.8,22.0,2363,,BrewIQ
"06/19/2022 01:21:00",33.35,1.21,5.09,11.2,0,0.07,22.8,22.0,2361,,BrewIQ
"06/19/2022 01:31:00",33.52,1.27,5.09,,,0.07,22.8,22.0,2361,,BrewIQ
"06/19/2022 01:41:00",33.68,1.27,5.09,,,0.07,22.8,22.0,2362,,BrewIQ
"06/19/2022 01:51:00",33.85,1.27,5.09,11.2,0,0.07,22.8,22.0,2361,,BrewIQ
"06/19/2022 02:01:00",34.02,1.19,5.09,,,0.07,22.8,22.0,2361,,BrewIQ
"06/19/2022 02:11:00",34.18,1.16,5.09,,,0.07,22.9,22.0,2357,,BrewIQ
"06/19/2022 02:21:00",34.35,1.13,5.09,11.2,,0.07,22.9,22.0,2358,,BrewIQ
"06/19/2022 02:31:00",34.52,1.13,5.09,,,0.07,22.8,22.0,2361,,BrewIQ
"06/19/2022 02:41:00",34.68,1.13,5.09,,,0.07,22.8,22.0,2362,,BrewIQ
"06/19/2022 02:51:00",34.85,1.12,5.09,11.2,,0.07,22.9,22.0,2358,,BrewIQ
"06/19/2022 03:01:00",35.02,1.12,5.09,,,0.07,22.8,22.0,2361,,BrewIQ
"06/19/2022 03:11:00",35.18,1.26,5.08,,,0.07,22.9,22.0,2358,,BrewIQ
"06/19/2022 03:21:00",35.35,1.18,5.09,11,0,0.07,22.9,22.0,2354,,BrewIQ
"06/19/2022 03:31:00",35.52,1.13,5.08,,,0.07,22.9,22.0,2357,,BrewIQ
"06/19/2022 03:41:00",35.68,1.11,5.08,,,0.07,22.9,22.0,2354,,BrewIQ
"06/19/2022 03:51:00",35.85,1.20,5.08,11,0,0.07,22.9,22.0,2357,,BrewIQ
"06/19/2022 04:01:00",36.02,1.11,5.08,,,0.07,22.9,22.0,2354,,BrewIQ
"06/19/2022 04:11:00",36.18,1.16,5.08,,,0.07,22.9,22.0,2354,,BrewIQ
"06/19/2022 04:21:00",36.35,1.14,5.08,10.9,0,0.07,23.0,22.0,2352,,BrewIQ
"06/19/2022 04:31:00",36.52,1.13,5.08,,,0.07,22.9,22.0,2354,,BrewIQ
"06/19/2022 04:41:00",36.68,1.17,5.08,,,0.07,23.0,22.0,2352,,BrewIQ
"06/19/2022 04:51:00",36.85,1.16,5.08,10.9,0,0.07,22.9,22.0,2355,,BrewIQ
"06/19/2022 05:01:00",37.02,1.17,5.08,,,0.07,23.0,22.0,2350,,BrewIQ
"06/19/2022 05:11:00",37.18,1.15,5.08,,,0.07,22.9,22.0,2357,,BrewIQ
"06/19/2022 05:21:00",37.35,1.11,5.07,10.8,,0.07,23.1,22.0,2351,,BrewIQ
"06/19/2022 05:31:00",37.52,1.17,5.07,,,0.07,23.0,22.0,2355,,BrewIQ
"06/19/2022 05:41:00",37.68,1.12,5.08,,,0.07,23.1,22.0,2353,,BrewIQ
"06/19/2022 05:51:00",37.85,1.12,5.07,10.7,0,0.07,23.0,22.0,2355,,BrewIQ
"06/19/2022 06:01:00",38.02,1.12,5.08,,,0.07,23.0,22.0,2354,,BrewIQ
"06/19/2022 06:11:00",38.18,1.13,5.07,,,0.07,23.1,22.0,2348,,BrewIQ
"06/19/2022 06:21:00",38.35,1.11,5.07,10.7,0,0.07,23.1,22.0,2352,,BrewIQ
"06/19/2022 06:31:00",38.52,1.09,5.07,,,0.07,23.1,22.0,2353,,BrewIQ
"06/19/2022 06:41:00",38.68,1.13,5.07,,,0.07,23.1,22.0,2352,,BrewIQ
"06/19/2022 06:51:00",38.85,1.15,5.07,10.6,0,0.07,23.1,22.0,2350,,BrewIQ
"06/19/2022 07:01:00",39.02,1.16,5.07,,,0.07,23.1,22.0,2351,,BrewIQ
"06/19/2022 07:11:00",39.18,1.14,5.07,,,0.07,23.1,22.0,2351,,BrewIQ
"06/19/2022 07:21:00",39.35,1.13,5.07,10.6,0,0.07,23.1,22.0,2352,,BrewIQ
"06/19/2022 07:31:00",39.52,1.11,5.07,,,0.07,23.2,22.0,2349,,BrewIQ
"06/19/2022 07:41:00",39.68,1.11,5.07,,,0.07,23.2,22.0,2348,,BrewIQ
"06/19/2022 07:51:00",39.85,1.11,5.07,10.5,0,0.07,23.3,22.0,2346,,BrewIQ
"06/19/2022 08:01:00",40.02,1.10,5.06,,,0.07,23.2,22.0,2350,,BrewIQ
"06/19/2022 08:11:00",40.18,1.11,5.07,,,0.07,23.1,22.0,2353,,BrewIQ
"06/19/2022 08:21:00",40.35,1.10,5.06,10.4,0,0.07,23.1,22.0,2355,,BrewIQ
"06/19/2022 08:31:00",40.52,1.08,5.07,,,0.07,23.2,22.0,2351,,BrewIQ
"06/19/2022 08:41:00",40.68,1.09,5.06,,,0.07,23.3,22.0,2348,,BrewIQ
"06/19/2022 08:51:00",40.85,1.07,5.06,10.4,0,0.07,23.2,22.0,2353,,BrewIQ
"06/19/2022 09:01:00",41.02,1.09,5.06,,,0.07,23.2,22.0,2351,,BrewIQ
"06/19/2022 09:11:00",41.18,1.09,5.07,,,0.07,23.3,22.0,2344,,BrewIQ
"06/19/2022 09:21:00",41.35,1.11,5.06,10.3,0,0.07,23.3,22.0,2344,,BrewIQ
"06/19/2022 09:31:00",41.52,1.13,5.06,,,0.07,23.3,22.0,2347,,BrewIQ
"06/19/2022 09:41:00",41.68,1.13,5.06,,,0.07,23.3,22.0,2352,,BrewIQ
"06/19/2022 09:51:00",41.85,1.13,5.06,10.2,0,0.07,23.3,22.0,2351,,BrewIQ
"06/19/2022 10:01:00",42.02,1.12,5.06,,,0.07,23.4,22.0,2349,,BrewIQ
"06/19/2022 10:11:00",42.18,1.13,5.06,,,0.07,23.3,22.0,2353,,BrewIQ
"06/19/2022 10:21:00",42.35,1.12,5.06,10.1,,0.07,23.4,22.0,2350,,BrewIQ
"06/19/2022 10:31:00",42.52,1.08,5.06,,,0.07,23.4,22.0,2346,,BrewIQ
"06/19/2022 10:41:00",42.68,1.05,5.06,,,0.07,23.4,22.0,2346,,BrewIQ
