"Timestamp (BST)","Hours from Pitch","DO (mg/L)",pH,"Gravity (°P)","ABV Est. (%)","Pressure (Bar)","Fluid Temp (°C)","Ambient Temp (°C)","Conductivity (uS/cm)",Notes,"Data Source"
"05/12/2023 18:43:00",3.22,1.18,5.77,11.6,0.21,0.08,17.9,,2616,,BrewIQ
"05/12/2023 18:53:00",3.38,1.15,5.77,,,0.08,17.9,,2617,,BrewIQ
"05/12/2023 19:03:00",3.55,1.13,5.76,,,0.08,17.9,,2617,,BrewIQ
"05/12/2023 19:13:00",3.72,1.10,5.76,11.6,0.21,0.08,18.0,,2614,,BrewIQ
"05/12/2023 19:23:00",3.88,1.08,5.76,,,0.08,18.0,,2615,,BrewIQ
"05/12/2023 19:33:00",4.05,1.05,5.76,,,0.08,18.1,,2612,,BrewIQ
"05/12/2023 19:43:00",4.22,1.02,5.76,11.6,0.22,0.08,18.0,,2617,,BrewIQ
"05/12/2023 19:53:00",4.38,1.00,5.76,,,0.08,18.1,,2613,,BrewIQ
"05/12/2023 20:03:00",4.55,0.97,5.76,,,0.08,18.1,,2614,,BrewIQ
"05/12/2023 20:13:00",4.72,0.94,5.75,11.6,0.22,0.08,18.1,,2615,,BrewIQ
"05/12/2023 20:23:00",4.88,0.91,5.75,,,0.08,18.1,,2616,,BrewIQ
"05/12/2023 20:33:00",5.05,0.88,5.75,,,0.08,18.1,,2613,,BrewIQ
"05/12/2023 20:43:00",5.22,0.85,5.75,11.6,0.22,0.08,18.1,,2613,,BrewIQ
"05/12/2023 20:53:00",5.38,0.82,5.75,,,0.08,18.1,,2618,,BrewIQ
"05/12/2023 21:03:00",5.55,0.77,5.75,,,0.08,18.1,,2615,,BrewIQ
"05/12/2023 21:13:00",5.72,0.73,5.75,11.6,0.22,0.08,18.2,,2611,,BrewIQ
"05/12/2023 21:23:00",5.88,0.71,5.74,,,0.08,18.1,,2616,,BrewIQ
"05/12/2023 21:33:00",6.05,0.66,5.74,,,0.08,18.2,,2612,,BrewIQ
"05/12/2023 21:43:00",6.22,0.62,5.74,11.6,0.22,0.08,18.2,,2613,,BrewIQ
"05/12/2023 21:53:00",6.38,0.59,5.74,,,0.08,18.2,,2613,,BrewIQ
"05/12/2023 22:03:00",6.55,0.55,5.74,,,0.08,18.2,,2614,,BrewIQ
"05/12/2023 22:13:00",6.72,0.51,5.74,11.6,0.22,0.08,18.2,,2614,,BrewIQ
"05/12/2023 22:23:00",6.88,0.48,5.73,,,0.08,18.2,,2615,,BrewIQ
"05/12/2023 22:33:00",7.05,0.44,5.73,,,0.08,18.2,,2616,,BrewIQ
"05/12/2023 22:43:00",7.22,0.41,5.73,11.6,0.22,0.08,18.2,,2617,,BrewIQ
"05/12/2023 22:53:00",7.38,0.37,5.73,,,0.08,18.2,,2617,,BrewIQ
"05/12/2023 23:03:00",7.55,0.35,5.72,,,0.08,18.3,,2614,,BrewIQ
"05/12/2023 23:13:00",7.72,0.31,5.72,11.6,0.23,0.08,18.3,,2615,,BrewIQ
"05/12/2023 23:23:00",7.88,0.26,5.72,,,0.08,18.3,,2615,,BrewIQ
"05/12/2023 23:33:00",8.05,0.24,5.72,,,0.08,18.3,,2616,,BrewIQ
"05/12/2023 23:43:00",8.22,0.19,5.71,11.6,0.23,0.08,18.3,,2617,,BrewIQ
"05/12/2023 23:53:00",8.38,0.19,5.71,,,0.08,18.3,,2617,,BrewIQ
"05/13/2023 00:03:00",8.55,0.17,5.71,,,0.08,18.3,,2618,,BrewIQ
"05/13/2023 00:13:00",8.72,0.14,5.71,11.6,0.23,0.08,18.3,,2615,,BrewIQ
"05/13/2023 00:23:00",8.88,0.13,5.71,,,0.08,18.3,,2616,,BrewIQ
"05/13/2023 00:33:00",9.05,0.13,5.70,,,0.08,18.3,,2616,,BrewIQ
"05/13/2023 00:43:00",9.22,0.13,5.70,11.6,0.23,0.08,18.3,,2617,,BrewIQ
"05/13/2023 00:53:00",9.38,0.13,5.70,,,0.08,18.4,,2614,,BrewIQ
"05/13/2023 01:03:00",9.55,0.12,5.70,,,0.08,18.3,,2618,,BrewIQ
"05/13/2023 01:13:00",9.72,0.13,5.69,11.6,0.23,0.08,18.4,,2615,,BrewIQ
"05/13/2023 01:23:00",9.88,0.12,5.69,,,0.08,18.4,,2616,,BrewIQ
"05/13/2023 01:33:00",10.05,0.12,5.69,,,0.08,18.4,,2616,,BrewIQ
"05/13/2023 01:43:00",10.22,0.12,5.69,11.6,0.23,0.08,18.4,,2617,,BrewIQ
"05/13/2023 01:53:00",10.38,0.12,5.68,,,0.08,18.4,,2617,,BrewIQ
"05/13/2023 02:03:00",10.55,0.12,5.68,,,0.08,18.4,,2618,,BrewIQ
"05/13/2023 02:13:00",10.72,0.11,5.68,11.6,0.23,0.08,18.4,,2618,,BrewIQ
"05/13/2023 02:23:00",10.88,0.12,5.68,,,0.08,18.4,,2619,,BrewIQ
"05/13/2023 02:33:00",11.05,0.11,5.68,,,0.08,18.4,,2616,,BrewIQ
"05/13/2023 02:43:00",11.22,0.11,5.67,11.6,0.23,0.08,18.4,,2616,,BrewIQ
"05/13/2023 02:53:00",11.38,0.11,5.67,,,0.08,18.4,,2616,,BrewIQ
"05/13/2023 03:03:00",11.55,0.11,5.67,,,0.08,18.4,,2617,,BrewIQ
"05/13/2023 03:13:00",11.72,0.11,5.67,11.6,0.23,0.08,18.4,,2617,,BrewIQ
"05/13/2023 03:23:00",11.88,0.11,5.66,,,0.08,18.4,,2618,,BrewIQ
"05/13/2023 03:33:00",12.05,0.11,5.66,,,0.08,18.4,,2619,,BrewIQ
"05/13/2023 03:43:00",12.22,0.11,5.66,11.6,0.23,0.08,18.4,,2620,,BrewIQ
"05/13/2023 03:53:00",12.38,0.11,5.66,,,0.08,18.5,,2617,,BrewIQ
"05/13/2023 04:03:00",12.55,0.11,5.65,,,0.08,18.5,,2617,,BrewIQ
"05/13/2023 04:13:00",12.72,0.11,5.65,11.6,0.23,0.08,18.5,,2618,,BrewIQ
"05/13/2023 04:23:00",12.88,0.11,5.65,,,0.08,18.5,,2618,,BrewIQ
"05/13/2023 04:33:00",13.05,0.11,5.65,,,0.08,18.5,,2619,,BrewIQ
"05/13/2023 04:43:00",13.22,0.11,5.65,11.6,0.23,0.08,18.5,,2620,,BrewIQ
"05/13/2023 04:53:00",13.38,0.10,5.64,,,0.08,18.5,,2620,,BrewIQ
"05/13/2023 05:03:00",13.55,0.10,5.64,,,0.08,18.6,,2617,,BrewIQ
"05/13/2023 05:13:00",13.72,0.10,5.64,11.6,0.25,0.08,18.6,,2618,,BrewIQ
"05/13/2023 05:23:00",13.88,0.10,5.63,,,0.08,18.6,,2619,,BrewIQ
"05/13/2023 05:33:00",14.05,0.10,5.63,,,0.08,18.6,,2620,,BrewIQ
"05/13/2023 05:43:00",14.22,0.10,5.63,11.6,0.25,0.08,18.6,,2620,,BrewIQ
"05/13/2023 05:53:00",14.38,0.10,5.63,,,0.08,18.6,,2621,,BrewIQ
"05/13/2023 06:03:00",14.55,0.09,5.62,,,0.08,18.6,,2622,,BrewIQ
"05/13/2023 06:13:00",14.72,0.09,5.62,11.6,0.25,0.08,18.6,,2619,,BrewIQ
"05/13/2023 06:23:00",14.88,0.08,5.61,,,0.08,18.6,,2620,,BrewIQ
"05/13/2023 06:33:00",15.05,0.08,5.61,,,0.08,18.6,,2620,,BrewIQ
"05/13/2023 06:43:00",15.22,0.08,5.61,11.6,0.25,0.08,18.6,,2621,,BrewIQ
"05/13/2023 06:53:00",15.38,0.08,5.61,,,0.08,18.6,,2621,,BrewIQ
"05/13/2023 07:03:00",15.55,0.08,5.61,,,0.08,18.6,,2622,,BrewIQ
"05/13/2023 07:13:00",15.72,0.08,5.60,11.6,0.25,0.08,18.7,,2619,,BrewIQ
"05/13/2023 07:23:00",15.88,0.08,5.60,,,0.08,18.6,,2624,,BrewIQ
"05/13/2023 07:33:00",16.05,0.08,5.60,,,0.08,18.6,,2624,,BrewIQ
"05/13/2023 07:43:00",16.22,0.08,5.59,11.6,0.25,0.08,18.7,,2621,,BrewIQ
"05/13/2023 07:53:00",16.38,0.08,5.59,,,0.08,18.7,,2621,,BrewIQ
"05/13/2023 08:03:00",16.55,0.08,5.59,,,0.08,18.7,,2621,,BrewIQ
"05/13/2023 08:13:00",16.72,0.09,5.58,11.6,0.25,0.08,18.7,,2622,,BrewIQ
"05/13/2023 08:23:00",16.88,0.09,5.58,,,0.08,18.7,,2623,,BrewIQ
"05/13/2023 08:33:00",17.05,0.09,5.58,,,0.08,18.7,,2623,,BrewIQ
"05/13/2023 08:43:00",17.22,0.09,5.57,11.6,0.25,0.08,18.8,,2620,,BrewIQ
"05/13/2023 08:53:00",17.38,0.09,5.57,,,0.08,18.7,,2625,,BrewIQ
"05/13/2023 09:03:00",17.55,0.09,5.56,,,0.08,18.7,,2625,,BrewIQ
"05/13/2023 09:13:00",17.72,0.09,5.56,11.6,0.25,0.08,18.8,,2622,,BrewIQ
"05/13/2023 09:23:00",17.88,0.09,5.56,,,0.08,18.8,,2623,,BrewIQ
"05/13/2023 09:33:00",18.05,0.09,5.56,,,0.08,18.8,,2623,,BrewIQ
"05/13/2023 09:43:00",18.22,0.09,5.55,11.6,0.26,0.08,18.8,,2624,,BrewIQ
"05/13/2023 09:53:00",18.38,0.09,5.55,,,0.08,18.8,,2625,,BrewIQ
"05/13/2023 10:03:00",18.55,0.09,5.55,,,0.08,18.8,,2625,,BrewIQ
"05/13/2023 10:13:00",18.72,0.09,5.54,11.6,0.26,0.08,18.8,,2626,,BrewIQ
"05/13/2023 10:23:00",18.88,0.09,5.54,,,0.08,18.8,,2623,,BrewIQ
"05/13/2023 10:33:00",19.05,0.09,5.54,,,0.08,18.8,,2623,,BrewIQ
"05/13/2023 10:43:00",19.22,0.09,5.53,11.6,0.26,0.08,18.8,,2624,,BrewIQ
"05/13/2023 10:53:00",19.38,0.09,5.53,,,0.08,18.8,,2624,,BrewIQ
"05/13/2023 11:03:00",19.55,0.10,5.53,,,0.08,18.8,,2625,,BrewIQ
"05/13/2023 11:13:00",19.72,0.09,5.52,11.6,0.26,0.08,18.9,,2622,,BrewIQ
"05/13/2023 11:23:00",19.88,0.10,5.52,,,0.08,18.8,,2626,,BrewIQ
"05/13/2023 11:33:00",20.05,0.10,5.51,,,0.08,18.8,,2627,,BrewIQ
"05/13/2023 11:43:00",20.22,0.10,5.51,11.6,0.26,0.08,18.9,,2624,,BrewIQ
"05/13/2023 11:53:00",20.38,0.10,5.51,,,0.08,18.9,,2624,,BrewIQ
"05/13/2023 12:03:00",20.55,0.10,5.50,,,0.08,18.9,,2625,,BrewIQ
"05/13/2023 12:13:00",20.72,0.10,5.50,11.6,0.28,0.08,18.9,,2626,,BrewIQ
"05/13/2023 12:23:00",20.88,0.10,5.50,,,0.08,18.9,,2626,,BrewIQ
"05/13/2023 12:33:00",21.05,0.10,5.49,,,0.08,18.9,,2623,,BrewIQ
"05/13/2023 12:43:00",21.22,0.10,5.49,11.6,0.28,0.08,18.9,,2627,,BrewIQ
"05/13/2023 12:53:00",21.38,0.10,5.48,,,0.08,18.9,,2624,,BrewIQ
"05/13/2023 13:03:00",21.55,0.10,5.48,,,0.08,18.9,,2624,,BrewIQ
"05/13/2023 13:13:00",21.72,0.09,5.48,11.6,0.28,0.08,18.9,,2625,,BrewIQ
"05/13/2023 13:23:00",21.88,0.10,5.47,,,0.08,18.9,,2626,,BrewIQ
"05/13/2023 13:33:00",22.05,0.10,5.47,,,0.08,18.9,,2627,,BrewIQ
"05/13/2023 13:43:00",22.22,0.10,5.47,11.6,0.28,0.08,19.0,,2624,,BrewIQ
"05/13/2023 13:53:00",22.38,0.10,5.46,,,0.08,18.9,,2628,,BrewIQ
"05/13/2023 14:03:00",22.55,0.10,5.46,,,0.08,19.0,,2625,,BrewIQ
"05/13/2023 14:13:00",22.72,0.10,5.45,11.5,0.29,0.08,19.0,,2626,,BrewIQ
"05/13/2023 14:23:00",22.88,0.10,5.45,,,0.08,19.0,,2627,,BrewIQ
"05/13/2023 14:33:00",23.05,0.10,5.44,,,0.08,19.1,,2624,,BrewIQ
"05/13/2023 14:43:00",23.22,0.10,5.44,11.5,0.29,0.08,19.0,,2627,,BrewIQ
"05/13/2023 14:53:00",23.38,0.10,5.43,,,0.08,19.0,,2628,,BrewIQ
"05/13/2023 15:03:00",23.55,0.10,5.43,,,0.08,19.0,,2629,,BrewIQ
"05/13/2023 15:13:00",23.72,0.10,5.43,11.5,0.29,0.08,19.1,,2627,,BrewIQ
"05/13/2023 15:23:00",23.88,0.10,5.42,,,0.08,19.1,,2628,,BrewIQ
"05/13/2023 15:33:00",24.05,0.10,5.42,,,0.08,19.1,,2628,,BrewIQ
"05/13/2023 15:43:00",24.22,0.10,5.41,11.5,0.3,0.08,19.1,,2629,,BrewIQ
"05/13/2023 15:53:00",24.38,0.11,5.41,,,0.08,19.1,,2630,,BrewIQ
"05/13/2023 16:03:00",24.55,0.11,5.41,,,0.08,19.1,,2631,,BrewIQ
"05/13/2023 16:13:00",24.72,0.11,5.40,11.5,0.3,0.08,19.1,,2627,,BrewIQ
"05/13/2023 16:23:00",24.88,0.11,5.40,,,0.08,19.1,,2628,,BrewIQ
"05/13/2023 16:33:00",25.05,0.11,5.39,,,0.08,19.1,,2629,,BrewIQ
"05/13/2023 16:43:00",25.22,0.11,5.39,11.5,0.3,0.08,19.1,,2629,,BrewIQ
"05/13/2023 16:53:00",25.38,0.11,5.38,,,0.08,19.1,,2630,,BrewIQ
"05/13/2023 17:03:00",25.55,0.11,5.38,,,0.08,19.2,,2627,,BrewIQ
"05/13/2023 17:13:00",25.72,0.11,5.37,11.5,0.32,0.08,19.1,,2631,,BrewIQ
"05/13/2023 17:23:00",25.88,0.11,5.37,,,0.08,19.2,,2628,,BrewIQ
"05/13/2023 17:33:00",26.05,0.11,5.37,,,0.08,19.2,,2628,,BrewIQ
"05/13/2023 17:43:00",26.22,0.11,5.36,11.5,0.32,0.08,19.2,,2629,,BrewIQ
"05/13/2023 17:53:00",26.38,0.11,5.36,,,0.08,19.2,,2630,,BrewIQ
"05/13/2023 18:03:00",26.55,0.11,5.35,,,0.08,19.2,,2631,,BrewIQ
"05/13/2023 18:13:00",26.72,0.11,5.35,11.5,0.32,0.08,19.2,,2631,,BrewIQ
"05/13/2023 18:23:00",26.88,0.11,5.34,,,0.08,19.3,,2628,,BrewIQ
"05/13/2023 18:33:00",27.05,0.11,5.34,,,0.08,19.3,,2628,,BrewIQ
"05/13/2023 18:43:00",27.22,0.11,5.33,11.5,0.33,0.08,19.3,,2629,,BrewIQ
"05/13/2023 18:53:00",27.38,0.11,5.33,,,0.08,19.3,,2629,,BrewIQ
"05/13/2023 19:03:00",27.55,0.11,5.32,,,0.08,19.3,,2630,,BrewIQ
"05/13/2023 19:13:00",27.72,0.11,5.32,11.5,0.33,0.08,19.3,,2627,,BrewIQ
"05/13/2023 19:23:00",27.88,0.11,5.31,,,0.08,19.3,,2627,,BrewIQ
"05/13/2023 19:33:00",28.05,0.11,5.31,,,0.08,19.3,,2628,,BrewIQ
"05/13/2023 19:43:00",28.22,0.11,5.31,11.5,0.34,0.08,19.3,,2628,,BrewIQ
"05/13/2023 19:53:00",28.38,0.11,5.30,,,0.08,19.3,,2629,,BrewIQ
"05/13/2023 20:03:00",28.55,0.11,5.30,,,0.08,19.3,,2629,,BrewIQ
"05/13/2023 20:13:00",28.72,0.10,5.29,11.5,0.34,0.08,19.4,,2627,,BrewIQ
"05/13/2023 20:23:00",28.88,0.11,5.29,,,0.08,19.4,,2627,,BrewIQ
"05/13/2023 20:33:00",29.05,0.11,5.28,,,0.08,19.4,,2628,,BrewIQ
"05/13/2023 20:43:00",29.22,0.11,5.28,11.5,0.34,0.08,19.4,,2629,,BrewIQ
"05/13/2023 20:53:00",29.38,0.11,5.27,,,0.08,19.4,,2630,,BrewIQ
"05/13/2023 21:03:00",29.55,0.11,5.27,,,0.08,19.4,,2630,,BrewIQ
"05/13/2023 21:13:00",29.72,0.11,5.26,11.4,0.36,0.08,19.4,,2626,,BrewIQ
"05/13/2023 21:23:00",29.88,0.11,5.26,,,0.08,19.4,,2627,,BrewIQ
"05/13/2023 21:33:00",30.05,0.11,5.26,,,0.08,19.4,,2627,,BrewIQ
"05/13/2023 21:43:00",30.22,0.11,5.25,11.4,0.37,0.08,19.4,,2628,,BrewIQ
"05/13/2023 21:53:00",30.38,0.11,5.25,,,0.08,19.4,,2629,,BrewIQ
"05/13/2023 22:03:00",30.55,0.11,5.24,,,0.08,19.5,,2626,,BrewIQ
"05/13/2023 22:13:00",30.72,0.11,5.24,11.4,0.37,0.08,19.5,,2626,,BrewIQ
"05/13/2023 22:23:00",30.88,0.11,5.23,,,0.08,19.5,,2626,,BrewIQ
"05/13/2023 22:33:00",31.05,0.11,5.23,,,0.08,19.6,,2623,,BrewIQ
"05/13/2023 22:43:00",31.22,0.11,5.22,11.4,0.38,0.08,19.5,,2627,,BrewIQ
"05/13/2023 22:53:00",31.38,0.11,5.22,,,0.08,19.5,,2628,,BrewIQ
"05/13/2023 23:03:00",31.55,0.11,5.21,,,0.08,19.6,,2625,,BrewIQ
"05/13/2023 23:13:00",31.72,0.11,5.21,11.4,0.4,0.08,19.6,,2625,,BrewIQ
"05/13/2023 23:23:00",31.88,0.10,5.20,,,0.08,19.6,,2626,,BrewIQ
"05/13/2023 23:33:00",32.05,0.10,5.20,,,0.08,19.6,,2626,,BrewIQ
"05/13/2023 23:43:00",32.22,0.10,5.19,11.4,0.41,0.08,19.6,,2626,,BrewIQ
"05/13/2023 23:53:00",32.38,0.10,5.19,,,0.08,19.6,,2627,,BrewIQ
"05/14/2023 00:03:00",32.55,0.11,5.18,,,0.08,19.6,,2627,,BrewIQ
"05/14/2023 00:13:00",32.72,0.11,5.18,11.5,0.43,0.08,19.6,,2623,,BrewIQ
"05/14/2023 00:23:00",32.88,0.11,5.17,,,0.08,19.6,,2624,,BrewIQ
"05/14/2023 00:33:00",33.05,0.11,5.17,,,0.08,19.6,,2624,,BrewIQ
"05/14/2023 00:43:00",33.22,0.11,5.17,11.3,0.43,0.08,19.6,,2623,,BrewIQ
"05/14/2023 00:53:00",33.38,0.11,5.16,,,0.08,19.6,,2623,,BrewIQ
"05/14/2023 01:03:00",33.55,0.11,5.16,,,0.08,19.6,,2623,,BrewIQ
"05/14/2023 01:13:00",33.72,0.11,5.15,11.3,0.44,0.08,19.6,,2624,,BrewIQ
"05/14/2023 01:23:00",33.88,0.11,5.15,,,0.08,19.7,,2620,,BrewIQ
"05/14/2023 01:33:00",34.05,0.11,5.15,,,0.08,19.7,,2620,,BrewIQ
"05/14/2023 01:43:00",34.22,0.11,5.14,11.3,0.45,0.08,19.7,,2619,,BrewIQ
"05/14/2023 01:53:00",34.38,0.11,5.14,,,0.08,19.7,,2618,,BrewIQ
"05/14/2023 02:03:00",34.55,0.11,5.14,,,0.08,19.7,,2617,,BrewIQ
"05/14/2023 02:13:00",34.72,0.11,5.13,11.3,0.47,0.08,19.8,,2612,,BrewIQ
"05/14/2023 02:23:00",34.88,0.11,5.13,,,0.08,19.8,,2610,,BrewIQ
"05/14/2023 02:33:00",35.05,0.11,5.13,,,0.08,19.8,,2607,,BrewIQ
"05/14/2023 02:43:00",35.22,0.11,5.13,11.2,0.48,0.08,19.8,,2605,,BrewIQ
"05/14/2023 02:53:00",35.38,0.11,5.13,,,0.08,19.8,,2603,,BrewIQ
"05/14/2023 03:03:00",35.55,0.11,5.12,,,0.08,19.8,,2597,,BrewIQ
"05/14/2023 03:13:00",35.72,0.11,5.12,11.2,0.51,0.08,19.8,,2596,,BrewIQ
"05/14/2023 03:23:00",35.88,0.11,5.12,,,0.08,19.8,,2591,,BrewIQ
"05/14/2023 03:33:00",36.05,0.11,5.12,,,0.08,19.8,,2584,,BrewIQ
"05/14/2023 03:43:00",36.22,0.11,5.12,11.2,0.52,0.08,19.8,,2581,,BrewIQ
"05/14/2023 03:53:00",36.38,0.11,5.12,,,0.08,19.8,,2578,,BrewIQ
"05/14/2023 04:03:00",36.55,0.11,5.12,,,0.08,19.8,,2576,,BrewIQ
"05/14/2023 04:13:00",36.72,0.11,5.12,11.1,0.54,0.08,19.8,,2570,,BrewIQ
"05/14/2023 04:23:00",36.88,0.11,5.11,,,0.08,19.9,,2564,,BrewIQ
"05/14/2023 04:33:00",37.05,0.11,5.11,,,0.08,19.9,,2540,,BrewIQ
"05/14/2023 04:43:00",37.22,0.11,5.11,11.1,0.56,0.08,19.8,,2544,,BrewIQ
"05/14/2023 04:53:00",37.38,0.11,5.11,,,0.08,19.9,,2546,,BrewIQ
"05/14/2023 05:03:00",37.55,0.11,5.11,,,0.08,19.9,,2536,,BrewIQ
"05/14/2023 05:13:00",37.72,0.11,5.11,11.1,0.58,0.08,19.9,,2524,,BrewIQ
"05/14/2023 05:23:00",37.88,0.11,5.11,,,0.08,19.9,,2544,,BrewIQ
"05/14/2023 05:33:00",38.05,0.11,5.11,,,0.08,19.9,,2519,,BrewIQ
"05/14/2023 05:43:00",38.22,0.11,5.11,11,0.59,0.08,19.9,,2522,,BrewIQ
"05/14/2023 05:53:00",38.38,0.11,5.10,,,0.08,19.9,,2518,,BrewIQ
"05/14/2023 06:03:00",38.55,0.11,5.10,,,0.08,19.9,,2531,,BrewIQ
"05/14/2023 06:13:00",38.72,0.11,5.10,11,0.62,0.08,19.9,,2513,,BrewIQ
"05/14/2023 06:23:00",38.88,0.11,5.10,,,0.08,20.0,,2503,,BrewIQ
"05/14/2023 06:33:00",39.05,0.11,5.10,,,0.08,19.9,,2506,,BrewIQ
"05/14/2023 06:43:00",39.22,0.11,5.10,11,0.63,0.08,20.0,,2502,,BrewIQ
"05/14/2023 06:53:00",39.38,0.11,5.10,,,0.08,20.0,,2503,,BrewIQ
"05/14/2023 07:03:00",39.55,0.11,5.10,,,0.08,20.0,,2477,,BrewIQ
"05/14/2023 07:13:00",39.72,0.11,5.10,10.9,0.66,0.08,20.1,,2497,,BrewIQ
"05/14/2023 07:23:00",39.88,0.11,5.10,,,0.08,20.0,,2499,,BrewIQ
"05/14/2023 07:33:00",40.05,0.11,5.10,,,0.08,20.1,,2496,,BrewIQ
"05/14/2023 07:43:00",40.22,0.11,5.10,10.9,0.69,0.08,20.1,,2496,,BrewIQ
"05/14/2023 07:53:00",40.38,0.11,5.09,,,0.08,20.1,,2491,,BrewIQ
"05/14/2023 08:03:00",40.55,0.11,5.09,,,0.08,20.1,,2489,,BrewIQ
"05/14/2023 08:13:00",40.72,0.11,5.09,10.9,0.71,0.08,20.1,,2486,,BrewIQ
"05/14/2023 08:23:00",40.88,0.11,5.09,,,0.08,20.1,,2485,,BrewIQ
"05/14/2023 08:33:00",41.05,0.11,5.09,,,0.08,20.1,,2485,,BrewIQ
"05/14/2023 08:43:00",41.22,0.11,5.09,10.8,0.74,0.08,20.1,,2468,,BrewIQ
"05/14/2023 08:53:00",41.38,0.11,5.09,,,0.08,20.2,,2464,,BrewIQ
"05/14/2023 09:03:00",41.55,0.11,5.09,,,0.08,20.2,,2461,,BrewIQ
"05/14/2023 09:13:00",41.72,0.11,5.09,10.8,0.77,0.08,20.2,,2465,,BrewIQ
"05/14/2023 09:23:00",41.88,0.11,5.09,,,0.08,20.2,,2467,,BrewIQ
"05/14/2023 09:33:00",42.05,0.11,5.09,,,0.08,20.2,,2447,,BrewIQ
"05/14/2023 09:43:00",42.22,0.11,5.09,10.7,0.79,0.08,20.3,,2464,,BrewIQ
"05/14/2023 09:53:00",42.38,0.11,5.09,,,0.08,20.3,,2463,,BrewIQ
"05/14/2023 10:03:00",42.55,0.11,5.09,,,0.08,20.3,,2466,,BrewIQ
"05/14/2023 10:13:00",42.72,0.11,5.09,10.7,0.82,0.08,20.3,,2453,,BrewIQ
"05/14/2023 10:23:00",42.88,0.11,5.08,,,0.08,20.3,,2462,,BrewIQ
"05/14/2023 10:33:00",43.05,0.11,5.08,,,0.08,20.3,,2456,,BrewIQ
"05/14/2023 10:43:00",43.22,0.11,5.08,10.6,0.85,0.08,20.3,,2452,,BrewIQ
"05/14/2023 10:53:00",43.38,0.11,5.08,,,0.08,20.3,,2452,,BrewIQ
"05/14/2023 11:03:00",43.55,0.11,5.08,,,0.08,20.4,,2454,,BrewIQ
"05/14/2023 11:13:00",43.72,0.11,5.08,10.6,0.88,0.08,20.4,,2453,,BrewIQ
"05/14/2023 11:23:00",43.88,0.11,5.08,,,0.08,20.4,,2454,,BrewIQ
"05/14/2023 11:33:00",44.05,0.11,5.08,,,0.08,20.4,,2468,,BrewIQ
